,1,2,3,4,5,6,7,8,9,10
YPL045W_ilp1,-0.1295211923451733,-0.06225125055785634,-0.04643964855549156,-0.18677998649816863,-0.12264481163289036,-0.09077891452901671,-0.06164482586059025,-0.08825161940368223,-0.1132506071154409,-0.1322344773548949
YPL045W_ilp2,-0.0293978760605889,-0.15276325806529334,-0.08592158785124611,-0.0,-0.24546864490220463,-0.1275074122562178,-0.12617370057005517,-0.07003693516114685,-0.0,-0.10154542605508028
YPL045W_ilp3,0.06077607431978229,0.04925329813383231,0.0,0.0,0.03937617478960103,0.0,0.0,0.0,0.02723323536143412,0.04197555022778072
YPL045W_ilp4,0.01366415459424515,0.11719249314672524,0.00360813205352757,0.07974608936746642,0.0,0.06671377071629939,0.13294937366990317,0.008015314391615465,0.017931419909259647,0.0
YPL045W_ilp5,0.0,0.0,0.015868767455559,-0.0,0.03363812017628993,0.0,0.0294966496350919,0.0,0.0,0.0
YPL045W_ilp6,-0.2543917717708073,-0.1594874930772356,-0.1262664746358813,-0.23818920223891352,-0.24258800993141627,-0.3235766359601725,-0.04829538269360612,-0.16276094619504955,-0.0635552505418377,-0.028921144476149116
YPL045W_ilp7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp8,-0.24535433175276247,-0.2896208408954735,-0.35283866474334824,-0.2756428438540554,-0.2715913578438885,-0.27755261595765246,-0.3300514397650089,-0.21724692202850843,-0.27615827350472316,-0.2074417769287262
YPL045W_ilp9,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
YPL045W_ilp10,0.20844383856666196,0.37585732897121876,0.2799685596242406,0.3136828478894017,0.1213559891805843,0.07136526966258723,0.17868780070032503,0.102041940692158,0.20588992437050266,0.2092372127749006
YPL045W_ilp11,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp12,0.1307937816593526,0.11883091252041796,0.009968906189750553,0.05767417838394203,0.2117233343428568,0.11260662245648212,0.0,0.1137850977226279,0.049115598327532255,0.0
YPL045W_ilp26,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
YPL045W_ilp27,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp29,0.0,0.0,0.0,0.0,0.0,0.0744817864795212,0.0,-0.0,-0.0,0.0
YPL045W_ilp30,0.4521942461876113,0.4521497721327936,0.23039628481325838,0.3092281077422975,0.5053567304152072,0.3346774472846702,0.2448083590717315,0.2846291877653532,0.26111710004352073,0.36680557329861585
YPL045W_ilp31,0.1401956739877961,0.04940129183828714,0.28371796915110215,0.353615957930294,0.37361000539907435,0.06849737791016297,0.2687024972053426,0.1918272157882848,0.37173841360732524,0.32682421346910384
YPL045W_ilp32,0.7898005467926672,0.6536185564656616,0.46886952735687354,0.6280461897928684,0.605334813121144,0.9374340112413726,0.762034532496831,0.6120516406943397,0.7153199922649992,0.7326122342719106
YPL045W_ilp34,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
YPL045W_ilp36,-0.11710720547069693,-0.024105855084810845,-0.0,-0.0,-0.0,-0.14434934605163233,-0.0,-0.0,-0.17891473669732502,-0.0
YPL045W_ilp42,0.0,0.02809070547774375,0.009881577204689466,-0.0,0.06588282186516255,0.08260302244664368,-0.0,0.042446852191868216,0.0,0.009293505358994364
YPL045W_ilp44,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
YPL045W_ilp45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
YPL045W_ilp46,-0.0,-0.0,0.0,0.0,-0.0,-0.1337364088752594,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp48,0.4297829380379739,0.2232853231764729,0.0,0.18065345648035336,0.10405921749321254,0.28869610632997983,0.19816410747139665,0.24558479539366612,0.35943817448562837,0.17308406664722253
YPL045W_ilp49,-0.0,-0.1145633077858284,-0.011250409470195986,-0.0,-0.0750010909956043,-0.0,-0.0,-0.0,-0.12955645688439113,-0.0
YPL045W_ilp51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
YPL045W_ilp52,-0.2628016876979878,-0.13279369772309416,-0.15748264680165908,-0.16408003964484935,-0.33334963777339244,-0.30672888906294987,-0.1553574292669995,-0.19877933542159512,-0.31669347038998685,-0.17249733903051218
YPL045W_ilp53,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp54,0.0,0.0,0.0451967344342779,0.08013422882773188,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp55,0.07674624992449221,0.0,0.25698992653240377,0.01565745260694986,0.2187668844535935,0.17723623892996185,0.05258599924532646,0.060476293263873604,0.0,0.20049929872685757
YPL045W_ilp57,0.5081006159501286,0.5404283988494273,0.7509935360236082,0.7595790719497725,0.799152604654569,0.6506194871561752,0.5824312940757623,0.8995049074897808,0.7951273462676163,0.7605740018669593
