,1,2,3,4,5,6,7,8,9,10
YPL045W_ilp1,-0.0030567656257847625,-0.009100698976701667,-0.002762406985786581,-0.0017276772096035463,-0.00484427272429553,-0.0,-0.0032414952107697723,-0.0,-0.006453040103969103,-0.0
YPL045W_ilp2,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0
YPL045W_ilp3,0.0,0.007428296607995665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp4,-0.05531692236836098,-0.045537660035076886,-0.07397259382364506,-0.061371577569864215,-0.06365933969783907,-0.06007392232285211,-0.059212358271238816,-0.05558562233070317,-0.05332304473330376,-0.05978498018861187
YPL045W_ilp5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0007447049457842943,0.0,0.0
YPL045W_ilp6,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.003974764352345212,-0.0,-0.0
YPL045W_ilp9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp10,0.0,-0.0,0.0,0.0,0.010633578583702513,0.0,0.01575492367274898,0.008257856493020284,0.02186925131635297,0.0
YPL045W_ilp11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp12,0.00675837792037079,0.0,0.01520533354727934,0.01767497116152248,0.025155385942076242,0.010810135623745682,0.028800985644192274,0.019987232808769267,0.027525397299358954,0.018133281984724296
YPL045W_ilp26,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
YPL045W_ilp27,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp29,-0.0502825769732247,-0.09886953881387309,-0.04317910611693846,-0.04646765828987333,-0.06028811690944448,-0.04294332667375781,-0.05313080764848106,-0.04952601504853611,-0.06794106745411574,-0.07868385141693812
YPL045W_ilp30,0.0,0.0,0.0,0.0,0.002943554160160084,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp31,0.0,0.004562435419818565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp36,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp42,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp45,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
