well	AUC	log_auc	final_value	TV	outlier
A1	38478.06	10.557843487734296	1.4466999999999999	1.2893	False
A2	12715.17	9.450551047880879	0.19325	0.43394999999999995	True
A3	80358.21	11.294249543929665	2.4406499999999998	2.2465499999999996	False
A4	51978.27	10.858581025629311	1.92635	1.7622499999999999	True
A5	60357.36	11.008038174367284	2.11005	1.9411000000000003	False
A6	18545.88	9.82800294099523	0.4598	0.39979999999999993	False
A7	65306.12999999999	11.086841185299633	2.183	2.0002500000000003	False
A8	54232.95	10.901043936308755	1.9094000000000002	1.76275	True
A9	91417.17	11.4231885953904	0.31865	4.90145	True
A10	12061.740000000002	9.397793738563891	0.15445	0.28770000000000007	False
A11	27499.409999999996	10.22191982891542	0.9355	0.79785	False
A12	35286.33	10.471250915823614	1.24185	1.0827499999999999	True
B1	64429.47	11.073326416132689	2.17775	2.00845	False
B2	17071.649999999998	9.745174471984143	0.41235	0.32225	False
B3	39768.69	10.590835198282809	1.47285	1.30335	False
B4	36946.08	10.517214831465667	0.573	1.5237999999999996	True
B5	10947.24	9.300842648770326	0.15165	0.21479999999999988	False
B6	24645.75	10.112359750853342	0.83385	0.70185	False
B7	11264.4	9.329402589219722	0.14850000000000002	0.2404	False
B8	54195.99	10.900362199469294	1.931	2.0787500000000003	False
B9	74381.58000000002	11.216963609536318	2.2672499999999998	2.0799999999999996	False
B10	25085.069999999996	10.130028127466582	0.37625	0.64255	True
B11	38854.56	10.567580723451055	1.42895	1.2547	False
B12	39399.93000000001	10.581519318660082	0.49450000000000005	2.3020500000000004	True
C1	83906.88	11.337462891488993	2.4127	2.289	False
C2	80175.84000000001	11.291977501600329	2.3461	2.2018	False
C3	89069.93999999997	11.39717718280943	2.4495500000000003	2.4473	False
C4	11934.899999999998	9.38722216010356	0.16135	0.14030000000000004	False
C5	42436.95000000001	10.655774724004992	1.56285	1.4130500000000001	False
C6	39170.25	10.575672809100576	1.481	1.2980500000000001	False
C7	71858.52	11.182454464866773	2.38165	2.2073	False
C8	10647.3	9.273061617962817	0.1465	0.2427000000000002	False
C9	43335.98999999999	10.676738746605754	1.6117	1.4397499999999999	False
C10	76523.04	11.245347150953755	2.4897	2.3062	False
C11	20836.65	9.9444687344334	0.5305500000000001	0.4388499999999999	False
C12	39224.81999999999	10.577064988706065	1.4475500000000001	1.268	False
D1	45393.689999999995	10.723128387607769	1.8676	1.8930500000000001	True
D2	40146.0	10.60027808803578	1.5154	1.3762	False
D3	11164.710000000001	9.320513190000522	0.1539	0.11755000000000007	False
D4	80874.12000000001	11.300649150767187	2.4319499999999996	2.3232999999999993	False
D5	74319.18	11.216124340071094	2.3358999999999996	2.1816999999999993	False
D6	63297.27	11.055597479255944	2.10945	1.9332499999999997	False
D7	63501.689999999995	11.058821798715607	2.1483499999999998	1.9883499999999998	False
D8	21248.91	9.96406087896639	0.58085	0.42064999999999997	False
D9	65294.73	11.086666607582018	2.24385	2.09555	False
D10	43771.53	10.686738885045797	1.6422	1.48065	False
D11	11548.769999999997	9.354334216859199	0.19405	0.4443499999999999	True
D12	19320.45	9.86891939947248	0.4783	0.3566499999999999	False
E1	21398.28	9.971065823994751	0.5812999999999999	0.4623999999999999	False
E2	9924.119999999999	9.202723436737777	0.13985	0.09860000000000016	False
E3	68328.39	11.132080625386886	2.2525500000000003	2.1599500000000003	False
E4	44193.78	10.696339334203968	1.6477	1.4983	False
E5	29102.760000000002	10.278588294057233	1.0209000000000001	0.8874000000000002	False
E6	62560.40999999999	11.04388792892214	2.0812	1.9568500000000002	False
E7	40565.490000000005	10.610672984159637	1.5523	1.41625	False
E8	27809.85	10.233145553506166	1.01165	0.8887499999999999	True
E9	19599.960000000003	9.88328280445122	0.53395	0.39070000000000005	False
E10	72101.79000000001	11.185834149608414	2.37335	2.21685	False
E11	57973.200000000004	10.967736113793528	2.02165	1.8769000000000002	True
E12	11712.269999999999	9.36839228929944	0.1787	0.58735	True
F1	34716.99	10.454984471496601	1.3226499999999999	1.1860499999999998	False
F2	64594.11000000001	11.075878509158759	2.2204499999999996	2.0728499999999994	False
F3	23049.360000000004	10.045393282356024	0.7606999999999999	0.6335999999999999	False
F4	10363.740000000002	9.246068454624753	0.1482	0.07469999999999999	False
F5	68914.38	11.140620143512578	2.25355	2.0888	False
F6	37635.600000000006	10.535705689974737	1.44105	1.3045	False
F7	67839.81	11.124904469769056	2.25635	2.1119499999999998	False
F8	39645.06	10.587721629162283	1.52955	1.3918	False
F9	10323.27	9.242155849407863	0.1467	0.08995000000000011	False
F10	28392.27	10.253872204037384	0.88015	0.72285	True
F11	46862.55	10.754974128016125	1.7174	1.5907499999999999	True
F12	63507.63	11.058915335158511	2.1867	2.03715	False
G1	13200.210000000001	9.48798801761458	0.18309999999999998	0.19584999999999994	True
G2	78718.71	11.273636144409444	2.55185	2.36945	False
G3	39998.490000000005	10.596596982408526	1.52	1.35925	False
G4	34420.950000000004	10.446420669646127	1.25465	1.1022500000000002	False
G5	76189.92000000001	11.240984449473066	2.5061999999999998	2.328	False
G6	66627.81000000001	11.106877336953982	2.2641999999999998	2.1088499999999994	False
G7	23260.77	10.054523529608993	0.6849	0.55025	False
G8	26494.05	10.184675458499918	0.9077500000000001	0.7803500000000001	False
G9	35668.55999999999	10.482024907507206	1.3477000000000001	1.2060000000000002	False
G10	10007.099999999999	9.211050120145352	0.13835	0.12050000000000004	False
G11	28945.260000000002	10.273161739060429	0.5131	1.1500999999999997	True
G12	37065.810000000005	10.520450260379622	1.3801999999999999	1.22705	False
H1	80649.39000000001	11.297866519990963	2.51765	2.3572500000000005	False
H2	78956.49	11.276652220244431	2.45695	2.3179500000000006	False
H3	67940.30999999998	11.126384804568456	1.45235	1.9738499999999999	True
H4	74848.40999999999	11.22322014715054	2.4067499999999997	2.24855	False
H5	22980.81	10.042414798866838	0.78295	0.67295	True
H6	10666.08	9.274823891694954	0.1507	0.13699999999999996	False
H7	27875.97	10.235520306399128	0.9491	0.81725	False
H8	80075.31	11.290722845852944	2.15605	2.2100500000000003	False
H9	44720.520000000004	10.708187735690714	1.66845	1.5161	False
H10	76669.25999999998	11.247256124765133	2.35365	2.3254	False
H11	10611.179999999998	9.269663441352366	0.15165	0.17700000000000005	False
H12	43298.58000000001	10.675875119018652	1.7748499999999998	1.6421999999999999	True
