	0	1200	2400	3600	4800	6000	7200	8400	9600	10800	12000	13200	14400	15600	16800	18000	19200	20400	21600	22800	24000	25200	26400	27600	28800	30000	31200	32400	33600	34800	36000	37200	38400	39600	40800	42000	43200
D07	-0.003333333333333327	0.006033333333333335	0.013633333333333358	0.0054333333333333456	0.014066666666666672	0.002599999999999991	0.0036333333333333218	0.004433333333333345	0.007599999999999996	0.006099999999999994	0.005133333333333351	0.007466666666666649	0.0069666666666666766	0.007266666666666699	0.006800000000000028	0.008933333333333321	0.005399999999999988	0.004399999999999987	0.004533333333333334	0.0035666666666666347	0.004533333333333361	0.011300000000000004	0.0071666666666666545	0.011333333333333334	0.005400000000000016	0.006633333333333324	0.0040000000000000036	0.015100000000000002	0.0066000000000000225	0.00786666666666666	0.00626666666666667	0.005133333333333337	0.01373333333333332	0.013933333333333325	0.011133333333333356	0.0116	0.015966666666666657
D08	0.15206666666666668	0.16333333333333333	0.18803333333333336	0.20533333333333334	0.2514666666666666	0.32330000000000003	0.7434333333333334	1.1900333333333335	1.0482	0.4742	0.35963333333333336	0.3798666666666667	0.4101666666666667	0.4401666666666667	0.4919	0.5237333333333333	0.5905999999999999	0.6197	0.6624333333333333	0.7450666666666667	0.8054333333333333	0.8708999999999999	0.9350666666666666	1.0072333333333334	1.0449	1.1323333333333334	1.2086	1.2621	1.3384	1.4015666666666666	1.4825666666666668	1.4850333333333334	1.5239333333333334	1.5514333333333332	1.6291333333333333	1.6967999999999999	1.7513666666666667
D09	0.15886666666666666	0.18883333333333335	0.21653333333333333	0.22853333333333334	0.2821666666666667	0.3467	0.7792333333333333	1.2074333333333334	1.1368	0.5005	0.4048333333333334	0.4109666666666667	0.4543666666666667	0.4683666666666667	0.5294	0.5734333333333332	0.6407999999999999	0.6877	0.7206333333333333	0.7995666666666666	0.8500333333333334	0.9044	0.9952666666666666	1.0624333333333333	1.1324999999999998	1.2074333333333334	1.2617999999999998	1.3491	1.4237	1.4449666666666667	1.5223666666666666	-0.018766666666666668	0.06613333333333332	0.11203333333333332	0.12593333333333337	0.12269999999999998	0.12986666666666669
D10	0.14883333333333332	0.1604	0.17870000000000005	0.20203333333333334	0.2521	0.29346666666666665	0.634	1.1336666666666666	1.0794333333333332	0.48550000000000004	0.3873333333333334	0.3779666666666667	0.4134	0.4342666666666667	0.48173333333333335	0.5383	0.5945666666666667	0.6208	0.6856	0.7505666666666667	0.8195666666666667	0.8779666666666666	0.9642666666666666	0.9967	1.0678333333333334	1.1573666666666667	1.1889333333333332	1.2729	1.3383666666666667	1.3679666666666668	1.4649666666666668	1.4890333333333334	1.5485333333333333	1.5799666666666667	1.6807666666666667	1.6788666666666667	1.8138
D11	0.14803333333333335	0.15239999999999998	0.17380000000000004	0.20003333333333334	0.23029999999999998	0.2858666666666667	0.7258	1.0990666666666669	0.9132333333333335	0.4233	0.38683333333333336	0.3715666666666667	0.3802	0.4227666666666666	0.4782333333333333	0.522	0.5862666666666667	0.6509	0.6809	0.7136666666666667	0.8066666666666666	0.8520666666666667	0.9367666666666667	1.006	1.0536333333333334	1.1488666666666667	1.1855333333333333	1.2589	1.3152666666666666	1.3624666666666667	1.4507666666666668	1.4965333333333333	1.5496333333333334	1.5799666666666667	1.6692666666666667	1.6876666666666666	1.7984
D12	0.009733333333333344	0.015600000000000003	0.0029000000000000414	-0.006566666666666665	0.0032999999999999974	-0.007633333333333325	-0.012399999999999994	-0.007833333333333303	-0.009966666666666651	-0.00739999999999999	-0.009866666666666635	-0.008933333333333321	-0.009999999999999981	-0.012233333333333318	-0.013366666666666666	-0.006099999999999994	-0.009133333333333327	-0.009399999999999992	-0.006099999999999994	-0.016233333333333322	-0.01373333333333332	-0.007533333333333336	-0.009833333333333333	-0.007599999999999996	-0.014266666666666677	-0.005333333333333357	-0.01046666666666668	-0.010599999999999998	-0.004833333333333356	-0.006633333333333324	-0.00633333333333333	-0.00686666666666666	-0.006766666666666657	-0.008233333333333342	-0.008633333333333326	-0.015433333333333327	-0.007300000000000001
E01	0.015700000000000006	0.022333333333333316	0.011800000000000005	-0.006133333333333324	-0.0043333333333333	0.0016666666666666774	0.0032666666666666677	-0.004433333333333317	-0.005833333333333329	-0.0010000000000000009	0.0001333333333333464	-0.003933333333333344	-0.0031000000000000194	-0.006233333333333341	-0.001600000000000018	-0.005466666666666675	-0.007099999999999995	-0.0013999999999999846	-0.006233333333333341	-0.0031333333333333213	-0.006766666666666643	-0.007800000000000029	-0.007033333333333336	-0.009666666666666657	-0.007166666666666682	-0.008533333333333337	-0.00250000000000003	-0.005199999999999982	-0.006199999999999983	-0.004299999999999998	-0.005533333333333362	-0.0030333333333333323	-0.003400000000000014	-0.006333333333333302	-0.006099999999999994	-0.004833333333333301	-0.00523333333333334
E02	0.1456	0.14083333333333334	0.14859999999999998	0.1812666666666667	0.2207666666666667	0.3037666666666667	0.5655666666666667	1.0344666666666666	1.1773666666666667	0.9955	0.4337333333333334	0.4470666666666667	0.4105	0.4411666666666667	0.46299999999999997	0.5060333333333333	0.5662	0.6439	0.6872666666666667	0.7355666666666667	0.8146333333333334	0.8456999999999999	0.9298666666666667	0.9961333333333333	1.0669333333333333	1.1362666666666668	1.24	1.2910000000000001	1.3758	1.3956	1.4680666666666666	1.4813666666666667	1.5732	1.5426666666666669	1.6546	1.6576666666666666	1.7681666666666667
E03	0.1502	0.1472333333333333	0.15059999999999998	0.18786666666666668	0.22346666666666667	0.25506666666666666	0.3413666666666667	0.49836666666666674	1.0655666666666666	1.2607	0.9373333333333334	0.4827666666666667	0.4061	0.45186666666666664	0.46429999999999993	0.5268333333333333	0.6052	0.6504	0.6950666666666667	0.7699666666666667	0.8377333333333333	0.9030999999999999	0.9582666666666667	1.0297333333333334	1.0997333333333335	1.1539666666666666	1.2524	1.3393000000000002	1.3852	1.4509	1.5219666666666667	1.5406666666666669	1.583	1.5909666666666669	1.6772	1.7194666666666667	1.8148666666666666
E04	0.13926666666666665	0.1529	0.1543333333333333	0.2057	0.22929999999999998	0.32780000000000004	0.5694	0.9305666666666667	1.1110666666666666	0.7730333333333332	0.41816666666666663	0.36893333333333334	0.3902	0.4310333333333334	0.4552666666666666	0.5201	0.5624333333333333	0.6281333333333333	0.6906666666666668	0.7505666666666667	0.7878999999999999	0.8722000000000001	0.9265333333333332	0.9972	1.0562333333333331	1.1051000000000002	1.1996666666666667	1.2639	1.3305666666666667	1.3932	1.4593666666666665	-0.012700000000000003	-0.025300000000000003	-0.0150666666666667	-0.0011333333333333195	-0.0026666666666666505	0.0017666666666666664
E05	0.1655333333333333	0.17596666666666666	0.18003333333333332	0.1876	0.21746666666666667	0.2432666666666667	0.3189	0.46419999999999995	1.0266666666666666	1.2252333333333332	0.7751666666666667	0.4048333333333334	0.3756666666666667	0.4277000000000001	0.46463333333333334	0.5154000000000001	0.5648	0.6300666666666667	0.6792999999999999	0.7314333333333334	0.8077666666666666	0.8618666666666666	0.9341333333333334	1.007	1.0588	1.1568999999999998	1.2218	1.2949000000000002	1.3730333333333333	1.4027666666666665	1.4980666666666667	1.5134333333333334	1.5626	1.5670333333333333	1.6606333333333334	1.7085	1.8075666666666668
E06	0.16283333333333333	0.16116666666666662	0.17293333333333333	0.17880000000000001	0.20646666666666666	0.22856666666666664	0.259	0.32439999999999997	0.6495666666666667	1.2658333333333334	1.4909666666666668	1.2502333333333333	0.4332666666666667	0.41070000000000007	0.4539333333333333	0.5107	0.5648	0.5969666666666666	0.6507	0.7365333333333334	0.7970666666666667	0.8896666666666666	0.9199333333333334	0.9753000000000001	1.0679	1.126	1.213	1.2458	1.3165333333333333	1.3839666666666668	1.4579666666666666	1.5253333333333334	1.5567	1.5555333333333334	1.5981333333333334	1.6703000000000001	1.7489666666666666
E07	0.0013333333333333253	-0.00803333333333335	-0.011566666666666683	-0.008199999999999985	-0.012333333333333363	-0.008333333333333331	-0.010399999999999993	-0.009600000000000025	-0.010133333333333328	-0.010966666666666652	-0.012733333333333346	-0.00956666666666664	-0.011433333333333351	-0.012199999999999989	-0.012466666666666681	-0.012899999999999967	-0.011200000000000015	-0.013033333333333341	-0.01050000000000001	-0.010666666666666658	-0.01093333333333335	-0.011833333333333335	-0.009066666666666667	-0.013299999999999979	-0.009599999999999997	-0.010399999999999993	-0.009700000000000014	-0.014000000000000012	-0.010666666666666658	-0.010533333333333339	-0.010133333333333355	-0.0003666666666666679	-0.006300000000000014	-0.008166666666666655	-0.007166666666666682	-0.0067000000000000115	-0.008833333333333332
E08	0.1530333333333333	0.16316666666666663	0.1691333333333333	0.18580000000000002	0.21656666666666666	0.3012666666666667	0.5028999999999999	0.9805	1.1499666666666668	0.7040333333333334	0.4030666666666667	0.3642333333333334	0.36836666666666673	0.4132	0.45923333333333327	0.4929	0.5532	0.6110666666666666	0.6838	0.7069333333333334	0.7930666666666667	0.8252666666666666	0.9297333333333334	0.9835	1.0411	1.1117	1.1731	1.27	1.3164333333333333	1.3596666666666666	1.4691666666666667	1.4865333333333333	1.5178	1.5237333333333334	1.6344333333333334	1.6699	1.7808666666666668
E09	0.15743333333333331	0.15246666666666664	0.1696333333333333	0.19020000000000004	0.23386666666666664	0.2917666666666667	0.5329999999999999	0.9612999999999999	1.1188666666666667	0.6982333333333334	0.4177666666666666	0.3825333333333334	0.3846666666666667	0.4262	0.4538333333333333	0.4912000000000001	0.5586	0.6048666666666667	0.6704	0.7087333333333333	0.8002666666666667	0.8445666666666667	0.9270333333333333	1.0054	1.0447	1.1084	1.1722000000000001	1.2703000000000002	1.3071333333333335	1.3260666666666667	1.4535666666666667	-0.014666666666666675	0.0033999999999999864	0.06863333333333332	0.09083333333333332	0.09440000000000001	0.09796666666666665
E10	0.12486666666666665	0.15926666666666664	0.17746666666666663	0.2006666666666667	0.25939999999999996	0.3164666666666667	0.5608	1.0593666666666666	1.1610666666666667	0.5991333333333334	0.44233333333333336	0.4137666666666667	0.39646666666666663	0.41559999999999997	0.48716666666666664	0.5272333333333333	0.5749666666666666	0.6209666666666667	0.7045333333333332	0.7369000000000001	0.7976	0.8744333333333334	0.9157	0.9962	1.0601666666666667	1.1256	1.2073	1.2995	1.3482999999999998	1.3776333333333335	1.4796666666666667	1.4848	1.5452333333333335	1.5522666666666667	1.6693666666666667	1.6830666666666667	1.8013333333333335
E11	0.12706666666666666	0.15296666666666667	0.17396666666666663	0.21286666666666668	0.24909999999999996	0.32266666666666666	0.7382	1.0869666666666666	0.9241666666666666	0.43033333333333335	0.39923333333333333	0.3960666666666667	0.39926666666666666	0.4144	0.4494666666666667	0.49683333333333335	0.5264666666666666	0.5943666666666667	0.6506333333333333	0.6880999999999999	0.7437	0.7985333333333334	0.8676999999999999	0.9444000000000001	0.9691666666666667	1.0664	1.1115	1.2184000000000001	1.261	1.3101333333333334	1.4108666666666667	-0.017600000000000005	-0.006866666666666674	0.01996666666666666	0.07326666666666667	0.07726666666666665	0.09113333333333334
E12	-0.007633333333333339	-0.0037333333333333385	-0.00023333333333336315	0.006766666666666671	0.010999999999999982	0.01206666666666667	0.013800000000000007	0.01576666666666665	0.014466666666666655	0.01213333333333333	0.016133333333333333	0.015966666666666685	0.018066666666666648	0.019099999999999978	0.01726666666666668	0.01723333333333335	0.016566666666666674	0.015466666666666656	0.017233333333333323	0.018700000000000022	0.01849999999999999	0.01723333333333335	0.0174	0.0179	0.020866666666666644	0.015899999999999997	0.01560000000000003	0.014999999999999986	0.013399999999999995	0.015233333333333321	0.018066666666666675	0.00019999999999999185	0.00683333333333333	0.009566666666666668	0.014966666666666656	0.015466666666666656	0.013233333333333347
F01	-0.017899999999999985	-0.0228	-0.027599999999999986	-0.016466666666666657	-0.008033333333333337	-0.014666666666666661	-0.0145666666666667	-0.005400000000000016	-0.005100000000000021	-0.006633333333333324	-0.007000000000000006	-0.00413333333333335	-0.0034666666666666734	-0.0024000000000000132	-0.006033333333333335	-0.0018000000000000238	0.0007000000000000062	-0.005866666666666687	-0.002433333333333315	-0.004733333333333339	-0.0007000000000000062	0.0007666666666666655	-0.0012333333333333363	0.002333333333333326	-0.0015000000000000013	0.0012333333333333085	-0.0030333333333333323	-0.0018333333333333535	0.001566666666666633	-0.0026333333333333486	-0.0009333333333333138	-0.0025666666666666754	-0.004300000000000012	-0.0030999999999999917	0.0007333333333333081	-0.003400000000000014	-0.0029333333333333156
F02	0.13520000000000004	0.14989999999999998	0.15580000000000002	0.19893333333333332	0.23256666666666667	0.3100333333333334	0.5708333333333333	0.9983	1.0592	0.7611666666666668	0.4072	0.4007666666666666	0.4158333333333334	0.4364	0.47376666666666667	0.5373	0.573	0.6453333333333333	0.6891666666666666	0.7499666666666667	0.8336	0.8678666666666667	0.9488666666666667	1.0182333333333333	1.1037000000000001	1.1514333333333333	1.2168666666666665	1.2949666666666666	1.3741666666666665	1.4204666666666665	1.4817666666666667	0.000733333333333322	-0.014600000000000016	-0.0126	-0.006466666666666676	0.011699999999999988	0.018966666666666687
F03	0.1422	0.1528	0.13610000000000003	0.2005333333333333	0.23506666666666667	0.31323333333333336	0.5829333333333333	1.0107	1.1137	0.8311666666666667	0.40959999999999996	0.41666666666666663	0.41223333333333334	0.44200000000000006	0.47506666666666664	0.5184	0.5796	0.6245333333333334	0.6916666666666667	0.7272666666666667	0.8005	0.8544666666666666	0.9207666666666667	0.9996333333333334	1.0731	1.1087333333333333	1.2083666666666666	1.2729666666666666	1.3433666666666666	1.3988666666666667	1.4601666666666668	-0.02906666666666667	-0.030200000000000005	-0.029599999999999987	-0.03466666666666669	-0.0266	-0.032033333333333316
F04	0.13876666666666665	0.13526666666666665	0.1552333333333333	0.1953	0.2144333333333333	0.29289999999999994	0.4456666666666667	0.8264	1.1532666666666667	1.1124666666666667	0.5133666666666666	0.39736666666666676	0.40713333333333335	0.4242666666666667	0.4457	0.5088333333333334	0.5521333333333334	0.6191666666666666	0.6718	0.7351	0.7945666666666666	0.8429333333333333	0.9218666666666667	0.9861666666666667	1.0380666666666667	1.1023333333333332	1.1971	1.2550666666666666	1.3395333333333332	1.3875	1.4596666666666667	1.5069666666666666	1.5363666666666667	1.5584666666666667	1.6427333333333334	1.6611666666666665	1.7364333333333335
F05	0.15863333333333332	0.17960000000000004	0.21100000000000002	0.21873333333333336	0.2601	0.33166666666666667	0.5994666666666666	1.0598666666666665	1.1325333333333334	0.7505999999999999	0.4081666666666667	0.3943	0.4215	0.46673333333333333	0.47453333333333336	0.5300333333333334	0.5830333333333333	0.6327333333333334	0.6840999999999999	0.7537333333333334	0.8063666666666667	0.8506333333333334	0.9347333333333333	0.9882000000000001	1.0459333333333334	1.1227	1.2120333333333333	1.2855666666666667	1.3533	1.4263000000000001	1.4816333333333334	1.5070666666666668	1.5333666666666668	1.5552000000000001	1.6805333333333332	1.6816	1.7407
F06	0.15063333333333334	0.1617	0.17660000000000003	0.21333333333333335	0.24400000000000002	0.3088666666666666	0.5304666666666666	1.0315666666666665	1.0864333333333334	0.7062999999999999	0.39436666666666664	0.3898999999999999	0.41899999999999993	0.4588333333333333	0.48973333333333335	0.5550333333333334	0.6038333333333333	0.6551333333333333	0.717	0.7525333333333333	0.8277666666666667	0.8855333333333333	0.9558333333333332	1.0263	1.0889333333333333	1.161	1.2461333333333333	1.3378666666666668	1.4192	1.4396	1.5282333333333333	1.5463666666666667	1.5917666666666666	1.5971000000000002	1.6975333333333333	1.728	1.8015999999999999
F07	0.000633333333333333	0.008800000000000016	0.01230000000000002	0.015833333333333338	0.017100000000000004	0.01846666666666666	0.019266666666666654	0.01836666666666667	0.017833333333333312	0.0189	0.01946666666666666	0.01739999999999997	0.019199999999999995	0.018633333333333335	0.021133333333333337	0.019233333333333325	0.01783333333333334	0.021933333333333332	0.017499999999999988	0.020633333333333337	0.018866666666666643	0.017133333333333334	0.017033333333333317	0.018500000000000016	0.01833333333333334	0.01880000000000001	0.02043333333333333	0.01846666666666666	0.0179	0.017999999999999988	0.018133333333333335	-0.001433333333333342	0.0070666666666666655	0.012400000000000022	0.018233333333333324	0.016199999999999992	0.01469999999999999
F08	0.15023333333333333	0.1512	0.18110000000000004	0.21253333333333332	0.23629999999999998	0.29756666666666665	0.6531666666666667	1.1011666666666666	1.1155333333333333	0.5496000000000001	0.37416666666666665	0.38469999999999993	0.4110999999999999	0.44023333333333325	0.45163333333333333	0.5127333333333334	0.5695333333333333	0.6097333333333333	0.6527999999999999	0.7054333333333334	0.7860666666666667	0.8506333333333334	0.9000333333333334	0.9659000000000001	1.0421333333333334	1.123	1.1792333333333334	1.2842666666666667	1.3469000000000002	1.3877000000000002	1.4639333333333333	1.4852666666666667	1.5540666666666665	1.5631000000000002	1.6623333333333332	1.6831	1.7442
F09	0.15483333333333332	0.1699	0.1875	0.21263333333333337	0.25949999999999995	0.3462666666666666	0.8446666666666667	1.0275666666666665	0.6917333333333333	0.4038	0.37026666666666663	0.38169999999999993	0.41769999999999996	0.45853333333333335	0.4884333333333333	0.5277333333333334	0.5794333333333334	0.6522333333333333	0.6740999999999999	0.7383333333333333	0.8045666666666667	0.8436333333333333	0.9205333333333333	1.0011999999999999	1.0634333333333335	1.1248	1.1973333333333334	1.2943666666666667	1.351	1.3840000000000001	1.4773333333333334	1.5024666666666666	1.5353666666666665	1.5762	1.6721333333333332	1.6866	1.7504
F10	0.13493333333333335	0.14886666666666667	0.17763333333333334	0.20749999999999996	0.2622666666666667	0.3179666666666666	0.7516666666666667	1.0648666666666666	0.9049666666666667	0.42510000000000003	0.3813333333333333	0.3733666666666667	0.39149999999999996	0.4365	0.4760333333333333	0.5124333333333333	0.5670666666666667	0.6089333333333334	0.6852333333333334	0.7156333333333333	0.7723333333333333	0.8391333333333333	0.8938333333333333	0.9735333333333334	1.02	1.1042333333333332	1.1732333333333334	1.2596333333333334	1.3072666666666666	1.3433333333333333	1.4464666666666666	-0.0092	0.012600000000000028	0.05943333333333334	0.08163333333333334	0.08963333333333334	0.09416666666666665
F11	0.12813333333333338	0.12696666666666664	0.14283333333333334	0.17209999999999998	0.2254666666666667	0.32886666666666664	0.7855666666666667	0.9276666666666666	0.5916666666666666	0.3779	0.3560333333333333	0.3618666666666666	0.37429999999999997	0.4062	0.48873333333333324	0.5074333333333333	0.5536666666666666	0.5856333333333333	0.6475333333333334	0.7140333333333333	0.7785333333333333	0.8326333333333333	0.8786333333333334	0.9803333333333333	1.0034	1.1256333333333335	1.1677333333333333	1.2705333333333333	1.3114666666666666	1.3449333333333335	1.4562666666666666	1.4834	1.5249000000000001	1.5483333333333333	1.6328333333333334	1.6766333333333332	1.7410666666666665
F12	0.013033333333333355	-0.003133333333333349	0.00633333333333333	-0.0032000000000000084	-0.013533333333333314	-0.010233333333333344	-0.004533333333333334	-0.007133333333333353	-0.010133333333333328	-0.004399999999999987	-0.005066666666666636	-0.013933333333333353	-0.01630000000000001	-0.01730000000000001	-0.010666666666666685	-0.01366666666666666	-0.013033333333333341	-0.009666666666666629	-0.015266666666666678	-0.011166666666666686	-0.013766666666666677	-0.01886666666666667	-0.013466666666666655	-0.016366666666666668	-0.016499999999999987	-0.014366666666666666	-0.0069666666666666766	-0.012466666666666681	-0.011633333333333329	-0.010366666666666663	-0.01633333333333334	0.002600000000000005	-0.00739999999999999	-0.010866666666666663	-0.011266666666666675	-0.013966666666666655	-0.015033333333333343
G01	0.017299999999999996	0.011733333333333346	0.03989999999999999	0.026833333333333348	0.008500000000000008	0.016733333333333322	0.021066666666666678	0.012333333333333335	0.01206666666666667	0.009666666666666657	0.00793333333333332	0.008800000000000002	0.00743333333333332	0.006966666666666649	0.008899999999999991	0.0051666666666666805	0.0053666666666666585	0.008733333333333315	0.010233333333333344	0.00993333333333335	0.00786666666666666	0.006766666666666643	0.00843333333333332	0.010300000000000004	0.009866666666666662	0.008333333333333331	0.009166666666666684	0.009533333333333338	0.0073666666666666325	0.00849999999999998	0.007133333333333325	0.0019333333333333425	0.020099999999999993	0.00793333333333332	0.004233333333333339	0.007633333333333353	0.006733333333333341
G02	0.1532	0.1602333333333333	0.15589999999999998	0.17993333333333336	0.22229999999999997	0.2986333333333333	0.5311666666666667	0.8301333333333334	0.7846666666666666	0.5988666666666667	0.3714333333333333	0.3702000000000001	0.3935333333333333	0.4289666666666667	0.4404	0.49046666666666666	0.5459666666666666	0.6041333333333333	0.6520333333333334	0.7056333333333333	0.7841666666666667	0.8414666666666667	0.9091333333333332	0.9601000000000001	1.0187666666666666	1.0866333333333333	1.1782666666666666	1.2561333333333333	1.3159666666666667	1.3687	1.4268333333333334	1.4785333333333333	1.5435999999999999	1.5498333333333334	1.6378333333333333	1.6277333333333335	1.7195333333333331
G03	0.1285	0.13133333333333333	0.12340000000000001	0.15293333333333334	0.20270000000000002	0.2936333333333333	0.5648666666666666	0.9242333333333332	1.0348666666666668	0.8580666666666666	0.40283333333333327	0.4084	0.3962333333333333	0.4383666666666667	0.47409999999999997	0.5090666666666668	0.5721666666666666	0.6266333333333333	0.6680333333333334	0.7327333333333333	0.8070666666666667	0.8443666666666667	0.9206333333333333	0.9932	1.0825666666666667	1.1273333333333333	1.1987666666666665	1.2908333333333335	1.3447666666666667	1.4076	1.4649333333333334	1.5026333333333333	1.5375999999999999	1.5858333333333332	1.6537333333333333	1.6733333333333333	1.7614333333333332
G04	0.15139999999999998	0.15896666666666667	0.14613333333333337	0.18013333333333337	0.2278	0.32156666666666667	0.5378	0.8597666666666666	0.9603666666666666	0.7630666666666667	0.42146666666666666	0.36313333333333336	0.3972	0.4387	0.4792333333333334	0.5296333333333333	0.5985666666666667	0.6639666666666667	0.7028666666666666	0.7595000000000001	0.8188333333333333	0.9112666666666668	0.9677666666666666	1.0322	1.0940666666666665	1.1645666666666667	1.2637333333333332	1.3251666666666666	1.3920666666666666	1.4485666666666666	1.5204333333333333	-0.003599999999999992	-0.01100000000000001	0.06706666666666666	0.09916666666666665	0.10386666666666669	0.10373333333333334
G05	0.1621	0.15329999999999996	0.1621333333333333	0.20120000000000002	0.22733333333333333	0.3185	0.5255666666666666	0.8140666666666667	0.8961	0.6344666666666667	0.4219666666666666	0.38213333333333344	0.40036666666666665	0.4409666666666666	0.4759333333333333	0.5357999999999999	0.5830333333333333	0.6196666666666667	0.7043666666666667	0.7271333333333334	0.8093999999999999	0.9116666666666666	0.9344000000000001	1.0225	1.1087333333333333	1.1363	1.2502666666666666	1.2926000000000002	1.4087999999999998	1.4189333333333334	1.4961333333333333	1.5654666666666666	1.5724	1.5855000000000001	1.6803333333333335	1.7034	1.7852333333333334
G06	0.1602	0.1469	0.17653333333333332	0.1918	0.21823333333333333	0.2633	0.32666666666666666	0.4745666666666667	1.084	1.3836666666666666	1.3707666666666667	0.4874333333333334	0.39016666666666666	0.43276666666666663	0.45533333333333326	0.5082	0.5969333333333333	0.6201666666666666	0.6933666666666667	0.7302333333333334	0.8182999999999999	0.8760666666666668	0.9351	1.0331	1.0678333333333332	1.166	1.2227666666666668	1.2781	1.3644999999999998	1.4333333333333331	1.4933333333333332	-0.036333333333333336	0.012100000000000014	0.008800000000000002	0.012333333333333335	0.007300000000000029	0.02403333333333335
G07	-0.005899999999999989	-0.014400000000000024	-0.020766666666666683	-0.021499999999999977	-0.021066666666666664	-0.021299999999999986	-0.021333333333333343	-0.020033333333333334	-0.019500000000000003	-0.019033333333333347	-0.018633333333333335	-0.018766666666666654	-0.018533333333333346	-0.01603333333333337	-0.017466666666666686	-0.017500000000000016	-0.01676666666666668	-0.01843333333333333	-0.018233333333333338	-0.01916666666666665	-0.018400000000000014	-0.019233333333333325	-0.01849999999999999	-0.020000000000000018	-0.020166666666666694	-0.019699999999999995	-0.01883333333333337	-0.01959999999999998	-0.016999999999999987	-0.018166666666666664	-0.01796666666666666	-0.004933333333333331	-0.015799999999999995	-0.02020000000000001	-0.02766666666666666	-0.023799999999999988	-0.023366666666666647
G08	0.152	0.1384	0.1616333333333333	0.17830000000000004	0.22883333333333333	0.29990000000000006	0.7318666666666667	0.9985666666666667	0.7773	0.39476666666666665	0.3384666666666667	0.3684333333333334	0.3815666666666666	0.43666666666666665	0.4690333333333333	0.5121	0.5466333333333333	0.6384666666666666	0.6707666666666666	0.7020333333333334	0.7716	0.8693666666666666	0.9207000000000001	0.9846	1.0517333333333334	1.1172	1.1919666666666666	1.2798	1.3731	1.3825333333333334	1.4609333333333332	1.5034666666666667	1.539	1.5771000000000002	1.6744333333333334	1.6777	1.8012333333333335
G09	0.1509	0.14049999999999999	0.15673333333333334	0.1792	0.24083333333333334	0.3197	0.7956666666666666	0.9079666666666667	0.6899	0.37476666666666664	0.3511666666666666	0.3701333333333334	0.38616666666666666	0.41736666666666666	0.4701333333333333	0.5149	0.5572333333333332	0.6285666666666666	0.6716666666666666	0.7022333333333334	0.7824	0.8570666666666668	0.9192	0.9882000000000001	1.0703333333333331	1.1128	1.1961666666666668	1.268	1.3843999999999999	1.3784333333333332	1.4607333333333332	1.5162666666666667	1.5269	1.5785	1.6862333333333335	1.6794	1.7948333333333335
G10	0.13753333333333334	0.14306666666666665	0.14933333333333335	0.1677	0.22376666666666667	0.3005	0.7776333333333333	1.0116333333333334	0.7945666666666668	0.3970666666666667	0.3571333333333333	0.34796666666666665	0.38	0.4083	0.42950000000000005	0.49163333333333337	0.5435	0.6014666666666666	0.6455333333333333	0.7367999999999999	0.7731333333333333	0.8492333333333333	0.9288333333333334	0.9920666666666667	1.0544666666666667	1.1266	1.1845666666666668	1.2845333333333333	1.3407333333333333	1.3646666666666665	1.4633333333333334	1.4920333333333333	1.5198333333333334	1.5585666666666667	1.6575666666666666	1.6883000000000001	1.7858
G11	0.14243333333333336	0.17116666666666666	0.18193333333333336	0.20859999999999998	0.2629666666666666	0.32489999999999997	0.7946333333333333	0.9589333333333333	0.6631666666666667	0.39716666666666667	0.38493333333333335	0.40396666666666664	0.39669999999999994	0.4203	0.466	0.5015333333333334	0.5356	0.6119666666666667	0.6668333333333334	0.6976	0.7756333333333333	0.8406333333333333	0.9110333333333334	0.9867666666666666	1.0441666666666667	1.1027	1.1808666666666667	1.2688333333333333	1.3235333333333335	1.3399666666666668	1.4588333333333334	1.4592333333333334	1.4964333333333335	1.5367666666666668	1.6455666666666666	1.6628	1.7708000000000002
G12	-0.009566666666666654	0.0029666666666666452	-0.008066666666666666	0.0010000000000000009	0.006366666666666659	-0.0006000000000000172	-0.0026666666666666505	0.0020333333333333314	0.006666666666666682	-0.00633333333333333	-0.010766666666666674	0.004966666666666675	0.003599999999999992	-0.002599999999999991	-0.002599999999999991	-0.008366666666666661	-0.008099999999999996	-0.0065333333333333354	-0.008166666666666655	-0.008400000000000019	-0.006566666666666665	0.002433333333333343	-0.010966666666666652	-0.005133333333333351	-0.0064333333333333464	-0.005700000000000011	-0.01373333333333332	-0.00796666666666665	-0.011966666666666681	-0.012733333333333319	-0.011266666666666675	-0.02046666666666666	-0.0034666666666666734	-0.003233333333333338	-0.007333333333333331	-0.0034999999999999754	-0.007000000000000006
H01	-0.007099999999999995	0.00523333333333334	-0.020699999999999996	-0.0026666666666666783	0.006099999999999994	0.002433333333333343	-0.004233333333333339	-0.0015666666666666884	-0.0020333333333333314	-0.0012333333333333363	-0.0003666666666666818	-0.0008999999999999841	-0.0015666666666666884	-0.0006333333333333191	-0.001700000000000007	-0.0004333333333333689	-0.003133333333333349	-0.0011666666666666492	-0.004766666666666669	-0.0035666666666666624	-0.004033333333333333	-0.004633333333333323	-0.00466666666666668	-0.009999999999999981	-0.005633333333333351	-0.006966666666666649	-0.006433333333333319	-0.005066666666666664	-0.00793333333333332	-0.0038000000000000256	-0.004566666666666663	0.0017333333333333367	-0.028399999999999995	-0.0026666666666666783	-0.0025666666666666615	-0.0034666666666666457	-0.002066666666666661
