ReplicateName	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	2'-Deoxyuridine [[M+Na]]	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	Ademetionine [[M+H]]	Adenine [[M+H]]	Adenosine phosphate [[M+H]]	Adenosine-3'-5'-Diphosphate [[M+H]]	Aminoadipate [[M+Na]]	Argininosuccinic acid [[M+H]]	Cytidine [[M+H]]	D-(+)-Melibiose [[M+Na]]/Isomaltose [[M+Na]]	D-(+)-Turanose [[M+Na]]/Palatinose [[M+Na]]	Deoxyadenosine [[M+H]]	Glucosamine [[M+H]]	Glutamic Acid [[M-H2O+H]]	Glutathione [[M+H]]	Histidine [[M+H]]	Imidazoleacetic acid [[M+H]]	L-Arginine [[M+H]]	L-Citrulline [[M+H]]	L-Glutamine [[M+H]]	L-Phenylalanine [[M-H2O+H]]	L-Valine [[M+H]]	Maltose [[M+Na]]	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	N2-Acetyl-L-ornithine [[M+H]]	Niacin [[M+H]]	Nicotinamide [[M+H]]	O-acetyl-L-serine [[M+H]]	Pidolic Acid [[M+H]]	Proline [[M+NH4]]	Spermine [[M+H]]	Sucrose [[M+Na]]	Thymine [[M+H]]	Trehalose [[M+Na]]	Xanthurenic acid [[M+H]]	d-Desthiobiotin [[M+H]]	gamma-Glutamylcysteine [[M+H]]	Experimental group
Inj00077-Positive-D5.d.DeMP	302.69789983844913	1004.0710823909532	424.92550709028905	111.5634535989948	547.1531143421289	4570.0	12930.696463830553	302.69789983844913	736.6469215580686	568.481421647819	1435.5591455753008	1396.1838090109497	1400.285406569736	65.62556094058517	3624.991922455574	10328.642972536349	27650.509782803805	1246.065338359361	276.44767546221505	6375.52324537785	243.63489499192247	104.18057799317897	87.77418775803267	1401.9260455932508	1375.6758212170168	264.14288278585536	90.23514629330462	77.9303536169449	1514.309818704003	290.3931071620894	9570.667743672591	55.1190523870149	61590.40926225095	1267.3936456650513	192.77508526296896	1327.2769700233353	90.12609076928207	808.0147190809549	480.70723388978644	Baseline growth with no supplementation or treatment.
Inj00078-Positive-H10.d.DeMP	376.1486017656428	755.3636323500273	373.08217294690115	23.509287610352676	52.1292899186081	4230.6496269239005	19299.080842220385	376.1486017656428	1057.9179424658703	340.3735988803235	2106.6365984755157	1655.8715621204926	1655.8715621204926	424.1893199259287	6017.355485310704	9952.605802695825	26137.217108014273	589.776476137978	56.21786167693031	1870.5215794324085	535.6029003402087	342.4178847594846	127.76786744756889	2010.555162154944	1655.8715621204926	1103.9143747469952	24.531430549933226	100.7030311244198	1273.5901027173666	2394.880907437231	11303.878768821314	118.74146309751673	71691.0614963007	1649.7387044830093	56.21786167693031	1655.8715621204926	232.69810135519404	766.6072046854133	626.5736219628778	Growth with low glutamate supplementation, no spermine treatment.
Inj00080-Positive-H5.d.DeMP	638.2995736668129	1092.406151602914	891.2107254970596	48.88198732853506	148.771265782498	3021.473564582638	23730.433761506363	638.2995736668129	267.7882784084964	520.699430238743	308.16905054946017	2750.1431131793206	2748.726243981392	48.17355272957079	2796.1913621119984	7512.9489220161495	36453.2107243058	566.0392445724567	39.67233754199947	1892.2288138335819	174.98334594417625	73.67719829228473	1.7710864974106908	109.80736283946283	2715.429817830071	617.0465356978847	17.710864974106908	118.30857802703414	982.5987887634512	63.75911390678486	6902.986732307908	37.20733395507609	102966.71835186378	2699.844256652857	39.67233754199947	2733.8491174031424	41.7976413388923	624.1308816875274	1189.4616916610198	Growth with spermine treatment, no supplementation.
Inj00087-Positive-F2.d.DeMP	974.8733850129199	984.3565891472869	528.2144702842378	369.8449612403101	72.07235142118864	4598.405684754523	17060.2842377261	974.8733850129199	403.03617571059436	128.0232558139535	595.545219638243	2011.387596899225	2011.387596899225	205.7855297157623	5283.093023255814	10884.821705426357	19500.31266149871	427.69250645994833	39.82945736434109	4155.540051679587	883.8346253229975	306.3074935400517	244.66666666666669	2936.0000000000005	1962.074935400517	2380.2842377260986	207.68217054263567	67.34614349805294	1515.4160206718348	2259.8475452196385	13059.320413436693	33.19121447028424	35339.16020671835	2011.387596899225	91.98708010335918	2011.387596899225	108.19338843268281	930.3023255813954	367.00000000000006	Growth with high glutamate supplementation, no spermine treatment.
Inj00088-Positive-B10.d.DeMP	720.2457169092629	1064.6443610969723	423.40323294346445	257.7237070090653	89.74307654779953	3706.3123579398916	15636.772294901208	476.3286370613975	224.74120879064327	56.76057832937748	105.08377339357723	2197.171305736511	2219.7988335840328	22.244010426377663	2400.8190563642097	7090.4700821184515	33438.883949583935	82.07272812491068	195.59388478366566	1913.7519315107677	595.9860724584636	3.8351742114444245	55.993543487088594	1040.099246143728	2057.954481861078	741.7226924933517	106.617843078155	408.82957093997567	900.4352196681067	509.31113527981955	6200.709665063346	277.6666129085763	97590.61001925712	2148.4645932511667	195.59388478366566	2182.2141263118774	54.45947380251083	441.0450343161088	654.2807204724188	Growth with spermine treatment, no supplementation.
Inj00089-Positive-H4.d.DeMP	1930.2919289852903	1703.4767206834692	404.0145897876189	447.7237705541157	668.6323328064102	6819.813528783403	35563.91586419961	1914.9346492565212	783.2212661672261	7.087975259431911	2603.6495786313217	1829.8789461433382	1829.8789461433382	15.35727972876914	6825.72017483293	12883.576363227403	35012.23512317383	227.99653751172644	79.14905706365633	5129.331429408892	1148.2519920279694	1025.3937541978164	50.79715602592869	3215.578109362277	1829.8789461433382	3767.25885038806	31.895888667443597	18.901267358485093	812.7544964148591	411.1025650470508	13854.628973769573	2.3626584198106366	95451.40016034973	1829.8789461433382	88.59969074289889	1829.8789461433382	141.73977096022998	920.255454516243	934.4314050351069	Growth with low glutamate supplementation, no spermine treatment.
Inj00090-Positive-D12.d.DeMP	1100.9866181020684	768.6926626863533	281.8189242133279	6.309378900298386	41.01096285193951	3212.525423401928	15261.335996671745	1100.9866181020684	74.66098365353089	6.309378900298386	2.6289078751243276	2307.1295512091096	2307.1295512091096	83.07348885392875	2256.6545200067226	6993.946510980761	16017.409901557501	412.21275481949453	21.03126300099462	2088.4044159987657	350.1705289665604	54.68128380258601	107.25944130507256	1853.9058335376756	2294.510793408513	179.817298658504	25.237515601193543	176.6626092083548	1279.7523536105225	186.12667755880238	9350.499530242207	7.360942050348116	161613.6889679931	2296.6139197086122	29.443768201392466	2307.1295512091096	254.84645297465752	1330.2273848129096	132.4969569062661	Growth with low glutamate supplementation and spermine treatment.
Inj00091-Positive-E3.d.DeMP	1655.014998469544	492.5535353535354	410.0222834404653	116.7729415365779	866.5781450872361	3833.3132537496176	16675.702846648303	1649.7470462197737	716.4415059687788	858.6762167125804	1420.5911233547597	635.6662381389655	635.6662381389655	2.1949801040710133	712.9295378022651	11218.104315886134	22497.66807468626	944.7194367921642	98.3351086623814	3617.32721150903	1193.1911845730028	339.78292011019283	71.99534741352923	1996.5539026629938	635.6662381389655	3029.950535659627	13.16988062442608	181.6898327988703	1023.7387205387206	107.99302112029385	12940.724701561066	55.512336239114575	122066.35555555556	635.6662381389655	145.7466789103153	635.6662381389655	144.0200189239361	705.0276094276095	668.1519436792164	Growth with high glutamate supplementation, no spermine treatment.
Inj00097-Positive-G2.d.DeMP	815.4628493524199	738.8271983640082	697.1612133605998	296.8701431492842	180.05657805044308	4097.403203817314	18257.141785957734	815.4628493524199	347.46455351056574	477.6707566462167	626.4778459441036	2052.0497614178594	2120.1290047716425	49.10633946830266	5173.278459441036	12471.522154055896	27656.541581458758	680.0483980913428	85.56407634628493	8649.412065439672	156.9914792092706	270.0848670756646	53.57055214723926	2275.26039536469	1999.2232447171095	398.05896387184725	264.1325835037491	209.073960463531	1198.6411042944785	7.440354464894342	10433.609066121335	51.96024792112237	22207.225971370142	2156.2147239263804	133.18234492160872	2183.0	73.84609706293027	123.50988411724607	688.2327880027266	Baseline growth with no supplementation or treatment.
Inj00098-Positive-H9.d.DeMP	1033.233830845771	876.1940298507462	383.0597014925373	749.2412935323383	26.417910447761194	4743.482587064676	19749.589552238805	1033.233830845771	306.0074626865671	731.6293532338308	752.1766169154229	553.3084577114428	558.4452736318408	115.94527363184079	4214.390547263682	890.136815920398	26971.218905472637	295.0	183.45771144278606	1408.2213930348257	1.8345771144278606	3.6691542288557213	49.166666666666664	1212.2885572139303	532.0273631840796	614.2164179104477	28.619402985074625	247.30099502487562	1315.0248756218905	325.0870646766169	854.9129353233831	322.1517412935323	21766.89054726368	558.4452736318408	206.94029850746267	558.4452736318408	79.25373134328358	865.1865671641791	629.6268656716418	Growth with alanine supplementation, no spermine treatment.
Inj00099-Positive-E9.d.DeMP	780.358450362515	392.5511353647302	425.1649003874797	154.17416192572486	112.66573371495278	2735.998396635748	7822.559785092932	780.358450362515	27.869944655804108	18.97528146778152	17.789326376045175	2269.9180455833643	2276.4407985879143	121.56039690297537	1751.6556704945815	4150.842821077207	12690.905436670628	348.2943581841975	130.45506009099796	1037.7107052693018	345.1129316952764	2.9648877293408624	275.141581282832	1174.6885183648496	2221.8868643680426	176.11433112284723	109.70084598561192	52.77500158226735	1280.2385215293846	485.0556325201651	5444.71982616156	12.452528463231623	62693.144014458405	2234.9323703771424	148.24438646704314	2262.8023150329464	160.10393738440658	3.557865275209035	426.350855479216	Growth with low glutamate supplementation and spermine treatment.
Inj00100-Positive-C9.d.DeMP	1055.4338730698712	711.7626852813183	617.655150323621	80.40833683094391	268.0277894364797	4701.803044025713	14907.110031147142	1050.6689345910004	248.37241821113787	509.84841723917026	194.1712430139831	61.944200225319754	61.944200225319754	235.86445470410214	2440.839735801542	6617.308312531754	37874.113499304156	286.49192604210384	374.6432879012128	2297.8915814354195	450.8823035631448	448.49983432370936	58.966113676025536	1490.2345092668272	61.34858291546091	646.8403985067043	9.5298769577415	304.3604453378692	460.41218052088624	363.3265590138947	5530.306722039365	1.1912346197176875	77300.40570810047	61.34858291546091	422.8882899997791	61.34858291546091	107.3666806652711	615.8682983940445	1153.7107291965804	Growth with spermine treatment, no supplementation.
Inj00101-Positive-C5.d.DeMP	472.2379182156134	1522.3197026022303	540.9814126394052	902.6319702602229	354.6765799256505	7596.654275092937	29358.453531598512	448.32713754646835	1109.8587360594795	2332.2973977695165	1518.3345724907063	739.2416356877322	790.0520446096654	9.962825278810408	7056.6691449814125	2101.159851301115	45030.97397769516	396.52044609665427	466.26022304832713	2487.717472118959	826.9144981412638	4.981412639405204	63.762081784386616	142.46840148698882	649.5762081784386	1622.9442379182155	141.4721189591078	237.1152416356877	578.8401486988847	186.30483271375462	1777.3680297397768	329.7695167286245	87598.14126394052	652.5650557620818	533.0111524163568	707.360594795539	87.6728624535316	804.0	1025.174721189591	Growth with alanine supplementation, no spermine treatment.
Inj00102-Positive-E1.d.DeMP	824.8237650200267	664.6775700934579	739.7903871829105	130.3845126835781	394.299789632393	3229.8511348464617	24736.20961281709	810.6515353805073	466.26635514018693	202.66288384512683	299.0340453938585	2144.258344459279	2151.344459279039	3.54305740987984	3938.46261682243	14264.349132176236	31166.150200267024	253.68291054739652	111.96061415220294	1190.4672897196263	226.75567423230976	22.675567423230973	211.16622162883846	3272.36782376502	2091.8210947930575	238.09345794392524	31.35383059899394	303.2857142857143	2497.146862483311	1292.5073431241656	16649.535380507343	26.927236315086784	212107.25767690255	2123.0	111.96061415220294	2123.0	433.6702269692924	1293.9245660881174	922.6121495327103	Growth with low glutamate supplementation and spermine treatment.
Inj00108-Positive-H12.d.DeMP	1105.846804277543	1169.4926635165382	1011.5145486197464	36.369062422283015	895.5881621487192	4570.0	19658.614772444667	1046.747077841333	67.05545884108432	551.218602337727	3018.6321810494906	486.4362098980353	486.4362098980353	60.23625963690625	6214.5635414076105	2417.4061178811244	24654.814722705796	328.45809500124346	228.4431733399652	6378.224322307884	1142.215866699826	21.594130813230542	287.5428997761751	3269.8060184033825	486.4362098980353	2479.915443919423	10.228798806267099	48.870927629942805	2573.111166376523	1016.0606814225317	11919.960208903258	13.638398408356132	33942.56403879632	486.4362098980353	246.62770455110672	486.4362098980353	9.092265605570754	1005.8318826162647	941.049490176573	Growth with high glutamate supplementation, no spermine treatment.
Inj00110-Positive-G5.d.DeMP	2615.6069697366697	609.4790697144549	275.42057086221723	52.4187538092607	82.62617125866518	3238.4128412670384	19702.34380464687	2615.6069697366697	567.7217573579253	251.43232759357252	1168.3162925284378	1475.721187748848	1475.721187748848	23.099789814250478	5760.732198292312	10093.719695373065	24331.186302040907	227.4440843249278	135.93337852232014	3833.6766557111855	1288.2575088716615	25.765150177433227	200.79048069310033	2374.8360835958283	1475.721187748848	2688.460152996998	18.657522542279235	237.8811365375195	1029.717553642935	190.12903924036934	12519.197625869365	252.32078104796676	65107.64604491937	1475.721187748848	158.14471488217637	1475.721187748848	14.215255270307987	820.0425384058921	659.2324631605329	Growth with high glutamate supplementation, no spermine treatment.
Inj00111-Positive-A4.d.DeMP	574.5625	476.44345238095235	109.44047619047619	103.7797619047619	232.0892857142857	3011.5	9943.988095238095	574.5625	767.9702380952381	17.925595238095237	1805.767857142857	2219.0	2219.0	347.19047619047615	3054.898809523809	10355.333333333332	15737.729166666666	7.5476190476190474	162.27380952380952	1587.830357142857	925.5267857142857	107.55357142857142	192.4642857142857	1593.4910714285713	2219.0	1996.345238095238	50.94642857142857	83.9672619047619	833.0684523809523	713.25	12596.032738095237	1.8869047619047619	103992.03869047618	2205.7916666666665	256.6190476190476	2219.0	181.92733415534906	550.0327380952381	34.907738095238095	Growth with high glutamate supplementation, no spermine treatment.
Inj00113-Positive-A12.d.DeMP	1193.0	924.6262163709216	726.5895821408128	360.5632512879222	103.79851173440183	3722.4058385804237	17750.228391528333	1175.2449914138524	4.0973096737263885	577.0377790497996	214.42587292501432	3086.639954207212	3123.51574127075	1.7072123640526617	2071.190040068689	3971.6588437321125	29544.334287349742	121.55352032054951	174.13566113337149	1335.0400686891815	140.67429879793931	3.4144247281053235	1.7072123640526617	867.2638809387522	2986.255867200916	564.0629650829994	12.974813966800228	297.73783629078423	779.1717229536348	131.7967945048655	4176.524327418431	4.0973096737263885	118468.92902117917	3183.6096164854034	174.13566113337149	3183.6096164854034	5.463079564968518	671.9587864911276	1261.9713795077275	Growth with spermine treatment, no supplementation.
Inj00119-Positive-D7.d.DeMP	1240.7530695770804	1134.425648021828	601.9890859481583	508.45293315143243	421.31241473396994	2551.8581173260573	17735.094133697134	1240.7530695770804	451.69167803547066	237.43792633015005	794.6575716234652	751.4870395634379	751.4870395634379	94.33560709413369	6649.06139154161	2654.18826739427	24848.63847203274	202.2619372442019	71.15143246930423	4707.9863574351975	995.3206002728513	243.83356070941335	475.675306957708	1758.0	751.4870395634379	1849.137789904502	88.7394270122783	107.72988958269711	621.1759890859481	538.0327421555252	9252.884038199181	73.89948709548202	42734.82946793997	751.4870395634379	82.343792633015	751.4870395634379	43.170532060027284	815.4433833560709	1020.1036834924965	Growth with low glutamate supplementation, no spermine treatment.
Inj00120-Positive-F5.d.DeMP	1310.924338611732	431.34113607908455	683.3854455767438	9.552699776879214	319.75474572244735	2864.3402869442443	10309.567528431951	1310.924338611732	567.2834021346733	32.33221462943734	1235.9723865162184	1588.6874552009892	1601.9142702766683	19.840222613518367	3610.920515660343	7754.587749646642	16174.19036837603	27.188453211117764	220.44691792798187	2016.3544759812742	255.71842479645898	174.15306516310568	307.15603897965474	1977.4088538139974	1557.824886691072	767.1552743893769	3.306703768919728	25.718807091597885	859.7429799191293	819.3277116323326	8129.347510124211	48.03078778516573	20128.273252944266	1601.9142702766683	227.79514852558125	1601.9142702766683	99.36371993054517	697.3470837121827	989.0718384368787	Growth with low glutamate supplementation, no spermine treatment.
Inj00121-Positive-B8.d.DeMP	2178.7911190760656	499.29709279171647	258.04380724810835	49.4878534448427	66.27837514934289	2655.5535643170056	12046.757467144565	2231.371963361211	721.9924332935086	231.53245718837118	1185.9410593389089	2219.0	2231.371963361211	2.2092791716447633	4078.329350856233	10388.030665073677	17059.170051772202	85.72003185981681	39.76702508960574	1958.305057745918	1314.962962962963	213.85822381521308	302.2293906810036	1918.5380326563125	2165.977299880526	1135.5694942254083	39.76702508960574	5.3022700119474315	1088.7327757865394	1685.2381521306254	12964.93389088013	81.90545976301296	56622.941457586625	2164.20987654321	63.62724014336918	2231.371963361211	119.6815985487934	613.2958980485863	215.6256471525289	Growth with high glutamate supplementation, no spermine treatment.
Inj00122-Positive-E7.d.DeMP	1085.2141756548535	958.2342064714945	364.2157164869029	134.71647013003994	360.49922958397536	4128.397534668721	14172.203389830509	1010.2650231124807	494.29275808936825	514.1140215716487	512.8751926040062	307.22958397534666	322.095531587057	198.83204930662558	3087.7812018489985	8487.217257318953	37766.320493066254	551.8983050847457	171.57781201849	3282.8967642526964	589.6825885978428	46.45608628659476	56.366718027734976	894.4345146379045	223.60862865947612	983.6302003081664	54.50847457627118	236.61633281972266	2487.568567026194	362.9768875192604	7859.130970724191	1.238828967642527	49157.97226502311	322.095531587057	153.61479198767333	322.095531587057	52.17371725082937	804.0	581.0107858243451	Growth with spermine treatment, no supplementation.
Inj00123-Positive-H7.d.DeMP	591.1850413121223	804.8195831791835	208.19657171044517	407.07306867190397	339.48470834874826	2642.853496115427	12742.717782710568	591.1850413121223	60.59452460229374	731.7954125046244	413.28573190282395	2600.9034406215314	2618.771056850413	80.792699469725	895.7113700826242	1253.063694660254	19650.493587372053	463.7811690714021	454.4589345172031	1740.9273029966703	99.43716857812306	22.528733505981005	45.05746701196201	1864.4469108398075	2479.7143914169437	7.380102355407571	56.710260204710806	14.760204710815142	717.0352077938093	625.3665680108521	1371.1453323467751	6.2148230361326915	136757.95776297938	2595.465470464915	454.4589345172031	2618.771056850413	427.26908373412255	517.3840177580465	295.98094709581943	Growth with alanine supplementation and spermine treatment.
Inj00124-Positive-E10.d.DeMP	1320.610329783509	722.6708912739358	191.59779857618582	70.7240196086592	621.085481290589	6851.228663180658	14714.45375239795	1320.610329783509	7.715347593671913	7.715347593671913	83.58293226477906	2152.5819786344637	2152.5819786344637	90.01238859283899	1432.4828698917518	13332.120641865065	22482.522887959953	212.17205882597762	164.59408199833413	1208.7377896752664	14.14480392173184	172.30942959200604	255.8923618567851	3123.4298841715126	2134.579500915896	577.0979909905464	18.002477718567796	452.6337254954189	1310.3231996586132	3676.3631283846667	17144.7882444046	2.571782531223971	166171.87058124004	2152.5819786344637	201.88492870108172	2152.5819786344637	24.431934046627724	855.1176916319704	124.73145276436259	Growth with high glutamate supplementation and spermine treatment.
Inj00130-Positive-F11.d.DeMP	670.0	1418.8235294117646	577.6638655462185	13.512605042016807	766.8403361344538	4782.336134453782	27831.462184873948	593.4285714285714	654.2352941176471	1577.5966386554621	2381.5966386554624	1544.9411764705883	1544.9411764705883	273.6302521008403	7300.18487394958	2640.5882352941176	46038.57142857143	208.31932773109244	167.78151260504202	6704.504201680672	305.15966386554624	34.90756302521008	2.815126050420168	2549.378151260504	1526.9243697478992	719.546218487395	183.54621848739495	123.46057546572884	2005.4957983193276	559.6470588235294	12887.64705882353	63.05882352941176	55689.94957983193	1544.9411764705883	159.89915966386553	1544.9411764705883	123.41586512372201	804.0	543.8823529411765	Baseline growth with no supplementation or treatment.
Inj00131-Positive-G7.d.DeMP	409.1363313609467	298.3176331360947	390.228875739645	275.2085207100592	38.86532544378698	2235.806627218935	7434.831715976331	409.1363313609467	48.31905325443787	11.029349112426035	68.8021301775148	2306.184378698225	2322.465798816568	68.27692307692308	1163.8589349112426	3551.975621301775	12323.459408284023	308.821775147929	126.04970414201183	270.48165680473375	297.15324402174883	114.49514792899409	227.41467455621301	1057.2418934911243	2219.0	67.22650887573964	2.363431952662722	120.27242603550296	606.614201183432	581.4042603550296	6562.462721893491	37.44912145651632	62757.52165680473	2310.3860355029587	101.8901775147929	2322.465798816568	4.2016568047337275	493.1694674556213	432.77065088757394	Growth with low glutamate supplementation and spermine treatment.
Inj00132-Positive-C1.d.DeMP	3015.30849564326	1487.9033188108663	207.75051255766274	536.973646696219	222.38083034341363	11155.61731163506	32431.025435674015	3015.30849564326	1142.627819067145	247.25237057919017	3509.8132368016404	1398.6583803177857	1398.6583803177857	3.6575794464377243	7904.76069964121	14252.855586878524	40881.49698872373	86.3188749359303	51.20611225012814	6222.274154279857	693.4770630445926	852.9475269092774	3.6575794464377243	3081.144925679139	1398.6583803177857	4466.636019989749	6.583643003587904	42.427921578677605	1309.4134418247054	801.7414146591492	15170.176512045105	136.06195540748334	68505.0	1398.6583803177857	33.64973090722707	1398.6583803177857	332.30289597332927	1196.7599948744235	395.01858021527426	Growth with low glutamate supplementation, no spermine treatment.
Inj00133-Positive-D6.d.DeMP	1568.6290322580644	716.241935483871	331.4838709677419	413.17096774193544	210.73509548296863	3145.5451612903225	13884.438709677419	1568.6290322580644	69.84838709677419	7.103225806451612	2.9596774193548385	201.25806451612902	201.25806451612902	98.26129032258063	1020.4967741935484	9126.46129032258	19029.54193548387	116.01935483870967	155.08709677419355	2219.758064516129	266.3709677419355	408.43548387096774	200.0741935483871	2282.5032258064516	188.23548387096773	956.5677419354838	82.87096774193547	79.31935483870967	1587.5709677419354	1392.2322580645161	11730.977419354838	28.41290322580645	122966.30967741935	201.25806451612902	170.4774193548387	201.25806451612902	105.35562974255981	222.56774193548387	367.0	Growth with high glutamate supplementation and spermine treatment.
Inj00134-Positive-C6.d.DeMP	1179.167005076142	1567.8040609137054	1985.9654822335024	432.1260920780414	801.3756345177665	11181.90152284264	26943.0923857868	1187.0	120.50761421319797	68.68934010152284	179.55634517766495	1693.1319796954313	1693.1319796954313	28.92182741116751	4584.10964467005	10967.397969543146	58394.37461928934	286.8081218274111	19.281218274111673	4338.274111675127	542.2842639593908	18.076142131979694	253.0659898477157	1556.9583756345176	1406.3238578680202	906.2172588832486	93.99593908629441	128.94314720812181	1202.6659898477158	742.3269035532994	11833.84771573604	46.99796954314721	190505.66700507613	1406.3238578680202	6.025380710659898	1406.3238578680202	72.81813047906981	811.0162436548222	2719.856852791878	Growth with spermine treatment, no supplementation.
Inj00141-Positive-C7.d.DeMP	553.8038548927633	512.0622847606181	422.7547393616099	156.2882044482645	642.140666102652	2067.178455730306	6657.780436077156	553.8038548927633	263.06896525142656	274.71777552086246	892.5900868955231	2363.252383411801	2363.252383411801	222.78349640296088	2515.657651103587	6044.276428553534	12410.351240800233	239.2922494068949	48.536709455982766	2035.1442274893573	518.3720569898959	97.07341891196553	247.5372182255121	1142.0687734992744	2359.854813749882	1306.608218555056	34.94643080830759	26.209823106230694	845.5094787232198	702.3261858280706	7837.222475857537	106.29539370860225	26818.473442808718	2315.201041050378	48.536709455982766	2339.4693957783693	17.95858249871362	467.40851206111404	430.5206128745671	Growth with high glutamate supplementation, no spermine treatment.
Inj00143-Positive-A3.d.DeMP	1478.8970099667774	560.9302325581396	703.3887043189369	280.2938880696805	152.25249169435216	1895.5880398671097	11340.584717607973	1478.8970099667774	979.4019933554817	127.32225913621262	1316.8504983388705	1390.750830564784	1421.9136212624585	2.2259136212624586	2996.9700996677743	10867.800664451828	19208.74418604651	105.06312292358804	159.37541528239203	2601.6478405315615	313.4086378737542	274.2325581395349	871.6677740863788	1239.388704318937	1364.0398671096345	1514.5116279069769	57.87375415282392	170.38268799776588	974.9501661129568	2257.966777408638	11653.102990033223	265.32890365448503	54424.47840531562	1427.2558139534883	204.78405315614617	1427.2558139534883	246.6312292358804	804.0	882.3521594684386	Growth with low glutamate supplementation, no spermine treatment.
Inj00144-Positive-E8.d.DeMP	1564.8499043977056	772.2767686424475	1529.3312619502867	274.00095602294454	335.1703628424304	7544.15965583174	18069.855640535374	1550.6424474187381	596.7131931166348	528.7203632887189	1104.1223709369026	2123.0	2123.0	351.1271510516252	4789.942638623327	3942.5693116634798	24860.005258126195	192.8154875717017	34.503824091778206	826.0621414913958	46.68164435946463	5.074091778202677	101.48183556405354	2389.897227533461	2072.259082217973	592.6539196940727	37.548279158699806	334.99952590837455	1503.9608030592735	567.9131687877991	3889.798757170172	95.39292543021033	107479.4120458891	2123.0	34.503824091778206	2123.0	174.15697801378673	724.5803059273422	2015.4292543021033	Growth with alanine supplementation, no spermine treatment.
Inj00145-Positive-A6.d.DeMP	286.8272765744758	162.5028256360511	523.7289862366707	628.5566300447598	268.9746216402007	4266.188639288619	8952.339400251129	286.8272765744758	91.97875028112439	5.873596107327149	35.241576643962894	4561.826310024086	4561.826310024086	2.447331711386312	1279.4650187127638	9080.579581927772	11994.862183846592	62.651691811489584	44.05197080495362	208.51266181011377	131.17697973030633	4.894663422772624	72.44101865703483	1312.7487299876177	4542.247656332995	349.47896838596535	11.747192214654298	304.04321337680267	521.7711208675618	1496.7880746838684	12181.838326596506	78.83134379323246	206513.68126825345	4480.57489720606	44.05197080495362	4551.058050493986	23.494384429308596	487.50847690815334	399.4045352982461	Growth with low glutamate supplementation and spermine treatment.
Inj00146-Positive-E11.d.DeMP	1207.2221925000883	924.9648710308734	342.3323594846222	27.653588927727142	220.27513938982653	4801.235181072626	16466.281848413528	1207.2221925000883	468.20386770738025	237.4394359656572	1365.5151498105265	670.3611384893856	670.3611384893856	2.3839300799764778	3959.2310768249345	9915.241988638167	21890.19956637601	350.91450777253755	34.32859315166128	2167.4692287146136	153.52509715048518	163.06081747039107	92.49648710308733	3209.7234596803296	670.3611384893856	1028.9042225178478	50.23784532156771	70.66725900721666	1007.9256378140548	1048.9292351896502	10847.835435924964	4.7678601599529555	109864.84809376397	670.3611384893856	57.21432191943547	670.3611384893856	134.33136309387052	940.2220235427228	350.91450777253755	Growth with low glutamate supplementation, no spermine treatment.
Inj00152-Positive-F12.d.DeMP	1130.3235613463628	415.78284473398486	246.37955159243396	770.9880564603692	154.19761129207384	2732.8773072747017	13044.84256243214	1130.3235613463628	16.521172638436482	16.521172638436482	136.29967426710098	2160.8317046688385	2277.168295331162	19.27470141150923	1646.6102062975028	12540.946796959828	18375.674267100978	11.01411509229099	151.4440825190011	1858.6319218241044	448.8251900108578	88.11292073832792	355.2052117263844	3027.5048859934855	1986.6710097719872	384.11726384364823	28.201030403383587	113.18133620138666	1798.054288816504	1587.4093376764388	15558.814332247559	39.92616720955483	176426.84907709013	2277.168295331162	151.4440825190011	2277.168295331162	39.92616720955483	921.055374592834	309.77198697068405	Growth with high glutamate supplementation and spermine treatment.
Inj00153-Positive-A1.d.DeMP	337.5685656736283	946.7568712766993	862.9236182120565	471.7017705770568	293.5126084672153	3399.158967594383	22453.898500833926	337.5685656736283	116.24877758297133	755.6170542893137	1017.1768038509991	421.40181873827106	421.40181873827106	215.7309045530141	4186.073769694496	1853.2737810823699	20382.658261783483	36.886631348442826	331.97968213598546	1840.9782372995558	271.61973992944263	5.588883537642853	51.417728546314244	1792.9138388758272	300.68193432518547	381.16185726724257	26.826640980685692	64.83104903665709	789.1503555151708	792.5036856377565	2337.271095442241	153.13540893141416	148397.15346820056	314.09525481552834	359.9240998241997	314.09525481552834	115.13100087544277	788.0325788076423	917.6946768809564	Growth with alanine supplementation, no spermine treatment.
