	T2	T2_cutoff	DModX	DModX_cutoff	Outlier
8	16.844242952979133	46.29859965055617	0.9981156179693764	1.8982896424217763	False
9	19.92718516629653	46.29859965055617	1.70488627767969	1.8982896424217763	False
10	12.714134745038299	46.29859965055617	1.756492561649541	1.8982896424217763	False
11	14.966901487570297	46.29859965055617	1.7081196407937467	1.8982896424217763	False
12	10.24859896525518	46.29859965055617	1.25708667892018	1.8982896424217763	False
13	30.4056464426043	46.29859965055617	1.742831717932819	1.8982896424217763	False
20	14.061467129636736	46.29859965055617	1.0116777507545045	1.8982896424217763	False
21	45.07684672364684	46.29859965055617	0.6635165516698014	1.8982896424217763	False
22	8.3511870427882	46.29859965055617	0.8528094762583569	1.8982896424217763	False
23	10.879199699815945	46.29859965055617	1.502585191036318	1.8982896424217763	False
24	16.795911601542773	46.29859965055617	1.020112548286656	1.8982896424217763	False
30	19.168032848199104	46.29859965055617	1.3416778530371851	1.8982896424217763	False
31	21.07982778352995	46.29859965055617	0.8629086864806091	1.8982896424217763	False
32	39.0281947681796	46.29859965055617	1.6509904926347876	1.8982896424217763	False
33	20.199780074795186	46.29859965055617	1.8152063573179487	1.8982896424217763	False
34	21.81723563839935	46.29859965055617	1.5436767339594857	1.8982896424217763	False
35	16.618865509647392	46.29859965055617	1.6274845127134774	1.8982896424217763	False
41	7.920634560687868	46.29859965055617	0.947020106509772	1.8982896424217763	False
42	24.814991339678517	46.29859965055617	1.501929948141261	1.8982896424217763	False
43	16.80997168333514	46.29859965055617	1.6316672320437826	1.8982896424217763	False
44	31.3288780771622	46.29859965055617	1.368583015042993	1.8982896424217763	False
45	16.7044285381239	46.29859965055617	1.6415704076642634	1.8982896424217763	False
46	12.550276733427706	46.29859965055617	0.8644477535864876	1.8982896424217763	False
52	23.992155865503996	46.29859965055617	2.010286855138247	1.8982896424217763	True
53	15.651181507573982	46.29859965055617	1.57382624523513	1.8982896424217763	False
54	13.755926187390529	46.29859965055617	0.9641824640379163	1.8982896424217763	False
55	5.765276756595899	46.29859965055617	0.8600086070299091	1.8982896424217763	False
56	10.681413358905596	46.29859965055617	1.673178621178053	1.8982896424217763	False
57	11.69286216068446	46.29859965055617	1.4070507203526204	1.8982896424217763	False
63	12.966344472207542	46.29859965055617	1.5877655646336397	1.8982896424217763	False
64	25.64474688268535	46.29859965055617	1.550010345156244	1.8982896424217763	False
65	42.14364770870602	46.29859965055617	1.3493896201068607	1.8982896424217763	False
66	16.342001300894868	46.29859965055617	1.3697716355261318	1.8982896424217763	False
67	24.11159818796739	46.29859965055617	1.6635413814675868	1.8982896424217763	False
68	8.175581801495715	46.29859965055617	0.8858698268652935	1.8982896424217763	False
74	17.538071316850747	46.29859965055617	1.0893611507939456	1.8982896424217763	False
75	27.93650118366817	46.29859965055617	2.238450642319227	1.8982896424217763	True
76	19.427438740517836	46.29859965055617	1.4461991244812034	1.8982896424217763	False
77	19.81144461692015	46.29859965055617	1.261160344116942	1.8982896424217763	False
78	53.77721321078351	46.29859965055617	1.4299691245012711	1.8982896424217763	True
79	8.287141035389215	46.29859965055617	1.2694408720441617	1.8982896424217763	False
85	38.723127657567005	46.29859965055617	1.0650932256713657	1.8982896424217763	False
86	10.241116002165167	46.29859965055617	1.7724583634914304	1.8982896424217763	False
87	14.862087963854853	46.29859965055617	1.3663234171426144	1.8982896424217763	False
88	27.76069017081731	46.29859965055617	1.379630962716708	1.8982896424217763	False
89	12.105673977201866	46.29859965055617	1.0543343442094952	1.8982896424217763	False
90	25.440890983097916	46.29859965055617	1.0855314771799431	1.8982896424217763	False
96	19.764454416126274	46.29859965055617	1.2640230068688134	1.8982896424217763	False
97	16.462519670057823	46.29859965055617	1.0103835951392854	1.8982896424217763	False
98	6.9063069239079455	46.29859965055617	1.245922045430898	1.8982896424217763	False
99	15.223738378752707	46.29859965055617	1.059588463217577	1.8982896424217763	False
100	39.62729867961272	46.29859965055617	0.9354660059465231	1.8982896424217763	False
101	14.976038822173544	46.29859965055617	1.426415011916584	1.8982896424217763	False
107	28.233196441858965	46.29859965055617	1.799321708401281	1.8982896424217763	False
108	35.36887164468717	46.29859965055617	1.1493899390811804	1.8982896424217763	False
109	19.36776687081832	46.29859965055617	2.1283825830003837	1.8982896424217763	True
110	15.120430099144679	46.29859965055617	1.7453886724678767	1.8982896424217763	False
111	25.97042160102137	46.29859965055617	1.2740902442080198	1.8982896424217763	False
112	9.006110671855676	46.29859965055617	0.8644237083777069	1.8982896424217763	False
118	16.282911336206162	46.29859965055617	0.9829153461310114	1.8982896424217763	False
119	8.821021389631662	46.29859965055617	0.7884315965259747	1.8982896424217763	False
120	9.702897733878803	46.29859965055617	1.5861570591654335	1.8982896424217763	False
121	7.467548428348747	46.29859965055617	1.9618360182450405	1.8982896424217763	True
122	15.974918149277908	46.29859965055617	1.404780495468325	1.8982896424217763	False
123	21.547188579380975	46.29859965055617	1.5179871635087587	1.8982896424217763	False
129	23.078401184702056	46.29859965055617	1.7710277654592426	1.8982896424217763	False
130	6.114629490443276	46.29859965055617	0.5444218558071404	1.8982896424217763	False
131	33.69496647786586	46.29859965055617	1.2515598199763454	1.8982896424217763	False
132	14.690268018702847	46.29859965055617	1.267393754092194	1.8982896424217763	False
133	36.015729864682534	46.29859965055617	1.18497675783106	1.8982896424217763	False
134	69.14409269568591	46.29859965055617	0.778523032161712	1.8982896424217763	True
140	9.484324573755169	46.29859965055617	0.922186883430167	1.8982896424217763	False
141	22.83324553281862	46.29859965055617	1.1892672778925752	1.8982896424217763	False
142	24.82825837414555	46.29859965055617	1.4448957286770236	1.8982896424217763	False
143	16.587274892822307	46.29859965055617	1.5775133422959975	1.8982896424217763	False
144	8.7947090430078	46.29859965055617	1.1665773530956236	1.8982896424217763	False
145	11.713014385808643	46.29859965055617	1.1376008661509562	1.8982896424217763	False
151	9.721307006342347	46.29859965055617	0.7463810088787147	1.8982896424217763	False
152	12.329566060689999	46.29859965055617	1.4470286323130093	1.8982896424217763	False
