well	0	1200	2400	3600	4800	6000	7200	8400	9600	10800	12000	13200	14400	15600	16800	18000	19200	20400	21600	22800	24000	25200	26400	27600	28800	30000	31200	32400	33600	34800	36000	37200	38400	39600	40800	42000	43200	44400	45600	46800	48000	49200	50400	51600	52800	54000	55200	56400	57600	58800	60000	61200	62400	63600	64800	66000	67200	68400	69600	70800	72000	Summary
A1	0.03491999999999998	0.04707999999999998	0.05651999999999999	0.05154	0.06665999999999997	0.06697999999999998	0.06720000000000001	0.06302000000000002	0.07257999999999998	0.08174000000000001	0.07719999999999999	0.08066000000000001	0.08058000000000001	0.09048000000000003	0.09225999999999998	0.09173999999999999	0.09254000000000001	0.09353999999999998	0.09702000000000002	0.09720000000000001	0.10708000000000001	0.10858000000000001	0.11381999999999998	0.11762	0.12345999999999999	0.12719999999999998	0.13198	0.14665999999999998	0.15243999999999996	0.15944	0.16157999999999997	0.16937999999999998	0.17196	0.17173999999999998	0.18598000000000003	0.19005999999999998	0.18938000000000002	0.19286	0.19629999999999997	0.20516	0.21228	0.22351999999999997	0.22588	0.23016	0.23308000000000004	0.23462000000000002	0.23700000000000002	0.23941999999999997	0.24996000000000002	0.25908000000000003	0.26944	0.2739400000000001	0.27134	0.27422	0.28	0.2874	0.28924000000000005	0.29581999999999997	0.30956	0.30892	0.30901	Growth with lithium chloride treatment without arginine supplementation.
A3	0.08868000000000001	0.08843999999999999	0.10686000000000001	0.10082000000000002	0.08444000000000002	0.08218	0.08461999999999997	0.09015999999999999	0.10787999999999998	0.11063999999999999	0.10941999999999999	0.10948000000000002	0.12384	0.1426	0.15608	0.1596	0.17562	0.1774	0.23052	0.2377	0.25708000000000003	0.2922	0.30728	0.33855999999999997	0.37416000000000005	0.41759999999999997	0.45242	0.48009999999999997	0.53078	0.56426	0.60538	0.6746	0.73546	0.81326	0.8600599999999998	0.9274600000000001	1.00336	1.0909000000000002	1.11622	1.1800599999999999	1.27892	1.32414	1.38418	1.42298	1.4934999999999998	1.51486	1.57578	1.5776000000000001	1.6691799999999999	1.71556	1.7717200000000002	1.78194	1.8140399999999999	1.8536199999999998	1.8579599999999998	1.8853600000000001	1.92028	2.0527	2.0583400000000003	2.0862	2.0977400000000004	Growth with physiological level of arginine supplementation.
A4	0.07678000000000003	0.07614000000000001	0.09589999999999999	0.09215999999999999	0.09010000000000001	0.08783999999999997	0.0885	0.09362000000000001	0.09473999999999999	0.08299999999999999	0.08473999999999998	0.09924	0.10447999999999999	0.11699999999999999	0.11761999999999997	0.12468000000000001	0.13278	0.13636	0.15586	0.16073999999999997	0.19426000000000004	0.20818	0.22226	0.24554	0.27112	0.27376	0.3064	0.34642	0.38470000000000004	0.41214	0.4516	0.49461999999999995	0.53904	0.54518	0.62878	0.6871799999999999	0.7427999999999999	0.77418	0.8653399999999999	0.9307000000000001	1.00186	1.06254	1.1335000000000002	1.19948	1.26204	1.3283	1.36144	1.4279000000000002	1.52576	1.58382	1.6593200000000001	1.68364	1.7575399999999999	1.76112	1.8352199999999999	1.86262	1.9568199999999998	1.9668199999999998	1.98238	2.0546399999999996	2.06845	Growth with supraphysiological level of arginine supplementation.
A6	0.04103000000000001	0.04049999999999998	0.044399999999999995	0.05978	0.05654000000000001	0.05631999999999998	0.055859999999999965	0.05059999999999998	0.05160000000000001	0.05266000000000001	0.05617999999999998	0.0716	0.06803999999999999	0.07552	0.07612	0.07067999999999997	0.06937999999999997	0.06974000000000002	0.07278000000000001	0.07576000000000002	0.07437999999999997	0.07575999999999997	0.07657999999999998	0.08222000000000002	0.08566000000000004	0.08324000000000001	0.08854000000000001	0.09076000000000001	0.09432000000000001	0.09436	0.09540000000000001	0.09937999999999997	0.10531999999999997	0.1068	0.10609999999999997	0.11146000000000003	0.11240000000000003	0.12613999999999997	0.12376000000000001	0.1284	0.13312000000000002	0.13473999999999997	0.13956000000000005	0.13876000000000002	0.1456	0.15139999999999998	0.16138	0.16714000000000004	0.17342	0.17614000000000002	0.18259999999999998	0.18852	0.18606	0.19744	0.20393999999999998	0.21476	0.21682	0.22366	0.2279	0.22765999999999997	0.23304	Growth with supraphysiological level of arginine and lithium chloride treatment.
A7	0.053430000000000005	0.041700000000000015	0.05310000000000001	0.04607999999999998	0.040039999999999965	0.03481999999999996	0.03625999999999999	0.0499	0.06090000000000001	0.06126000000000001	0.06957999999999998	0.08529999999999999	0.08723999999999998	0.10442000000000001	0.10882	0.12278000000000003	0.13128	0.14074000000000003	0.16667999999999997	0.17396	0.18767999999999996	0.21325999999999995	0.21758	0.24022000000000002	0.25616000000000005	0.29274	0.32024	0.32966	0.35292	0.37695999999999996	0.40650000000000003	0.44067999999999996	0.48532000000000003	0.5467	0.5694999999999999	0.61946	0.6562	0.7516400000000001	0.78016	0.8429	0.9003200000000001	0.9592400000000001	1.03296	1.09336	1.1714	1.215	1.32648	1.35264	1.42722	1.4951400000000001	1.5476	1.58012	1.6630600000000002	1.70974	1.7922399999999998	1.81516	1.82792	1.88086	1.9220000000000002	1.9217600000000001	1.97729	Growth with alanine supplementation as a negative control.
A8	0.05605	0.04669999999999999	0.04820000000000005	0.043779999999999986	0.052159999999999984	0.057719999999999994	0.05942000000000003	0.07483999999999999	0.07748	0.08094000000000001	0.10667999999999997	0.11745999999999998	0.1187	0.14031999999999994	0.14401999999999998	0.15924000000000002	0.17933999999999997	0.19218000000000002	0.22699999999999998	0.24822	0.25382	0.2875	0.30556000000000005	0.33364000000000005	0.35764	0.39128	0.43217999999999995	0.46130000000000004	0.5025200000000001	0.54042	0.59222	0.64604	0.70324	0.76312	0.8112	0.87466	0.94738	1.03344	1.09048	1.1673200000000001	1.2307000000000001	1.2783600000000002	1.36634	1.4328	1.50678	1.5367199999999999	1.6071	1.62208	1.71348	1.77258	1.8004	1.82272	1.93464	1.93744	2.0140599999999997	2.03394	2.04404	2.10112	2.1017200000000003	2.1450400000000003	2.2129199999999996	Baseline growth without any supplementation or treatment.
A9	0.033000000000000015	0.028499999999999998	0.026199999999999973	0.02577999999999997	0.025459999999999983	0.03681999999999999	0.03752	0.03494000000000003	0.05207999999999999	0.06364	0.05828	0.07626	0.08409999999999998	0.08851999999999999	0.09602	0.09394	0.10313999999999998	0.11258000000000001	0.1149	0.13112000000000001	0.16912	0.1923	0.19455999999999998	0.21034	0.21683999999999998	0.23447999999999997	0.23737999999999998	0.285	0.31912	0.33352000000000004	0.37112	0.40364	0.41104000000000007	0.4259200000000001	0.5035999999999999	0.5427599999999999	0.5508799999999999	0.58534	0.66768	0.71522	0.7607	0.82206	0.8868400000000001	0.9385	0.9893799999999999	1.0288199999999998	1.0614000000000001	1.17278	1.26148	1.3281800000000001	1.3899000000000001	1.43142	1.49304	1.54054	1.63096	1.64244	1.71154	1.75202	1.81472	1.90844	1.9099699999999997	Growth with alanine supplementation as a negative control.
A10	0.006600000000000009	0.002700000000000008	0.0007999999999999952	0.0012799999999999756	0.0016599999999999948	0.01	0.01	0.01	0.01	0.014740000000000003	0.01	0.001459999999999989	0.01	0.004019999999999996	0.004620000000000013	0.010440000000000005	0.00914000000000001	0.01	0.0016999999999999793	0.0010199999999999931	0.012119999999999992	0.01369999999999999	0.012760000000000021	0.012240000000000001	0.011539999999999995	0.01887999999999998	0.015880000000000005	0.01419999999999999	0.01632	0.01601999999999998	0.022519999999999984	0.022539999999999977	0.015639999999999987	0.014119999999999994	0.013300000000000006	0.016160000000000008	0.016780000000000017	0.007539999999999991	0.01618	0.020419999999999994	0.019299999999999984	0.01866000000000001	0.01	0.0003999999999999837	0.01	0.003119999999999984	0.007500000000000007	0.008980000000000016	0.009280000000000038	0.013779999999999987	0.011199999999999988	0.007720000000000005	0.008339999999999986	0.009139999999999981	0.012759999999999994	0.00813999999999998	0.002840000000000009	0.0069200000000000095	0.018720000000000014	0.01854	0.011320000000000024	Media control
B1	0.05322000000000002	0.06078	0.06322	0.05793999999999999	0.05655999999999997	0.056879999999999986	0.056900000000000006	0.057620000000000005	0.06287999999999999	0.07154000000000002	0.08629999999999999	0.08865999999999999	0.09638	0.10557999999999998	0.11335999999999999	0.11893999999999999	0.11793999999999999	0.12593999999999997	0.12911999999999998	0.1405	0.16998000000000002	0.18488	0.20221999999999996	0.22022	0.24226	0.2557	0.27648	0.31606	0.34624	0.3813399999999999	0.40947999999999996	0.44347999999999993	0.48306	0.51024	0.57168	0.62126	0.66418	0.71496	0.7779	0.84066	0.89418	0.95412	1.02708	1.08686	1.15158	1.21192	1.2782	1.33272	1.40486	1.46898	1.53394	1.60294	1.61634	1.64042	1.7394	1.7444	1.79474	1.82492	1.8664600000000002	1.91532	1.9581600000000001	Growth with supraphysiological level of arginine supplementation.
B2	0.035019999999999996	0.03567999999999999	0.03681999999999999	0.056139999999999995	0.05545999999999998	0.04597999999999999	0.0403	0.03612000000000001	0.04097999999999999	0.04424	0.0514	0.052159999999999984	0.05207999999999999	0.05598000000000003	0.05825999999999998	0.056139999999999995	0.05574000000000001	0.056739999999999985	0.05932000000000001	0.061700000000000005	0.06548000000000001	0.06657999999999997	0.06791999999999998	0.07192000000000001	0.07385999999999998	0.0741	0.07668	0.07866000000000001	0.08353999999999998	0.08453999999999998	0.08597999999999997	0.08877999999999997	0.09145999999999999	0.09473999999999999	0.09888000000000002	0.10096	0.10528000000000001	0.10836000000000004	0.10769999999999996	0.11516000000000004	0.11878000000000002	0.11871999999999996	0.12648	0.12336	0.12888000000000002	0.13061999999999999	0.1344	0.13391999999999998	0.14176	0.14498	0.15083999999999997	0.15544	0.15414	0.15552000000000005	0.16170000000000004	0.1675	0.16884000000000002	0.17112000000000002	0.17736000000000002	0.18442	0.18511	Growth with supraphysiological level of arginine and lithium chloride treatment.
