	T2	T2_cutoff	DModX	DModX_cutoff	Outlier
7	36.33403695336582	65.12481302578773	0.9299175990683216	1.9560285304534728	False
8	38.48463531706515	65.12481302578773	1.2395677567345846	1.9560285304534728	False
9	14.940346170186158	65.12481302578773	1.8995602058882843	1.9560285304534728	False
10	12.636867420651734	65.12481302578773	1.75170063453254	1.9560285304534728	False
12	14.768711514067569	65.12481302578773	1.5543526826322918	1.9560285304534728	False
20	36.97077690340365	65.12481302578773	1.9502197011354832	1.9560285304534728	False
21	17.95160154437687	65.12481302578773	1.6852554774634654	1.9560285304534728	False
22	18.990997950339633	65.12481302578773	1.459265097303617	1.9560285304534728	False
23	14.92700001567097	65.12481302578773	1.3580760113419723	1.9560285304534728	False
24	8.751599862700687	65.12481302578773	1.078739982873762	1.9560285304534728	False
25	27.360006229485634	65.12481302578773	1.4175905444064387	1.9560285304534728	False
33	11.640519188106875	65.12481302578773	1.755816884050863	1.9560285304534728	False
34	21.523901807175097	65.12481302578773	1.832239942491512	1.9560285304534728	False
35	38.720419757147326	65.12481302578773	1.674703331823927	1.9560285304534728	False
36	33.269852819540624	65.12481302578773	1.0191293034039126	1.9560285304534728	False
37	11.05236715606486	65.12481302578773	1.579728303548065	1.9560285304534728	False
38	24.614653185191454	65.12481302578773	1.465592939592044	1.9560285304534728	False
46	24.796527653158243	65.12481302578773	1.135224985037992	1.9560285304534728	False
47	31.021480566390306	65.12481302578773	1.2993420235336128	1.9560285304534728	False
48	59.78728750159232	65.12481302578773	1.0275448669716591	1.9560285304534728	False
49	18.305450383760352	65.12481302578773	1.5933129535234556	1.9560285304534728	False
50	27.43290835231253	65.12481302578773	1.2084585559097296	1.9560285304534728	False
59	18.706714270413737	65.12481302578773	1.3928704511245231	1.9560285304534728	False
61	16.870501732892226	65.12481302578773	1.1224259971601258	1.9560285304534728	False
62	26.869865325238475	65.12481302578773	1.0512859364491325	1.9560285304534728	False
63	21.4948738659401	65.12481302578773	1.2592961442359487	1.9560285304534728	False
64	16.770764641397317	65.12481302578773	2.1823631582908662	1.9560285304534728	True
72	17.836485393795883	65.12481302578773	0.9033160782269496	1.9560285304534728	False
73	27.846014044687998	65.12481302578773	1.6046208385764877	1.9560285304534728	False
74	18.128479393032784	65.12481302578773	1.846570971710519	1.9560285304534728	False
75	19.677013878310568	65.12481302578773	1.5923874901334434	1.9560285304534728	False
76	42.99202791723583	65.12481302578773	1.491297385568012	1.9560285304534728	False
77	34.74247089707179	65.12481302578773	1.5064169983027096	1.9560285304534728	False
87	8.530029951803803	65.12481302578773	1.4793461328798108	1.9560285304534728	False
88	19.452978728947862	65.12481302578773	1.8407826702706618	1.9560285304534728	False
89	13.921507976082909	65.12481302578773	1.8396650085456214	1.9560285304534728	False
90	18.916382888602534	65.12481302578773	1.454234417771767	1.9560285304534728	False
98	15.825394122204719	65.12481302578773	1.4684953835835817	1.9560285304534728	False
99	28.96850378933761	65.12481302578773	1.2739985315422424	1.9560285304534728	False
100	12.37711419851875	65.12481302578773	1.2474154139780822	1.9560285304534728	False
101	17.19470332766939	65.12481302578773	1.782030524952099	1.9560285304534728	False
102	38.84397546516949	65.12481302578773	1.5192031640733907	1.9560285304534728	False
103	18.058273411185137	65.12481302578773	1.5187476846783672	1.9560285304534728	False
111	32.974312189390844	65.12481302578773	1.5684209221548229	1.9560285304534728	False
112	14.981696376906614	65.12481302578773	0.9230553650917177	1.9560285304534728	False
113	16.975080297919988	65.12481302578773	1.378135451127205	1.9560285304534728	False
114	13.837685472246203	65.12481302578773	1.2976700494403157	1.9560285304534728	False
115	23.12753076623794	65.12481302578773	1.4992443151770487	1.9560285304534728	False
116	39.329770432690836	65.12481302578773	1.4110930522176948	1.9560285304534728	False
124	24.229630756092167	65.12481302578773	1.4346236589189116	1.9560285304534728	False
125	22.486412429375488	65.12481302578773	1.3878426141956612	1.9560285304534728	False
126	7.861080805988628	65.12481302578773	0.9639489411446651	1.9560285304534728	False
127	13.078897773487785	65.12481302578773	0.7731763214534028	1.9560285304534728	False
128	12.03238484191863	65.12481302578773	1.8431020599785566	1.9560285304534728	False
129	26.410381895200853	65.12481302578773	1.9876767960160873	1.9560285304534728	True
137	65.21958951357954	65.12481302578773	0.944576139780459	1.9560285304534728	True
138	24.107334897566478	65.12481302578773	1.17683023711751	1.9560285304534728	False
139	12.612390538382375	65.12481302578773	1.3393338994208468	1.9560285304534728	False
140	34.70307186534631	65.12481302578773	1.2847411750301345	1.9560285304534728	False
141	26.816210591100436	65.12481302578773	1.496998858711424	1.9560285304534728	False
142	14.145155146355574	65.12481302578773	1.486141554053742	1.9560285304534728	False
150	55.29587533587563	65.12481302578773	1.2692414542242298	1.9560285304534728	False
151	58.702267263266975	65.12481302578773	0.6012008012409208	1.9560285304534728	False
152	30.700708862483374	65.12481302578773	1.0701328436655568	1.9560285304534728	False
154	16.056325116428546	65.12481302578773	1.5652674180675676	1.9560285304534728	False
155	34.729981227403	65.12481302578773	0.9286515553393577	1.9560285304534728	False
163	42.45889865193989	65.12481302578773	1.3891389675633417	1.9560285304534728	False
164	33.377478283292874	65.12481302578773	1.5729966985875123	1.9560285304534728	False
165	8.528636329748203	65.12481302578773	1.2975132564851837	1.9560285304534728	False
166	23.307820029566784	65.12481302578773	0.9775461317371076	1.9560285304534728	False
168	13.740637098335565	65.12481302578773	1.258004875325856	1.9560285304534728	False
176	19.600279160744215	65.12481302578773	1.096980657523391	1.9560285304534728	False
177	40.26645257983593	65.12481302578773	1.1602680096084943	1.9560285304534728	False
