well	0	1200	2400	3600	4800	6000	7200	8400	9600	10800	12000	13200	14400	15600	16800	18000	19200	20400	21600	22800	24000	25200	26400	27600	28800	30000	31200	32400	33600	34800	36000	37200	38400	39600	40800	42000	43200	44400	45600	46800	48000	49200	50400	51600	52800	54000	55200	56400	57600	58800	60000	61200	62400	63600	64800	66000	67200	68400	69600	70800	72000	Summary	growth_summary
A11	0.0	0.017899999999999985	0.02043333333333333	0.031233333333333335	0.019033333333333347	0.02536666666666662	0.019799999999999984	0.03406666666666666	0.030733333333333335	0.03	0.026599999999999985	0.025399999999999978	0.028099999999999986	0.03506666666666666	0.04293333333333335	0.040200000000000014	0.04610000000000003	0.04600000000000001	0.061566666666666686	0.07200000000000004	0.07673333333333335	0.08376666666666666	0.09603333333333333	0.0802	0.10073333333333331	0.10273333333333332	0.11966666666666667	0.12516666666666665	0.13646666666666665	0.1567666666666667	0.1602333333333333	0.18050000000000002	0.1960666666666667	0.20926666666666668	0.2318	0.26213333333333333	0.28256666666666663	0.28936666666666666	0.3185	0.3441333333333333	0.3746333333333334	0.4113333333333334	0.4493666666666666	0.49263333333333337	0.5306333333333333	0.5634333333333333	0.6170666666666667	0.6518333333333333	0.7005	0.7654333333333333	0.8259666666666667	0.8614333333333333	0.9310333333333334	1.0140333333333333	1.0457	1.1293333333333333	1.1747666666666667	1.2710333333333335	1.3309333333333333	1.3806666666666667	1.6706999999999999	High proline supplementation without lactic acid treatment.	22.39783333333333
A12	0.009033333333333338	0.016	0.0	0.014333333333333337	0.02093333333333333	0.049766666666666654	0.017100000000000004	0.022866666666666674	0.03513333333333332	0.039199999999999985	0.035400000000000015	0.02639999999999998	0.040299999999999975	0.04436666666666669	0.04743333333333333	0.05180000000000001	0.04139999999999999	0.05539999999999998	0.04786666666666667	0.05460000000000004	0.07073333333333334	0.07016666666666668	0.07773333333333332	0.07769999999999999	0.07903333333333334	0.08323333333333333	0.08716666666666667	0.11336666666666664	0.12476666666666666	0.12176666666666672	0.1456333333333333	0.15780000000000002	0.1712666666666667	0.1884666666666667	0.20600000000000002	0.21013333333333334	0.22566666666666665	0.26336666666666664	0.28559999999999997	0.3055333333333333	0.34023333333333333	0.3540333333333334	0.3939666666666667	0.4229333333333334	0.46473333333333333	0.5025333333333333	0.5389666666666667	0.5823333333333334	0.642	0.6476333333333333	0.7165666666666667	0.8031333333333334	0.8506333333333334	0.8553333333333334	0.9753000000000001	1.0238333333333334	1.0936666666666668	1.0684333333333333	1.2318333333333333	1.2944666666666667	1.7664	Low proline supplementation without lactic acid treatment.	20.30343333333334
B1	0.0	0.08913333333333331	0.025999999999999995	0.020800000000000013	0.02300000000000002	0.030066666666666686	0.04526666666666668	0.04583333333333331	0.04199999999999998	0.04059999999999997	0.039733333333333315	0.039199999999999985	0.04783333333333334	0.04533333333333334	0.0685	0.0675	0.07406666666666667	0.07383333333333333	0.08403333333333332	0.11303333333333332	0.09689999999999999	0.10646666666666668	0.11996666666666664	0.12100000000000002	0.13339999999999996	0.1446	0.15566666666666668	0.17733333333333334	0.2191	0.20270000000000002	0.2324333333333333	0.27313333333333334	0.28023333333333333	0.3055	0.3225	0.3363	0.3668666666666667	0.4115333333333334	0.44586666666666663	0.4839	0.5306000000000001	0.5621	0.6245666666666666	0.6604333333333333	0.7195666666666667	0.7603333333333333	0.8357333333333333	0.8892333333333333	0.9532333333333333	0.9645666666666667	1.0237333333333334	1.1370333333333333	1.1948666666666667	1.2060333333333335	1.3224	1.3887	1.4445	1.4717333333333333	1.5715333333333332	1.6496666666666666	2.0823666666666667	Control group with no supplementation or treatment.	28.9441
B2	0.0	0.0	0.0	0.0	0.0	0.0	0.0005999999999999894	0.0012333333333333085	0.004166666666666652	0.004933333333333345	0.01043333333333335	0.004633333333333323	0.013566666666666699	0.014933333333333298	0.018599999999999978	0.028133333333333344	0.02723333333333333	0.032299999999999995	0.03833333333333333	0.03793333333333335	0.03823333333333334	0.052299999999999985	0.05786666666666665	0.05956666666666663	0.0751	0.08023333333333332	0.07636666666666667	0.09443333333333334	0.10953333333333332	0.10676666666666668	0.1272	0.15089999999999998	0.15723333333333334	0.1786	0.18876666666666667	0.18806666666666666	0.20243333333333333	0.24476666666666666	0.256	0.2837333333333334	0.3101	0.3409333333333333	0.3633666666666666	0.38770000000000004	0.43076666666666663	0.4521333333333334	0.4942	0.5263666666666666	0.5581999999999999	0.5721333333333333	0.6064666666666667	0.6888333333333333	0.7295	0.7413666666666667	0.8403	0.8908	0.9558666666666666	0.9706333333333332	1.0374	1.1233666666666666	1.1623666666666665	High proline supplementation with lactic acid treatment.	17.147933333333334
B3	0.0	0.0	0.008266666666666672	0.0	0.002600000000000019	0.0005999999999999894	0.00789999999999999	0.012733333333333319	0.01576666666666665	0.015533333333333343	0.019133333333333336	0.02043333333333333	0.024066666666666653	0.026233333333333303	0.030800000000000022	0.03003333333333333	0.03673333333333334	0.04039999999999999	0.04623333333333335	0.04583333333333334	0.05433333333333332	0.06059999999999999	0.06886666666666666	0.07346666666666665	0.08300000000000002	0.09153333333333336	0.10136666666666669	0.11073333333333335	0.12483333333333332	0.13666666666666666	0.14420000000000002	0.1629	0.17323333333333338	0.19249999999999998	0.20676666666666665	0.22686666666666663	0.2514333333333334	0.26236666666666664	0.29	0.31033333333333335	0.3399	0.3671333333333333	0.4077666666666667	0.4324	0.4812666666666666	0.5147333333333333	0.5536	0.5877666666666667	0.6315999999999999	0.6861333333333333	0.7526666666666667	0.7835333333333333	0.8365	0.9108666666666666	0.9692	1.0069000000000001	1.1002666666666667	1.1610333333333334	1.2282	1.2947666666666666	1.3484666666666667	High proline supplementation with lactic acid treatment.	19.904000000000003
B4	0.0	0.018100000000000005	0.0030000000000000027	0.03899999999999998	0.030066666666666686	0.026366666666666677	0.021766666666666684	0.020699999999999996	0.02156666666666668	0.022433333333333333	0.030299999999999994	0.03723333333333331	0.03823333333333334	0.04306666666666667	0.04823333333333335	0.04933333333333334	0.05823333333333333	0.06086666666666668	0.0681	0.07066666666666666	0.0765666666666667	0.0884666666666667	0.09749999999999998	0.10619999999999999	0.11670000000000003	0.13213333333333335	0.14223333333333332	0.16199999999999998	0.1840333333333333	0.19546666666666668	0.21536666666666668	0.24326666666666663	0.2589666666666667	0.2937666666666667	0.31443333333333334	0.3283666666666667	0.3579	0.4106666666666666	0.44256666666666666	0.4724666666666667	0.5139666666666667	0.5641666666666667	0.6206666666666667	0.6563	0.7341666666666666	0.7638333333333334	0.8453999999999999	0.9054000000000001	0.9734	0.9291333333333333	0.8756	0.8609333333333333	0.8172666666666667	0.6075999999999999	0.4631666666666666	0.2469	0.18826666666666667	0.2049	0.19633333333333336	0.23419999999999996	0.5398666666666667	High proline supplementation without lactic acid treatment.	18.0878
B5	0.0	0.011700000000000016	0.0023666666666666836	0.03953333333333334	0.020366666666666672	0.02053333333333332	0.013899999999999996	0.009033333333333338	0.0	0.00899999999999998	0.008899999999999991	0.01366666666666666	0.010199999999999987	0.009199999999999986	0.006366666666666687	0.009399999999999992	0.0058	0.008300000000000002	0.006666666666666654	0.012400000000000022	0.008633333333333326	0.0039000000000000146	0.00683333333333333	0.006466666666666676	0.001799999999999996	0.0029666666666666452	0.00416666666666668	0.008533333333333337	0.00523333333333334	0.001799999999999996	0.014666666666666689	0.008033333333333337	0.008166666666666683	0.006166666666666654	0.005866666666666659	0.0007333333333333081	0.0	0.005099999999999993	0.0	0.006033333333333307	0.00470000000000001	0.003433333333333344	0.0022666666666666946	0.009833333333333333	0.002066666666666661	0.004699999999999982	0.006599999999999995	0.009233333333333343	0.009600000000000025	0.0023666666666666836	0.0009333333333333416	0.007766666666666672	0.006899999999999962	0.0015666666666666884	0.00010000000000001674	0.007000000000000006	0.0	0.0	0.0029000000000000137	0.009500000000000008	0.0	Media control	0.4139000000000001
B6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012000000000000066	0.0007999999999999674	0.004266666666666696	0.009500000000000008	0.011399999999999993	0.0179	0.019166666666666665	0.020500000000000018	0.018033333333333318	0.025300000000000017	0.03163333333333332	0.03206666666666666	0.0378	0.046566666666666645	0.046966666666666684	0.06033333333333335	0.06893333333333335	0.07099999999999998	0.07886666666666667	0.09523333333333334	0.1022666666666667	0.11156666666666665	0.12316666666666667	0.12643333333333331	0.13733333333333334	0.16899999999999996	0.17966666666666667	0.19573333333333334	0.20870000000000002	0.23263333333333336	0.2576666666666667	0.27613333333333334	0.30746666666666667	0.3316	0.36529999999999996	0.38893333333333335	0.4131	0.4434666666666667	0.47683333333333333	0.5215666666666666	0.5669	0.5859666666666667	0.6512	0.7062	0.7465333333333333	0.7825000000000001	0.8464999999999999	0.9175	0.9717333333333333	Low proline supplementation with lactic acid treatment.	12.84106666666667
B7	0.050266666666666654	0.048500000000000015	0.02096666666666669	0.0247333333333333	0.038666666666666655	0.03853333333333331	0.036599999999999994	0.008033333333333337	0.021266666666666656	0.02849999999999997	0.037599999999999995	0.03206666666666666	0.0426	0.03179999999999997	0.03156666666666669	0.03609999999999999	0.03920000000000001	0.0426	0.04706666666666667	0.05880000000000002	0.05153333333333335	0.06290000000000001	0.07233333333333333	0.07596666666666668	0.07870000000000002	0.09676666666666667	0.10386666666666666	0.12433333333333335	0.12383333333333332	0.13229999999999997	0.1512666666666667	0.15943333333333334	0.17506666666666665	0.18776666666666664	0.20876666666666668	0.2152333333333333	0.2269333333333333	0.2734	0.29756666666666665	0.31983333333333336	0.3457	0.37603333333333333	0.4096666666666666	0.43853333333333333	0.4744666666666667	0.5167	0.5707	0.6083333333333334	0.6664000000000001	0.6880666666666667	0.7348333333333333	0.8281666666666667	0.8987	0.9250666666666667	1.0398	1.0981999999999998	1.1674333333333333	1.2025	1.3283999999999998	1.3983	1.4913333333333334	Low proline supplementation without lactic acid treatment.	21.060599999999994
B8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010666666666666325	0.0	0.005366666666666686	0.004200000000000009	0.004066666666666663	0.004933333333333317	0.0054333333333333456	0.008933333333333349	0.009000000000000036	0.018566666666666676	0.01996666666666666	0.022533333333333322	0.02936666666666668	0.031666666666666676	0.03620000000000001	0.04319999999999999	0.03873333333333334	0.04623333333333335	0.051733333333333326	0.05513333333333334	0.06279999999999997	0.06556666666666666	0.07143333333333332	0.0854333333333333	0.0928333333333333	0.10336666666666666	0.11070000000000002	0.1238	0.13779999999999998	0.15406666666666666	0.16893333333333335	0.18263333333333334	0.20263333333333336	0.22016666666666665	0.22226666666666667	0.24133333333333332	0.27413333333333334	0.2821666666666667	0.30390000000000006	0.3354666666666667	0.36793333333333333	0.3772666666666667	0.41479999999999995	0.4512666666666667	Lactic acid treatment without proline supplementation.	5.489033333333333
