,Mean_Coefficient,Std_Coefficient
2'-Deoxyguanosine-5'-Diphosphate [[M+H]],0.6345324775337593,0.14509480055888033
2'-Deoxyguanosine-5'-Monophosphate [[M+H]],-1.3204481332960274,0.20720618452760553
2'-Deoxyuridine [[M+Na]],-0.2818219176876869,0.24418789709501246
5'-Deoxy-5'-Methylthioadenosine [[M+H]],-0.1674689932633473,0.27979742594745755
ATP [[M+H]],0.7281434637941464,0.15224487073095688
Acetyl coenzyme A (Acetyl-CoA) [[M+H]],1.3860381216681692,0.10158395897733631
Ademetionine [[M+H]],0.7125429259515333,0.7028823752862228
Adenine [[M+H]],0.6871744427047309,0.6000251150568031
Adenosine 5'-diphosphate (ADP) [[M+H]],0.6327647923877499,0.14659871004128627
Adenosine phosphate [[M+H]],-1.9779618221214426,0.12345090421291124
Adenosine-3'-5'-Diphosphate [[M+H]],0.8567208168603492,0.1415696526597474
Aminoadipate [[M+Na]],-0.10588911914468274,0.6054914305809463
Argininosuccinic acid [[M+H]],-0.6709547714110502,0.6429518377004566
Biotin [[M+H]],-0.10866245121548274,0.21387441759621403
Choline [[M+H]],-0.3476291816026562,0.3247579147796233
Cytidine [[M+H]],0.37712640971914446,0.16921996065952571
D-(+)-Melibiose [[M+Na]],-0.0950576003695132,0.25363353793794274
D-(+)-Turanose [[M+Na]],-0.09941856751033736,0.3028746735698016
Glucosamine [[M+H]],0.33046877100552036,0.5068483987576119
Glutamic Acid [[M-H2O+H]],0.22199154700939286,0.36469245735080363
Glutathione [[M+H]],-1.760691406140969,0.6059966056864803
Guanosine-5'-Diphosphate [[M+H]],-0.03533189662009697,0.08675890780723218
Histidine [[M+H]],-0.6821191832222668,0.612692692831744
Isomaltose [[M+Na]],-0.11231984540759071,0.28795407925890454
L-Arginine [[M+H]],0.25556035020209017,0.11211531049233016
L-Citrulline [[M+H]],-0.639742941838255,0.522361301369914
L-Glutamine [[M+H]],0.2098988612733724,0.3665395390072326
L-Valine [[M+H]],1.9131924036309247,0.44451942568560354
Linoleic acid [[M+Na]],0.8042895727000413,0.4903007250623929
Maltose [[M+Na]],-0.11538045114486435,0.23203513870811565
N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],0.3472841918189086,0.543313370292947
N2-Acetyl-L-ornithine [[M+H]],0.1758362950712901,0.43931940179972634
Nicotinamide [[M+H]],0.7703643078704299,0.5542834809751941
O-acetyl-L-serine [[M+H]],1.1006984988548718,0.3489355125504985
Palatinose [[M+Na]],-0.07852203308692247,0.2733006600290532
Pidolic Acid [[M+H]],0.20635943878632435,0.1787518552741134
Proline [[M+NH4]],1.6648740667342616,0.503802310409045
Sucrose [[M+Na]],-0.11463904016974535,0.2655515726220999
Thymine [[M+H]],-0.1861861808874731,0.5943826976793006
Trehalose [[M+Na]],-0.08776696271634303,0.2713028994191752
d-Desthiobiotin [[M+H]],1.9846030643590844,0.6806652652999589
gamma-Glutamylcysteine [[M+H]],-0.37363994352862995,0.35110971488285564
