Group1,Group2,Feature,U_stat,p_raw,p_corrected,significant
None,PosHigh,Adenosine 5'-diphosphate (ADP) [[M+H]],65.0,0.2159322942283799,0.49962759396847367,False
None,PosHigh,Adenosine phosphate [[M+H]],109.0,0.39576568734555584,0.6439263665719505,False
None,PosHigh,Adenosine-3'-5'-Diphosphate [[M+H]],61.0,0.15228075837759505,0.43607671717220403,False
None,PosHigh,Aminoadipate [[M+Na]],107.0,0.4519575760931084,0.6987319581316768,False
None,PosHigh,Argininosuccinic acid [[M+H]],132.0,0.04937843556527676,0.20707055918403028,False
None,PosHigh,Biotin [[M+H]],98.0,0.7524427599988597,0.9072515575105867,False
None,PosHigh,Choline [[M+H]],108.0,0.4233159874752107,0.6751622078718551,False
None,PosHigh,Cytidine [[M+H]],90.0,0.980642762903111,0.9943440546324166,False
None,PosHigh,D-(+)-Melibiose [[M+Na]],67.0,0.25384430677430736,0.5336822014888678,False
None,PosHigh,D-(+)-Turanose [[M+Na]],71.0,0.3437211745533968,0.5927384459685622,False
None,PosHigh,Glucosamine [[M+H]],100.0,0.6799932443507429,0.8524500791917297,False
None,PosHigh,Glutamic Acid [[M-H2O+H]],62.0,0.16666623948362103,0.4580021196248253,False
None,PosHigh,Glutathione [[M+H]],114.0,0.27490406320117466,0.5413421958218362,False
None,PosHigh,Guanosine-5'-Diphosphate [[M+H]],68.0,0.27490406320117466,0.5413421958218362,False
None,PosHigh,Histidine [[M+H]],116.5,0.2250001746994965,0.5062503930738672,False
None,PosHigh,Isomaltose [[M+Na]],71.0,0.3437211745533968,0.5927384459685622,False
None,PosHigh,L-Arginine [[M+H]],153.0,0.002841733683186214,0.025575603148675928,True
None,PosHigh,L-Citrulline [[M+H]],22.0,0.0008872287600146993,0.010646745120176392,True
None,PosHigh,L-Glutamine [[M+H]],93.0,0.9419738351432534,0.9917077591717454,False
None,PosHigh,L-Valine [[M+H]],118.0,0.1984628844147559,0.4808908353126778,False
None,PosHigh,Linoleic acid [[M+Na]],84.5,0.7705906782034585,0.9159851457890167,False
None,PosHigh,Maltose [[M+Na]],67.0,0.25384430677430736,0.5336822014888678,False
