,Mean_Coefficient,Std_Coefficient
2'-Deoxyguanosine-5'-Diphosphate [[M+H]],0.08729120345487806,0.006478398320921793
2'-Deoxyguanosine-5'-Monophosphate [[M+H]],-0.00032557500912363895,0.007774362684402932
2'-Deoxyuridine [[M+Na]],-0.041172079785717096,0.012050056858863215
5'-Deoxy-5'-Methylthioadenosine [[M+H]],0.007998665451292282,0.008253219461509123
ATP [[M+H]],0.055508963472577215,0.013500820731471054
Acetyl coenzyme A (Acetyl-CoA) [[M+H]],-0.057986666121372855,0.009559626739648915
Ademetionine [[M+H]],0.06764884658226354,0.005906881184472695
Adenine [[M+H]],-0.04457517286736807,0.011179234520953539
Adenosine 5'-diphosphate (ADP) [[M+H]],0.08729120345487806,0.006478398320921793
Adenosine phosphate [[M+H]],0.013976950271584361,0.005946027234223416
Adenosine-3'-5'-Diphosphate [[M+H]],0.08932961578564967,0.006534135495061436
Aminoadipate [[M+Na]],0.06713314160986972,0.012920562271556225
Argininosuccinic acid [[M+H]],-0.02053935744922871,0.00910181735554274
Biotin [[M+H]],0.01352086137238902,0.008089913754406408
Choline [[M+H]],0.018532529546815574,0.008278638233601093
Cytidine [[M+H]],0.0564427274505768,0.009060240574213344
D-(+)-Melibiose [[M+Na]],-0.03879950332774639,0.003410256287844771
D-(+)-Turanose [[M+Na]],-0.03808466715731459,0.0033374456054957482
Glucosamine [[M+H]],0.03939635190992511,0.009784418310737212
Glutamic Acid [[M-H2O+H]],-0.007861447618235332,0.014172668641970936
Glutathione [[M+H]],-0.06340928310910686,0.013439258928083621
Guanosine-5'-Diphosphate [[M+H]],0.03435980600223721,0.014521007377602143
Histidine [[M+H]],0.006542292536856945,0.009193780761206022
Isomaltose [[M+Na]],-0.03879950332774639,0.003410256287844771
L-Arginine [[M+H]],-0.03455778295414114,0.011078200804512193
L-Citrulline [[M+H]],0.07923461215344092,0.007028012924558241
L-Glutamine [[M+H]],0.05493521976698937,0.010059386912504542
L-Valine [[M+H]],-0.05945967335178995,0.01000646616425321
Linoleic acid [[M+Na]],0.0038306808969375632,0.017720222795590494
Maltose [[M+Na]],-0.03984951054050266,0.003543329901806366
N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],0.08902905292026529,0.008484807328118557
N2-Acetyl-L-ornithine [[M+H]],-0.04744055521356159,0.013929285876768926
Nicotinamide [[M+H]],0.017310412395447363,0.013535152409390253
O-acetyl-L-serine [[M+H]],0.047242506503329146,0.009670365894207085
Palatinose [[M+Na]],-0.03787466679003018,0.0033189686806418825
Pidolic Acid [[M+H]],0.03604862072240276,0.009596695214127524
Proline [[M+NH4]],-0.07569925657761294,0.00816988291125151
Sucrose [[M+Na]],-0.04186596197217771,0.0038360183923312184
Thymine [[M+H]],-0.044546612162046056,0.017018149438654432
Trehalose [[M+Na]],-0.0388047461338333,0.0033785737084875995
d-Desthiobiotin [[M+H]],-0.07374824895427319,0.010376360701402704
gamma-Glutamylcysteine [[M+H]],-0.025268064489420632,0.011665692203364508
