Group1	Group2	Feature	U_stat	p_raw	Median1	Median2	p_corrected
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Adenine [[M+H]]	34.0	0.008658008658008658	8335.656805025526	4551.375492972987	0.056818181818181816
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Adenosine 5'-phosphosulfate [[M+Na]]	15.0	0.6991341991341992	174.98491250635317	206.75272161406878	0.8952328159645233
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Adenosine phosphate [[M+H]]	11.0	0.30952380952380953	21513.854991463046	26923.256435025236	0.576923076923077
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Adenosine-3'-5'-Diphosphate [[M+H]]	14.0	0.5887445887445888	3534.134452707295	4370.9221902535155	0.8507089241034196
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Aminoadipate [[M+Na]]	19.0	0.9372294372294373	669.4236423202599	562.3362670888932	0.9864037601742521
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Argininosuccinic acid [[M+H]]	21.0	0.6991341991341992	3648.4929855547775	2573.569570324097	0.8952328159645233
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Biotin [[M+H]]	19.0	0.9372294372294373	278.23169378856824	384.651287495878	0.9864037601742521
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Choline [[M+H]]	25.0	0.30952380952380953	751.4342985463139	85.67567420272913	0.576923076923077
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Cytidine [[M+H]]	20.0	0.8181818181818182	3978.6706678123564	3133.5913637823082	0.9688995215311006
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	D-(+)-Melibiose [[M+Na]]/D-(+)-Turanose [[M+Na]]/Isomaltose [[M+Na]]/Maltose [[M+Na]]/Palatinose [[M+Na]]	35.0	0.004329004329004329	2100.060631793779	269.1188941387245	0.038645564961354434
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Flavin adenine dinucleotide [[M+H]]	16.0	0.8181818181818182	14.538513437707174	15.718366629202116	0.9688995215311006
