,Mean_Coefficient,Std_Coefficient
2'-Deoxyguanosine-5'-Diphosphate [[M+H]],0.2948284095808505,0.5106577849087597
2'-Deoxyguanosine-5'-Monophosphate [[M+H]],0.14373580814585743,0.18293122526165004
2'-Deoxyuridine [[M+Na]],0.02930900117938332,0.050764679161788055
5'-Deoxy-5'-Methylthioadenosine [[M+H]],0.19518474041839554,0.3380698872668037
ATP [[M+H]],-0.058597956267984884,0.10149463747584896
Acetyl coenzyme A (Acetyl-CoA) [[M+H]],-0.10415744426138192,0.1804059854472369
Ademetionine [[M+H]],-0.2277126059196074,0.3944098029766695
Adenine [[M+H]],-0.324596170829206,0.5622170598184915
Adenosine 5'-diphosphate (ADP) [[M+H]],0.2948284095808505,0.5106577849087597
Adenosine phosphate [[M+H]],0.06630218264697472,0.11483874899727178
Adenosine-3'-5'-Diphosphate [[M+H]],0.3200927385675838,0.5544168863329171
Aminoadipate [[M+Na]],0.020637657848093217,0.035745471942120036
Argininosuccinic acid [[M+H]],-0.18011357322501864,0.22588442383783602
Biotin [[M+H]],-0.04297788301418962,0.07443987698232787
Choline [[M+H]],-0.2642782954281948,0.4577434350193312
Cytidine [[M+H]],-0.0025643791356725343,0.0044416349528543925
D-(+)-Melibiose [[M+Na]],-0.1792198106226847,0.15525635861743767
D-(+)-Turanose [[M+Na]],-0.1479429475927649,0.13782559610083003
Glucosamine [[M+H]],-0.08632189489030441,0.1495139077556275
Glutamic Acid [[M-H2O+H]],-0.16662254948451719,0.28859872139384324
Glutathione [[M+H]],-0.07811149847483241,0.13529308401374862
Guanosine-5'-Diphosphate [[M+H]],0.09269204845092464,0.16054733737463753
Histidine [[M+H]],-0.15123302810140343,0.2619432884541225
Isomaltose [[M+Na]],-0.15622707253953577,0.14062060070600174
L-Arginine [[M+H]],0.12057466180559258,0.2088414403527209
L-Citrulline [[M+H]],0.11595257617884669,0.20083575321026317
L-Glutamine [[M+H]],0.09427698024718767,0.1632925197722965
L-Valine [[M+H]],0.12169482328685234,0.2107816169509444
Linoleic acid [[M+Na]],-0.7264706455746871,0.6432347461684436
Maltose [[M+Na]],-0.19187332198685914,0.1668707588470802
N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],-0.0060217014650799,0.010429892885530333
N2-Acetyl-L-ornithine [[M+H]],-0.05803496197805614,0.08984239720973762
Nicotinamide [[M+H]],0.18342918443850456,0.3177086670384124
O-acetyl-L-serine [[M+H]],0.24835093020530263,0.4301564292225763
Palatinose [[M+Na]],-0.16802866142821174,0.14697831433008998
Pidolic Acid [[M+H]],-0.08287598982839736,0.1435454251103457
Proline [[M+NH4]],-0.3621124485337312,0.6271971589135926
Sucrose [[M+Na]],-0.19864024236820965,0.17203649156190626
Thymine [[M+H]],-0.05013508539928629,0.08683651515336843
Trehalose [[M+Na]],-0.17765581475522807,0.15441419374873994
d-Desthiobiotin [[M+H]],-0.027261200821488862,0.047217784898157124
gamma-Glutamylcysteine [[M+H]],0.0011186767420715417,0.0019376049545135345
