Group 1,Group 2,Metabolite,U_stat,raw_p_value,corrected_p_value,Significant
None,PosHigh,O-acetyl-L-serine [[M+H]],70.5,0.1158418643017681,0.3312960676171185,False
None,PosHigh,Oleic acid [[M+Na]],157.0,0.04005621699687032,0.17280189592556025,False
None,PosHigh,P-Hydroxybenzoic Acid [[M-H2O+H]],148.0,0.09449113187010387,0.3035718130611667,False
None,PosHigh,Palatinose [[M+K]],80.5,0.22795292163711212,0.46219419973317905,False
None,PosHigh,Phenylethyl alcohol [[M+H]],114.0,0.8158906470894022,0.915541413146123,False
None,PosHigh,Pidolic Acid [[M+H]],23.0,0.00034733397211293,0.007855091369323186,True
None,PosHigh,Proline [[M+NH4]],115.0,0.7830938644859942,0.9029696751425229,False
None,PosHigh,Sucrose [[M+K]],92.0,0.5037809997451244,0.7368737011197342,False
None,PosHigh,Thymine [[M+H]],103.5,0.864997797033672,0.9339490212600708,False
None,PosHigh,Trehalose [[M+K]],80.5,0.22795292163711212,0.46219419973317905,False
None,PosHigh,d-Desthiobiotin [[M+Na]],102.0,0.8154870853260346,0.915541413146123,False
None,PosHigh,gamma-Glutamylcysteine [[M+H]],112.0,0.8821981118675254,0.9397327713371466,False
None,PosLow,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],138.0,0.3227876363419503,0.575739227423557,False
None,PosLow,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],155.0,0.6376433969579411,0.849165050215528,False
None,PosLow,2'-Deoxyuridine [[M+Na]],162.0,0.7961844319758083,0.9072799341119677,False
None,PosLow,5'-Deoxy-5'-Methylthioadenosine [[M+H]],141.0,0.3214585086771009,0.575739227423557,False
None,PosLow,ATP [[M+H]],198.0,0.4206744528033688,0.6543824821385736,False
None,PosLow,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],118.0,0.11043157511193279,0.3246688308290824,False
None,PosLow,Ademetionine [[M+H]],177.0,0.8672383768843516,0.9339490212600708,False
None,PosLow,Adenine [[M+H]],220.0,0.14054554043731235,0.36893204364794496,False
None,PosLow,Adenosine 5'-diphosphate (ADP) [[M+H]],138.0,0.3227876363419503,0.575739227423557,False
None,PosLow,Adenosine phosphate [[M+H]],158.0,0.7040673775886583,0.8589037718301475,False
None,PosLow,Adenosine-3'-5'-Diphosphate [[M+H]],140.0,0.3540308438653561,0.5906952622183228,False
None,PosLow,Aminoadipate [[M+Na]],186.0,0.6591169727267755,0.849165050215528,False
None,PosLow,Argininosuccinic acid [[M+H]],156.0,0.6594957849655101,0.849165050215528,False
None,PosLow,Biotin [[M+H]],179.0,0.819722877178247,0.9163442049064814,False
None,PosLow,Choline [[M+H]],223.5,0.1122766985294562,0.3268252412639616,False
None,PosLow,Cytidine [[M+H]],183.0,0.7266901587875517,0.8666134445234273,False
None,PosLow,D-(+)-Melibiose [[M+K]],140.5,0.3325691690789403,0.575739227423557,False
None,PosLow,D-(+)-Turanose [[M+Na]],185.0,0.6814642026754689,0.849165050215528,False
None,PosLow,Deoxyadenosine [[M+H]],162.0,0.792719279340487,0.9068461794790007,False
None,PosLow,Glucosamine [[M+H]],173.0,0.9636447835994691,0.9905998824414124,False
None,PosLow,Glutamic Acid [[M+H]],171.5,1.0,1.0,False
None,PosLow,Glutathione [[M+H]],169.0,0.9636447835994691,0.9905998824414124,False
None,PosLow,Guanosine-5'-Diphosphate [[M+H]],129.0,0.19185316074700076,0.42093156163894196,False
None,PosLow,Histidine [[M+H]],215.5,0.18095680592852004,0.4133108285493646,False
None,PosLow,Imidazoleacetic acid [[M+H]],242.0,0.03196745475375083,0.15158760802585072,False
None,PosLow,Isomaltose [[M+Na]],185.0,0.6814642026754689,0.849165050215528,False
None,PosLow,L-Arginine [[M+H]],195.0,0.4751708351040673,0.7201042552608031,False
None,PosLow,L-Citrulline [[M+H]],116.0,0.0976850014519298,0.3035718130611667,False
None,PosLow,L-Glutamine [[M+H]],156.0,0.6584319185526788,0.849165050215528,False
None,PosLow,L-Lysine [[M+H]],219.0,0.14601498160506712,0.3700724533783598,False
None,PosLow,L-Threonine [[M+NH4]],165.0,0.8655209415308233,0.9339490212600708,False
None,PosLow,L-Valine [[M+H]],149.5,0.5233683565769567,0.7608139670606803,False
None,PosLow,Linoleic acid [[M+Na]],183.0,0.7267523671056437,0.8666134445234273,False
None,PosLow,Maltose [[M+K]],140.5,0.3325691690789403,0.575739227423557,False
None,PosLow,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],185.0,0.6816426933702878,0.849165050215528,False
None,PosLow,N2-Acetyl-L-ornithine [[M+H]],208.5,0.26085171475849744,0.5078834711191936,False
None,PosLow,Nicotinamide [[M+H]],170.5,1.0,1.0,False
None,PosLow,O-acetyl-L-serine [[M+H]],174.5,0.9266461025277261,0.9695158510432437,False
None,PosLow,Oleic acid [[M+Na]],198.0,0.4206744528033688,0.6543824821385736,False
None,PosLow,P-Hydroxybenzoic Acid [[M-H2O+H]],185.0,0.6816426933702878,0.849165050215528,False
None,PosLow,Palatinose [[M+K]],140.5,0.3325691690789403,0.575739227423557,False
None,PosLow,Phenylethyl alcohol [[M+H]],171.0,1.0,1.0,False
None,PosLow,Pidolic Acid [[M+H]],156.0,0.6594957849655101,0.849165050215528,False
None,PosLow,Proline [[M+NH4]],171.5,1.0,1.0,False
None,PosLow,Sucrose [[M+K]],135.0,0.2642402533886362,0.5110962795806516,False
None,PosLow,Thymine [[M+H]],215.0,0.18476104038548868,0.4133108285493646,False
None,PosLow,Trehalose [[M+K]],140.5,0.3325691690789403,0.575739227423557,False
None,PosLow,d-Desthiobiotin [[M+Na]],185.0,0.680133986595567,0.849165050215528,False
None,PosLow,gamma-Glutamylcysteine [[M+H]],150.0,0.5330873374642862,0.7608139670606803,False
None,NegHigh,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],105.0,0.18287914350327283,0.4133108285493646,False
None,NegHigh,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],108.0,0.22062557404953675,0.46219419973317905,False
None,NegHigh,2'-Deoxyuridine [[M+Na]],173.0,0.32543844595354465,0.575739227423557,False
None,NegHigh,5'-Deoxy-5'-Methylthioadenosine [[M+H]],74.0,0.013603117363640983,0.10009567904943495,False
None,NegHigh,ATP [[M+H]],172.0,0.3427019210854506,0.575739227423557,False
None,NegHigh,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],167.0,0.4363286132484365,0.6681281890366685,False
None,NegHigh,Ademetionine [[M+H]],70.0,0.011206761357117493,0.08745472532139013,False
None,NegHigh,Adenine [[M+H]],119.0,0.3978903933166107,0.6332153822922896,False
None,NegHigh,Adenosine 5'-diphosphate (ADP) [[M+H]],105.0,0.18287914350327283,0.4133108285493646,False
None,NegHigh,Adenosine phosphate [[M+H]],113.0,0.2926390096790019,0.5479991646218252,False
None,NegHigh,Adenosine-3'-5'-Diphosphate [[M+H]],106.0,0.19570931842465422,0.42621140456924694,False
None,NegHigh,Aminoadipate [[M+Na]],120.0,0.4173226500199887,0.6543824821385736,False
None,NegHigh,Argininosuccinic acid [[M+H]],100.0,0.13338334465514512,0.3532856155730871,False
None,NegHigh,Biotin [[M+H]],98.0,0.11643857596928994,0.3312960676171185,False
None,NegHigh,Choline [[M+H]],130.0,0.6408522322650279,0.849165050215528,False
None,NegHigh,Cytidine [[M+H]],72.0,0.013618459734617,0.10009567904943495,False
None,NegHigh,D-(+)-Melibiose [[M+K]],184.0,0.14519666558407834,0.3700724533783598,False
None,NegHigh,D-(+)-Turanose [[M+Na]],214.0,0.016026879809120317,0.1068563485527134,False
None,NegHigh,Deoxyadenosine [[M+H]],135.0,0.7654476843228043,0.8965801561390616,False
None,NegHigh,Glucosamine [[M+H]],29.0,7.794726780737772e-05,0.002291649673536905,True
None,NegHigh,Glutamic Acid [[M+H]],160.5,0.5497732285424662,0.7770833134206013,False
None,NegHigh,Glutathione [[M+H]],105.0,0.18405385732510526,0.4133108285493646,False
None,NegHigh,Guanosine-5'-Diphosphate [[M+H]],200.0,0.05241762672857495,0.21110660627672653,False
None,NegHigh,Histidine [[M+H]],208.0,0.028212888778298,0.1382431550136602,False
None,NegHigh,Imidazoleacetic acid [[M+H]],158.5,0.6288008626383529,0.8472646770736529,False
None,NegHigh,Isomaltose [[M+Na]],214.0,0.016026879809120317,0.1068563485527134,False
None,NegHigh,L-Arginine [[M+H]],0.0,7.374952579940774e-07,5.420590146256469e-05,True
None,NegHigh,L-Citrulline [[M+H]],50.0,0.001250767715669845,0.01838628542034672,True
None,NegHigh,L-Glutamine [[M+H]],233.0,0.0020566752532165944,0.027484660202076308,True
None,NegHigh,L-Lysine [[M+H]],176.5,0.25887727940277105,0.5073994676294312,False
None,NegHigh,L-Threonine [[M+NH4]],108.5,0.21686882380193007,0.4587009654515643,False
None,NegHigh,L-Valine [[M+H]],136.5,0.8091355344782518,0.9149455659100232,False
None,NegHigh,Linoleic acid [[M+Na]],128.0,0.5925047669028431,0.8190986920880619,False
None,NegHigh,Maltose [[M+K]],186.0,0.12590126447153355,0.34273121995028577,False
None,NegHigh,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],157.0,0.6662568120253349,0.849165050215528,False
None,NegHigh,N2-Acetyl-L-ornithine [[M+H]],0.0,7.374952579940774e-07,5.420590146256469e-05,True
None,NegHigh,Nicotinamide [[M+H]],83.0,0.036847628270466774,0.16926879236745676,False
None,NegHigh,O-acetyl-L-serine [[M+H]],155.0,0.6985885336145212,0.8575404658810049,False
None,NegHigh,Oleic acid [[M+Na]],200.0,0.05550118550207106,0.21756464716811855,False
None,NegHigh,P-Hydroxybenzoic Acid [[M-H2O+H]],148.0,0.9038726586728263,0.9558941066539961,False
None,NegHigh,Palatinose [[M+K]],186.0,0.12590126447153355,0.34273121995028577,False
None,NegHigh,Phenylethyl alcohol [[M+H]],161.0,0.5691497940860235,0.7930333623757863,False
None,NegHigh,Pidolic Acid [[M+H]],247.0,0.00040533452181111594,0.008512024958033436,True
None,NegHigh,Proline [[M+NH4]],183.5,0.17290862934622242,0.40668109622231513,False
None,NegHigh,Sucrose [[M+K]],185.0,0.14743713180812126,0.3703583131643347,False
None,NegHigh,Thymine [[M+H]],139.5,0.8901466331594051,0.944776570934531,False
None,NegHigh,Trehalose [[M+K]],186.0,0.12590126447153355,0.34273121995028577,False
None,NegHigh,d-Desthiobiotin [[M+Na]],164.0,0.5007383246046017,0.7362563581799665,False
None,NegHigh,gamma-Glutamylcysteine [[M+H]],199.0,0.05997143891963425,0.22647631624732634,False
PosHigh,PosLow,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],126.5,0.6264614976182978,0.8472646770736529,False
PosHigh,PosLow,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],87.0,0.2825014883299861,0.5324066510834353,False
PosHigh,PosLow,2'-Deoxyuridine [[M+Na]],68.0,0.06499846626802896,0.23604193840298165,False
PosHigh,PosLow,5'-Deoxy-5'-Methylthioadenosine [[M+H]],115.0,0.9835459041492911,1.0,False
PosHigh,PosLow,ATP [[M+H]],138.0,0.34056430760375733,0.575739227423557,False
PosHigh,PosLow,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],31.0,0.0008204057760031701,0.014188194008525412,True
PosHigh,PosLow,Ademetionine [[M+H]],144.0,0.2315471397523703,0.46626615813148536,False
PosHigh,PosLow,Adenine [[M+H]],104.0,0.7000330333722489,0.8575404658810049,False
PosHigh,PosLow,Adenosine 5'-diphosphate (ADP) [[M+H]],126.5,0.6264614976182978,0.8472646770736529,False
PosHigh,PosLow,Adenosine phosphate [[M+H]],83.0,0.2161099763008778,0.4587009654515643,False
PosHigh,PosLow,Adenosine-3'-5'-Diphosphate [[M+H]],130.0,0.5296057170958974,0.7608139670606803,False
PosHigh,PosLow,Aminoadipate [[M+Na]],94.0,0.42899700226467785,0.6638164140306068,False
PosHigh,PosLow,Argininosuccinic acid [[M+H]],53.0,0.014143460391678212,0.10141895988179012,False
PosHigh,PosLow,Biotin [[M+H]],111.0,0.9192421538428283,0.9652042615349697,False
PosHigh,PosLow,Choline [[M+H]],101.5,0.6261480704721243,0.8472646770736529,False
PosHigh,PosLow,Cytidine [[M+H]],96.0,0.4778785826934536,0.7204938631378224,False
PosHigh,PosLow,D-(+)-Melibiose [[M+K]],118.5,0.8648398802686845,0.9339490212600708,False
PosHigh,PosLow,D-(+)-Turanose [[M+Na]],150.0,0.14990693628080215,0.3703583131643347,False
PosHigh,PosLow,Deoxyadenosine [[M+H]],76.0,0.11719316677612354,0.3312960676171185,False
PosHigh,PosLow,Glucosamine [[M+H]],113.0,0.9838218627877265,1.0,False
PosHigh,PosLow,Glutamic Acid [[M+H]],136.0,0.38227978978566424,0.6190816720300747,False
PosHigh,PosLow,Glutathione [[M+H]],73.0,0.10048810573083827,0.3035718130611667,False
PosHigh,PosLow,Guanosine-5'-Diphosphate [[M+H]],137.0,0.3556226578661331,0.5906952622183228,False
PosHigh,PosLow,Histidine [[M+H]],109.5,0.8710025260450561,0.9345793527636733,False
PosHigh,PosLow,Imidazoleacetic acid [[M+H]],159.0,0.07043617407881746,0.2516581684891083,False
PosHigh,PosLow,Isomaltose [[M+Na]],150.0,0.14990693628080215,0.3703583131643347,False
PosHigh,PosLow,L-Arginine [[M+H]],46.0,0.006191066451899968,0.055156773844199716,False
PosHigh,PosLow,L-Citrulline [[M+H]],136.0,0.38324103506623675,0.6190816720300747,False
PosHigh,PosLow,L-Glutamine [[M+H]],116.0,0.9514872979498606,0.9849903718213346,False
PosHigh,PosLow,L-Lysine [[M+H]],108.0,0.8234230844519963,0.9169938895033595,False
PosHigh,PosLow,L-Threonine [[M+NH4]],87.0,0.27977019310088214,0.5306608823978022,False
PosHigh,PosLow,L-Valine [[M+H]],63.0,0.04055554700293761,0.17280189592556025,False
PosHigh,PosLow,Linoleic acid [[M+Na]],149.0,0.16176508132233935,0.3898273271210473,False
PosHigh,PosLow,Maltose [[M+K]],118.5,0.8648398802686845,0.9339490212600708,False
PosHigh,PosLow,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],219.0,2.254849981687783e-05,0.0008286573682702602,True
PosHigh,PosLow,N2-Acetyl-L-ornithine [[M+H]],53.5,0.014950882677468528,0.1046561787422797,False
PosHigh,PosLow,Nicotinamide [[M+H]],85.0,0.24770399892227524,0.4887582260614021,False
PosHigh,PosLow,O-acetyl-L-serine [[M+H]],150.5,0.14287416111735124,0.3700724533783598,False
PosHigh,PosLow,Oleic acid [[M+Na]],66.0,0.05405702071554638,0.2147670823023059,False
PosHigh,PosLow,P-Hydroxybenzoic Acid [[M-H2O+H]],81.0,0.18748722976908772,0.414445455279036,False
PosHigh,PosLow,Palatinose [[M+K]],118.5,0.8648398802686845,0.9339490212600708,False
PosHigh,PosLow,Phenylethyl alcohol [[M+H]],103.0,0.6702308283359814,0.849165050215528,False
PosHigh,PosLow,Pidolic Acid [[M+H]],183.0,0.005468757637874049,0.051864991791450654,False
PosHigh,PosLow,Proline [[M+NH4]],107.0,0.7919986362180828,0.9068461794790007,False
PosHigh,PosLow,Sucrose [[M+K]],103.0,0.6582195160297641,0.849165050215528,False
PosHigh,PosLow,Thymine [[M+H]],155.0,0.0984291281787553,0.3035718130611667,False
PosHigh,PosLow,Trehalose [[M+K]],118.5,0.8648398802686845,0.9339490212600708,False
PosHigh,PosLow,d-Desthiobiotin [[M+Na]],138.0,0.3346484067413512,0.575739227423557,False
PosHigh,PosLow,gamma-Glutamylcysteine [[M+H]],90.0,0.3405156272050397,0.575739227423557,False
PosHigh,NegHigh,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],101.0,0.8344313034226523,0.922266177467142,False
PosHigh,NegHigh,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],51.0,0.038841640549467246,0.17280189592556025,False
PosHigh,NegHigh,2'-Deoxyuridine [[M+Na]],84.0,0.5934286442678816,0.8190986920880619,False
PosHigh,NegHigh,5'-Deoxy-5'-Methylthioadenosine [[M+H]],77.0,0.39036342130937085,0.6271412342347269,False
PosHigh,NegHigh,ATP [[M+H]],111.0,0.5008546654285486,0.7362563581799665,False
PosHigh,NegHigh,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],63.0,0.13114523486300783,0.3532856155730871,False
PosHigh,NegHigh,Ademetionine [[M+H]],65.0,0.1567968924025301,0.380977573275569,False
PosHigh,NegHigh,Adenine [[M+H]],31.0,0.0027467243400137982,0.03364737316516903,True
PosHigh,NegHigh,Adenosine 5'-diphosphate (ADP) [[M+H]],101.0,0.8344313034226523,0.922266177467142,False
PosHigh,NegHigh,Adenosine phosphate [[M+H]],55.0,0.060085553290106994,0.22647631624732634,False
PosHigh,NegHigh,Adenosine-3'-5'-Diphosphate [[M+H]],105.0,0.6931361991189247,0.8562270694998481,False
PosHigh,NegHigh,Aminoadipate [[M+Na]],35.0,0.004975093797900414,0.04875591921942406,True
PosHigh,NegHigh,Argininosuccinic acid [[M+H]],24.0,0.0009024207473749751,0.01473953887379126,True
PosHigh,NegHigh,Biotin [[M+H]],64.0,0.14364510762748345,0.3700724533783598,False
PosHigh,NegHigh,Choline [[M+H]],59.0,0.09017601514127398,0.2978848140621859,False
PosHigh,NegHigh,Cytidine [[M+H]],50.0,0.03466205692967498,0.16175626567181658,False
PosHigh,NegHigh,D-(+)-Melibiose [[M+K]],142.0,0.026009523218262505,0.1296067767147318,False
PosHigh,NegHigh,D-(+)-Turanose [[M+Na]],157.0,0.004857118052238215,0.04875591921942406,True
PosHigh,NegHigh,Deoxyadenosine [[M+H]],71.0,0.2406948547109845,0.481389709421969,False
PosHigh,NegHigh,Glucosamine [[M+H]],32.0,0.0031992657677819237,0.03685418499232093,True
PosHigh,NegHigh,Glutamic Acid [[M+H]],138.0,0.04231882921047646,0.17773908268400113,False
PosHigh,NegHigh,Glutathione [[M+H]],60.0,0.09934320616855331,0.3035718130611667,False
PosHigh,NegHigh,Guanosine-5'-Diphosphate [[M+H]],156.0,0.005668152814527511,0.052076153983471506,False
PosHigh,NegHigh,Histidine [[M+H]],111.0,0.4996786788011548,0.7362563581799665,False
PosHigh,NegHigh,Imidazoleacetic acid [[M+H]],88.5,0.7448351543245268,0.8829900619814954,False
PosHigh,NegHigh,Isomaltose [[M+Na]],157.0,0.004857118052238215,0.04875591921942406,True
PosHigh,NegHigh,L-Arginine [[M+H]],0.0,9.272574815604625e-06,0.0003894481422553943,True
PosHigh,NegHigh,L-Citrulline [[M+H]],82.0,0.5308416334292907,0.7608139670606803,False
PosHigh,NegHigh,L-Glutamine [[M+H]],161.0,0.0027136282337074913,0.03364737316516903,True
PosHigh,NegHigh,L-Lysine [[M+H]],87.5,0.7090128073488661,0.8613626667792009,False
PosHigh,NegHigh,L-Threonine [[M+NH4]],63.5,0.13285495573105377,0.3532856155730871,False
PosHigh,NegHigh,L-Valine [[M+H]],44.0,0.016810449956616673,0.10744070189663699,False
PosHigh,NegHigh,Linoleic acid [[M+Na]],110.0,0.5302783840758938,0.7608139670606803,False
PosHigh,NegHigh,Maltose [[M+K]],143.0,0.022906280480400287,0.12706502757052235,False
PosHigh,NegHigh,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],178.0,0.00015461189952469987,0.004132354405478342,True
PosHigh,NegHigh,N2-Acetyl-L-ornithine [[M+H]],0.0,9.272574815604625e-06,0.0003894481422553943,True
PosHigh,NegHigh,Nicotinamide [[M+H]],39.0,0.008717292121027226,0.07537893775241189,False
PosHigh,NegHigh,O-acetyl-L-serine [[M+H]],143.0,0.022906280480400287,0.12706502757052235,False
PosHigh,NegHigh,Oleic acid [[M+Na]],58.0,0.08170219650495547,0.2760970778443323,False
PosHigh,NegHigh,P-Hydroxybenzoic Acid [[M-H2O+H]],67.0,0.18556812710379633,0.4133108285493646,False
PosHigh,NegHigh,Palatinose [[M+K]],143.0,0.022906280480400287,0.12706502757052235,False
PosHigh,NegHigh,Phenylethyl alcohol [[M+H]],103.0,0.7628388949505204,0.8965801561390616,False
PosHigh,NegHigh,Pidolic Acid [[M+H]],192.0,9.272574815604625e-06,0.0003894481422553943,True
PosHigh,NegHigh,Proline [[M+NH4]],125.0,0.1824216085014586,0.4133108285493646,False
PosHigh,NegHigh,Sucrose [[M+K]],138.0,0.04477921082219653,0.18542377439050395,False
PosHigh,NegHigh,Thymine [[M+H]],89.5,0.7802730515426802,0.9029696751425229,False
PosHigh,NegHigh,Trehalose [[M+K]],143.0,0.022906280480400287,0.12706502757052235,False
PosHigh,NegHigh,d-Desthiobiotin [[M+Na]],120.0,0.27397336212137824,0.5230400549589947,False
PosHigh,NegHigh,gamma-Glutamylcysteine [[M+H]],134.0,0.08170219650495547,0.2760970778443323,False
PosLow,NegHigh,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],139.0,0.6788504128925497,0.849165050215528,False
PosLow,NegHigh,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],126.0,0.3984518562043319,0.6332153822922896,False
PosLow,NegHigh,2'-Deoxyuridine [[M+Na]],183.0,0.3125164082535751,0.575739227423557,False
PosLow,NegHigh,5'-Deoxy-5'-Methylthioadenosine [[M+H]],94.0,0.05197579853775668,0.21110660627672653,False
PosLow,NegHigh,ATP [[M+H]],156.0,0.9077345052112101,0.9565374355989096,False
PosLow,NegHigh,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],230.0,0.010274212722587033,0.0839060705677941,False
PosLow,NegHigh,Ademetionine [[M+H]],75.0,0.011303671980315733,0.08745472532139013,False
PosLow,NegHigh,Adenine [[M+H]],79.0,0.016355563553986745,0.1068563485527134,False
PosLow,NegHigh,Adenosine 5'-diphosphate (ADP) [[M+H]],139.0,0.6788504128925497,0.849165050215528,False
PosLow,NegHigh,Adenosine phosphate [[M+H]],131.0,0.4972501245865969,0.7362563581799665,False
PosLow,NegHigh,Adenosine-3'-5'-Diphosphate [[M+H]],141.0,0.7280731999907706,0.8666134445234273,False
PosLow,NegHigh,Aminoadipate [[M+Na]],102.0,0.10116670315066043,0.3035718130611667,False
PosLow,NegHigh,Argininosuccinic acid [[M+H]],120.0,0.2969162298626473,0.552489693541888,False
PosLow,NegHigh,Biotin [[M+H]],98.0,0.07646728770959502,0.26763550698358257,False
PosLow,NegHigh,Choline [[M+H]],97.0,0.071046353689102,0.2516581684891083,False
PosLow,NegHigh,Cytidine [[M+H]],82.0,0.02137044543429079,0.12706502757052235,False
PosLow,NegHigh,D-(+)-Melibiose [[M+K]],214.0,0.030474440389384246,0.14687681105703226,False
PosLow,NegHigh,D-(+)-Turanose [[M+Na]],208.0,0.06503196262122964,0.23604193840298165,False
PosLow,NegHigh,Deoxyadenosine [[M+H]],152.0,1.0,1.0,False
PosLow,NegHigh,Glucosamine [[M+H]],41.0,0.00025318095435227243,0.006202933381630675,True
PosLow,NegHigh,Glutamic Acid [[M+H]],174.5,0.4332725608368351,0.6669221617069607,False
PosLow,NegHigh,Glutathione [[M+H]],114.0,0.2143291535813715,0.4587009654515643,False
PosLow,NegHigh,Guanosine-5'-Diphosphate [[M+H]],254.0,0.0005598613899954089,0.010861746660133911,True
PosLow,NegHigh,Histidine [[M+H]],179.0,0.38008016980971493,0.6190816720300747,False
PosLow,NegHigh,Imidazoleacetic acid [[M+H]],103.0,0.10817605375298925,0.3212500990240287,False
PosLow,NegHigh,Isomaltose [[M+Na]],208.0,0.06503196262122964,0.23604193840298165,False
PosLow,NegHigh,L-Arginine [[M+H]],0.0,5.257576840620597e-07,5.420590146256469e-05,True
PosLow,NegHigh,L-Citrulline [[M+H]],102.0,0.10119060435372222,0.3035718130611667,False
PosLow,NegHigh,L-Glutamine [[M+H]],256.0,0.0005911154644970836,0.010861746660133911,True
PosLow,NegHigh,L-Lysine [[M+H]],141.0,0.7270432848347701,0.8666134445234273,False
PosLow,NegHigh,L-Threonine [[M+NH4]],125.0,0.36771398738915284,0.6073478218674772,False
PosLow,NegHigh,L-Valine [[M+H]],163.5,0.7156549748410446,0.8658541670916341,False
PosLow,NegHigh,Linoleic acid [[M+Na]],131.0,0.49664657937439904,0.7362563581799665,False
