	T2	T2_cutoff	DModX	DModX_cutoff	Outlier
7	32.83370957172383	66.01669403515297	1.7540024192108246	2.0970776462285095	False
8	11.10549743366385	66.01669403515297	1.3418770606304384	2.0970776462285095	False
9	31.247988822285475	66.01669403515297	1.176264249920912	2.0970776462285095	False
10	23.248986474257425	66.01669403515297	1.273803657079692	2.0970776462285095	False
11	12.377177966389896	66.01669403515297	1.7559583248972424	2.0970776462285095	False
12	17.245969091721683	66.01669403515297	1.4757626652134417	2.0970776462285095	False
20	20.29620829394342	66.01669403515297	2.1133805245773596	2.0970776462285095	True
22	14.11932728495296	66.01669403515297	1.132312769170698	2.0970776462285095	False
23	29.740078328169197	66.01669403515297	1.356686896733642	2.0970776462285095	False
24	29.22302704650941	66.01669403515297	1.2763662550218056	2.0970776462285095	False
25	10.859666573516929	66.01669403515297	2.3699902840381735	2.0970776462285095	True
33	25.66753118592	66.01669403515297	1.3739675751397875	2.0970776462285095	False
34	23.629509082895183	66.01669403515297	1.7411457956817833	2.0970776462285095	False
35	40.49093651661907	66.01669403515297	1.2934183499472098	2.0970776462285095	False
36	37.56179807055833	66.01669403515297	1.202190040343023	2.0970776462285095	False
37	6.484634639868416	66.01669403515297	1.9028509476996611	2.0970776462285095	False
38	11.341139635832365	66.01669403515297	1.3514265968581485	2.0970776462285095	False
47	23.857194830135533	66.01669403515297	1.7038440438594318	2.0970776462285095	False
48	25.070929325258504	66.01669403515297	1.695692360449039	2.0970776462285095	False
51	31.638066638991944	66.01669403515297	1.4095423042619877	2.0970776462285095	False
60	55.78612113293738	66.01669403515297	0.45818104844646423	2.0970776462285095	False
61	34.20305213892809	66.01669403515297	1.0211308492267215	2.0970776462285095	False
72	31.414204123770688	66.01669403515297	1.4750887253329692	2.0970776462285095	False
73	43.50235541086122	66.01669403515297	1.2702191007434243	2.0970776462285095	False
74	12.353917530165779	66.01669403515297	1.2606314501178186	2.0970776462285095	False
75	12.362799090437994	66.01669403515297	1.7898312359698645	2.0970776462285095	False
76	17.67554092234731	66.01669403515297	1.5883841126835843	2.0970776462285095	False
86	19.75960524134193	66.01669403515297	2.0796784664094905	2.0970776462285095	False
88	17.76296428243622	66.01669403515297	1.9401212336880496	2.0970776462285095	False
90	18.146962860868484	66.01669403515297	1.2851913986752699	2.0970776462285095	False
98	11.317501247306133	66.01669403515297	1.885754847293377	2.0970776462285095	False
99	15.896971690377798	66.01669403515297	2.108431286518527	2.0970776462285095	True
100	11.171317395796393	66.01669403515297	1.5243041423356476	2.0970776462285095	False
102	16.176083511039	66.01669403515297	1.6455144959235375	2.0970776462285095	False
112	26.508960686085864	66.01669403515297	1.6403938110396237	2.0970776462285095	False
114	29.12724039034411	66.01669403515297	1.462405093285987	2.0970776462285095	False
116	8.971387373440292	66.01669403515297	1.7278979002413801	2.0970776462285095	False
124	17.190192514573717	66.01669403515297	1.599453292860298	2.0970776462285095	False
126	10.181311832991573	66.01669403515297	1.5398436815612997	2.0970776462285095	False
127	22.94668423785608	66.01669403515297	1.9886444242163388	2.0970776462285095	False
128	14.695250542206207	66.01669403515297	1.508620047121742	2.0970776462285095	False
129	21.790258866069475	66.01669403515297	1.845459777796554	2.0970776462285095	False
137	38.36236328745934	66.01669403515297	1.379674821694149	2.0970776462285095	False
138	15.165001030408758	66.01669403515297	1.7199467007761522	2.0970776462285095	False
139	29.07384976907571	66.01669403515297	1.1115201901348786	2.0970776462285095	False
140	31.07168440608514	66.01669403515297	1.368669837047232	2.0970776462285095	False
141	28.997307134465636	66.01669403515297	1.6424775731664478	2.0970776462285095	False
142	21.444725591701012	66.01669403515297	1.8937383074750522	2.0970776462285095	False
150	28.74421773868241	66.01669403515297	1.9734891534115597	2.0970776462285095	False
151	39.32390184791461	66.01669403515297	1.3799072627656566	2.0970776462285095	False
152	15.563081013323245	66.01669403515297	1.5265091825694057	2.0970776462285095	False
153	20.390667054508736	66.01669403515297	1.6010053361274943	2.0970776462285095	False
154	10.06907237018912	66.01669403515297	2.1554560709125705	2.0970776462285095	True
155	31.654327434871615	66.01669403515297	1.2351416544746163	2.0970776462285095	False
163	25.655846039756895	66.01669403515297	1.9162057268670987	2.0970776462285095	False
164	23.75138588345858	66.01669403515297	1.16787607355347	2.0970776462285095	False
165	30.534793926052668	66.01669403515297	1.7904344145643898	2.0970776462285095	False
166	13.82988804178719	66.01669403515297	1.9009746366355136	2.0970776462285095	False
167	17.293046333296438	66.01669403515297	2.084820251019003	2.0970776462285095	False
168	20.120807402295704	66.01669403515297	1.785885914864014	2.0970776462285095	False
176	11.973973859272562	66.01669403515297	1.8020141983326656	2.0970776462285095	False
