well	0	1200	2400	3600	4800	6000	7200	8400	9600	10800	12000	13200	14400	15600	16800	18000	19200	20400	21600	22800	24000	25200	26400	27600	28800	30000	31200	32400	33600	34800	36000	37200	38400	39600	40800	42000	43200	44400	45600	46800	48000	49200	50400	51600	52800	54000	55200	56400	57600	58800	60000	61200	62400	63600	64800	66000	67200	68400	69600	70800	72000	Summary
A1	0.03269999999999998	0.027133333333333315	0.036066666666666664	0.020199999999999996	0.01566666666666669	0.030866666666666653	0.02676666666666669	0.018033333333333346	0.019100000000000006	0.02723333333333333	0.0335	0.04026666666666667	0.04456666666666667	0.051133333333333336	0.04293333333333332	0.05083333333333334	0.055400000000000005	0.052133333333333365	0.04996666666666666	0.05990000000000001	0.05810000000000004	0.06793333333333335	0.07073333333333334	0.07853333333333334	0.07906666666666667	0.0857	0.09106666666666668	0.09306666666666666	0.10326666666666665	0.10706666666666667	0.11289999999999997	0.11593333333333336	0.12349999999999997	0.12563333333333337	0.1355333333333333	0.13916666666666666	0.14589999999999997	0.15636666666666668	0.15873333333333334	0.16839999999999997	0.17633333333333331	0.18969999999999998	0.1977	0.17866666666666667	0.21580000000000002	0.1962333333333333	0.2373333333333333	0.206	0.24583333333333332	0.25703333333333334	0.2666666666666666	0.28740000000000004	0.2964	0.29996666666666666	0.26926666666666665	0.32276666666666665	0.3284	0.3353999999999999	0.3529	0.36206666666666665	0.3704666666666666	Formic acid treatment without glutamate supplementation.
A2	0.020900000000000002	0.008366666666666661	0.0063	0.016433333333333328	0.01993333333333333	0.010366666666666663	0.011066666666666697	0.009833333333333333	0.014500000000000013	0.011233333333333345	0.015500000000000014	0.01	0.0003666666666666818	0.01	0.006666666666666682	0.0018333333333333257	0.01	0.01	0.005666666666666681	0.01	0.003966666666666674	0.01	0.0035999999999999643	0.01	0.01	0.01	0.004400000000000015	0.01	0.01	0.01	0.0005000000000000282	0.01	0.005966666666666676	0.0006333333333333468	0.001366666666666655	0.0005999999999999894	0.0027333333333333376	0.01	0.01	0.01	0.01	0.01	0.0003333333333333244	0.00250000000000003	0.01	0.01	0.0012333333333333363	0.005100000000000021	0.01	0.00030000000000002247	0.01	0.01	0.0019666666666667	0.01	0.01	0.01	0.00013333333333331865	0.0005333333333333301	0.0016666666666666496	0.01	0.01	Media control
A3	0.061600000000000016	0.04406666666666664	0.050699999999999995	0.043933333333333324	0.05563333333333334	0.06506666666666666	0.03266666666666665	0.03243333333333334	0.0469	0.06213333333333332	0.05760000000000001	0.05080000000000001	0.043866666666666665	0.06526666666666667	0.08786666666666668	0.06323333333333331	0.07289999999999999	0.0779	0.0947666666666667	0.09550000000000003	0.10716666666666666	0.12723333333333334	0.1494	0.1612	0.17353333333333337	0.19216666666666665	0.21589999999999998	0.23013333333333333	0.2583	0.2865333333333333	0.3096	0.33530000000000004	0.37906666666666666	0.40913333333333335	0.44966666666666666	0.48519999999999996	0.5358333333333333	0.5931666666666666	0.6479	0.7054	0.7614	0.8282666666666667	0.9048333333333333	0.9819	1.0434333333333332	1.1298666666666666	1.1923333333333335	1.2495	1.3306333333333333	1.4034	1.4577	1.5194666666666667	1.5993666666666668	1.6126999999999998	1.7056	1.6986666666666665	1.7686333333333335	1.7929333333333335	1.7967666666666666	1.8403333333333332	1.9078666666666668	Low glutamate supplementation without formic acid treatment.
A4	0.07070000000000001	0.06446666666666664	0.060200000000000004	0.05293333333333333	0.054333333333333345	0.07476666666666665	0.04006666666666667	0.05833333333333335	0.049100000000000005	0.07203333333333331	0.08650000000000002	0.07650000000000001	0.09366666666666668	0.07466666666666666	0.07256666666666667	0.08503333333333332	0.10679999999999998	0.11699999999999999	0.1399666666666667	0.12819999999999998	0.1517666666666667	0.1723333333333333	0.18109999999999996	0.20350000000000001	0.21863333333333335	0.24446666666666667	0.2734	0.29503333333333337	0.3255	0.35443333333333327	0.391	0.4292	0.46386666666666665	0.5014333333333334	0.5568666666666667	0.5966999999999999	0.6548333333333333	0.7114666666666666	0.7654	0.8363	0.9025	0.9730666666666666	1.0611333333333333	1.1324	1.1931333333333334	1.2717666666666667	1.3307333333333333	1.3831	1.4320333333333333	1.5339	1.5807	1.6126666666666667	1.7165666666666668	1.7574999999999998	1.8152	1.8345666666666667	1.9086333333333334	1.9289333333333334	1.9369666666666665	1.9936333333333331	2.0729666666666664	High glutamate supplementation without formic acid treatment.
A5	0.08833333333333332	0.06606666666666669	0.0821	0.09123333333333333	0.09676666666666667	0.07183333333333336	0.09323333333333333	0.06260000000000002	0.08236666666666667	0.07216666666666668	0.09580000000000002	0.08033333333333334	0.062166666666666676	0.07023333333333334	0.08133333333333334	0.08779999999999996	0.07999999999999999	0.08723333333333336	0.10603333333333331	0.10843333333333335	0.11846666666666669	0.12036666666666665	0.12696666666666664	0.14113333333333336	0.1549	0.1672	0.18646666666666667	0.1968666666666667	0.21906666666666663	0.2412	0.26940000000000003	0.28756666666666664	0.3261333333333333	0.35303333333333337	0.3857666666666667	0.42066666666666674	0.4551333333333334	0.48516666666666675	0.5184666666666666	0.5680999999999999	0.6110666666666666	0.6589	0.7168	0.7589666666666667	0.8310333333333334	0.8784333333333333	0.9661333333333333	0.9957333333333334	1.1033666666666666	1.1608999999999998	1.2531666666666665	1.2992666666666668	1.3799666666666668	1.4362666666666668	1.4840333333333333	1.5488666666666666	1.6266333333333334	1.6687666666666667	1.7048333333333332	1.7477333333333334	1.8378	Negative control with arginine supplementation without formic acid treatment.
A6	0.027433333333333337	0.006566666666666693	0.013900000000000023	0.01203333333333334	0.011666666666666686	0.01513333333333336	0.006033333333333335	0.00360000000000002	0.015366666666666667	0.01096666666666668	0.02040000000000003	0.01673333333333335	0.02516666666666667	0.021933333333333332	0.02733333333333332	0.03149999999999997	0.03739999999999999	0.04303333333333337	0.04853333333333332	0.05033333333333334	0.06296666666666667	0.06396666666666664	0.07346666666666665	0.08663333333333334	0.09790000000000001	0.1137	0.12306666666666666	0.13156666666666667	0.14096666666666663	0.15729999999999997	0.1739	0.1870666666666667	0.2157333333333333	0.23003333333333337	0.25516666666666665	0.2707666666666667	0.2949333333333334	0.32466666666666666	0.3434666666666667	0.376	0.39646666666666663	0.4378	0.47550000000000003	0.49316666666666664	0.5529333333333334	0.5779333333333333	0.6674333333333333	0.6939333333333334	0.7675666666666666	0.8419	0.9036666666666667	0.9639666666666665	1.0341666666666667	1.1072666666666668	1.1477333333333335	1.2326666666666666	1.3021333333333334	1.3739666666666666	1.4187333333333332	1.4826333333333332	1.5510000000000002	High glutamate supplementation with formic acid treatment.
A7	0.04633333333333335	0.03983333333333333	0.06456666666666666	0.05933333333333332	0.04976666666666668	0.04246666666666668	0.04046666666666668	0.04773333333333335	0.05409999999999998	0.04580000000000001	0.052666666666666695	0.04490000000000002	0.04946666666666666	0.04116666666666666	0.045399999999999996	0.0562	0.043899999999999995	0.062100000000000044	0.06973333333333331	0.05316666666666667	0.07226666666666667	0.07366666666666666	0.06203333333333333	0.08906666666666666	0.07570000000000002	0.09460000000000002	0.10700000000000001	0.1103666666666667	0.1287333333333333	0.14183333333333334	0.15339999999999998	0.1698666666666667	0.19296666666666665	0.2086666666666667	0.23249999999999996	0.25253333333333333	0.2781	0.3097	0.3289	0.3724666666666667	0.3955666666666666	0.42926666666666663	0.4706	0.5075999999999999	0.5517333333333333	0.5866333333333333	0.6442666666666667	0.6891	0.7545333333333334	0.8282333333333334	0.8849999999999999	0.9294666666666666	0.9910666666666668	1.0849666666666666	1.1319333333333332	1.1897666666666669	1.2762666666666667	1.3340333333333334	1.3833	1.4443	1.5161	Negative control with arginine supplementation without formic acid treatment.
A8	0.04223333333333333	0.03323333333333331	0.023366666666666674	0.05093333333333333	0.029266666666666663	0.05706666666666668	0.03986666666666666	0.05573333333333333	0.07690000000000002	0.0587	0.06236666666666668	0.07020000000000001	0.09326666666666666	0.08066666666666666	0.09830000000000003	0.11649999999999999	0.11790000000000003	0.13459999999999997	0.15493333333333334	0.1486666666666667	0.18326666666666666	0.19846666666666665	0.1986333333333333	0.24076666666666668	0.24709999999999996	0.2752	0.3053	0.32206666666666667	0.3640333333333333	0.3858333333333333	0.41270000000000007	0.44776666666666665	0.49226666666666663	0.5277666666666666	0.5782	0.6144333333333334	0.6725	0.7343999999999999	0.7787000000000001	0.8578666666666667	0.9046666666666667	0.9852666666666667	1.0478999999999998	1.1296	1.1748333333333334	1.2643333333333335	1.3179666666666667	1.372	1.4139333333333333	1.4987333333333333	1.5686	1.5866666666666667	1.6603666666666668	1.7122666666666666	1.7447333333333332	1.7961666666666667	1.8420666666666665	1.8775333333333335	1.8763	1.8982	1.9919	Baseline condition with no supplementation or treatment.
A9	0.03543333333333333	0.034933333333333316	0.04396666666666668	0.04683333333333334	0.051666666666666666	0.037966666666666676	0.04006666666666667	0.05563333333333331	0.05720000000000003	0.0469	0.0813666666666667	0.05360000000000001	0.05666666666666667	0.051766666666666655	0.0743	0.07189999999999999	0.060200000000000004	0.06459999999999999	0.08143333333333336	0.08056666666666668	0.07706666666666667	0.08266666666666667	0.08023333333333332	0.09966666666666668	0.10239999999999996	0.11610000000000001	0.13029999999999997	0.13566666666666666	0.16263333333333332	0.17003333333333331	0.18340000000000004	0.20146666666666666	0.2318666666666667	0.25806666666666667	0.2807	0.29733333333333334	0.33699999999999997	0.37139999999999995	0.40070000000000006	0.4391666666666667	0.47086666666666666	0.5115666666666667	0.553	0.638	0.6541333333333333	0.7380333333333333	0.7614666666666666	0.8660000000000001	0.8799333333333332	0.9525333333333333	1.0157	1.0822666666666667	1.1347666666666667	1.2142666666666666	1.3083333333333333	1.3377666666666668	1.4072666666666667	1.4677333333333333	1.5167	1.5455	1.6369	Negative control with arginine supplementation without formic acid treatment.
A10	0.018733333333333324	0.01743333333333333	0.0069666666666666766	0.02366666666666667	0.01853333333333332	0.005300000000000027	0.0021000000000000185	0.010933333333333323	0.01576666666666668	0.019166666666666637	0.0007666666666666933	0.01	0.006000000000000005	0.01	0.025833333333333347	0.01	0.01	0.01	0.0028333333333333544	0.01	0.01	0.01	0.018933333333333358	0.01	0.02463333333333334	0.009466666666666651	0.005100000000000021	0.01	0.01	0.0015666666666666607	0.014233333333333348	0.01	0.01	0.002266666666666667	0.007100000000000023	0.007799999999999974	0.004266666666666669	0.0006000000000000172	0.003966666666666674	0.005299999999999999	0.01	0.002133333333333348	0.013333333333333336	0.01	0.01	0.0008333333333333248	0.005499999999999977	0.01	0.0022999999999999965	0.005600000000000022	0.003433333333333344	0.01	0.02693333333333331	0.01	0.020333333333333342	0.009166666666666684	0.01323333333333332	0.01	3.333333333335742e-05	0.01	0.01	Media control
