	Coefficient	weighted_score	Combined
YCR034W_ilp87	0.14661790121689408	0.1829504280246971	"[""YNR051C_ilp65_feature(65,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,fenpropimorph))).)"", ""YLR113W_ilp65_feature(65,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,fenpropimorph))).)"", ""YCR034W_ilp87_feature(87,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,fenpropimorph))).)"", ""YJL047C_ilp35_feature(35,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,fenpropimorph))).)""]"
YPL045W_ilp3	0.1428203684310032	0.2664333908419149	"[""YNR051C_ilp5_feature(5,(gene(A):-exhibits_phenotype(A,'increased chemical compound excretion',B,C))).)"", ""YLR360W_ilp5_feature(5,(gene(A):-exhibits_phenotype(A,'increased chemical compound excretion',B,C))).)"", ""YPL045W_ilp3_feature(3,(gene(A):-exhibits_phenotype(A,'increased chemical compound excretion',B,C))).)"", ""YBR127C_ilp5_feature(5,(gene(A):-exhibits_phenotype(A,'increased chemical compound excretion',B,C))).)"", ""YJL095W_ilp4_feature(4,(gene(A):-exhibits_phenotype(A,'increased chemical compound excretion',B,C))).)"", ""YDR028C_ilp7_feature(7,(gene(A):-exhibits_phenotype(A,'increased chemical compound excretion',B,C))).)"", ""YLR240W_ilp7_feature(7,(gene(A):-exhibits_phenotype(A,'increased chemical compound excretion',B,C))).)"", ""YNR006W_ilp6_feature(6,(gene(A):-exhibits_phenotype(A,'increased chemical compound excretion',B,C))).)""]"
YNR006W_ilp95	0.14128096144144986	0.08424873521909282	"[""YJL204C_ilp67_feature(67,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,edelfosine))).)"", ""YCR066W_ilp50_feature(50,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,edelfosine))).)"", ""YNR006W_ilp95_feature(95,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,edelfosine))).)""]"
YLR056W_ilp8	0.12691979547192753	0.19666968596181683	"[""YCR034W_ilp4_feature(4,(gene(A):-exhibits_phenotype(A,'increased metal resistance',B,C))).)"", ""YKL126W_ilp4_feature(4,(gene(A):-exhibits_phenotype(A,'increased metal resistance',B,C))).)"", ""YNR051C_ilp6_feature(6,(gene(A):-exhibits_phenotype(A,'increased metal resistance',B,C))).)"", ""YNR006W_ilp5_feature(5,(gene(A):-exhibits_phenotype(A,'increased metal resistance',B,C))).)"", ""YKL190W_ilp3_feature(3,(gene(A):-exhibits_phenotype(A,'increased metal resistance',B,C))).)"", ""YMR216C_ilp2_feature(2,(gene(A):-exhibits_phenotype(A,'increased metal resistance',B,C))).)"", ""YLR056W_ilp8_feature(8,(gene(A):-exhibits_phenotype(A,'increased metal resistance',B,C))).)"", ""YDR127W_ilp6_feature(6,(gene(A):-exhibits_phenotype(A,'increased metal resistance',B,C))).)""]"
YPL045W_ilp10	0.11660570113297877	0.17628307981098718	"[""YLR056W_ilp69_feature(69,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'mono(2-ethylhexyl) phthalate'))).)"", ""YKL126W_ilp24_feature(24,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'mono(2-ethylhexyl) phthalate'))).)"", ""YCR034W_ilp25_feature(25,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'mono(2-ethylhexyl) phthalate'))).)"", ""YDR028C_ilp49_feature(49,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'mono(2-ethylhexyl) phthalate'))).)"", ""YBR127C_ilp28_feature(28,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'mono(2-ethylhexyl) phthalate'))).)"", ""YJL095W_ilp50_feature(50,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'mono(2-ethylhexyl) phthalate'))).)"", ""YPL045W_ilp10_feature(10,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'mono(2-ethylhexyl) phthalate'))).)"", ""YDR127W_ilp29_feature(29,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'mono(2-ethylhexyl) phthalate'))).)""]"
YPL045W_ilp4	-0.11324678038406144	0.15022517383030962	"[""YDR127W_ilp2_feature(2,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C))).)"", ""YLR240W_ilp1_feature(1,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C))).)"", ""YDR389W_ilp4_feature(4,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C))).)"", ""YNR006W_ilp3_feature(3,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C))).)"", ""YLL043W_ilp3_feature(3,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C))).)"", ""YLR360W_ilp3_feature(3,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C))).)"", ""YKL126W_ilp5_feature(5,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C))).)"", ""YLR056W_ilp3_feature(3,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C))).)"", ""YBR127C_ilp3_feature(3,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C))).)"", ""YER145C_ilp2_feature(2,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C))).)"", ""YPL045W_ilp4_feature(4,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C))).)"", ""YLR113W_ilp7_feature(7,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C))).)"", ""YKL190W_ilp1_feature(1,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C))).)"", ""YJL095W_ilp6_feature(6,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C))).)"", ""YEL050C_ilp6_feature(6,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C))).)"", ""YJL204C_ilp6_feature(6,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C))).)""]"
YLR056W_ilp102	0.11225496875127972	0.13966375645990453	"[""YCR034W_ilp69_feature(69,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,'derivative myriocin'))).)"", ""YHR178W_ilp40_feature(40,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,'derivative myriocin'))).)"", ""YJL051W_ilp26_feature(26,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,'derivative myriocin'))).)"", ""YDR028C_ilp76_feature(76,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,'derivative myriocin'))).)"", ""YLR056W_ilp102_feature(102,(gene(A):-exhibits_phenotype(A,'increased resistance to chemicals',B,C),compound_name(B,'derivative myriocin'))).)""]"
YJL095W_ilp40	-0.10757393261473165	0.23580189329835535	"[""YJL095W_ilp40_feature(40,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,glycolaldehyde))).)"", ""YLR360W_ilp27_feature(27,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,glycolaldehyde))).)""]"
YPL045W_ilp110	0.10467736618137508	0.1443701298314141	"[""YLR360W_ilp67_feature(67,(gene(A):-exhibits_phenotype(A,'decreased oxidative stress resistance',B,C),compound_name(B,paraquat))).)"", ""YDR028C_ilp84_feature(84,(gene(A):-exhibits_phenotype(A,'decreased oxidative stress resistance',B,C),compound_name(B,paraquat))).)"", ""YBR127C_ilp87_feature(87,(gene(A):-exhibits_phenotype(A,'decreased oxidative stress resistance',B,C),compound_name(B,paraquat))).)"", ""YNR051C_ilp72_feature(72,(gene(A):-exhibits_phenotype(A,'decreased oxidative stress resistance',B,C),compound_name(B,paraquat))).)"", ""YLR056W_ilp112_feature(112,(gene(A):-exhibits_phenotype(A,'decreased oxidative stress resistance',B,C),compound_name(B,paraquat))).)"", ""YPL045W_ilp110_feature(110,(gene(A):-exhibits_phenotype(A,'decreased oxidative stress resistance',B,C),compound_name(B,paraquat))).)"", ""YNR006W_ilp117_feature(117,(gene(A):-exhibits_phenotype(A,'decreased oxidative stress resistance',B,C),compound_name(B,paraquat))).)"", ""YHR178W_ilp41_feature(41,(gene(A):-exhibits_phenotype(A,'decreased oxidative stress resistance',B,C),compound_name(B,paraquat))).)"", ""YDR389W_ilp59_feature(59,(gene(A):-exhibits_phenotype(A,'decreased oxidative stress resistance',B,C),compound_name(B,paraquat))).)"", ""YJL095W_ilp93_feature(93,(gene(A):-exhibits_phenotype(A,'decreased oxidative stress resistance',B,C),compound_name(B,paraquat))).)"", ""YKL190W_ilp64_feature(64,(gene(A):-exhibits_phenotype(A,'decreased oxidative stress resistance',B,C),compound_name(B,paraquat))).)"", ""YJL204C_ilp95_feature(95,(gene(A):-exhibits_phenotype(A,'decreased oxidative stress resistance',B,C),compound_name(B,paraquat))).)""]"
YPL045W_ilp343	-0.10036666440704907	0.11412072981641243	"[""YKL190W_ilp220_feature(220,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)"", ""YBR127C_ilp239_feature(239,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)"", ""YPL045W_ilp344_feature(344,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YBR127C_ilp240_feature(240,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YJL204C_ilp278_feature(278,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)"", ""YLR240W_ilp231_feature(231,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YJL095W_ilp370_feature(370,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)"", ""YKL190W_ilp221_feature(221,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YPL045W_ilp343_feature(343,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)"", ""YLR113W_ilp260_feature(260,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YJL204C_ilp279_feature(279,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YLR240W_ilp230_feature(230,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)"", ""YLR113W_ilp259_feature(259,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)"", ""YJL095W_ilp371_feature(371,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YNR006W_ilp441_feature(441,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YLR056W_ilp401_feature(401,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YNR006W_ilp440_feature(440,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)"", ""YLR056W_ilp400_feature(400,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)""]"
YDR028C_ilp51	-0.10001890336410706	0.10547347364060272	"[""YNR051C_ilp42_feature(42,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,dieldrin))).)"", ""YNR051C_ilp227_feature(227,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of',glutathione))).)"", ""YKL190W_ilp222_feature(222,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','glutathione disulfide'))).)"", ""YDR028C_ilp51_feature(51,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,dieldrin))).)"", ""YDR028C_ilp316_feature(316,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','glutathione disulfide'))).)"", ""YDR028C_ilp317_feature(317,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of',glutathione))).)"", ""YKL190W_ilp38_feature(38,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,dieldrin))).)"", ""YNR051C_ilp226_feature(226,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','glutathione disulfide'))).)"", ""YKL190W_ilp223_feature(223,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of',glutathione))).)""]"
YLR056W_ilp74	-0.09583951141267605	0.08572979386880562	"[""YJL204C_ilp9_feature(9,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'methyl methanesulfonate'))).)"", ""YLR056W_ilp74_feature(74,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'methyl methanesulfonate'))).)"", ""YCR066W_ilp38_feature(38,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'methyl methanesulfonate'))).)"", ""YDR028C_ilp26_feature(26,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'methyl methanesulfonate'))).)"", ""YJL047C_ilp5_feature(5,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'methyl methanesulfonate'))).)"", ""YLL043W_ilp53_feature(53,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'methyl methanesulfonate'))).)"", ""YDR127W_ilp30_feature(30,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'methyl methanesulfonate'))).)"", ""YJL095W_ilp34_feature(34,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'methyl methanesulfonate'))).)""]"
YLR056W_ilp80	-0.09426590272120594	0.07726869724614972	"[""YMR216C_ilp13_feature(13,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,quinine))).)"", ""YKL126W_ilp31_feature(31,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,quinine))).)"", ""YBR127C_ilp30_feature(30,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,quinine))).)"", ""YNR051C_ilp55_feature(55,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,quinine))).)"", ""YCR066W_ilp25_feature(25,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,quinine))).)"", ""YEL050C_ilp43_feature(43,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,quinine))).)"", ""YLR056W_ilp80_feature(80,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,quinine))).)"", ""YJL204C_ilp34_feature(34,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,quinine))).)"", ""YER145C_ilp28_feature(28,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,quinine))).)"", ""YCR034W_ilp41_feature(41,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,quinine))).)""]"
YPL045W_ilp2	-0.09175318596690073	0.09898660790336017	"[""YKL126W_ilp6_feature(6,(gene(A):-exhibits_phenotype(A,'decreased hyperosmotic stress resistance',B,C))).)"", ""YLR056W_ilp6_feature(6,(gene(A):-exhibits_phenotype(A,'decreased hyperosmotic stress resistance',B,C))).)"", ""YLR113W_ilp4_feature(4,(gene(A):-exhibits_phenotype(A,'decreased hyperosmotic stress resistance',B,C))).)"", ""YKL190W_ilp7_feature(7,(gene(A):-exhibits_phenotype(A,'decreased hyperosmotic stress resistance',B,C))).)"", ""YPL045W_ilp2_feature(2,(gene(A):-exhibits_phenotype(A,'decreased hyperosmotic stress resistance',B,C))).)"", ""YDR127W_ilp8_feature(8,(gene(A):-exhibits_phenotype(A,'decreased hyperosmotic stress resistance',B,C))).)""]"
