	Coefficient	weighted_score	Combined
YKL126W_ilp98	0.027050606203300864	0.08462615769744795	"[""YKL126W_ilp98_feature(98,(gene(A):-exhibits_phenotype(A,'increased metal resistance',B,C),compound_name(B,'lithium(1+)'))).)"", ""YMR216C_ilp74_feature(74,(gene(A):-exhibits_phenotype(A,'increased metal resistance',B,C),compound_name(B,'lithium(1+)'))).)""]"
YBR127C_ilp7	0.0265808583106685	0.055039505908973406	"[""YDR028C_ilp55_feature(55,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'butan-1-ol'))).)"", ""YNR051C_ilp61_feature(61,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'butan-1-ol'))).)"", ""YBR127C_ilp7_feature(7,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'butan-1-ol'))).)"", ""YLR240W_ilp47_feature(47,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'butan-1-ol'))).)""]"
YPL045W_ilp6	-0.024887115676119953	0.015169347613366654	"[""YEL050C_ilp4_feature(4,(gene(A):-exhibits_phenotype(A,'increased heat sensitivity',B,C))).)"", ""YPL045W_ilp6_feature(6,(gene(A):-exhibits_phenotype(A,'increased heat sensitivity',B,C))).)"", ""YJL204C_ilp3_feature(3,(gene(A):-exhibits_phenotype(A,'increased heat sensitivity',B,C))).)"", ""YLR240W_ilp8_feature(8,(gene(A):-exhibits_phenotype(A,'increased heat sensitivity',B,C))).)"", ""YJL047C_ilp4_feature(4,(gene(A):-exhibits_phenotype(A,'increased heat sensitivity',B,C))).)"", ""YLR360W_ilp4_feature(4,(gene(A):-exhibits_phenotype(A,'increased heat sensitivity',B,C))).)"", ""YNR006W_ilp7_feature(7,(gene(A):-exhibits_phenotype(A,'increased heat sensitivity',B,C))).)"", ""YKL126W_ilp2_feature(2,(gene(A):-exhibits_phenotype(A,'increased heat sensitivity',B,C))).)"", ""YJL095W_ilp9_feature(9,(gene(A):-exhibits_phenotype(A,'increased heat sensitivity',B,C))).)"", ""YDR028C_ilp8_feature(8,(gene(A):-exhibits_phenotype(A,'increased heat sensitivity',B,C))).)"", ""YLL043W_ilp6_feature(6,(gene(A):-exhibits_phenotype(A,'increased heat sensitivity',B,C))).)"", ""YDR127W_ilp9_feature(9,(gene(A):-exhibits_phenotype(A,'increased heat sensitivity',B,C))).)"", ""YCR034W_ilp5_feature(5,(gene(A):-exhibits_phenotype(A,'increased heat sensitivity',B,C))).)"", ""YLR056W_ilp4_feature(4,(gene(A):-exhibits_phenotype(A,'increased heat sensitivity',B,C))).)"", ""YCR066W_ilp3_feature(3,(gene(A):-exhibits_phenotype(A,'increased heat sensitivity',B,C))).)""]"
YLR056W_ilp71	-0.023420458271583025	0.028186082873063758	"[""YJL095W_ilp61_feature(61,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'CG-1521'))).)"", ""YBR127C_ilp54_feature(54,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'CG-1521'))).)"", ""YLR113W_ilp46_feature(46,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'CG-1521'))).)"", ""YNR051C_ilp25_feature(25,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'CG-1521'))).)"", ""YLL043W_ilp27_feature(27,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'CG-1521'))).)"", ""YCR034W_ilp46_feature(46,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'CG-1521'))).)"", ""YMR216C_ilp34_feature(34,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'CG-1521'))).)"", ""YLR056W_ilp71_feature(71,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'CG-1521'))).)"", ""YEL050C_ilp30_feature(30,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'CG-1521'))).)"", ""YER145C_ilp20_feature(20,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'CG-1521'))).)"", ""YLR240W_ilp57_feature(57,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'CG-1521'))).)"", ""YJL204C_ilp30_feature(30,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'CG-1521'))).)"", ""YDR028C_ilp53_feature(53,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'CG-1521'))).)"", ""YDR127W_ilp26_feature(26,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'CG-1521'))).)""]"
YPL045W_ilp47	0.023400310500452305	1.0	"[""YPL045W_ilp47_feature(47,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'N-nitroso-N-methyl-4-aminobutyric acid'))).)"", ""YNR006W_ilp27_feature(27,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'N-nitroso-N-methyl-4-aminobutyric acid'))).)""]"
YBR127C_ilp74	0.02261449460026227	1.0	"[""YDR127W_ilp36_feature(36,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'alkylguanidinium biocide'))).)"", ""YBR127C_ilp74_feature(74,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'alkylguanidinium biocide'))).)""]"
YPL045W_ilp67	-0.022172648905175122	0.05331599967706206	"[""YDR127W_ilp39_feature(39,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treated with 0.24% (w/v), pH 2.6 hydrogen chloride'))).)"", ""YKL190W_ilp26_feature(26,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treated with 0.24% (w/v), pH 2.6 hydrogen chloride'))).)"", ""YPL045W_ilp67_feature(67,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treated with 0.24% (w/v), pH 2.6 hydrogen chloride'))).)"", ""YPL045W_ilp1173_feature(1173,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'hydrogen chloride'),condition(C,'Treated with 0.24% (w/v), pH 2.6 hydrogen chloride'))).)"", ""YKL190W_ilp569_feature(569,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'hydrogen chloride'),condition(C,'Treated with 0.24% (w/v), pH 2.6 hydrogen chloride'))).)"", ""YLR056W_ilp85_feature(85,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treated with 0.24% (w/v), pH 2.6 hydrogen chloride'))).)"", ""YLR113W_ilp33_feature(33,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treated with 0.24% (w/v), pH 2.6 hydrogen chloride'))).)"", ""YLR240W_ilp629_feature(629,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'hydrogen chloride'),condition(C,'Treated with 0.24% (w/v), pH 2.6 hydrogen chloride'))).)"", ""YLR113W_ilp686_feature(686,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'hydrogen chloride'),condition(C,'Treated with 0.24% (w/v), pH 2.6 hydrogen chloride'))).)"", ""YBR127C_ilp68_feature(68,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treated with 0.24% (w/v), pH 2.6 hydrogen chloride'))).)"", ""YJL095W_ilp26_feature(26,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treated with 0.24% (w/v), pH 2.6 hydrogen chloride'))).)"", ""YBR127C_ilp637_feature(637,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'hydrogen chloride'),condition(C,'Treated with 0.24% (w/v), pH 2.6 hydrogen chloride'))).)"", ""YLR056W_ilp1131_feature(1131,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'hydrogen chloride'),condition(C,'Treated with 0.24% (w/v), pH 2.6 hydrogen chloride'))).)"", ""YJL095W_ilp1063_feature(1063,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'hydrogen chloride'),condition(C,'Treated with 0.24% (w/v), pH 2.6 hydrogen chloride'))).)"", ""YLR240W_ilp53_feature(53,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treated with 0.24% (w/v), pH 2.6 hydrogen chloride'))).)"", ""YDR127W_ilp839_feature(839,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'hydrogen chloride'),condition(C,'Treated with 0.24% (w/v), pH 2.6 hydrogen chloride'))).)""]"
YJL095W_ilp38	-0.022131462925020284	0.04980408213945344	"[""YLR113W_ilp20_feature(20,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'derivative myriocin'))).)"", ""YJL204C_ilp33_feature(33,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'derivative myriocin'))).)"", ""YMR216C_ilp26_feature(26,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'derivative myriocin'))).)"", ""YJL095W_ilp38_feature(38,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'derivative myriocin'))).)"", ""YDR127W_ilp62_feature(62,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'derivative myriocin'))).)""]"
YEL050C_ilp33	0.021312737552541403	0.04931649689962681	"[""YEL050C_ilp33_feature(33,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'3-nitroso-2-phenylimidazo[1,2-a]pyridine'))).)""]"
YNR006W_ilp133	0.020968659982980434	0.606982621949664	"[""YNR006W_ilp1435_feature(1435,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C),compound_name(B,'lithium(1+)'),condition(C,'Treatment: 0.4M lithium chloride'))).)"", ""YNR006W_ilp133_feature(133,(gene(A):-exhibits_phenotype(A,'decreased metal resistance',B,C),condition(C,'Treatment: 0.4M lithium chloride'))).)""]"
YLR360W_ilp25	0.020879511302928814	0.7043077629249093	"[""YLR360W_ilp25_feature(25,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'trifluoperazine hydrochloride'))).)""]"
YJL095W_ilp63	0.02078451914050561	0.5910643348726781	"[""YLL043W_ilp25_feature(25,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,melphalan))).)"", ""YKL126W_ilp44_feature(44,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,melphalan))).)"", ""YJL095W_ilp63_feature(63,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,melphalan))).)""]"
YLR056W_ilp62	-0.020601622891860228	0.027312693403362526	"[""YJL095W_ilp36_feature(36,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'4-nitroquinoline N-oxide'))).)"", ""YLL043W_ilp28_feature(28,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'4-nitroquinoline N-oxide'))).)"", ""YER145C_ilp27_feature(27,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'4-nitroquinoline N-oxide'))).)"", ""YLR056W_ilp62_feature(62,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'4-nitroquinoline N-oxide'))).)"", ""YCR066W_ilp16_feature(16,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'4-nitroquinoline N-oxide'))).)"", ""YMR216C_ilp32_feature(32,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'4-nitroquinoline N-oxide'))).)""]"
YLR360W_ilp41	0.019636287066356246	1.0	"[""YLR360W_ilp41_feature(41,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,amitriptyline))).)""]"
YKL126W_ilp37	0.01960507428723385	0.0360223572679511	"[""YKL126W_ilp37_feature(37,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,streptomycin))).)"", ""YDR127W_ilp41_feature(41,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,streptomycin))).)""]"
YEL050C_ilp24	-0.01900581795094394	0.02035050726769235	"[""YEL050C_ilp24_feature(24,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,pentachlorophenol))).)"", ""YDR127W_ilp28_feature(28,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,pentachlorophenol))).)""]"
YPL045W_ilp75	-0.018893387904699372	0.04988025073501912	"[""YMR216C_ilp25_feature(25,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'ammonium sulfate'))).)"", ""YLR113W_ilp36_feature(36,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'ammonium sulfate'))).)"", ""YPL045W_ilp75_feature(75,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'ammonium sulfate'))).)""]"
YPL045W_ilp39	-0.018785689695216014	0.9055648366892641	"[""YJL095W_ilp41_feature(41,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'sulfuric acid'))).)"", ""YPL045W_ilp39_feature(39,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'sulfuric acid'))).)"", ""YNR006W_ilp77_feature(77,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'sulfuric acid'))).)"", ""YLR240W_ilp35_feature(35,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'sulfuric acid'))).)"", ""YDR127W_ilp52_feature(52,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'sulfuric acid'))).)"", ""YLR113W_ilp34_feature(34,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'sulfuric acid'))).)"", ""YBR127C_ilp55_feature(55,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'sulfuric acid'))).)"", ""YMR216C_ilp33_feature(33,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'sulfuric acid'))).)""]"
YJL204C_ilp28	0.018161887784346718	0.19781984174110445	"[""YBR127C_ilp38_feature(38,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'dihydromotuporamine C'))).)"", ""YJL204C_ilp28_feature(28,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'dihydromotuporamine C'))).)"", ""YKL126W_ilp40_feature(40,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'dihydromotuporamine C'))).)""]"
YPL045W_ilp79	0.017815295878207817	0.03291418882443691	"[""YKL190W_ilp19_feature(19,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'))).)"", ""YDR127W_ilp58_feature(58,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'))).)"", ""YBR127C_ilp73_feature(73,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)"", ""YPL045W_ilp80_feature(80,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)"", ""YJL095W_ilp48_feature(48,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)"", ""YJL204C_ilp61_feature(61,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)"", ""YJL204C_ilp60_feature(60,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'))).)"", ""YDR127W_ilp59_feature(59,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)"", ""YLR240W_ilp49_feature(49,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)"", ""YLR113W_ilp22_feature(22,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'))).)"", ""YJL095W_ilp1308_feature(1308,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)"", ""YKL190W_ilp20_feature(20,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)"", ""YPL045W_ilp79_feature(79,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'))).)"", ""YLR113W_ilp874_feature(874,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)"", ""YJL095W_ilp47_feature(47,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'))).)"", ""YBR127C_ilp72_feature(72,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'))).)"", ""YLR240W_ilp871_feature(871,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)"", ""YLR113W_ilp23_feature(23,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)"", ""YLR056W_ilp52_feature(52,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)"", ""YPL045W_ilp1708_feature(1708,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)"", ""YLR240W_ilp48_feature(48,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'))).)"", ""YBR127C_ilp885_feature(885,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)"", ""YKL190W_ilp746_feature(746,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)"", ""YLR056W_ilp51_feature(51,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'))).)"", ""YDR127W_ilp1182_feature(1182,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)"", ""YLR056W_ilp1434_feature(1434,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)"", ""YJL204C_ilp1133_feature(1133,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'(S)-lactic acid'),condition(C,'Treated with 3.1% (w/v), pH2.9 (S)-lactic acid'))).)""]"
YPL045W_ilp9	-0.017505997848469578	0.050771754438294604	"[""YNR051C_ilp1_feature(1,(gene(A):-exhibits_phenotype(A,'decreased acid pH resistance',B,C))).)"", ""YLR056W_ilp7_feature(7,(gene(A):-exhibits_phenotype(A,'decreased acid pH resistance',B,C))).)"", ""YLR113W_ilp3_feature(3,(gene(A):-exhibits_phenotype(A,'decreased acid pH resistance',B,C))).)"", ""YJL204C_ilp5_feature(5,(gene(A):-exhibits_phenotype(A,'decreased acid pH resistance',B,C))).)"", ""YPL045W_ilp9_feature(9,(gene(A):-exhibits_phenotype(A,'decreased acid pH resistance',B,C))).)"", ""YNR006W_ilp8_feature(8,(gene(A):-exhibits_phenotype(A,'decreased acid pH resistance',B,C))).)"", ""YLR240W_ilp4_feature(4,(gene(A):-exhibits_phenotype(A,'decreased acid pH resistance',B,C))).)"", ""YJL095W_ilp3_feature(3,(gene(A):-exhibits_phenotype(A,'decreased acid pH resistance',B,C))).)"", ""YJL051W_ilp3_feature(3,(gene(A):-exhibits_phenotype(A,'decreased acid pH resistance',B,C))).)""]"
YBR127C_ilp21	0.01672338714620094	0.08826903937767065	"[""YLL043W_ilp43_feature(43,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'sulfometuron methyl'))).)"", ""YKL126W_ilp49_feature(49,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'sulfometuron methyl'))).)"", ""YBR127C_ilp21_feature(21,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,'sulfometuron methyl'))).)""]"
YPL045W_ilp603	0.016316614954959525	0.0224893933814668	"[""YPL045W_ilp603_feature(603,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,ethanol),condition(C,'Media:  YPD'))).)"", ""YNR006W_ilp741_feature(741,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,ethanol),condition(C,'Media:  YPD'))).)"", ""YLL043W_ilp462_feature(462,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_name(B,ethanol),condition(C,'Media:  YPD'))).)""]"
YKL126W_ilp107	0.015032492255365737	1.0	"[""YKL126W_ilp107_feature(107,(gene(A):-exhibits_phenotype(A,'normal resistance to chemicals',B,C),compound_name(B,'Calcofluor White'))).)""]"
YPL045W_ilp343	-0.01466177904209048	0.017367266465637292	"[""YKL190W_ilp220_feature(220,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)"", ""YBR127C_ilp239_feature(239,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)"", ""YPL045W_ilp344_feature(344,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YBR127C_ilp240_feature(240,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YJL204C_ilp278_feature(278,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)"", ""YLR240W_ilp231_feature(231,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YJL095W_ilp370_feature(370,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)"", ""YKL190W_ilp221_feature(221,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YPL045W_ilp343_feature(343,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)"", ""YLR113W_ilp260_feature(260,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YJL204C_ilp279_feature(279,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YLR240W_ilp230_feature(230,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)"", ""YLR113W_ilp259_feature(259,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)"", ""YJL095W_ilp371_feature(371,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YNR006W_ilp441_feature(441,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YLR056W_ilp401_feature(401,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'production of','(R)-mevalonate'))).)"", ""YNR006W_ilp440_feature(440,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)"", ""YLR056W_ilp400_feature(400,(gene(A):-exhibits_phenotype(A,'decreased resistance to chemicals',B,C),compound_modulates_target(B,'through inhibition',D),participates_in_metabolism(D,'consumption of','3-hydroxy-3-methylglutaryl-CoA'))).)""]"
