,Mean_Coefficient,Std_Coefficient
2'-Deoxyguanosine-5'-Diphosphate [[M+H]],-0.05700191573994001,0.005811602283096709
2'-Deoxyguanosine-5'-Monophosphate [[M+H]],0.018752972911811966,0.013965461034030513
2'-Deoxyuridine [[M+Na]],0.018932341310986187,0.014836680999061361
5'-Deoxy-5'-Methylthioadenosine [[M+H]],-0.0015138013182190786,0.014809782850918985
ATP [[M+H]],-0.02354315674859734,0.012083664946077056
Acetyl coenzyme A (Acetyl-CoA) [[M+H]],-0.05306979701629938,0.008764872157336807
Ademetionine [[M+H]],-0.03129172965014713,0.01041441988341232
Adenine [[M+H]],0.017098170689146163,0.004792354630134824
Adenosine 5'-diphosphate (ADP) [[M+H]],-0.056627102886870756,0.005788392433362266
Adenosine phosphate [[M+H]],0.009462913207229877,0.017670746154761784
Adenosine-3'-5'-Diphosphate [[M+H]],-0.054587290808401405,0.005863549611210535
Alpha-D-Glucose [[M+Na]],0.010797881387155941,0.007570260713922323
Aminoadipate [[M+Na]],-0.009586237224383577,0.008353644579427055
Argininosuccinic acid [[M+H]],0.02150707309385012,0.005915840095857964
Biotin [[M+H]],0.017466785616203427,0.008675862994740904
Choline [[M+H]],0.006981519101138728,0.013540712532549305
Cytidine [[M+H]],-0.007236416855497663,0.014747717494284995
D-(+)-Melibiose [[M+Na]],-0.03957388592227683,0.00219503565861053
D-(+)-Turanose [[M+Na]],-0.03967433537477518,0.002167265951024979
D-Fructose [[M+Na]],-0.031108291945829255,0.005447325254660598
D-Galactose [[M+Na]],-0.031108291945829255,0.005447325254660598
D-Glucose [[M+Na]],0.043605269738206734,0.0024992559159887247
Galactose [[M+Na]],-0.031108291945829255,0.005447325254660598
Glucosamine [[M+H]],0.06429096611140975,0.010421431367525123
Glutamic Acid [[M-H2O+H]],-0.04027807220306495,0.015640418137109112
Glutathione [[M+H]],0.05498401104848152,0.006812442474237264
Histidine [[M+H]],-0.0255857806229211,0.010280879957374534
Imidazoleacetic acid [[M+H]],-0.027525722495002243,0.011958374211380783
Inositol [[M+Na]],-0.025642037751039463,0.019655331960131528
Isomaltose [[M+Na]],-0.03967433537477518,0.002167265951024979
L-Arginine [[M+H]],0.058247452572772654,0.006713570140025553
L-Citrulline [[M+H]],0.029485118298807463,0.009217560568658885
L-Threonine [[M+NH4]],0.03833119674444896,0.006897008313331729
L-Valine [[M+H]],0.008918138037826281,0.017487478978101767
Maltose [[M+Na]],-0.03957388592227683,0.00219503565861053
N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],0.04584163585180938,0.0175088591841319
N2-Acetyl-L-ornithine [[M+H]],0.06325175297626495,0.007499006011534981
Nicotinamide [[M+H]],-0.016910190357775707,0.01963652751191316
Palatinose [[M+Na]],-0.03957388592227683,0.00219503565861053
Pidolic Acid [[M+H]],-0.04845391460544042,0.01609422151334853
Sucrose [[M+Na]],-0.038811966866599726,0.0024245282362897543
Thymine [[M+H]],-0.024469804596578524,0.01631527361486973
Trehalose [[M+Na]],-0.03957388592227683,0.00219503565861053
Xanthurenic acid [[M+H]],0.03182243985717409,0.013550128277232667
d-Desthiobiotin [[M+H]],0.023073080429479625,0.023464567016967818
gamma-Glutamylcysteine [[M+H]],-0.00817389703568604,0.0071697132038963
