Group1,Group2,Feature,U_stat,p_raw,p_corrected,significant
NegHigh,PosHigh,D-Fructose [[M+Na]],69.0,0.14887949369946918,0.5478765368140466,False
NegHigh,PosHigh,D-Galactose [[M+Na]],69.0,0.14887949369946918,0.5478765368140466,False
NegHigh,PosHigh,D-Glucose [[M+Na]],62.0,0.36012262799165007,0.8495200455187643,False
NegHigh,PosHigh,Galactose [[M+Na]],69.0,0.14887949369946918,0.5478765368140466,False
NegHigh,PosHigh,Glucosamine [[M+H]],73.0,0.08056875653563067,0.40430866916061936,False
NegHigh,PosHigh,Glutamic Acid [[M-H2O+H]],38.0,0.40331756510948324,0.8765011651198219,False
NegHigh,PosHigh,Glutathione [[M+H]],63.0,0.32332000913391523,0.8039308335221675,False
NegHigh,PosHigh,Histidine [[M+H]],86.0,0.006237007458873189,0.08134397481013728,False
NegHigh,PosHigh,Imidazoleacetic acid [[M+H]],50.0,1.0,1.0,False
NegHigh,PosHigh,Inositol [[M+Na]],71.0,0.10913637278630947,0.5020273148170236,False
NegHigh,PosHigh,Isomaltose [[M+Na]],86.5,0.005307517542847733,0.07324374209129872,False
NegHigh,PosHigh,L-Arginine [[M+H]],7.0,0.0014183225546052331,0.03510493782265387,True
NegHigh,PosHigh,L-Citrulline [[M+H]],43.0,0.648503379652976,0.9767770736664052,False
NegHigh,PosHigh,L-Threonine [[M+NH4]],24.0,0.057519400395638395,0.3527856557599155,False
NegHigh,PosHigh,L-Valine [[M+H]],46.0,0.8197075378297883,0.9943426613816029,False
NegHigh,PosHigh,Maltose [[M+Na]],87.5,0.004181581369856285,0.06788920341649027,False
NegHigh,PosHigh,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],38.0,0.40331756510948324,0.8765011651198219,False
NegHigh,PosHigh,N2-Acetyl-L-ornithine [[M+H]],5.0,0.0008292462980650054,0.03510493782265387,True
NegHigh,PosHigh,Nicotinamide [[M+H]],55.0,0.7040429655866594,0.9767770736664052,False
NegHigh,PosHigh,Palatinose [[M+Na]],87.5,0.004181581369856285,0.06788920341649027,False
NegHigh,PosHigh,Pidolic Acid [[M+H]],38.0,0.40331756510948324,0.8765011651198219,False
NegHigh,PosHigh,Sucrose [[M+Na]],86.5,0.005307517542847733,0.07324374209129872,False
NegHigh,PosHigh,Thymine [[M+H]],48.0,0.9394400080349974,1.0,False
NegHigh,PosHigh,Trehalose [[M+Na]],87.5,0.004181581369856285,0.06788920341649027,False
NegHigh,PosHigh,Xanthurenic acid [[M+H]],25.5,0.07322047583072937,0.3962519868486531,False
NegHigh,PosHigh,d-Desthiobiotin [[M+H]],44.0,0.7040429655866594,0.9767770736664052,False
NegHigh,PosHigh,gamma-Glutamylcysteine [[M+H]],72.0,0.09463839528709553,0.45034822584893736,False
NegHigh,PosLow,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],34.0,0.5962416305866567,0.9767770736664052,False
NegHigh,PosLow,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],49.0,0.47992869214595724,0.9405405121169435,False
NegHigh,PosLow,2'-Deoxyuridine [[M+Na]],35.0,0.6588432549492806,0.9767770736664052,False
NegHigh,PosLow,5'-Deoxy-5'-Methylthioadenosine [[M+H]],46.5,0.6268510064599233,0.9767770736664052,False
NegHigh,PosLow,ATP [[M+H]],33.0,0.5364994693194564,0.9491027458409417,False
NegHigh,PosLow,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],31.0,0.42677673653298365,0.920237338149246,False
NegHigh,PosLow,Ademetionine [[M+H]],40.0,1.0,1.0,False
NegHigh,PosLow,Adenine [[M+H]],32.0,0.47992869214595724,0.9405405121169435,False
NegHigh,PosLow,Adenosine 5'-diphosphate (ADP) [[M+H]],34.0,0.5962416305866567,0.9767770736664052,False
NegHigh,PosLow,Adenosine phosphate [[M+H]],48.0,0.5364994693194564,0.9491027458409417,False
NegHigh,PosLow,Adenosine-3'-5'-Diphosphate [[M+H]],32.0,0.47992869214595724,0.9405405121169435,False
NegHigh,PosLow,Alpha-D-Glucose [[M+Na]],57.0,0.1577043874630777,0.5509672270861955,False
NegHigh,PosLow,Aminoadipate [[M+Na]],49.0,0.47992869214595724,0.9405405121169435,False
NegHigh,PosLow,Argininosuccinic acid [[M+H]],53.0,0.28931483238198774,0.7828518993865551,False
NegHigh,PosLow,Biotin [[M+H]],45.0,0.7239320396139757,0.9767770736664052,False
NegHigh,PosLow,Choline [[M+H]],35.0,0.6570148787268155,0.9767770736664052,False
NegHigh,PosLow,Cytidine [[M+H]],46.5,0.6252366905662529,0.9767770736664052,False
NegHigh,PosLow,D-(+)-Melibiose [[M+Na]],43.5,0.8250161936825618,0.9943426613816029,False
NegHigh,PosLow,D-(+)-Turanose [[M+Na]],43.5,0.8250161936825618,0.9943426613816029,False
NegHigh,PosLow,D-Fructose [[M+Na]],57.0,0.1577043874630777,0.5509672270861955,False
NegHigh,PosLow,D-Galactose [[M+Na]],57.0,0.1577043874630777,0.5509672270861955,False
NegHigh,PosLow,D-Glucose [[M+Na]],56.0,0.18532630419857943,0.61626578263624,False
NegHigh,PosLow,Galactose [[M+Na]],57.0,0.1577043874630777,0.5509672270861955,False
NegHigh,PosLow,Glucosamine [[M+H]],64.0,0.04226010608395664,0.277709268551715,False
NegHigh,PosLow,Glutamic Acid [[M-H2O+H]],16.0,0.034069195144143936,0.2293438502386275,False
NegHigh,PosLow,Glutathione [[M+H]],55.0,0.21637300805763748,0.6786244343625903,False
NegHigh,PosLow,Histidine [[M+H]],29.0,0.331387096247615,0.8166324871816225,False
NegHigh,PosLow,Imidazoleacetic acid [[M+H]],25.0,0.18532630419857943,0.61626578263624,False
NegHigh,PosLow,Inositol [[M+Na]],61.0,0.07723574482601518,0.40430866916061936,False
NegHigh,PosLow,Isomaltose [[M+Na]],43.5,0.8250161936825618,0.9943426613816029,False
NegHigh,PosLow,L-Arginine [[M+H]],21.0,0.0933976745287926,0.45034822584893736,False
NegHigh,PosLow,L-Citrulline [[M+H]],37.0,0.7910815129207817,0.992447716209708,False
NegHigh,PosLow,L-Threonine [[M+NH4]],27.0,0.25099827044292256,0.7369736451302832,False
NegHigh,PosLow,L-Valine [[M+H]],40.0,1.0,1.0,False
NegHigh,PosLow,Maltose [[M+Na]],43.5,0.8250161936825618,0.9943426613816029,False
NegHigh,PosLow,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],40.0,1.0,1.0,False
NegHigh,PosLow,N2-Acetyl-L-ornithine [[M+H]],27.0,0.25099827044292256,0.7369736451302832,False
NegHigh,PosLow,Nicotinamide [[M+H]],38.0,0.8597475663409357,1.0,False
NegHigh,PosLow,Palatinose [[M+Na]],43.5,0.8250161936825618,0.9943426613816029,False
NegHigh,PosLow,Pidolic Acid [[M+H]],10.0,0.008071487425268009,0.08134397481013728,False
NegHigh,PosLow,Sucrose [[M+Na]],43.5,0.8250161936825618,0.9943426613816029,False
NegHigh,PosLow,Thymine [[M+H]],23.0,0.1333202155896274,0.5256625643248165,False
NegHigh,PosLow,Trehalose [[M+Na]],43.5,0.8250161936825618,0.9943426613816029,False
NegHigh,PosLow,Xanthurenic acid [[M+H]],47.0,0.5956717396733054,0.9767770736664052,False
NegHigh,PosLow,d-Desthiobiotin [[M+H]],28.0,0.28931483238198774,0.7828518993865551,False
NegHigh,PosLow,gamma-Glutamylcysteine [[M+H]],48.0,0.5364994693194564,0.9491027458409417,False
None,PosHigh,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],50.0,0.7513343125576336,0.9767770736664052,False
None,PosHigh,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],42.0,0.3787382518865303,0.8765011651198219,False
None,PosHigh,2'-Deoxyuridine [[M+Na]],56.0,0.9719131339533064,1.0,False
None,PosHigh,5'-Deoxy-5'-Methylthioadenosine [[M+H]],33.0,0.12953087030514326,0.5236445115851632,False
None,PosHigh,ATP [[M+H]],54.0,0.9718948854947604,1.0,False
None,PosHigh,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],70.0,0.30549270925094263,0.8004889603392559,False
None,PosHigh,Ademetionine [[M+H]],53.0,0.915878445665947,1.0,False
None,PosHigh,Adenine [[M+H]],55.0,1.0,1.0,False
None,PosHigh,Adenosine 5'-diphosphate (ADP) [[M+H]],50.0,0.7513343125576336,0.9767770736664052,False
None,PosHigh,Adenosine phosphate [[M+H]],36.0,0.19266669599887198,0.633047715424865,False
None,PosHigh,Adenosine-3'-5'-Diphosphate [[M+H]],50.0,0.7513343125576336,0.9767770736664052,False
None,PosHigh,Alpha-D-Glucose [[M+Na]],57.0,0.9154948874709212,1.0,False
None,PosHigh,Aminoadipate [[M+Na]],54.0,0.9718674459922649,1.0,False
None,PosHigh,Argininosuccinic acid [[M+H]],33.0,0.1300297963838358,0.5236445115851632,False
None,PosHigh,Biotin [[M+H]],46.0,0.549471691823942,0.9537999178830691,False
None,PosHigh,Choline [[M+H]],62.0,0.6454353646210451,0.9767770736664052,False
None,PosHigh,Cytidine [[M+H]],29.0,0.07171453290323533,0.39586422162585905,False
None,PosHigh,D-(+)-Melibiose [[M+Na]],92.0,0.009136460938819766,0.08134397481013728,False
None,PosHigh,D-(+)-Turanose [[M+Na]],92.0,0.009136460938819766,0.08134397481013728,False
None,PosHigh,D-Fructose [[M+Na]],86.0,0.031678582324002655,0.2241868902929419,False
None,PosHigh,D-Galactose [[M+Na]],86.0,0.031678582324002655,0.2241868902929419,False
None,PosHigh,D-Glucose [[M+Na]],54.0,0.9717846427462706,1.0,False
None,PosHigh,Galactose [[M+Na]],86.0,0.031678582324002655,0.2241868902929419,False
None,PosHigh,Glucosamine [[M+H]],57.0,0.915878445665947,1.0,False
None,PosHigh,Glutamic Acid [[M-H2O+H]],77.0,0.1300297963838358,0.5236445115851632,False
None,PosHigh,Glutathione [[M+H]],41.0,0.34178646181502725,0.8273947008564874,False
None,PosHigh,Histidine [[M+H]],93.0,0.00827421565071521,0.08134397481013728,False
None,PosHigh,Imidazoleacetic acid [[M+H]],55.0,1.0,1.0,False
None,PosHigh,Inositol [[M+Na]],71.0,0.272872064837256,0.7591738581346154,False
None,PosHigh,Isomaltose [[M+Na]],92.0,0.009136460938819766,0.08134397481013728,False
None,PosHigh,L-Arginine [[M+H]],2.0,0.00021821505158657113,0.030113677118946816,True
None,PosHigh,L-Citrulline [[M+H]],39.0,0.2750629920777592,0.7591738581346154,False
None,PosHigh,L-Threonine [[M+NH4]],28.0,0.06203104181536411,0.37016129375860035,False
None,PosHigh,L-Valine [[M+H]],39.0,0.2750629920777592,0.7591738581346154,False
None,PosHigh,Maltose [[M+Na]],92.0,0.009136460938819766,0.08134397481013728,False
None,PosHigh,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],33.0,0.1300297963838358,0.5236445115851632,False
None,PosHigh,N2-Acetyl-L-ornithine [[M+H]],0.0,0.0001241544606016335,0.030113677118946816,True
None,PosHigh,Nicotinamide [[M+H]],45.0,0.5035147104262714,0.9491027458409417,False
None,PosHigh,Palatinose [[M+Na]],92.0,0.009136460938819766,0.08134397481013728,False
None,PosHigh,Pidolic Acid [[M+H]],77.0,0.1300297963838358,0.5236445115851632,False
None,PosHigh,Sucrose [[M+Na]],92.0,0.009136460938819766,0.08134397481013728,False
None,PosHigh,Thymine [[M+H]],44.0,0.4596715909585638,0.9405405121169435,False
None,PosHigh,Trehalose [[M+Na]],92.0,0.009136460938819766,0.08134397481013728,False
None,PosHigh,Xanthurenic acid [[M+H]],17.0,0.007779546934685886,0.08134397481013728,False
None,PosHigh,d-Desthiobiotin [[M+H]],40.0,0.3072263700681952,0.8004889603392559,False
None,PosHigh,gamma-Glutamylcysteine [[M+H]],76.0,0.14886094830032745,0.5478765368140466,False
None,PosLow,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],41.0,0.7750513736700824,0.9767770736664052,False
None,PosLow,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],44.0,0.967435545139537,1.0,False
None,PosLow,2'-Deoxyuridine [[M+Na]],41.0,0.7750513736700824,0.9767770736664052,False
None,PosLow,5'-Deoxy-5'-Methylthioadenosine [[M+H]],34.0,0.38896944557705493,0.8765011651198219,False
None,PosLow,ATP [[M+H]],51.0,0.6532367441100604,0.9767770736664052,False
None,PosLow,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],42.5,0.869658001957188,1.0,False
None,PosLow,Ademetionine [[M+H]],40.0,0.7133031738784577,0.9767770736664052,False
None,PosLow,Adenine [[M+H]],32.0,0.30743416592739536,0.8004889603392559,False
None,PosLow,Adenosine 5'-diphosphate (ADP) [[M+H]],40.0,0.7133031738784577,0.9767770736664052,False
None,PosLow,Adenosine phosphate [[M+H]],40.0,0.7133031738784577,0.9767770736664052,False
None,PosLow,Adenosine-3'-5'-Diphosphate [[M+H]],39.0,0.6533789106936937,0.9767770736664052,False
None,PosLow,Alpha-D-Glucose [[M+Na]],53.5,0.5117719109477398,0.9491027458409417,False
None,PosLow,Aminoadipate [[M+Na]],44.0,0.9673782956321767,1.0,False
None,PosLow,Argininosuccinic acid [[M+H]],44.0,0.967435545139537,1.0,False
None,PosLow,Biotin [[M+H]],26.0,0.13057318731374368,0.5236445115851632,False
None,PosLow,Choline [[M+H]],45.0,1.0,1.0,False
