Group 1,Group 2,Metabolite,U_stat,raw_p_value,corrected_p_value,Significant
PosHigh,NegHigh,D-Fructose [[M+Na]],39.5,0.10648251742671494,0.714822178852094,False
PosHigh,NegHigh,D-Galactose [[M+Na]],39.5,0.10648251742671494,0.714822178852094,False
PosHigh,NegHigh,D-Glucose [[M+Na]],50.0,0.33589101597012605,0.7782641534971719,False
PosHigh,NegHigh,Deoxyadenosine [[M+H]],78.0,0.46554963275810457,0.8727588314055371,False
PosHigh,NegHigh,Galactose [[M+Na]],39.5,0.10648251742671494,0.714822178852094,False
PosHigh,NegHigh,Glucosamine [[M+H]],31.0,0.03372635757681134,0.5845901979980632,False
PosHigh,NegHigh,Glutamic Acid [[M-H2O+H]],94.0,0.09054915588749132,0.714822178852094,False
PosHigh,NegHigh,Glutathione [[M+H]],44.0,0.18575772936738766,0.7421235697734327,False
PosHigh,NegHigh,Histidine [[M+H]],30.5,0.03119053095349775,0.5845901979980632,False
PosHigh,NegHigh,Imidazoleacetic acid [[M+H]],78.5,0.4590693216149172,0.8727588314055371,False
PosHigh,NegHigh,Inositol [[M+Na]],39.0,0.09573381395280016,0.714822178852094,False
PosHigh,NegHigh,Isomaltose [[M+Na]],36.0,0.05007793723708329,0.6510131840820828,False
PosHigh,NegHigh,L-Arginine [[M+H]],126.0,0.0002502813602362536,0.018990962225625393,True
PosHigh,NegHigh,L-Citrulline [[M+H]],82.0,0.3401043685615802,0.7782641534971719,False
PosHigh,NegHigh,L-Lysine [[M+H]],61.5,0.801461390976679,0.9590119894385247,False
PosHigh,NegHigh,L-Threonine [[M+NH4]],93.5,0.09574220282702633,0.714822178852094,False
PosHigh,NegHigh,Linoleic acid [[M+Na]],42.0,0.14607824003181902,0.7253194025893683,False
PosHigh,NegHigh,Maltose [[M+K]],60.0,0.7006353419022828,0.9147841179282452,False
PosHigh,NegHigh,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],70.0,0.8294060889881932,0.9728858938571293,False
PosHigh,NegHigh,N2-Acetyl-L-ornithine [[M+H]],127.0,0.0001936169475953434,0.018990962225625393,True
PosHigh,NegHigh,Nicotinamide [[M+H]],74.0,0.6443731499599503,0.9136324770794363,False
PosHigh,NegHigh,Oleic acid [[M+Na]],43.0,0.1661199704495876,0.7253194025893683,False
PosHigh,NegHigh,P-Hydroxybenzoic Acid [[M-H2O+H]],93.0,0.10289828405120355,0.714822178852094,False
PosHigh,NegHigh,Palatinose [[M+K]],60.0,0.7006353419022828,0.9147841179282452,False
PosHigh,NegHigh,Phenylethyl alcohol [[M+H]],59.0,0.6891216451070523,0.9147841179282452,False
PosHigh,NegHigh,Pidolic Acid [[M+H]],93.0,0.10289828405120355,0.714822178852094,False
PosHigh,NegHigh,Proline [[M+NH4]],74.0,0.610265044003458,0.9136324770794363,False
PosHigh,NegHigh,Sucrose [[M+K]],71.0,0.7530952937214633,0.9361184527533727,False
PosHigh,NegHigh,Thymine [[M+H]],76.5,0.5377499467535464,0.8836864322117004,False
PosHigh,NegHigh,Trehalose [[M+K]],60.0,0.7006353419022828,0.9147841179282452,False
PosHigh,NegHigh,Xanthurenic acid [[M+H]],66.0,1.0,1.0,False
PosHigh,NegHigh,d-Desthiobiotin [[M+Na]],80.0,0.4055840604054991,0.8217027717306216,False
PosHigh,NegHigh,gamma-Glutamylcysteine [[M+H]],50.0,0.3401043685615802,0.7782641534971719,False
