,Mean_Coefficient,Std_Coefficient
2'-Deoxyguanosine-5'-Diphosphate [[M+H]],0.0012559325803286649,0.01894528941707551
2'-Deoxyguanosine-5'-Monophosphate [[M+H]],-0.12136334661163092,0.026495240298401133
2'-Deoxyuridine [[M+Na]],-0.12840995138699657,0.059617269403204956
5'-Deoxy-5'-Methylthioadenosine [[M+H]],0.16318484473241032,0.048225776534061515
ATP [[M+H]],-0.03772017396628289,0.03756794340749787
Acetyl coenzyme A (Acetyl-CoA) [[M+H]],-0.0161875066456388,0.018620572435737018
Ademetionine [[M+H]],-0.03576007164011917,0.025781619958049434
Adenine [[M+H]],0.06022805325331091,0.023194019981197044
Adenosine 5'-diphosphate (ADP) [[M+H]],-0.0018087357301456008,0.01721917985904817
Adenosine phosphate [[M+H]],-0.08063160241567956,0.020360142293818172
Adenosine-3'-5'-Diphosphate [[M+H]],0.002047386844285651,0.01706609726782025
Alpha-D-Glucose [[M+Na]],-0.022160092172522274,0.01789606265142207
Aminoadipate [[M+Na]],-0.11955746761336891,0.03625452683657972
Argininosuccinic acid [[M+H]],-0.15844088275484267,0.027696935578296642
Biotin [[M+H]],0.04221144226158745,0.022767801689144013
Choline [[M+H]],-0.018125690956516873,0.011402510794572681
Cytidine [[M+H]],0.03771404765208895,0.02582729142876839
D-(+)-Melibiose [[M+Na]],-0.010522286312613573,0.013754749194961136
D-(+)-Turanose [[M+Na]],-0.010522286312613573,0.013754749194961136
D-Fructose [[M+Na]],-0.041122177650854096,0.015846551215913746
D-Galactose [[M+Na]],-0.040851141670268515,0.01587047486820713
D-Glucose [[M+Na]],-0.02151054199697521,0.018136036409085142
Galactose [[M+Na]],-0.041122177650854096,0.015846551215913746
Glucosamine [[M+H]],0.03419632791993028,0.030950992590056965
Glutamic Acid [[M-H2O+H]],0.17898089573590242,0.059870877286550675
Glutathione [[M+H]],-0.004095540029444712,0.025437032238999364
Histidine [[M+H]],0.026539837029339958,0.017722308698793893
Imidazoleacetic acid [[M+H]],0.05751937427094309,0.05601395858080286
Inositol [[M+Na]],-0.0012412088334163396,0.026575934874192873
Isomaltose [[M+Na]],-0.010522286312613573,0.013754749194961136
L-Arginine [[M+H]],0.04270865621652121,0.013621309259438228
L-Citrulline [[M+H]],0.022765602381558676,0.011831321915836015
L-Threonine [[M+NH4]],-0.03159725183703218,0.04298744292392314
L-Valine [[M+H]],0.06341101736093406,0.041883843401893085
Maltose [[M+Na]],-0.010522286312613573,0.013754749194961136
N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],0.14471125262653045,0.0326705923336459
N2-Acetyl-L-ornithine [[M+H]],0.023986340541576032,0.01431110412271697
Nicotinamide [[M+H]],0.018001108924244922,0.02622202707222963
Palatinose [[M+Na]],-0.010522286312613573,0.013754749194961136
Pidolic Acid [[M+H]],0.14125279520866674,0.034830042444140286
Sucrose [[M+Na]],-0.010761854752211825,0.013728819550831918
Thymine [[M+H]],0.16770227375648933,0.03136242547893638
Trehalose [[M+Na]],-0.010522286312613573,0.013754749194961136
Xanthurenic acid [[M+H]],-0.033683106517353754,0.048122187871288406
d-Desthiobiotin [[M+H]],0.08899190075643429,0.023213575275159094
gamma-Glutamylcysteine [[M+H]],-0.15416907194607116,0.04015265293178964
