,Mean_Coefficient,Std_Coefficient
2'-Deoxyguanosine-5'-Diphosphate [[M+H]],0.008864828330266526,0.014708082286280275
2'-Deoxyguanosine-5'-Monophosphate [[M+H]],-0.024006498458917332,0.021857743828526337
2'-Deoxyuridine [[M+Na]],0.11709629748026296,0.033303806567051
5'-Deoxy-5'-Methylthioadenosine [[M+H]],0.19763930523136256,0.03377742512194103
ATP [[M+H]],0.03591884141803105,0.0201676327414987
Acetyl coenzyme A (Acetyl-CoA) [[M+H]],-0.07496057588782455,0.03904774061745796
Ademetionine [[M+H]],-0.028215865069143586,0.02644206649517641
Adenine [[M+H]],-0.023109377075537445,0.02679577020174337
Adenosine 5'-diphosphate (ADP) [[M+H]],0.0072068949887228685,0.014775466355367105
Adenosine phosphate [[M+H]],0.07025734780686654,0.0164882397369322
Adenosine-3'-5'-Diphosphate [[M+H]],0.0050288930116542205,0.015421714972884097
Alpha-D-Glucose [[M+Na]],0.013477530783499912,0.014173579136744335
Aminoadipate [[M+Na]],0.05268325510424195,0.012381918476732581
Argininosuccinic acid [[M+H]],0.05984929591597543,0.01954959957683683
Biotin [[M+H]],0.013187302552757877,0.01758309383417252
Choline [[M+H]],-0.13789702756689,0.01594764309454817
Cytidine [[M+H]],0.16898146035913486,0.014062318957331005
D-(+)-Melibiose [[M+Na]],-0.003073077480137662,0.011404413706855864
D-(+)-Turanose [[M+Na]],-0.001581149961565094,0.011481642971494848
D-Fructose [[M+Na]],-0.058209635162280615,0.012581847492178281
D-Galactose [[M+Na]],-0.05842836139523162,0.012761617527451244
D-Glucose [[M+Na]],0.013534929481523638,0.014252618109069422
Galactose [[M+Na]],-0.058209635162280615,0.012581847492178281
Glucosamine [[M+H]],-0.0012705591862113472,0.023905945675602044
Glutamic Acid [[M-H2O+H]],-0.06813179295144636,0.01768677423011756
Glutathione [[M+H]],0.02804224843622994,0.027835290953710828
Histidine [[M+H]],-0.08987942862638429,0.016245473535432608
Imidazoleacetic acid [[M+H]],0.05851553199865077,0.022970170208524883
Inositol [[M+Na]],0.045332764198822276,0.02204874906914375
Isomaltose [[M+Na]],-0.001581149961565094,0.011481642971494848
L-Arginine [[M+H]],0.12578855351246873,0.01198469880456699
L-Citrulline [[M+H]],0.04015247339858842,0.015947172745181884
L-Threonine [[M+NH4]],0.1201984607080145,0.03918001352016944
L-Valine [[M+H]],0.1532517796719308,0.023645329063693436
Maltose [[M+Na]],-0.003073077480137662,0.011404413706855864
N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],0.125055400552886,0.024676756901241288
N2-Acetyl-L-ornithine [[M+H]],0.12467025613730817,0.011794294088577174
Nicotinamide [[M+H]],0.05652307012735865,0.020212972906267602
Palatinose [[M+Na]],-0.003073077480137662,0.011404413706855864
Pidolic Acid [[M+H]],-0.07785526758721956,0.013204307797195445
Sucrose [[M+Na]],-0.001581149961565094,0.011481642971494848
Thymine [[M+H]],0.11647475820750758,0.019568870116362692
Trehalose [[M+Na]],-0.003073077480137662,0.011404413706855864
Xanthurenic acid [[M+H]],0.08054972741552115,0.00966017783710639
d-Desthiobiotin [[M+H]],-0.09055234029525763,0.052982383724342615
gamma-Glutamylcysteine [[M+H]],-0.03791329181157665,0.012730812784738088
