Group1	Group2	Feature	U_stat	p_raw	Median1	Median2	p_corrected
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	15.0	0.2857142857142857	12243.123804065768	7609.562624254473	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	4.0	0.19047619047619047	7451.04221574779	10184.590425531916	0.6133333333333334
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	2'-Deoxyuridine [[M+Na]]	11.0	0.9047619047619049	938.9557040294047	928.740861088546	1.0
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	5'-Deoxy-5'-Methylthioadenosine [[M+H]]	11.0	0.9047619047619049	102.98255813953489	72.32978723404254	1.0
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	ATP [[M+H]]	14.0	0.4126984126984127	2771.1395348837214	1248.0159045725648	0.7507846829880728
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	16.0	0.19047619047619047	736.4612366876356	157.19284294234592	0.6133333333333334
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Ademetionine [[M+H]]	14.0	0.4126984126984127	3431.0427501631684	2965.978878960195	0.7507846829880728
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Adenine [[M+H]]	4.0	0.19047619047619047	9014.046511627908	11998.732737611695	0.6133333333333334
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Adenosine phosphate [[M+H]]	4.0	0.19047619047619047	42000.510491723704	59213.05851063829	0.6133333333333334
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Adenosine-3'-5'-Diphosphate [[M+H]]	15.0	0.2857142857142857	10794.611120869307	6951.019880715706	0.7168831168831169
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Alpha-D-Glucose [[M+Na]]	4.0	0.19047619047619047	23.18307070483634	102.41351888667992	0.6133333333333334
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Aminoadipate [[M+Na]]	5.0	0.2857142857142857	2994.8020950451046	4221.2259055697405	0.7168831168831169
