Group1	Group2	Feature	U_stat	p_raw	Median1	Median2	p_corrected	Significant
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	L-Phenylalanine [[M+H]]	15.0	0.9272727272727272	2.3929961089494163	4.120677695545843	1.0	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	L-Threonine [[M+Na]]	12.0	0.7878787878787878	169.90272373540856	212.4374749531658	0.9508881922675025	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	L-Tryptophan [[M+NH4]]	12.0	0.7878787878787878	562.406798245614	555.5173281980956	0.9508881922675025	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	L-Tyrosine [[M+Na]]	19.0	0.4121212121212121	279.9805447470817	66.4714869697178	0.7172652714932127	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	L-Valine [[M+H]]	15.0	0.9272727272727272	1077.0	946.5252447066124	1.0	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Maltose [[M+K]]	0.0	0.006060606060606061	5139.995260663507	848818.6910052905	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Methionine [[M+H]]	8.0	0.3151515151515151	1294.8110622899974	1857.299570262914	0.603648424543947	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	16.0	0.7878787878787878	349.902898546645	175.84345886601696	0.9508881922675025	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	N2-Acetyl-L-ornithine [[M+H]]	25.0	0.04242424242424242	431.1548186864406	45.78755462298153	0.20416666666666664	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Palatinose [[M+K]]	0.0	0.006060606060606061	6768.255924170616	1230749.5341855478	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Pidolic Acid [[M+H]]	0.0	0.006060606060606061	3489.343499612303	8407.944121429557	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Sucrose [[M+K]]	0.0	0.006060606060606061	6828.777928232904	1233365.5855664369	0.06666666666666667	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Thymine [[M+H]]	2.0	0.024242424242424242	778.7650643195666	1797.0303344159245	0.13333333333333333	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	d-Desthiobiotin [[M+K]]	22.0	0.16363636363636364	400.58521254225934	138.80008460845502	0.44594594594594594	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	gamma-Glutamylcysteine [[M+H]]	16.0	0.7878787878787878	300.9327991729129	95.48256161643504	0.9508881922675025	False
