ReplicateName	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	2'-Deoxyuridine [[M+Na]]	5'-Deoxy-5'-Methylthioadenosine [[M+H]]	ATP [[M+H]]	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	Ademetionine [[M+H]]	Adenine [[M+H]]	Adenosine phosphate [[M+H]]	Adenosine-3'-5'-Diphosphate [[M+H]]	Alpha-D-Glucose [[M+Na]]	Aminoadipate [[M+Na]]	Argininosuccinic acid [[M+H]]	Biotin [[M+H]]	Choline [[M+H]]	Cytidine [[M+H]]	D-(+)-Melibiose [[M+Na]]/Isomaltose [[M+Na]]	D-(+)-Turanose [[M+Na]]	D-Fructose [[M+Na]]/D-Galactose [[M+Na]]/Galactose [[M+Na]]	D-Glucose [[M+Na]]	D-Mannose [[M+Na]]	Glucosamine [[M+H]]	Glutamic Acid [[M-H2O+H]]	Glutathione [[M+H]]	Histidine [[M+H]]	Imidazoleacetic acid [[M+H]]	Inositol [[M+Na]]	L-Arginine [[M+H]]	L-Citrulline [[M+H]]	L-Glutamine [[M+H]]	L-Threonine [[M+NH4]]	L-Tryptophan [[M-H2O+H]]	L-Valine [[M+H]]	Maltose [[M+Na]]	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	N1-Acetylspermine [[M+Na]]	N2-Acetyl-L-ornithine [[M+H]]	Nicotinamide [[M+H]]	Palatinose [[M+Na]]	Pidolic Acid [[M+H]]	Sucrose [[M+Na]]	Thymine [[M+H]]	Trehalose [[M+Na]]	Xanthurenic acid [[M+H]]	d-Desthiobiotin [[M+H]]	gamma-Glutamylcysteine [[M+H]]	Experimental group
Inj00099-Positive-B1.d.DeMP	10752.796542553191	10184.590425531915	677.3962765957447	72.32978723404254	3975.356382978723	1826.3271276595744	3078.1888297872338	10756.273936170212	59213.05851063829	9368.09840425532	68.15691489361701	6455.433510638298	13513.151595744679	1215.6968085106382	2103.127659574468	2916.8377659574467	2781.914893617021	2781.914893617021	29.210106382978722	68.15691489361701	34.006367422014776	2720.7127659574467	3143.5638297872338	54624.28989361702	34.773936170212764	8.345744680851062	68.15691489361701	246903.29255319148	4345.351063829787	392.24999999999994	261.5	68.15691489361701	922.2047872340424	2781.914893617021	1119.7207446808509	68.15691489361701	5186.880319148936	1471.6329787234042	2781.914893617021	3777.8404255319147	2729.058510638298	4.868351063829786	2781.914893617021	1046.0	1798.5079787234042	830.4015957446808	Growth with supraphysiological level of arginine supplementation.
Inj00100-Positive-G8.d.DeMP	1810.2734375	1872.6640625	808.2421875	3.30859375	252.3984375	82.2421875	192.84375	2232.828125	13639.9140625	1606.0859375	831.875	7.5625	2268.75	19.8515625	7.5625	162.5637794476343	16.54296875	71.85629242454492	387.578125	831.875	236.328125	1267.6640625	1134.375	16921.09375	376.234375	121.0	823.3671875	62590.0859375	137.0703125	2.36328125	90.75	45459.1328125	1335.7265625	42.385615143944435	606.890625	27.4140625	1166.515625	190.953125	52.46890538370646	985.9609375	53.88477370679649	121.0	49.81777662077486	71.14828541459973	249.5625	704.2578125	Growth with alanine supplementation and lithium chloride treatment as a negative control.
Inj00102-Positive-A1.d.DeMP	422.2150259067358	984.4818652849741	667.3056994818653	115.50045370640399	29.8639896373057	3.089378238341969	181.3745743712187	3857.603626943005	3426.1204663212434	422.2150259067358	997.869170984456	74.4749950816424	336.7422279792746	28.83419689119171	8.238341968911916	75.43915815072565	25.229383121130386	84.3686179095762	798.089378238342	997.869170984456	588.0116580310881	687.901554404145	2847.376943005181	4984.19689119171	702.3186528497409	107.09844559585493	840.3108808290156	18759.73445595855	291.43134715025906	194.63082901554404	76.20466321243524	26639.708549222796	1224.4235751295337	64.03049855864577	795.0	2.574481865284974	203.89896373056996	162.70725388601036	100.5433100636139	2771.172279792746	108.5120562595989	71.05569948186529	94.82243142321651	69.26147987903045	1682.681347150259	598.3095854922279	Growth with lithium chloride treatment without arginine supplementation.
Inj00104-Positive-G12.d.DeMP	1432.0608108108108	912.3851351351351	547.7263513513514	152.92334181757994	1.4763513513513513	297.1215267464896	51.67229729729729	4465.9628378378375	3541.7668918918916	1285.9020270270269	538.8682432432432	11.81081081081081	1929.591216216216	29.527027027027025	11.81081081081081	14.025337837837837	25.836148648648646	97.10171504813536	538.8682432432432	538.8682432432432	538.8682432432432	252.45608108108107	3795.699324324324	4688.891891891892	965.5337837837837	79.72297297297297	274.60135135135135	36821.67905405405	419.28378378378375	141.7297297297297	290.8412162162162	39403.81756756757	1203.2263513513512	66.63113515156414	221.45270270270268	292.31756756756755	943.3885135135134	1000.9662162162161	81.05702773441632	3916.760135135135	92.3448287370953	104.82094594594594	84.54295265635484	1.4763513513513513	1748.0	286.41216216216213	Growth with lithium chloride treatment without arginine supplementation.
Inj00112-Positive-F8.d.DeMP	1936.2412761714854	1363.8611796190376	334.5960801805111	27.17531615679278	361.7713963373039	261.2069257409469	628.429186125833	7884.238599989505	7896.127800808102	1951.5273915096814	1039.4558429973238	13.58765807839639	304.0238495041192	217.40252925434223	13.58765807839639	197.84524295396088	29.723002046492102	93.41713556683555	889.9916041349635	1039.4558429973238	667.4937031012226	1655.9958283045598	9448.517736264888	12135.477121267775	1740.9186912945374	140.97195256336255	918.8653775515559	65135.83591331269	2010.9733956026655	4.246143149498872	20.381487117594585	76381.3214304455	893.3885186545626	29.723002046492102	1530.3099910793933	66.90738655171567	862.8162879781707	672.5890748806213	81.45286968313418	10377.573857375242	98.35868000130006	35.66760245579052	79.18901246483492	167.6021032792054	2388.0309072781656	222.49790103374087	Growth with physiological level of arginine and lithium chloride treatment.
Inj00114-Positive-D4.d.DeMP	8130.918604651163	6086.581395348838	848.4069767441861	98.48837209302326	2528.337209302326	365.1104651162791	2775.261627906977	9070.779069767443	35002.063953488374	7198.796511627907	366.06351765531525	2208.25	3658.843023255814	59.093023255813954	1857.9127906976746	4393.28488372093	976.4418604651163	976.4418604651163	78.26059673223556	356.39817836387795	30.100830392255787	1561.0406976744187	612.0348837209302	22870.406976744187	970.8139534883721	121.0	374.57393135950605	28124.761627906977	1079.1511627906978	709.8197674418604	66.12790697674419	106.93023255813954	719.6686046511628	976.4418604651163	875.843023255814	1.7587209302325582	847.0	352.44767441860466	972.9244186046512	2845.610465116279	944.0813953488373	125.22093023255815	949.0058139534884	120.29651162790698	1463.9593023255816	837.1511627906978	Baseline growth without any supplementation or treatment.
Inj00115-Positive-B2.d.DeMP	2331.0	2220.8571428571427	679.7142857142857	133.9790175913026	375.4285714285714	431.1428571428571	1542.0	1761.4285714285713	14486.571428571428	2321.142857142857	29.999999999999996	75.42857142857143	3377.142857142857	120.77195528609391	72.85714285714285	143.73250077017954	63.78629872044235	150.66439152241907	29.999999999999996	29.999999999999996	29.999999999999996	564.8571428571428	1614.8571428571427	10955.142857142857	24.857142857142854	354.0	19.71428571428571	48019.71428571428	470.57142857142856	87.42857142857142	98.57142857142857	5515.714285714285	731.1428571428571	129.16559960847528	508.2857142857143	26.039010495298566	1620.0	1158.0	135.1171027472947	1841.9999999999998	157.89193507580657	354.0	145.0571400582157	55.17023279287396	1817.142857142857	322.2857142857143	Growth with supraphysiological level of arginine and lithium chloride treatment.
Inj00116-Positive-C3.d.DeMP	16356.67441860465	6891.372093023256	183.72093023255815	107.4767441860465	3013.9418604651164	762.4418604651163	3261.9651162790697	8957.313953488372	38663.151162790695	14600.302325581395	22.046511627906977	3523.767441860465	4657.325581395348	633.8372093023256	1303.5	5846.0	1187.7558139534883	1187.7558139534883	44.093023255813954	48.367160914483954	44.093023255813954	1481.7093023255813	1147.3372093023256	32468.081395348836	801.9418604651163	379.3837209302325	49.075216621382424	40042.895348837206	3350.1511627906975	11.023255813953488	14.69767441860465	61.54651162790697	1128.046511627907	1187.7558139534883	1577.2441860465117	39.5	630.1627906976744	746.8255813953488	1187.7558139534883	2643.7441860465115	1187.7558139534883	379.3837209302325	1187.7558139534883	205.6727289544278	1917.127906976744	641.1860465116279	Baseline growth without any supplementation or treatment.
Inj00125-Positive-F1.d.DeMP	2655.3938710283887	706.1912348897121	920.0580926103769	136.35806364740375	1489.8912638526851	61.71996565093012	137.79341168579748	4148.155830957861	4456.755659212512	2655.3938710283887	166.50037245367196	295.6816959091071	604.2815241637577	113.39249503310418	11.48278430714979	76.90825340135203	59.41985540344201	143.84526713181188	92.87483899526353	166.50037245367196	30.142308806268197	747.81632800313	5401.214668475583	8444.152509870277	1297.5546267079262	77.50879407326109	166.50037245367196	61580.73689120593	1082.2524209488677	134.92271560901003	64.59066172771757	18952.335498950728	1643.4735039608138	159.87407052571868	1422.4299060481803	68.89670584289874	842.5492985371159	2253.496420278146	160.49482544364943	5873.444173107117	180.45517899777678	63.15531368932385	162.4479597780285	1.4353480383937238	3417.563679415456	709.0619309664995	Growth with physiological level of arginine and lithium chloride treatment.
Inj00127-Positive-E1.d.DeMP	1049.303317535545	764.2274881516587	1097.1753554502368	181.99999999999997	133.69668246445497	265.5233420499551	384.70142180094786	2955.127962085308	7137.677725118483	1018.6824644549762	385.563981042654	100.97322994689259	1964.0473933649287	66.41706161137441	6.900473933649288	8.19431279620853	15.094786729857818	123.11145163920406	94.01895734597156	392.4644549763033	21.563981042654028	518.3981042654028	1516.3791469194312	6714.161137440758	451.11848341232223	45.71563981042654	398.5023696682464	52911.97156398104	244.96682464454975	69.00473933649289	287.23222748815164	13647.41232227488	826.3317535545023	106.0420638034181	751.2890995260663	125.82082795592287	1466.3507109004738	413.1658767772511	118.24895350566618	1705.2796208530804	132.41190781687138	45.71563981042654	117.31497832286668	44.19124231594495	1246.3981042654027	583.0900473933649	Growth with supraphysiological level of arginine and lithium chloride treatment.
Inj00130-Positive-B9.d.DeMP	9808.498577120092	6396.068298235628	286.52475811041546	242.75014228799088	1332.1411496869664	347.2122936824132	4250.1172453044965	10827.25327262379	42543.95219123506	8648.471257825839	358.14138962501596	3666.1240751280593	5698.659077973819	684.4758110415481	2306.1263517359134	6797.998861696073	1137.1451337507115	1131.1758679567445	81.16299146506657	354.8925402621499	40.489124072636905	1508.2344906089925	2085.2635173591348	30584.528173022198	2040.4940239043824	400.9356858281161	360.51419006892473	44377.511667615254	1850.4723961297666	33.82583949914627	124.35970404097894	15.918042117245305	926.2310756972112	1138.1400113830393	735.2145702902675	13.928286852589641	839.6767216846898	1135.1553784860557	1126.2014797951053	2906.037564029596	1091.3807626636312	282.54524758110415	1126.2014797951053	11.938531587933978	1748.0	884.4462151394422	Growth with physiological level of arginine supplementation.
Inj00138-Positive-D9.d.DeMP	4704.437239994261	5152.691627217519	1070.7471907426002	22.33825849949792	3502.6389327212737	708.867403050734	1577.081050064553	8525.768660641705	28186.414574666473	4424.4644001338875	145.94328886338639	3918.1305408119347	6707.4344187825745	1310.5111653038778	1822.80189355903	7726.05900635968	421.44847702386073	421.44847702386073	116.15894419738918	145.94328886338639	67.01477549849375	3212.2415722278006	2072.990388753407	48612.51814660737	128.07268206378805	141.47563716348682	145.94328886338639	224947.75230717735	2720.7998852388464	3.723043083249653	4.467651699899584	23.82747573279778	1599.4193085640509	421.44847702386073	1451.9868024673647	3.723043083249653	5605.413666140677	1413.2671544015682	421.44847702386073	1201.798307272988	421.44847702386073	151.90015779658583	421.44847702386073	40.20886529909625	2744.627360971644	796.7312198154258	Growth with supraphysiological level of arginine supplementation.
Inj00141-Positive-G4.d.DeMP	1222.0426540284361	350.957345971564	752.3791469194313	235.69194312796208	46.45023696682465	333.6332807801605	18.350710900473935	2692.39336492891	4357.720379146919	1136.5971563981043	299.34597156398104	90.60663507109005	147.3791469194313	36.70142180094787	4.587677725118484	103.32009981890029	24.047906366946567	106.18796475677618	295.9052132701422	299.34597156398104	258.0568720379147	984.6303317535545	1033.9478672985783	8543.402843601896	40.71563981042654	121.0	232.25118483412322	17574.24644549763	1353.3649289099526	52.75829383886256	75.12322274881517	39020.492890995265	892.303317535545	99.79753762072342	234.54502369668248	1.433649289099526	358.98578199052133	800.5497630331754	114.55491683461827	1125.7014218009479	139.6935954350422	64.22748815165878	114.08255351052702	46.4121579387265	16.056872037914694	1059.1800947867298	Growth with alanine supplementation and lithium chloride treatment as a negative control.
Inj00142-Positive-A5.d.DeMP	7086.991150442477	5393.805309734513	974.4026548672566	119.60176991150442	1157.3230088495575	803.9759893799072	3933.96017699115	9094.424778761062	43469.38053097345	6437.3893805309735	87.9424778761062	4624.601769911505	7992.212389380531	1295.6858407079646	1855.0	6321.305309734513	1332.0353982300885	1332.0353982300885	87.9424778761062	82.07964601769912	41.949488546437216	2842.3008849557523	887.6327433628318	40501.61504424779	479.5796460176991	107.87610619469027	67.12184040483055	16337.367256637168	2737.9424778761063	248.58407079646017	99.66814159292035	2.3451327433628317	1173.7389380530974	1332.0353982300885	795.0	106.70353982300884	141.88053097345133	612.0796460176991	1332.0353982300885	1582.9646017699115	1332.0353982300885	107.87610619469027	1332.0353982300885	43.384955752212385	1695.5309734513273	663.6725663716813	Growth with alanine supplementation as a negative control.
Inj00143-Positive-E7.d.DeMP	481.27334793410176	517.0514625287233	668.8199163736498	184.66123661740116	60.59196826508476	227.3217377193826	394.71339326969496	4595.179459951142	4594.602393586712	481.27334793410176	964.8549613259211	133.30233018318646	945.8117712997516	21.35145548388701	4.616530915435029	200.24202845699438	10.098661377514127	72.9673205458331	459.34482608578537	974.0880231567911	310.4617040630057	740.3761455628928	3454.89632383869	6031.497641015865	546.4818471146216	263.14226217979666	885.7968693990962	26636.80631569569	843.6710247957516	31.161583679186446	78.4810255623955	75387.37278268959	706.3292300615594	44.28522972897922	302.3827749609944	10.964260924158195	409.14005238042944	407.98591965157067	71.00212290852065	3417.96407651521	57.45256536611503	124.64633471674578	62.20579111060432	0.5770663644293786	115.41327288587573	454.72829517035035	Growth with physiological level of arginine and lithium chloride treatment.
Inj00151-Positive-F12.d.DeMP	7817.459854014599	9563.445255474453	1603.2700729927008	191.2992700729927	3079.007299270073	399.2992700729927	2819.386861313869	5398.890510948905	57921.16788321168	7365.021897810219	56.175182481751825	5195.445255474453	6819.970802919708	2160.4671532846714	2259.1532846715327	13138.919708029198	3364.4379562043796	3364.4379562043796	189.45259816539186	56.175182481751825	158.11933624725646	4220.729927007299	2023.8248175182482	47736.75912408759	936.7591240875912	171.56204379562044	37.956204379562045	12677.372262773722	1336.058394160584	36.43795620437956	27.32846715328467	15.182481751824819	2649.3430656934306	3350.7737226277372	2063.299270072993	3.7956204379562046	31.88321167883212	1990.4233576642337	3364.4379562043796	2350.2481751824816	3314.3357664233577	171.56204379562044	3364.4379562043796	967.1240875912409	813.7810218978102	980.7883211678832	Growth with alanine supplementation as a negative control.
Inj00153-Positive-H8.d.DeMP	5690.959711150038	4668.108390233439	496.519786937404	184.01043863725738	903.604332749437	45.231616201337005	1638.6180960211634	5514.145211453902	31487.372823794376	4882.95856718979	164.4786043684982	3553.7658456368645	4389.522754084296	1423.7679190648125	1846.2723340363923	9946.84359918493	770.9934579773353	770.9934579773353	320.7332785185715	88.40724984806779	320.7332785185715	3112.7575876738288	188.12240374646981	29140.468737711366	1157.5181782433062	370.07685982912096	88.40724984806779	23330.26203839417	1989.1631215815253	142.8907875451328	65.79144174739928	1177.0500125120652	763.7975190362135	770.9934579773353	1066.026954563329	39.063668537518325	412.22450219854863	986.8716262109892	770.9934579773353	510.91166481964757	770.9934579773353	324.845243627784	770.9934579773353	212.79419440174456	1642.7300611303758	462.59607478640123	Growth with alanine supplementation as a negative control.
Inj00154-Positive-H5.d.DeMP	101.01452927732947	582.1784113379817	430.95547697606247	179.91345155311345	28.69051719119417	143.80921729819852	823.6569310305326	2031.6472486014372	5335.838478453966	101.01452927732947	1127.298237970671	36.46086559714259	476.9798483036031	39.44946113789199	4.781752865199029	124.59209345856515	10.460084392622875	69.44517611871308	592.9373552846796	1095.0214061305776	446.4961737879593	943.7984717686583	999.386348826597	6191.174522216443	571.4194673912839	192.4655528242609	1065.7331698312335	29668.983371235525	760.2987055666456	49.610685976439925	98.02593373658009	139709.07118162818	574.4080629320333	10.460084392622875	747.1488851873482	37.058584705292475	577.3966584727827	618.6392769351244	58.69405479120065	3734.5489877204413	56.95170988594439	177.52257512051395	52.531124960536246	44.82893311124089	481.16388206065227	361.02234132252664	Growth with physiological level of arginine and lithium chloride treatment.
Inj00164-Positive-A12.d.DeMP	971.4708817008282	473.15162113926345	1205.5299283282297	17.617347595610873	2.5167639422301247	109.47923148701044	46.56013293125731	3088.0693571163633	2015.92791772633	971.4708817008282	337.24636825883675	183.72376778279911	502.09440647490993	6.291909855575312	10.067055768920499	11.954628725593093	22.021684494513593	148.3759781758398	173.6567120138786	337.24636825883675	61.66071658463806	957.6286800185625	2246.2118184403867	6284.359563748621	9.437864783362969	406.45737667016516	337.24636825883675	13147.574834210172	471.8932391681484	239.09257451186187	90.6035019202845	14760.820521179683	3046.542752069566	115.61658063197756	1179.1039069348135	3.145954927787656	504.61117041714004	953.8535341052174	168.43228861319025	4177.828144102007	176.43866350479948	406.45737667016516	167.8939369565062	134.69434964462076	2874.1444220268027	300.75329109649994	Growth with physiological level of arginine and lithium chloride treatment.
Inj00165-Positive-H9.d.DeMP	99.6923076923077	270.0	1549.3846153846155	7.26923076923077	2.076923076923077	334.5780496058028	314.0775901280192	5053.153846153847	2754.0	99.6923076923077	845.3076923076924	169.14409599996608	1134.0	267.92307692307696	10.818519537411673	19.730769230769234	122.53846153846155	122.53846153846155	1222.6153846153845	828.6923076923077	1212.923076923077	216.0	3329.3076923076924	10833.23076923077	15.576923076923078	85.15384615384616	348.92307692307696	18858.46153846154	859.8461538461539	99.6923076923077	43.61538461538462	100433.76923076923	2702.0769230769233	122.53846153846155	1075.8461538461538	24.923076923076923	355.1538461538462	1584.6923076923078	122.53846153846155	7053.2307692307695	122.53846153846155	85.15384615384616	122.53846153846155	122.86864879140889	5202.692307692308	1385.3076923076924	Growth with lithium chloride treatment without arginine supplementation.
Inj00166-Positive-F5.d.DeMP	6737.12	5857.0599999999995	603.56	14.219999999999999	1041.22	799.4799999999999	2830.5699999999997	6767.929999999999	38518.03	5770.16	144.96734616705203	3575.54	5120.78	765.51	2079.2799999999997	4355.2699999999995	710.2099999999999	710.2099999999999	60.90321799231762	154.511409919537	29.184480052058493	1548.3999999999999	3814.91	26925.57	673.87	153.26	151.3399026199967	31750.89	2808.45	405.27	2.3699999999999997	30.81	1083.09	710.2099999999999	2522.47	39.5	314.41999999999996	1438.59	710.2099999999999	3717.74	705.4699999999999	67.14999999999999	710.2099999999999	150.1	1559.4599999999998	270.18	Growth with physiological level of arginine supplementation.
Inj00167-Positive-D10.d.DeMP	895.8945209788011	1141.8675724979557	938.8421966408757	2.1023337736679877	84.09335094671951	443.2487671562325	595.2607913442788	4319.995571491477	6873.430106309367	961.0668679625087	189.2100396301189	77.48601622947726	1338.8862804302698	89.49935207900862	4.805334339812544	275.1053909542681	26.59576733784395	94.62182167953648	181.40137132792353	189.2100396301189	155.5726992514311	1368.3189532616218	5165.133748506008	9190.802591683967	1344.8929483550355	32.43600679373467	146.56269736428257	27061.841001446817	1748.5410328992893	123.13669245769643	25.82867207649242	28140.037893942255	542.4021136063409	103.68453181345761	276.9073913316978	81.69068377681324	419.866087941121	448.0974271875197	113.20590728432315	5130.8957413348435	117.76813423113794	124.33802604264956	114.03995796135975	94.99252259315165	275.7060577467447	1224.1589230672455	Growth with lithium chloride treatment without arginine supplementation.
Inj00168-Positive-E6.d.DeMP	12288.433454225047	7272.292403853967	591.8408179732218	236.92973922130608	3317.9834092583724	896.4647684006153	3097.4936927585445	11212.095496048256	44189.814015173804	10882.327981458602	99.60719648895726	4665.098212259512	4795.651333871253	864.5517831177455	2157.511217154016	6666.912743639527	1625.628129106186	1625.628129106186	99.60719648895726	99.60719648895726	76.39775264687013	2585.9188680725406	2772.561478969325	30403.40437297405	2323.845564688974	43.51770720391336	91.87071520826154	36212.53475461644	2474.70694966254	26.11062432234802	67.69421120608746	17.407082881565344	1393.5336906853147	1625.628129106186	1355.818344441923	46.41888768417425	403.26408675626385	1687.5199793517515	1625.628129106186	4023.9373261218557	1593.715143823316	43.51770720391336	1625.628129106186	596.6761187736565	1663.3434753495774	385.8570038746985	Baseline growth without any supplementation or treatment.
Inj00169-Positive-F11.d.DeMP	14203.387001477104	8525.387001477104	1029.5044313146234	7.338626292466765	5602.516986706056	1847.2370753323485	3600.120384047267	11771.15657311669	52297.14771048744	12347.762924667652	10.483751846381093	6678.149926144756	9877.790989660265	1526.4342688330871	2985.772525849335	15754.982274741506	1446.7577548005906	1446.7577548005906	16.77400295420975	23.064254062038405	5.2418759231905465	2839.0	8087.166174298375	48795.574593796155	165.64327917282125	83.87001477104874	33.5480059084195	49229.60192023633	2413.3596750369275	2281.2644017725256	60.805760709010336	4.193500738552437	2071.5893648449037	1446.7577548005906	1266.437223042836	10.483751846381093	327.0930576070901	3386.251846381093	1446.7577548005906	7082.822747415066	1381.758493353028	83.87001477104874	1446.7577548005906	615.4083752248596	2870.451255539143	909.9896602658788	Baseline growth without any supplementation or treatment.
Inj00177-Positive-C2.d.DeMP	16762.795163301824	7181.322970701465	492.9921376543098	643.8647315054133	6001.966779330164	1214.4181321958536	8700.673739765394	9990.5281688868	46426.25958392828	14879.012706273608	179.55963634391887	5003.232707358071	13380.911598315468	946.6724022629095	2174.902814177526	8238.493610714479	2404.9303956476942	2493.6477307643645	76.49877998084118	179.55963634391887	16.999728884631374	2781.5806387478083	1426.9147432537459	36789.53827245287	1110.2947927774865	283.68297576228605	179.55963634391887	24119.42783812605	4611.176459956259	379.3064507383375	11.687313608184068	2.1249661105789217	158.30997523812965	2316.2130605310244	3387.1959802628007	28.68704249281544	479.1798579355468	1592.6620998789017	2316.2130605310244	1166.6063947078278	2316.2130605310244	324.0573318632855	2316.2130605310244	584.3656804092034	1422.664811032588	726.7384098179912	Growth with alanine supplementation as a negative control.
