,1,2,3,4,5,6,7,8,9,10
YPL045W_ilp1,-0.24888581961079023,-0.19751455518342467,-0.17958818905671484,-0.24205616799725807,-0.24007935484411036,-0.22615033722024575,-0.19973267736498188,-0.21004086414062703,-0.24537675718779603,-0.21814578896560924
YPL045W_ilp2,-0.43446552987057263,-0.482462975180484,-0.4564956137090433,-0.1811407993264275,-0.5312020095204749,-0.35596254099479263,-0.5431088696998372,-0.4939615267935867,-0.44229033668284273,-0.43455647710634565
YPL045W_ilp3,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp4,-0.0,-0.0,0.03048786332396724,-0.0,0.0,0.0,0.0,-0.0,0.06201018338118134,-0.0
YPL045W_ilp5,-0.0,-0.0,-0.0,0.0,-0.0,-0.03022976937353335,0.0,-0.0,-0.0,-0.0
YPL045W_ilp6,-0.0,-0.018380590825470194,-0.04887719348194301,0.0,-0.0,-0.10159344153843705,-0.04907479013590148,-0.07926017406334226,-0.0,-0.0
YPL045W_ilp7,-0.0,-0.0,-0.0,-0.13173578105519332,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp8,0.0,0.0,0.0,0.01238980531625492,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp9,-0.04494318920934532,-0.04901516027950648,-0.0,-0.07949666896375207,-0.0,-0.0,-0.0,-0.0,-0.03559053231470764,-0.0
YPL045W_ilp10,0.0,0.004113307160804647,0.0,-0.05964753683462927,0.0,0.0,0.0,-0.0,0.0,0.0
YPL045W_ilp22,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
YPL045W_ilp23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
YPL045W_ilp25,-0.12344924855206547,-0.0,-0.0,-0.038488400422165246,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp26,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0
