,1,2,3,4,5,6,7,8,9,10
YPL045W_ilp1,-0.009354092209986795,-0.005755602995622725,-0.0035753501137807254,-0.006643539491567711,-0.005471890018488307,-0.003690669005785565,-0.0021782603901871226,-0.004412462386905145,-0.005526536050679317,-0.008613377325921857
YPL045W_ilp2,-0.004140032372910041,-0.013106927113970903,-0.0077965054951926105,-0.0,-0.01324361961478715,-0.004625984772599061,-0.009653395425924222,-0.010665268927460374,-0.001263246248652449,-0.008461750018685963
YPL045W_ilp3,0.023166068962838918,0.007127510500842792,0.0025963308390535146,0.01563607716403871,0.009202589438871561,0.014011515922461464,0.005235259140516004,0.0003247737592100687,0.022258445260322897,0.014003775070082861
YPL045W_ilp4,-0.014221904015816668,-0.008538384248885526,-0.010761065032667848,-0.010442852563028604,-0.010303161865227778,-0.007139439044321493,-0.006524083873632892,-0.009599187049574947,-0.0033676347887987056,-0.009149457996877747
YPL045W_ilp5,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
YPL045W_ilp6,-0.02987297863132948,-0.02429060671392593,-0.02867133103616077,-0.02335130968189028,-0.03266886452727392,-0.02316312950495586,-0.030553726436371876,-0.029730445526838165,-0.027319577641915466,-0.024349285024267517
YPL045W_ilp7,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp8,0.024354814700412706,0.015403337441537256,0.018463723243872684,0.016649895961080553,0.012094401847781079,0.016482412539553716,0.01203009992840775,0.005227922099060171,0.017421320566772813,0.01711698871943403
YPL045W_ilp9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0012388404518164984,-0.0,-0.00042709116843163127,-0.0
YPL045W_ilp10,0.012053399666367658,0.009709975664257749,0.008324562741847903,0.009353134977032317,0.013517390358439553,0.011185382402510111,0.00826802570265232,0.0077926732064328395,0.0077540860004857845,0.004759355726172731
YPL045W_ilp22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp25,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
YPL045W_ilp26,0.020674000059862606,0.0181520005194044,0.010501992768579346,0.022827228025913252,0.020844618255705438,0.018351747387408607,0.01804400542211811,0.01655968728196449,0.006499198476934804,0.010244754739981477
YPL045W_ilp27,0.0,0.0,0.0,0.0,0.0012647117987770822,0.0,0.0,0.0,0.000706472178465406,0.007148307136566422
YPL045W_ilp28,0.0,-0.0,-0.0,-0.0,-0.0031596558373460214,0.0,0.0,-0.0,0.0,-0.0
YPL045W_ilp30,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
YPL045W_ilp32,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp36,0.003965480362742528,0.002641597948188649,0.005067059086824692,0.0,0.0041572194833887875,0.004344067557054421,0.0,0.0,0.0,0.004359332242240773
YPL045W_ilp38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
YPL045W_ilp40,0.009277089417306723,0.0,0.0,0.0,0.00203740292198494,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp42,0.008898648104891077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp43,-0.0,-0.0,-0.0,-0.0,-0.0066885155969709335,-0.0009397393016640798,-0.0,-0.0,-0.00941628470499422,-0.0
YPL045W_ilp45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp46,0.006583866964012921,0.004373855225743586,0.0,0.00030201204649506663,0.0003160814389138877,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp48,-0.00402227372020571,-0.0014189888177760486,-0.0,-0.0,-0.005450207969311798,-0.0007964888728466773,-0.0,-0.0,-0.0,-0.0010366968940470967
YPL045W_ilp49,0.026035260127386765,0.03415491011562826,0.04321398190605656,0.02916852056072825,0.040764800344499856,0.03594862373820765,0.03734388304639868,0.03665395594408548,0.030718706630211916,0.04148674002706436
YPL045W_ilp51,0.07318354261281752,0.07305271547474883,0.07953365648337267,0.07656525149445598,0.0851154403463669,0.08404393325383111,0.07983565664622862,0.06479319970413502,0.09217134906100721,0.08684636333643814
YPL045W_ilp52,0.008670045662150466,0.012421438568368769,0.005526695625413173,0.0007793638780151328,0.015575533168776518,0.008482075263814094,0.0,0.0038150602976249966,0.0,0.0019697622017972698
YPL045W_ilp53,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
YPL045W_ilp54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
YPL045W_ilp55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
YPL045W_ilp56,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003908253384284964
YPL045W_ilp57,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp58,0.0,0.0,0.0,0.0,0.008529695670391831,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp60,0.02550180112349462,0.022351886552673828,0.016589890126124784,0.019931812436852138,0.025017438720890624,0.021772669005874316,0.021977934633495847,0.018585312962013933,0.024906117381356428,0.022202198912372066
YPL045W_ilp61,0.0,0.0,0.0,0.0,0.0017340386461531384,0.0,0.0007252362193549598,0.0,0.0,0.0
YPL045W_ilp62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp63,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
