,1,2,3,4,5,6,7,8,9,10
YPL045W_ilp1,-0.0007098689344079934,-6.05126455222855e-05,-0.0009146372265498444,-0.0007134023631876163,-0.0005141464467229263,-0.0012145447520918286,-0.000830097954855822,-0.0006688774803317749,-0.0006862776995656171,-0.0007693541464537575
YPL045W_ilp2,-0.0022675008370165966,-0.002373938982752587,-0.0023328169055139886,-0.0026328909641599443,-0.001856178203318719,-0.001928881439965457,-0.002603053219900046,-0.0021703175337001116,-0.0017649629874361154,-0.0021060400985434377
YPL045W_ilp3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
YPL045W_ilp5,0.0010634117181393002,0.0009317665972039441,0.001435007067116329,0.0016880563645329365,0.0014414466010035064,0.0011385607636963488,0.0012885651941531178,0.0009383619942555638,0.001073193042937684,0.0015979868763003017
YPL045W_ilp6,-0.0013043003781254283,-0.002105827063879353,-0.0019288563466648863,-0.0011722360764798167,-0.002338821272159645,-0.00040215998835710625,-0.00305775663658987,-0.0020913293376893056,-0.0017301442652825649,-0.0020980039865723895
YPL045W_ilp7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp8,1.242070037300914e-05,0.0003714433116333518,0.0,0.0,0.0,0.00028224521289451645,0.0,0.0,0.0,0.0
YPL045W_ilp9,-0.0015790942651225045,-0.0006946322215198022,-0.001276014503568709,-0.001297361363369467,-0.0019366352560564906,-0.0013330049433276704,-0.001508782095627011,-0.0009679693344920333,-0.0009331165336216464,-0.0013631428463831328
YPL045W_ilp10,0.0018440069686538906,0.0017542790986248094,0.0013211780135461738,0.000621429311912558,0.0014550677728783757,0.0016475583227417677,0.0011080164472711512,0.0008088482666741588,0.0006832290315052148,0.0008331251278214445
YPL045W_ilp22,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0
YPL045W_ilp23,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
YPL045W_ilp25,0.0003634739004196844,0.0,0.00201069126045262,0.0005262903825823623,0.00024972813939431267,0.00017287350395408683,0.0,0.00016957673768318735,5.3505048090984e-05,0.0001016559241906289
YPL045W_ilp26,0.00186357221905937,0.003670247858552872,0.0032270842508014598,0.0031697034668126596,0.002233304523544732,0.0038122139104570163,0.00307320180135367,0.0021640944567967394,0.0014005865837294926,0.001399567035858148
YPL045W_ilp27,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0
YPL045W_ilp28,-0.00035892571447619165,-0.0,-0.0,-0.0005493636744124973,-0.0002422725635537042,-0.0010095044149196993,-0.0,-0.0,-0.00013213997225457319,-0.0
YPL045W_ilp30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL045W_ilp32,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
YPL045W_ilp36,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
YPL045W_ilp38,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
YPL045W_ilp39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
