well	0	1200	2400	3600	4800	6000	7200	8400	9600	10800	12000	13200	14400	15600	16800	18000	19200	20400	21600	22800	24000	25200	26400	27600	28800	30000	31200	32400	33600	34800	36000	37200	38400	39600	40800	42000	43200	44400	45600	46800	48000	49200	50400	51600	52800	54000	55200	56400	57600	58800	60000	61200	62400	63600	64800	66000	67200	68400	69600	70800	72000	Summary
A1	0.006493333333333333	0.006813333333333334	0.0073999999999999995	0.007153333333333317	0.00710666666666665	0.008033333333333318	0.009286666666666665	0.01283999999999999	0.01720666666666666	0.021113333333333317	0.02450666666666666	0.02786666666666666	0.028546666666666665	0.03196000000000001	0.03465333333333334	0.038633333333333325	0.04313999999999999	0.04444666666666666	0.05014000000000001	0.05656666666666668	0.06621333333333336	0.07364666666666668	0.08134666666666666	0.09103999999999997	0.09929999999999999	0.10564	0.11570666666666667	0.12743333333333334	0.14066	0.1444	0.15403999999999998	0.16705333333333336	0.18824	0.20342666666666667	0.22487333333333337	0.24594000000000002	0.27081333333333335	0.2945333333333333	0.31848666666666664	0.34434000000000003	0.3647933333333333	0.3908933333333333	0.41705333333333333	0.44838666666666666	0.4792133333333333	0.5049866666666667	0.53872	0.5711866666666667	0.60354	0.63896	0.6789733333333333	0.73068	0.7746066666666667	0.8270866666666666	0.8767866666666667	0.92876	0.9708333333333333	1.0194066666666666	1.06856	1.1192533333333332	1.1510799999999999	Growth with 50 mM (S)-lactic acid, no proline supplementation.
A2	0.02642666666666667	0.03148	0.035899999999999994	0.028186666666666665	0.02390666666666667	0.020066666666666667	0.023886666666666667	0.02543999999999999	0.026573333333333327	0.028079999999999994	0.02970666666666667	0.021400000000000002	0.013880000000000003	0.008860000000000007	0.014120000000000002	0.01846666666666666	0.01767333333333333	0.02314666666666666	0.018406666666666665	0.014899999999999997	0.011246666666666674	0.018113333333333332	0.02248	0.021173333333333332	0.013933333333333344	0.01597333333333334	0.019140000000000008	0.023266666666666675	0.015633333333333343	0.01334000000000001	0.010313333333333332	0.010753333333333328	0.008406666666666654	0.005993333333333323	0.01230666666666666	0.013306666666666661	0.01458000000000001	0.011433333333333332	0.010786666666666667	0.013673333333333324	0.010066666666666668	0.007933333333333339	0.006326666666666675	0.009253333333333336	0.010113333333333335	0.009153333333333319	0.006226666666666658	0.005226666666666657	0.005513333333333333	0.009193333333333331	0.00920666666666665	0.009046666666666656	0.0059733333333333305	0.005520000000000007	0.004153333333333333	0.008493333333333334	0.011000000000000001	0.010040000000000012	0.006293333333333345	0.007853333333333342	0.013213333333333327	Media control
A3	0.03187333333333333	0.03389999999999999	0.03481999999999999	0.039119999999999995	0.03020666666666666	0.02511333333333333	0.02082666666666666	0.02416666666666666	0.02308	0.02258666666666667	0.028200000000000003	0.029946666666666667	0.0381	0.04555333333333334	0.05700666666666667	0.055159999999999994	0.05635333333333333	0.061366666666666674	0.06960000000000001	0.07579333333333334	0.08243333333333333	0.09138	0.10129333333333335	0.11328	0.12480666666666666	0.14132666666666668	0.15577333333333335	0.17104	0.18275333333333332	0.19984	0.22016	0.24308666666666667	0.2687133333333333	0.3041066666666667	0.33559333333333335	0.36987333333333333	0.40142000000000005	0.44227333333333335	0.4832066666666666	0.5293266666666666	0.5758133333333333	0.6286466666666667	0.6852266666666668	0.7475200000000001	0.8020133333333334	0.87024	0.9338733333333332	1.00194	1.0755533333333334	1.13898	1.20576	1.2557133333333335	1.31334	1.37944	1.4385666666666665	1.4879466666666668	1.5346799999999998	1.5843999999999998	1.64502	1.6865333333333332	1.7062333333333335	Growth with 10 mM proline supplementation, no lactic acid.
A4	0.030039999999999994	0.030699999999999995	0.024086666666666662	0.02482000000000001	0.02914	0.04191333333333333	0.038359999999999984	0.03859999999999999	0.03781333333333333	0.04158666666666668	0.041066666666666675	0.04398	0.040233333333333315	0.04908666666666666	0.05473999999999999	0.06709333333333332	0.07215333333333332	0.08009999999999999	0.08913333333333333	0.10152666666666665	0.11363333333333332	0.12588	0.13885999999999998	0.15758	0.17674	0.19619333333333333	0.21450666666666665	0.23714	0.25831999999999994	0.27734	0.3003266666666667	0.3317866666666667	0.36988	0.41200666666666663	0.45526	0.5033066666666667	0.5512866666666667	0.6056733333333334	0.66244	0.72656	0.7884133333333333	0.8545133333333332	0.92326	0.9899533333333332	1.0606133333333332	1.12694	1.208173333333333	1.27734	1.349986666666667	1.4144133333333333	1.4798266666666666	1.5455466666666666	1.5925066666666667	1.6538733333333333	1.7063333333333333	1.7528133333333333	1.79988	1.8438333333333332	1.9001866666666667	1.9098999999999997	1.9062999999999999	Growth with 20 mM proline supplementation, no lactic acid.
A5	0.037133333333333345	0.03673333333333334	0.03405333333333333	0.04259333333333334	0.04046666666666667	0.03976	0.03478	0.03654666666666665	0.03990666666666667	0.04507999999999999	0.04268666666666666	0.04349999999999998	0.053026666666666666	0.057420000000000006	0.06026000000000001	0.06842666666666668	0.09106666666666668	0.10133333333333334	0.09917333333333335	0.10002666666666667	0.11258666666666668	0.11991333333333336	0.12462666666666666	0.13192	0.13498000000000002	0.14984666666666668	0.15891333333333335	0.17348666666666668	0.17626666666666668	0.1903	0.20004666666666662	0.22019333333333332	0.24016666666666664	0.2711066666666666	0.29617999999999994	0.32252	0.34548	0.3775733333333333	0.40585999999999994	0.43938666666666665	0.4719066666666667	0.50988	0.5538066666666667	0.6029133333333333	0.6497533333333333	0.7132266666666668	0.76226	0.8167666666666666	0.8736333333333334	0.9263666666666669	0.9853066666666667	1.0238866666666668	1.09012	1.1517733333333335	1.21472	1.2688666666666668	1.330226666666667	1.3922400000000001	1.4643733333333335	1.5208866666666667	1.5559	Growth with 20 mM alanine supplementation, no lactic acid.
A6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001213333333333344	0.0025000000000000022	0.0025000000000000022	0.0038799999999999855	0.0062399999999999956	0.011420000000000005	0.014160000000000006	0.01816	0.021733333333333327	0.02369999999999999	0.027206666666666657	0.03275999999999999	0.04125333333333333	0.04608	0.05182666666666666	0.05835333333333334	0.06618	0.07618000000000001	0.08561333333333333	0.09615333333333331	0.10153333333333332	0.1089	0.11801333333333335	0.13196	0.15103333333333332	0.17224000000000003	0.1908133333333333	0.21028666666666665	0.2321133333333333	0.2592733333333333	0.28156	0.30685333333333337	0.3291066666666667	0.35741333333333336	0.38754	0.42248	0.4524533333333333	0.4927266666666667	0.52996	0.5706666666666665	0.6094333333333334	0.6542666666666666	0.7057733333333335	0.7484866666666666	0.79892	0.8527066666666666	0.9062533333333332	0.9559999999999998	1.0114933333333334	1.0727399999999998	1.1403733333333332	1.19642	1.2337333333333331	Growth with 20 mM proline supplementation and 50 mM (S)-lactic acid.
A7	0.026246666666666654	0.02393333333333333	0.02024666666666666	0.015166666666666662	0.02231999999999998	0.024426666666666652	0.021413333333333322	0.013793333333333333	0.014153333333333332	0.021206666666666662	0.020906666666666657	0.027219999999999994	0.039920000000000004	0.04136000000000001	0.03949333333333333	0.038893333333333335	0.03864	0.040240000000000005	0.030786666666666674	0.035160000000000004	0.03251333333333333	0.03354666666666666	0.04109999999999999	0.04815333333333333	0.050286666666666674	0.05441333333333334	0.05561999999999998	0.06693999999999999	0.062179999999999985	0.07318666666666668	0.07354000000000001	0.08474666666666668	0.08933333333333333	0.10026000000000002	0.11062000000000001	0.12104	0.13293999999999997	0.15088	0.16695333333333331	0.19037333333333337	0.20478666666666667	0.22311333333333336	0.24036	0.2662933333333333	0.29177333333333333	0.3340666666666667	0.36468666666666666	0.39333333333333337	0.4219333333333333	0.4469666666666667	0.47863999999999995	0.4976866666666666	0.53314	0.5765199999999999	0.6196866666666666	0.66532	0.7080800000000002	0.75402	0.8051400000000001	0.8593333333333333	0.8955866666666665	Growth with 20 mM alanine supplementation, no lactic acid.
A8	0.02387333333333333	0.02055999999999999	0.014279999999999996	0.016366666666666668	0.020340000000000007	0.023113333333333336	0.025819999999999992	0.022499999999999982	0.02345999999999998	0.025933333333333326	0.03100000000000001	0.04805333333333334	0.06228	0.07157333333333334	0.06551333333333334	0.06445333333333333	0.07188666666666667	0.08627999999999998	0.09132000000000001	0.08322666666666668	0.0859866666666667	0.09547333333333334	0.1102	0.11440666666666667	0.118	0.12424000000000002	0.13391333333333333	0.14825333333333332	0.1646133333333333	0.18179333333333333	0.19786666666666666	0.21995333333333336	0.24613333333333332	0.2766866666666667	0.3052266666666667	0.3337133333333333	0.3587533333333333	0.39966000000000007	0.4403533333333334	0.49218000000000006	0.52934	0.5714	0.61854	0.6751533333333333	0.7351999999999999	0.8055333333333333	0.8696533333333334	0.9335533333333332	0.9890266666666667	1.0508666666666666	1.1221933333333334	1.1901	1.2556733333333334	1.3118333333333334	1.3725800000000001	1.423886666666667	1.4885000000000002	1.5420733333333334	1.5948533333333332	1.6222266666666665	1.6356133333333336	Baseline growth without any supplementation or treatment.
A9	0.008973333333333333	0.017759999999999995	0.025946666666666663	0.030933333333333323	0.046639999999999994	0.055779999999999996	0.06882	0.05996666666666666	0.06275999999999998	0.06253333333333332	0.06813333333333334	0.06595333333333334	0.06434666666666666	0.06070666666666665	0.06271333333333332	0.06538666666666666	0.07121999999999999	0.07514666666666667	0.07798666666666668	0.08426000000000002	0.08768666666666669	0.08610666666666666	0.08203333333333333	0.07824000000000002	0.07936666666666668	0.08327333333333335	0.09834666666666665	0.11791999999999998	0.12487999999999999	0.12822666666666666	0.12783333333333333	0.14028666666666667	0.15456666666666666	0.16578666666666667	0.1784933333333333	0.19118000000000002	0.20892	0.2328266666666667	0.2544866666666667	0.28481333333333336	0.3021066666666667	0.3243666666666667	0.34367333333333333	0.3755866666666667	0.40726666666666667	0.4392666666666667	0.47542	0.5135866666666666	0.5500599999999999	0.5841999999999999	0.62936	0.6847666666666666	0.7389733333333334	0.7921333333333335	0.8504466666666667	0.9085200000000001	0.9655999999999999	1.02644	1.08552	1.1443266666666665	1.17498	Growth with 20 mM alanine supplementation, no lactic acid.
A10	0.014713333333333337	0.01983333333333333	0.020266666666666665	0.017773333333333335	0.01351333333333333	0.014413333333333334	0.01290666666666665	0.008733333333333324	0.006699999999999993	0.00886666666666668	0.01597333333333335	0.013166666666666679	0.010946666666666669	0.011293333333333341	0.01890000000000001	0.023406666666666687	0.024413333333333353	0.028306666666666685	0.03383333333333333	0.040446666666666665	0.04391333333333333	0.04554666666666667	0.03847333333333334	0.043160000000000004	0.045506666666666674	0.0664	0.05872666666666668	0.047106666666666665	0.018833333333333323	0.008406666666666665	0.007699999999999985	0.018406666666666665	0.02111999999999999	0.028293333333333337	0.025186666666666673	0.032726666666666675	0.03558000000000001	0.03699333333333334	0.03524	0.024706666666666665	0.02380666666666667	0.027206666666666685	0.033080000000000026	0.03536000000000002	0.027860000000000013	0.022166666666666668	0.024759999999999994	0.02927333333333333	0.03954000000000001	0.03688666666666667	0.03768666666666667	0.02536666666666666	0.023500000000000004	0.016706666666666665	0.016219999999999995	0.01333999999999999	0.01595333333333332	0.021199999999999997	0.032993333333333326	0.03858	0.043539999999999995	Media control
