	T2	T2_cutoff	DModX	DModX_cutoff	Outlier
7	8.8235110043175	57.878280521214634	1.2782281816298784	1.9217057111638618	False
9	57.85419866266497	57.878280521214634	0.9388831349027673	1.9217057111638618	False
10	25.140743438563657	57.878280521214634	1.2833797889840866	1.9217057111638618	False
11	19.426599208483463	57.878280521214634	1.1985020173096381	1.9217057111638618	False
12	18.077697398583954	57.878280521214634	1.6797273136119832	1.9217057111638618	False
21	20.252947591989532	57.878280521214634	0.9410302258131061	1.9217057111638618	False
22	9.729807902548197	57.878280521214634	1.438352630724314	1.9217057111638618	False
23	42.846297741968584	57.878280521214634	1.087281085225694	1.9217057111638618	False
24	9.751117914537815	57.878280521214634	1.1681623600591224	1.9217057111638618	False
25	19.520743540966542	57.878280521214634	1.9636359144610263	1.9217057111638618	True
33	33.25542808478691	57.878280521214634	1.9332102939696567	1.9217057111638618	True
34	25.171705444484545	57.878280521214634	1.2132030558459708	1.9217057111638618	False
35	15.787196224234878	57.878280521214634	1.2478423032620256	1.9217057111638618	False
36	24.482620446565424	57.878280521214634	1.917159438569004	1.9217057111638618	False
37	11.121917746274148	57.878280521214634	1.248252830581695	1.9217057111638618	False
38	19.128094501480142	57.878280521214634	1.1420963170844143	1.9217057111638618	False
46	12.302297135389072	57.878280521214634	1.1753115378843835	1.9217057111638618	False
47	32.45188067587561	57.878280521214634	1.653611081999867	1.9217057111638618	False
48	13.454087394321066	57.878280521214634	1.4013278675194196	1.9217057111638618	False
49	33.643644059118245	57.878280521214634	1.3052095532136039	1.9217057111638618	False
50	24.477510118978877	57.878280521214634	1.5442093435763822	1.9217057111638618	False
51	22.950934140895583	57.878280521214634	1.7840117345120396	1.9217057111638618	False
59	29.693917023870632	57.878280521214634	1.4466230059274225	1.9217057111638618	False
60	9.38392472303167	57.878280521214634	0.9626995917109226	1.9217057111638618	False
61	25.03917804043272	57.878280521214634	1.4945520654146551	1.9217057111638618	False
62	18.87766200020177	57.878280521214634	1.4221284421469593	1.9217057111638618	False
63	46.77568484380914	57.878280521214634	1.086382592967941	1.9217057111638618	False
72	29.092090287663872	57.878280521214634	1.2840715946883565	1.9217057111638618	False
73	18.414443839250154	57.878280521214634	1.1442679385386265	1.9217057111638618	False
75	11.630710220066117	57.878280521214634	1.0989675094371403	1.9217057111638618	False
76	10.12487402277535	57.878280521214634	1.2184742643252673	1.9217057111638618	False
77	24.312994085669008	57.878280521214634	1.33960449873925	1.9217057111638618	False
85	15.680641085994804	57.878280521214634	1.77630742441236	1.9217057111638618	False
86	43.25257879309072	57.878280521214634	1.0493078792071853	1.9217057111638618	False
87	48.939841481772156	57.878280521214634	1.3192374785963972	1.9217057111638618	False
88	16.176644916196945	57.878280521214634	1.4585521491349702	1.9217057111638618	False
89	34.2217703474473	57.878280521214634	1.37092428570508	1.9217057111638618	False
90	15.392664591875665	57.878280521214634	1.4754220163800318	1.9217057111638618	False
98	29.549755624463597	57.878280521214634	1.1480456182237286	1.9217057111638618	False
99	35.860489964015805	57.878280521214634	1.6137784115558937	1.9217057111638618	False
100	20.666908576400687	57.878280521214634	1.812022873906483	1.9217057111638618	False
101	15.200948050091327	57.878280521214634	1.954661408270356	1.9217057111638618	True
102	8.758161882787746	57.878280521214634	1.3247412864750043	1.9217057111638618	False
103	7.162978639062271	57.878280521214634	1.4037488306184238	1.9217057111638618	False
111	15.377871117820652	57.878280521214634	0.7772746158009886	1.9217057111638618	False
112	37.70847987760067	57.878280521214634	1.2348181329325278	1.9217057111638618	False
113	18.199274992659557	57.878280521214634	1.6019198131424772	1.9217057111638618	False
114	16.387086771181867	57.878280521214634	1.1948011522150166	1.9217057111638618	False
124	31.201949668745367	57.878280521214634	1.5548985986786683	1.9217057111638618	False
125	20.137272368222234	57.878280521214634	1.7737517245433905	1.9217057111638618	False
126	15.264624857707787	57.878280521214634	1.5098332649875588	1.9217057111638618	False
127	30.631351916554582	57.878280521214634	2.0160800421010814	1.9217057111638618	True
128	20.765808503542832	57.878280521214634	1.574249189797746	1.9217057111638618	False
129	17.090333638445458	57.878280521214634	1.5036961970817213	1.9217057111638618	False
137	24.691928105178654	57.878280521214634	1.9678924559170656	1.9217057111638618	True
138	25.837453012794807	57.878280521214634	1.496746076346869	1.9217057111638618	False
139	11.847153908905579	57.878280521214634	1.1434213378247342	1.9217057111638618	False
140	24.977866924952966	57.878280521214634	1.464373543193627	1.9217057111638618	False
141	23.36178746982674	57.878280521214634	1.1303443796690238	1.9217057111638618	False
142	13.267935786921718	57.878280521214634	1.1750501480988824	1.9217057111638618	False
150	24.270077436485682	57.878280521214634	1.563156345538693	1.9217057111638618	False
151	7.2377867360246375	57.878280521214634	1.0797312850109284	1.9217057111638618	False
152	13.678524603828848	57.878280521214634	1.1450182891464074	1.9217057111638618	False
153	27.427684008052747	57.878280521214634	1.3271461301813055	1.9217057111638618	False
154	32.92639580130165	57.878280521214634	1.5083224467067078	1.9217057111638618	False
155	25.833486952981993	57.878280521214634	1.1009181847316505	1.9217057111638618	False
163	21.94291271489536	57.878280521214634	1.4493727956010476	1.9217057111638618	False
164	13.40449371420923	57.878280521214634	1.1270373091161812	1.9217057111638618	False
165	19.577951198318576	57.878280521214634	1.3538381101697503	1.9217057111638618	False
166	52.20830384922536	57.878280521214634	1.1053602573304497	1.9217057111638618	False
167	25.134488016610185	57.878280521214634	1.4323908157916962	1.9217057111638618	False
176	11.760408296207002	57.878280521214634	1.1612469234196812	1.9217057111638618	False
177	19.98946433379842	57.878280521214634	1.778026847304949	1.9217057111638618	False
