,Mean_Coefficient,Std_Coefficient
2'-Deoxyguanosine-5'-Diphosphate [[M+H]],-0.16330172907869592,0.17565452902425205
2'-Deoxyguanosine-5'-Monophosphate [[M+H]],0.0739450387514537,0.09449950458242483
2'-Deoxyuridine [[M+Na]],0.10594562413584015,0.1835032038428707
Acetyl coenzyme A (Acetyl-CoA) [[M+H]],-0.22405998287647574,0.0869253656132952
Ademetionine [[M+H]],-0.03695104788995939,0.06400109233832044
Adenine [[M+H]],-0.667381741956202,0.9283147580344228
Adenosine 5'-diphosphate (ADP) [[M+H]],-0.17411824803257292,0.16586724530479313
Adenosine phosphate [[M+H]],0.25276948383405967,0.22246480135311802
Adenosine-3'-5'-Diphosphate [[M+H]],-0.22361073277800672,0.2165393818130877
Aminoadipate [[M+Na]],-0.4707460287836553,0.22039500024467895
Cytidine [[M+H]],-2.1016227974425465,1.2629581948832267
D-(+)-Melibiose [[M+Na]],0.007384518474508915,0.01279036118728046
D-(+)-Turanose [[M+Na]],-0.2178472771906564,0.3368628433492771
Glucosamine [[M+H]],-1.2104770879979572,0.393817095697885
Glutamic Acid [[M-H2O+H]],0.01018089835934184,0.011359914591411797
Glutathione [[M+H]],0.979483517484825,0.5430037593590655
Histidine [[M+H]],-0.3081773129080902,0.4549417891470827
Imidazoleacetic acid [[M+H]],-0.017932261477684258,0.01563258421283293
Isomaltose [[M+Na]],-0.19205873857681297,0.3049112567241149
L-Arginine [[M+H]],-0.4111473105893171,0.3432179073659186
L-Citrulline [[M+H]],0.2343741806051366,0.3983174239908588
L-Valine [[M+H]],-0.4276797662049822,0.3449638306805313
Maltose [[M+Na]],0.004926091490661953,0.008532240744559213
N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],-0.3897660718631429,0.3380608363920839
Nicotinamide [[M+H]],0.71091921657947,0.6904574873707169
O-acetyl-L-serine [[M+H]],0.3844308262277758,0.29024529370427965
Palatinose [[M+Na]],0.0006620058437006152,0.0011466277561969667
Pidolic Acid [[M+H]],0.1827738386814378,0.04191734075000615
Spermine [[M+H]],1.9123853543795117,0.9099251466106449
Sucrose [[M+Na]],0.0,0.0
Thymine [[M+H]],-0.005853376000209479,0.010138344628167113
Trehalose [[M+Na]],9.466591475678394e-05,0.0001639661741037341
gamma-Glutamylcysteine [[M+H]],0.2675949156266644,0.35031585053515324
