Group1,Group2,Feature,U_stat,p_raw,p_corrected,significant
NegHigh,PosHigh,Spermine [[M+H]],134.0,0.8357841257402611,0.9599165192255641,False
NegHigh,PosHigh,Sucrose [[M+Na]],144.5,0.545312623815996,0.8380031092244862,False
NegHigh,PosHigh,Thymine [[M+H]],96.0,0.2348908389077632,0.618581380713459,False
NegHigh,PosHigh,Trehalose [[M+Na]],115.5,0.6498461213361135,0.8577968801636698,False
NegHigh,PosHigh,gamma-Glutamylcysteine [[M+H]],189.0,0.02258465512154565,0.16562080422466813,False
NegHigh,PosLow,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],93.0,0.6451486331504293,0.8573656925793516,False
NegHigh,PosLow,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],149.0,0.05100305209942756,0.26575274514964886,False
NegHigh,PosLow,2'-Deoxyuridine [[M+Na]],132.0,0.22783492811640083,0.6096123752303697,False
NegHigh,PosLow,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],156.5,0.022570247862207096,0.16562080422466813,False
NegHigh,PosLow,Ademetionine [[M+H]],121.0,0.469273272461727,0.7695026659802284,False
NegHigh,PosLow,Adenine [[M+H]],162.0,0.011684179076664492,0.10515761168998043,False
NegHigh,PosLow,Adenosine 5'-diphosphate (ADP) [[M+H]],93.0,0.6451486331504293,0.8573656925793516,False
NegHigh,PosLow,Adenosine phosphate [[M+H]],142.0,0.10007631073244982,0.3810597985581743,False
NegHigh,PosLow,Adenosine-3'-5'-Diphosphate [[M+H]],93.0,0.6451486331504293,0.8573656925793516,False
NegHigh,PosLow,Aminoadipate [[M+Na]],78.0,0.2634606728349025,0.6603191547001354,False
NegHigh,PosLow,Cytidine [[M+H]],82.0,0.34576409348166126,0.7525243784318462,False
NegHigh,PosLow,D-(+)-Melibiose [[M+Na]],72.0,0.16417495036273588,0.5328957405216673,False
NegHigh,PosLow,D-(+)-Turanose [[M+Na]],104.5,1.0,1.0,False
NegHigh,PosLow,Glucosamine [[M+H]],113.0,0.7093347737164315,0.877801782474084,False
NegHigh,PosLow,Glutamic Acid [[M-H2O+H]],0.0,5.658190325651859e-06,0.00018672028074651133,True
NegHigh,PosLow,Glutathione [[M+H]],142.0,0.10007631073244982,0.3810597985581743,False
NegHigh,PosLow,Histidine [[M+H]],125.0,0.3686609328681266,0.7525243784318462,False
NegHigh,PosLow,Imidazoleacetic acid [[M+H]],124.0,0.3924200119794673,0.7691230339014984,False
NegHigh,PosLow,Isomaltose [[M+Na]],94.0,0.673769474914284,0.8619642242326878,False
NegHigh,PosLow,L-Arginine [[M+H]],86.0,0.4428284134584385,0.7691230339014984,False
NegHigh,PosLow,L-Citrulline [[M+H]],63.0,0.07572591420337055,0.34869141888993876,False
NegHigh,PosLow,L-Valine [[M+H]],120.0,0.4966817920016029,0.7930886678735272,False
NegHigh,PosLow,Maltose [[M+Na]],76.0,0.22726170273912027,0.6096123752303697,False
NegHigh,PosLow,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],65.0,0.09134661651892406,0.36911489940299924,False
NegHigh,PosLow,Nicotinamide [[M+H]],91.0,0.5835811785439937,0.8443219749998107,False
NegHigh,PosLow,O-acetyl-L-serine [[M+H]],66.0,0.10007631073244982,0.3810597985581743,False
NegHigh,PosLow,Palatinose [[M+Na]],89.5,0.5373441826898412,0.8377491982093587,False
