Group1	Group2	Feature	U_stat	p_raw	Median1	Median2	p_corrected	Significant
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Thymine [[M+H]]	22.0	0.8329448329448329	116.54238451945918	101.8901775147929	0.9592969696969695	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Trehalose [[M+Na]]	19.0	0.9432789432789432	2220.878768930759	2262.8023150329464	0.9880846197827328	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Xanthurenic acid [[M+H]]	10.0	0.17094017094017094	32.66915559767581	160.10393738440658	0.42042042042042044	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	d-Desthiobiotin [[M+H]]	14.0	0.43512043512043513	568.3615507151862	979.9929257200608	0.6931731104144897	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	gamma-Glutamylcysteine [[M+H]]	38.0	0.006216006216006216	1225.7165355843736	426.350855479216	0.05474095796676442	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	31.0	0.959129759129759	679.2726452880379	724.8045202217406	0.9880846197827328	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	55.0	0.014763014763014764	1078.5252563499432	641.595599493163	0.09372797744890769	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	2'-Deoxyuridine [[M+Na]]	64.0	0.0001554001554001554	808.9001538189361	125.44567518938554	0.00707070707070707	True
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	11.0	0.028127428127428127	309.1434791484937	785.139210645174	0.1360501567398119	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Ademetionine [[M+H]]	28.0	0.7209013209013208	206.314789088377	242.76769879888613	0.9177036073161138	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Adenine [[M+H]]	41.0	0.3822843822843822	4290.596887436229	3857.7725806451613	0.6442199775533107	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Adenosine phosphate [[M+H]]	57.0	0.006993006993006993	21361.523100848877	12987.491825022717	0.05614973262032086	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Adenosine-3'-5'-Diphosphate [[M+H]]	30.0	0.8784770784770783	557.3141053641052	724.8045202217406	0.9592969696969695	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Aminoadipate [[M+Na]]	42.0	0.32820512820512815	135.5732393667068	65.59031466131671	0.6028708133971293	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Argininosuccinic acid [[M+H]]	62.0	0.0006216006216006216	548.8686046442713	9.78702897709448	0.013053613053613054	True
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Cytidine [[M+H]]	61.0	0.0010878010878010878	278.261558767553	85.92076236806875	0.01746880570409982	True
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	D-(+)-Melibiose [[M+Na]]/Isomaltose [[M+Na]]	28.0	0.7209013209013208	2217.6945238359976	2224.6565845471755	0.9177036073161138	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	D-(+)-Turanose [[M+Na]]/Palatinose [[M+Na]]	27.0	0.6453768453768453	2253.086430221082	2282.824879878337	0.872217221722172	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Deoxyadenosine [[M+H]]	30.0	0.8784770784770783	26.52550700701916	31.52717340895517	0.9592969696969695	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Glucosamine [[M+H]]	37.0	0.6453768453768453	2526.432573875492	2057.2562913763413	0.872217221722172	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Glutamic Acid [[M-H2O+H]]	19.0	0.19487179487179485	7301.7095020673005	10833.704043641204	0.4508474576271186	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Glutathione [[M+H]]	59.0	0.0029526029526029526	35665.53359181797	18702.608101292422	0.035046113306982866	True
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Histidine [[M+H]]	36.0	0.7209013209013208	118.32111499898444	103.40620309911316	0.9177036073161138	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Imidazoleacetic acid [[M+H]]	22.0	0.32820512820512815	93.38759981672787	153.26558964659733	0.6028708133971293	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-Arginine [[M+H]]	37.0	0.6453768453768453	1972.0673533151923	2583.752899327551	0.872217221722172	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-Citrulline [[M+H]]	30.0	0.8784770784770783	261.33580666235434	357.59807887639664	0.9592969696969695	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-Glutamine [[M+H]]	13.0	0.04988344988344988	23.588055672550116	88.18575660484316	0.18927738927738927	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-Phenylalanine [[M-H2O+H]]	8.0	0.010411810411810413	35.838632611489466	305.54878679158475	0.07895622895622896	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	L-Valine [[M+H]]	9.0	0.014763014763014764	1082.8405291619392	2655.0040558999685	0.09372797744890769	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Maltose [[M+Na]]	28.0	0.7209013209013208	2204.3981538797852	2195.212614837409	0.9177036073161138	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	32.0	1.0	590.554750390442	605.6815650533747	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	N2-Acetyl-L-ornithine [[M+H]]	29.0	0.7984459984459983	27.867401288648747	38.22352457683061	0.9315203315203314	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Niacin [[M+H]]	39.0	0.5053613053613053	193.0644638770313	172.11421677445693	0.758041958041958	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Nicotinamide [[M+H]]	29.0	0.7984459984459983	839.8034713108707	1044.9664336661647	0.9315203315203314	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	O-acetyl-L-serine [[M+H]]	1.0	0.0003108003108003108	228.49867583131396	2255.373452192054	0.008484848484848484	True
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Pidolic Acid [[M+H]]	3.0	0.0010878010878010878	6551.848198685627	14639.124839839791	0.01746880570409982	True
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Proline [[M+NH4]]	20.0	0.23449883449883446	20.652321814401237	56.185954183284196	0.5001420454545453	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Spermine [[M+H]]	24.0	0.4418026418026417	100278.66418556045	132136.36294080684	0.6931731104144897	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Sucrose [[M+Na]]	24.0	0.4418026418026417	2157.3926837235676	2258.5470765166056	0.6931731104144897	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Thymine [[M+H]]	20.0	0.23449883449883446	116.54238451945918	160.9607509369199	0.5001420454545453	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Trehalose [[M+Na]]	26.0	0.5737373737373737	2220.878768930759	2277.6509217848534	0.8200539425670315	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	Xanthurenic acid [[M+H]]	18.0	0.1605283605283605	32.66915559767581	69.22150322107436	0.4134362492853058	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	d-Desthiobiotin [[M+H]]	32.0	1.0	568.3615507151862	572.4296724335306	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosHigh	gamma-Glutamylcysteine [[M+H]]	64.0	0.0001554001554001554	1225.7165355843736	217.25171986752332	0.00707070707070707	True
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	34.0	0.8784770784770783	679.2726452880379	681.2890474046844	0.9592969696969695	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	54.0	0.020668220668220667	1078.5252563499432	793.3387258614162	0.11063576945929887	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	2'-Deoxyuridine [[M+Na]]	45.0	0.19487179487179485	808.9001538189361	697.6664799115788	0.4508474576271186	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	19.0	0.19487179487179485	309.1434791484937	418.0757610897993	0.4508474576271186	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Ademetionine [[M+H]]	32.0	1.0	206.314789088377	290.154847111115	1.0	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Adenine [[M+H]]	33.0	0.959129759129759	4290.596887436229	4684.8454627158235	0.9880846197827328	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Adenosine phosphate [[M+H]]	39.0	0.5053613053613053	21361.523100848877	20076.158677376632	0.758041958041958	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Adenosine-3'-5'-Diphosphate [[M+H]]	33.0	0.959129759129759	557.3141053641052	678.9363540506052	0.9880846197827328	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Aminoadipate [[M+Na]]	35.0	0.7984459984459983	135.5732393667068	122.79207566545404	0.9315203315203314	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Argininosuccinic acid [[M+H]]	24.0	0.4418026418026417	548.8686046442713	712.6074763672548	0.6931731104144897	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Cytidine [[M+H]]	28.0	0.7209013209013208	278.261558767553	397.7865675880348	0.9177036073161138	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	D-(+)-Melibiose [[M+Na]]/Isomaltose [[M+Na]]	40.0	0.4418026418026417	2217.6945238359976	2080.8015029355824	0.6931731104144897	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	D-(+)-Turanose [[M+Na]]/Palatinose [[M+Na]]	41.0	0.3822843822843822	2253.086430221082	2120.807471264368	0.6442199775533107	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Deoxyadenosine [[M+H]]	4.0	0.0018648018648018648	26.52550700701916	344.27533928014543	0.024242424242424242	True
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Glucosamine [[M+H]]	33.0	0.959129759129759	2526.432573875492	2725.8609960722747	0.9880846197827328	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Glutamic Acid [[M-H2O+H]]	64.0	0.0001554001554001554	7301.7095020673005	1128.370927789897	0.00707070707070707	True
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Glutathione [[M+H]]	47.0	0.13038073038073036	35665.53359181797	28978.353900211245	0.3524152415241524	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Histidine [[M+H]]	25.0	0.5053613053613053	118.32111499898444	289.9775784753363	0.758041958041958	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Imidazoleacetic acid [[M+H]]	35.0	0.7984459984459983	93.38759981672787	77.98661016901242	0.9315203315203314	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	L-Arginine [[M+H]]	46.0	0.1605283605283605	1972.0673533151923	1675.9492513466123	0.4134362492853058	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	L-Citrulline [[M+H]]	40.5	0.4004675495719816	261.33580666235434	162.60395933369574	0.6625917638372787	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	L-Glutamine [[M+H]]	41.0	0.3822843822843822	23.588055672550116	11.799265657668196	0.6442199775533107	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	L-Phenylalanine [[M-H2O+H]]	23.0	0.3822843822843822	35.838632611489466	54.99578329383212	0.6442199775533107	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	L-Valine [[M+H]]	14.0	0.06495726495726495	1082.8405291619392	1754.7700381537168	0.2146768893756846	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Maltose [[M+Na]]	41.0	0.3822843822843822	2204.3981538797852	1982.2453464814355	0.6442199775533107	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	47.0	0.13038073038073036	590.554750390442	209.24091876773554	0.3524152415241524	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	N2-Acetyl-L-ornithine [[M+H]]	39.0	0.5053613053613053	27.867401288648747	13.100903303953405	0.758041958041958	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Niacin [[M+H]]	44.0	0.23449883449883446	193.0644638770313	115.91690821477104	0.5001420454545453	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Nicotinamide [[M+H]]	43.0	0.2786324786324786	839.8034713108707	681.6303449768552	0.547878787878788	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	O-acetyl-L-serine [[M+H]]	14.0	0.06495726495726495	228.49867583131396	520.582895211587	0.2146768893756846	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Pidolic Acid [[M+H]]	64.0	0.0001554001554001554	6551.848198685627	1468.848528242353	0.00707070707070707	True
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Proline [[M+NH4]]	36.0	0.7209013209013208	20.652321814401237	16.350550247321408	0.9177036073161138	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Spermine [[M+H]]	17.0	0.13038073038073036	100278.66418556045	149831.94375035755	0.3524152415241524	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Sucrose [[M+Na]]	37.0	0.6453768453768453	2157.3926837235676	2147.410892061154	0.872217221722172	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Thymine [[M+H]]	29.0	0.7984459984459983	116.54238451945918	143.75890907639013	0.9315203315203314	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Trehalose [[M+Na]]	37.0	0.6453768453768453	2220.878768930759	2139.9674088315555	0.872217221722172	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	Xanthurenic acid [[M+H]]	10.0	0.020668220668220667	32.66915559767581	387.7808644486459	0.11063576945929887	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	d-Desthiobiotin [[M+H]]	21.0	0.2786324786324786	568.3615507151862	668.5665575163189	0.547878787878788	False
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=NegHigh	gamma-Glutamylcysteine [[M+H]]	54.0	0.020668220668220667	1225.7165355843736	588.3066798205357	0.11063576945929887	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	22.0	0.32820512820512815	411.433614263922	679.2726452880379	0.6028708133971293	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	27.0	0.6453768453768453	988.82580272335	1078.5252563499432	0.872217221722172	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	2'-Deoxyuridine [[M+Na]]	12.0	0.037917637917637914	587.097804956486	808.9001538189361	0.1643097643097643	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	30.0	0.8784770784770783	121.23007592333158	309.1434791484937	0.9592969696969695	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Ademetionine [[M+H]]	40.0	0.4418026418026417	318.8581797698365	206.314789088377	0.6931731104144897	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Adenine [[M+H]]	42.0	0.3180689668505534	4945.725323220042	4290.596887436229	0.6028708133971293	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Adenosine phosphate [[M+H]]	20.0	0.23449883449883446	17893.468174465444	21361.523100848877	0.5001420454545453	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Adenosine-3'-5'-Diphosphate [[M+H]]	22.0	0.32820512820512815	411.433614263922	557.3141053641052	0.6028708133971293	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Aminoadipate [[M+Na]]	52.0	0.037917637917637914	347.4495857711122	135.5732393667068	0.1643097643097643	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Argininosuccinic acid [[M+H]]	33.0	0.959129759129759	523.0760891470179	548.8686046442713	0.9880846197827328	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Cytidine [[M+H]]	63.0	0.0003108003108003108	1133.753200700281	278.261558767553	0.008484848484848484	True
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	D-(+)-Melibiose [[M+Na]]/Isomaltose [[M+Na]]	21.0	0.2786324786324786	2088.0908435248266	2217.6945238359976	0.547878787878788	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	D-(+)-Turanose [[M+Na]]/Palatinose [[M+Na]]	18.0	0.1605283605283605	2139.033371771732	2253.086430221082	0.4134362492853058	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Deoxyadenosine [[M+H]]	38.0	0.5737373737373737	47.794666267920945	26.52550700701916	0.8200539425670315	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Glucosamine [[M+H]]	61.0	0.0010878010878010878	5230.887676267124	2526.432573875492	0.01746880570409982	True
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Glutamic Acid [[M-H2O+H]]	43.0	0.2786324786324786	9906.995354704675	7301.7095020673005	0.547878787878788	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Glutathione [[M+H]]	11.0	0.028127428127428127	29101.649317914515	35665.53359181797	0.1360501567398119	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Histidine [[M+H]]	51.0	0.04988344988344988	497.72955086905097	118.32111499898444	0.18927738927738927	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Imidazoleacetic acid [[M+H]]	48.0	0.10489510489510488	164.44977213183967	93.38759981672787	0.3112648221343873	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	L-Arginine [[M+H]]	57.0	0.006993006993006993	6540.0137235292605	1972.0673533151923	0.05614973262032086	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	L-Citrulline [[M+H]]	35.0	0.7984459984459983	329.7333075005639	261.33580666235434	0.9315203315203314	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	L-Glutamine [[M+H]]	44.0	0.23449883449883446	86.83375079975534	23.588055672550116	0.5001420454545453	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	L-Phenylalanine [[M-H2O+H]]	35.0	0.7984459984459983	61.14694159323422	35.838632611489466	0.9315203315203314	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	L-Valine [[M+H]]	46.0	0.1605283605283605	1541.8852513132215	1082.8405291619392	0.4134362492853058	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Maltose [[M+Na]]	21.0	0.2786324786324786	2032.4496425638013	2204.3981538797852	0.547878787878788	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	9.0	0.014763014763014764	197.54678957608226	590.554750390442	0.09372797744890769	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	N2-Acetyl-L-ornithine [[M+H]]	52.0	0.037917637917637914	136.89068239034978	27.867401288648747	0.1643097643097643	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Niacin [[M+H]]	16.0	0.10489510489510488	118.63951813890786	193.0644638770313	0.3112648221343873	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Nicotinamide [[M+H]]	36.0	0.7209013209013208	1282.8318365721912	839.8034713108707	0.9177036073161138	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	O-acetyl-L-serine [[M+H]]	36.0	0.7209013209013208	306.1263098830555	228.49867583131396	0.9177036073161138	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Pidolic Acid [[M+H]]	51.0	0.04988344988344988	10002.138404896963	6551.848198685627	0.18927738927738927	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Proline [[M+NH4]]	47.0	0.13038073038073036	59.08893795821333	20.652321814401237	0.3524152415241524	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Spermine [[M+H]]	0.0	0.0001554001554001554	22590.71776889223	100278.66418556045	0.00707070707070707	True
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Sucrose [[M+Na]]	25.0	0.5053613053613053	2151.7940730459713	2157.3926837235676	0.758041958041958	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Thymine [[M+H]]	47.0	0.13038073038073036	160.50859566125143	116.54238451945918	0.3524152415241524	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Trehalose [[M+Na]]	22.0	0.32820512820512815	2170.4688693859107	2220.878768930759	0.6028708133971293	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	Xanthurenic acid [[M+H]]	57.0	0.006993006993006993	106.77097794650204	32.66915559767581	0.05614973262032086	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	d-Desthiobiotin [[M+H]]	26.0	0.5737373737373737	530.2656372642065	568.3615507151862	0.8200539425670315	False
Treatment=None, Supplement=None	Treatment=Yes, Supplement=None	gamma-Glutamylcysteine [[M+H]]	15.0	0.08298368298368297	671.4239884844089	1225.7165355843736	0.26342494714587733	False
