,Mean_Coefficient,Std_Coefficient
2'-Deoxyguanosine-5'-Diphosphate [[M+H]],0.007645070247943935,0.013429931780028645
2'-Deoxyguanosine-5'-Monophosphate [[M+H]],-0.017188901869302782,0.0221365956715829
2'-Deoxyuridine [[M+Na]],0.03007913035224946,0.0194202939150399
Acetyl coenzyme A (Acetyl-CoA) [[M+H]],0.1921457071654137,0.028545192182620454
Ademetionine [[M+H]],-0.12663300011812298,0.035474775113578126
Adenine [[M+H]],0.11631942507098612,0.02850740162056212
Adenosine 5'-diphosphate (ADP) [[M+H]],0.007645070247943935,0.013429931780028645
Adenosine phosphate [[M+H]],0.07745127137250252,0.019843047719942827
Adenosine-3'-5'-Diphosphate [[M+H]],0.011698787026557014,0.01415169606052209
Aminoadipate [[M+Na]],-0.12296185733112208,0.018451073812230216
Cytidine [[M+H]],-0.05022321674351138,0.01909186623720974
D-(+)-Melibiose [[M+Na]],-0.045924290658597426,0.020289588521322472
D-(+)-Turanose [[M+Na]],0.028643572854563305,0.023775412410157456
Glucosamine [[M+H]],0.0488571059115709,0.02745152698517135
Glutamic Acid [[M-H2O+H]],-0.27860024354842894,0.012726828677734158
Glutathione [[M+H]],-0.05223894982481066,0.01522471458619089
Histidine [[M+H]],-0.09892658203395625,0.022981685952760844
Imidazoleacetic acid [[M+H]],-0.038443347749705314,0.021174226627406312
Isomaltose [[M+Na]],0.036318117478189915,0.024310289068192888
L-Arginine [[M+H]],-0.21725768541509874,0.01793605707986981
L-Citrulline [[M+H]],0.07158187957825356,0.035253908325440626
L-Valine [[M+H]],0.25111948813545637,0.012739979055505349
Maltose [[M+Na]],-0.024247850311841193,0.023030950975111174
N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],0.022750243935040756,0.02430332186888478
Nicotinamide [[M+H]],0.0852324563635983,0.01955053817466633
O-acetyl-L-serine [[M+H]],0.07606469219165087,0.028820771630383334
Palatinose [[M+Na]],-0.06037154479120324,0.019252987153207904
Pidolic Acid [[M+H]],-0.28370795309250596,0.012255185487303285
Spermine [[M+H]],0.04616934365208285,0.02975294209805751
Sucrose [[M+Na]],-0.058253698522355755,0.01940563675750183
Thymine [[M+H]],-0.09113015530834936,0.027843698215143098
Trehalose [[M+Na]],-0.06267562137354496,0.019042435376493583
gamma-Glutamylcysteine [[M+H]],-0.031132389028853794,0.0332082327192585
