Group1	Group2	Feature	U_stat	p_raw	Median1	Median2	p_corrected
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Adenosine-3'-5'-Diphosphate [[M+H]]	13.0	0.48484848484848486	4993.000092704181	5541.274722846622	0.8127929418251999
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Aminoadipate [[M+Na]]	5.0	0.04112554112554113	2077.170151890459	3043.162090653058	0.20765027322404372
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Argininosuccinic acid [[M+H]]	0.0	0.0021645021645021645	2900.3617156247856	7476.053421655656	0.03263403263403264
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Biotin [[M+H]]	19.0	0.9372294372294373	214.48692415874433	173.52611595453305	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Choline [[M+H]]	16.0	0.8181818181818182	1142.2566810217686	1383.5224493609649	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Coenzyme A [[M+H]]	20.0	0.8181818181818182	321.42667359909797	358.79052160891024	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Cytidine [[M+H]]	14.0	0.5887445887445888	3526.5689279278013	3913.9022356408263	0.8932676518883417
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	D-(+)-Melibiose [[M+Na]]/Isomaltose [[M+Na]]/Maltose [[M+Na]]/Palatinose [[M+Na]]	17.0	0.9372294372294373	1488.3577822486714	1939.694003659325	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	D-(+)-Turanose [[M+Na]]	18.0	1.0	1648.4896404057934	1939.694003659325	1.0
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Flavin adenine dinucleotide [[M+H]]	14.0	0.5887445887445888	267.12241195183924	256.9414714854277	0.8932676518883417
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Glucosamine 6-Phosphate [[M+H]]	19.0	0.9372294372294373	55.43312848471161	54.952596788674434	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Glucosamine [[M+H]]	12.0	0.3939393939393939	778.268221782678	957.4353763633486	0.7443762781186093
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Glutamic Acid [[M-H2O+H]]	31.0	0.04112554112554113	1865.7980057984448	902.115202583356	0.20765027322404372
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Glutathione [[M+H]]	5.0	0.04112554112554113	19933.430253709907	25137.865749453733	0.20765027322404372
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Guanosine-5'-Diphosphate [[M+H]]	13.0	0.48484848484848486	536.9639890778964	615.1683550091186	0.8127929418251999
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Histidine [[M+H]]	28.0	0.13203463203463203	800.8033703764829	537.2798657878238	0.4066666666666667
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Imidazoleacetic acid [[M+H]]	17.0	0.9372294372294373	143.2282503349992	133.52853346694903	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Arginine [[M+H]]	0.0	0.0021645021645021645	25664.61336422895	171975.63058443152	0.03263403263403264
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Citrulline [[M+H]]	3.0	0.015151515151515152	1279.1659219044207	2035.87049205012	0.11965811965811968
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Glutamine [[M+H]]	13.0	0.48484848484848486	101.84635162444381	129.7464658907296	0.8127929418251999
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Histidinol [[M+H]]	31.0	0.04112554112554113	457.55682251091025	137.15900938848193	0.20765027322404372
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Lysine [[M+H]]	4.0	0.025974025974025976	20.580037246004345	103.74534072208604	0.17021276595744683
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Tryptophan [[M+NH4]]	17.0	0.9372294372294373	348.90527935582475	379.61089936623495	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	L-Valine [[M+H]]	0.0	0.0021645021645021645	1324.711865724615	1803.4518273704653	0.03263403263403264
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Linoleic acid [[M+Na]]	12.0	0.3939393939393939	187.13956206069759	257.34291675171477	0.7443762781186093
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	28.0	0.13203463203463203	923.6461879243088	599.364694539738	0.4066666666666667
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	N2-Acetyl-L-ornithine [[M+H]]	0.0	0.0021645021645021645	457.0629982312555	4411.300679386061	0.03263403263403264
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Nicotinamide [[M+H]]	8.0	0.13203463203463203	1430.5726692002258	1769.634933633004	0.4066666666666667
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	O-acetyl-L-serine [[M+H]]	27.0	0.17965367965367965	104.73310192067913	2.4517854658703557	0.4894286999550158
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Pidolic Acid [[M+H]]	28.0	0.13203463203463203	2856.168537826703	1899.0496194825416	0.4066666666666667
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Sucrose [[M+Na]]	13.0	0.48484848484848486	1382.6539165632726	1939.694003659325	0.8127929418251999
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Thymine [[M+H]]	18.0	1.0	151.45723387579324	147.67010464402955	1.0
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	Trehalose [[M+Na]]	14.0	0.5887445887445888	1391.2712115337797	1939.694003659325	0.8932676518883417
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	d-Desthiobiotin [[M+H]]	15.0	0.6991341991341992	758.9026450424128	915.6296761861087	0.9699699699699701
Treatment=None, Supplement=None	Treatment=None, Supplement=PosHigh	gamma-Glutamylcysteine [[M+H]]	36.0	0.0021645021645021645	647.4982364016171	180.18707537136208	0.03263403263403264
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	23.0	0.8356643356643356	5661.328299215385	5991.529411764706	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	21.0	1.0	8739.433342941804	8244.060090741052	1.0
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	2'-Deoxyuridine [[M+Na]]	8.0	0.07342657342657342	564.662344643843	770.0914634146342	0.2792022792022792
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	5'-Deoxy-5'-Methylthioadenosine [[M+H]]	12.0	0.23426573426573427	31.174255217825245	123.4709460594858	0.5826771653543307
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	ATP [[M+H]]	37.0	0.022144522144522144	2394.689017052193	1170.2690344565133	0.15861657722122838
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	35.0	0.05128205128205128	2751.712163257469	1321.4287847404794	0.22891118543292457
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Ademetionine [[M+H]]	6.0	0.03496503496503496	2012.3997571355935	3781.4015572858734	0.2071005917159763
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Adenine [[M+H]]	34.0	0.07342657342657342	5136.348238954499	3251.764705882353	0.2792022792022792
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Adenosine phosphate [[M+H]]	20.0	0.9452214452214451	31778.8925169855	30449.546955387515	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Adenosine-3'-5'-Diphosphate [[M+H]]	22.0	0.9452214452214451	4993.000092704181	4759.058823529412	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Aminoadipate [[M+Na]]	27.0	0.4452214452214452	2077.170151890459	1832.470588235294	0.7972570065593322
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Argininosuccinic acid [[M+H]]	6.0	0.03496503496503496	2900.3617156247856	6476.705882352941	0.2071005917159763
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Biotin [[M+H]]	22.0	0.9452214452214451	214.48692415874433	181.08120133481648	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Choline [[M+H]]	32.0	0.13752913752913754	1142.2566810217686	867.2533572344731	0.41125217824246957
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Coenzyme A [[M+H]]	22.0	0.9452214452214451	321.42667359909797	388.5613339469678	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Cytidine [[M+H]]	10.0	0.13752913752913754	3526.5689279278013	4616.467534882099	0.41125217824246957
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	D-(+)-Melibiose [[M+Na]]/Isomaltose [[M+Na]]/Maltose [[M+Na]]/Palatinose [[M+Na]]	14.0	0.36596736596736595	1488.3577822486714	2091.007965047891	0.7367186190715602
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	D-(+)-Turanose [[M+Na]]	14.0	0.36596736596736595	1648.4896404057934	2135.997378591833	0.7367186190715602
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Flavin adenine dinucleotide [[M+H]]	19.0	0.8356643356643356	267.12241195183924	247.44177449168208	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Glucosamine 6-Phosphate [[M+H]]	25.0	0.6282051282051282	55.43312848471161	25.494001008233912	0.9257759784075573
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Glucosamine [[M+H]]	21.0	1.0	778.268221782678	906.4894685602138	1.0
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Glutamic Acid [[M-H2O+H]]	41.0	0.002331002331002331	1865.7980057984448	457.7458567066882	0.03263403263403264
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Glutathione [[M+H]]	20.0	0.9452214452214451	19933.430253709907	19770.871635150168	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Guanosine-5'-Diphosphate [[M+H]]	14.0	0.36596736596736595	536.9639890778964	798.5882352941177	0.7367186190715602
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Histidine [[M+H]]	18.0	0.7307692307692307	800.8033703764829	1069.4442714126808	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Imidazoleacetic acid [[M+H]]	22.0	0.9452214452214451	143.2282503349992	127.99817564368112	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Arginine [[M+H]]	26.0	0.5337995337995338	25664.61336422895	15657.83397195488	0.8698955365622032
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Citrulline [[M+H]]	7.0	0.05128205128205128	1279.1659219044207	2455.6393812489373	0.22891118543292457
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Glutamine [[M+H]]	18.0	0.7307692307692307	101.84635162444381	118.58823529411764	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Histidinol [[M+H]]	14.0	0.36596736596736595	457.55682251091025	778.9603260601166	0.7367186190715602
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Lysine [[M+H]]	8.0	0.07342657342657342	20.580037246004345	87.01829268292683	0.2792022792022792
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Tryptophan [[M+NH4]]	22.0	0.9452214452214451	348.90527935582475	387.6257205111959	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	L-Valine [[M+H]]	15.0	0.4452214452214452	1324.711865724615	1356.180877163502	0.7972570065593322
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Linoleic acid [[M+Na]]	28.0	0.36596736596736595	187.13956206069759	68.23529411764706	0.7367186190715602
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]]	18.0	0.7307692307692307	923.6461879243088	1173.6470588235295	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	N2-Acetyl-L-ornithine [[M+H]]	25.0	0.6282051282051282	457.0629982312555	316.2352941176471	0.9257759784075573
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Nicotinamide [[M+H]]	20.0	0.9452214452214451	1430.5726692002258	1318.46863748049	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	O-acetyl-L-serine [[M+H]]	36.0	0.03496503496503496	104.73310192067913	22.4947067719711	0.2071005917159763
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Pidolic Acid [[M+H]]	40.0	0.004662004662004662	2856.168537826703	1458.1568811964376	0.04786324786324786
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Sucrose [[M+Na]]	13.0	0.2948717948717949	1382.6539165632726	2019.024903377584	0.6581196581196581
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Thymine [[M+H]]	26.0	0.5337995337995338	151.45723387579324	127.99817564368112	0.8698955365622032
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	Trehalose [[M+Na]]	13.0	0.2948717948717949	1391.2712115337797	2067.513493530499	0.6581196581196581
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	d-Desthiobiotin [[M+H]]	20.0	0.9452214452214451	758.9026450424128	1006.2256097560976	0.9915688830943069
Treatment=None, Supplement=None	Treatment=None, Supplement=NegHigh	gamma-Glutamylcysteine [[M+H]]	15.0	0.4452214452214452	647.4982364016171	844.9293628594828	0.7972570065593322
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	2'-Deoxyguanosine-5'-Diphosphate [[M+H]]/Adenosine 5'-diphosphate (ADP) [[M+H]]	23.0	0.48484848484848486	7553.697802197802	6948.779366746865	0.8127929418251999
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	2'-Deoxyguanosine-5'-Monophosphate [[M+H]]	18.0	1.0	5927.800806076912	5196.34325717639	1.0
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	2'-Deoxyuridine [[M+Na]]	6.0	0.06493506493506493	515.9898687350014	729.0784438098904	0.2564102564102564
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	5'-Deoxy-5'-Methylthioadenosine [[M+H]]	18.0	1.0	134.0	134.8974880325062	1.0
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	ATP [[M+H]]	17.0	0.9372294372294373	1983.3807883658633	2029.3905673589622	0.9915688830943069
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	21.0	0.6991341991341992	1948.0431115556466	1415.3058741941095	0.9699699699699701
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Ademetionine [[M+H]]	11.0	0.30952380952380953	1496.1053005356052	2161.4627619064527	0.6666666666666666
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Adenine [[M+H]]	5.0	0.04112554112554113	4323.754569400144	5429.148145742822	0.20765027322404372
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Adenosine phosphate [[M+H]]	19.0	0.9372294372294373	23302.775965234374	20907.494615671014	0.9915688830943069
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Adenosine-3'-5'-Diphosphate [[M+H]]	23.0	0.48484848484848486	6566.373973909376	5658.517621817122	0.8127929418251999
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Aminoadipate [[M+Na]]	30.0	0.06493506493506493	1836.6770816248431	692.9360568830305	0.2564102564102564
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Argininosuccinic acid [[M+H]]	22.0	0.5887445887445888	4377.228060380893	3552.7139906825737	0.8932676518883417
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Biotin [[M+H]]	30.0	0.06493506493506493	537.849700041428	192.5220343146247	0.2564102564102564
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Choline [[M+H]]	28.0	0.13203463203463203	941.9164494574943	398.4159463598706	0.4066666666666667
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Coenzyme A [[M+H]]	14.0	0.5887445887445888	146.8848333017595	228.74197303547444	0.8932676518883417
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Cytidine [[M+H]]	30.0	0.06493506493506493	10660.919022743845	5371.537219130358	0.2564102564102564
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	D-(+)-Melibiose [[M+Na]]/Isomaltose [[M+Na]]/Maltose [[M+Na]]/Palatinose [[M+Na]]	12.0	0.3939393939393939	78.09588347563566	138.4691697191697	0.7443762781186093
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	D-(+)-Turanose [[M+Na]]	13.0	0.48484848484848486	94.77555054168312	138.4691697191697	0.8127929418251999
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Flavin adenine dinucleotide [[M+H]]	32.0	0.025974025974025976	628.1764368015245	149.18251621159104	0.17021276595744683
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Glucosamine 6-Phosphate [[M+H]]	18.0	1.0	24.383330814568538	13.937114888126727	1.0
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Glucosamine [[M+H]]	11.0	0.30952380952380953	897.6940348453119	1384.0287955567119	0.6666666666666666
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Glutamic Acid [[M-H2O+H]]	18.0	1.0	10135.202670147797	10393.927821494806	1.0
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Glutathione [[M+H]]	5.0	0.04112554112554113	16207.466704228716	19637.93095238095	0.20765027322404372
