,Mean_Coefficient,Std_Coefficient
2'-Deoxyguanosine-5'-Diphosphate [[M+H]],-0.005086096181863427,0.010709123360991071
2'-Deoxyguanosine-5'-Monophosphate [[M+H]],-0.11477795393129996,0.014159971133820755
2'-Deoxyuridine [[M+Na]],-0.014900587245880344,0.013900228296443077
5'-Deoxy-5'-Methylthioadenosine [[M+H]],0.02296726241435942,0.012430711285346133
ATP [[M+H]],-0.03866407636137797,0.009532292531446364
Acetyl coenzyme A (Acetyl-CoA) [[M+H]],-0.05773824302545218,0.01412795837876609
Ademetionine [[M+H]],-0.2492884376875333,0.012965913352571332
Adenine [[M+H]],0.023689411118094687,0.01706813780430428
Adenosine 5'-diphosphate (ADP) [[M+H]],-0.005199945681491204,0.010826168766854568
Adenosine phosphate [[M+H]],-0.11620072063861288,0.017691204449088685
Adenosine-3'-5'-Diphosphate [[M+H]],-0.04524244306653902,0.014005907688332854
Aminoadipate [[M+Na]],-0.2638297830604762,0.011936662587674831
Argininosuccinic acid [[M+H]],0.04478650572909966,0.020465130239315885
Biotin [[M+H]],0.13815120959404237,0.016730631543309307
Choline [[M+H]],-0.13171654778294314,0.017099350914144825
Cytidine [[M+H]],0.10617196717713884,0.011883941447582461
D-(+)-Melibiose [[M+Na]],-0.03463480087686569,0.004655170816556701
D-(+)-Turanose [[M+Na]],-0.05700138507342008,0.00396651662006072
Flavin adenine dinucleotide [[M+H]],0.03504821708880476,0.015547647084962762
Glucosamine [[M+H]],0.025952623102511473,0.017162378468899175
Glutamic Acid [[M+H]],0.011581146837555036,0.015836229315523195
Glutathione [[M+H]],-0.15597165215351405,0.013954713867797536
Guanosine-5'-Diphosphate [[M+H]],-0.10148584441914171,0.025373857187204786
Histidine [[M+H]],0.06446285546095591,0.020383362221645145
Imidazoleacetic acid [[M+H]],0.10498851252611964,0.008620300222615132
Isomaltose [[M+Na]],-0.05700157912449926,0.0039613352949539925
L-Arginine [[M+H]],0.03325123495195081,0.009516495069961994
L-Citrulline [[M+H]],0.0915560850195418,0.013641482296060853
L-Glutamine [[M+H]],0.17496970394630018,0.011455082060019552
L-Valine [[M+H]],0.20301410163813222,0.01311599653777379
Linoleic acid [[M+Na]],0.3327779375912986,0.030809028946310987
Maltose [[M+Na]],-0.03496774556053473,0.004566655393793022
N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],0.05587774496702545,0.018826784698769233
N2-Acetyl-L-ornithine [[M+H]],-0.016149800618414954,0.011693725595111906
Nicotinamide [[M+H]],0.259968879655714,0.01398978661132917
O-acetyl-L-serine [[M+H]],-0.15861625286041534,0.02871453832222392
Palatinose [[M+Na]],-0.03415141509307362,0.004428606791006767
Pidolic Acid [[M+H]],0.2731689493117211,0.01695644173526126
Sucrose [[M+Na]],-0.03837846336212021,0.005105204327906784
Thymine [[M+H]],0.10667009995211181,0.00905889639451477
Trehalose [[M+Na]],-0.03417523616432512,0.004484029371083518
d-Desthiobiotin [[M+H]],0.1475612702415537,0.018962097474375442
gamma-Glutamylcysteine [[M+H]],-0.22926241820173326,0.00887188102050702
