,Mean_Coefficient,Std_Coefficient
2'-Deoxyguanosine-5'-Diphosphate [[M+H]],-0.022374106501892203,0.013067185463559018
2'-Deoxyguanosine-5'-Monophosphate [[M+H]],-0.016041524589699138,0.01330219943793295
2'-Deoxyuridine [[M+Na]],0.04972511893373401,0.01492141268052742
5'-Deoxy-5'-Methylthioadenosine [[M+H]],-0.07609321598394353,0.020455714362747325
ATP [[M+H]],-0.08196781414881493,0.01021403854726885
Acetyl coenzyme A (Acetyl-CoA) [[M+H]],-0.11567076270552316,0.014443384630427358
Ademetionine [[M+H]],0.12712042826662312,0.0097712515787728
Adenine [[M+H]],-0.0838026134400885,0.011465962813113597
Adenosine 5'-diphosphate (ADP) [[M+H]],-0.022420229673933537,0.013070169463907544
Adenosine phosphate [[M+H]],-0.01385316357173811,0.014432730627162684
Adenosine-3'-5'-Diphosphate [[M+H]],-0.025936894151858302,0.010278750904029962
Aminoadipate [[M+Na]],-0.04803976630229442,0.012620557656923735
Argininosuccinic acid [[M+H]],0.1785626613470015,0.023543653960463005
Biotin [[M+H]],-0.007377997967074984,0.02058952824726185
Choline [[M+H]],-0.08200871396791581,0.012863571126989997
Cytidine [[M+H]],0.039376697460986695,0.010519063349017345
D-(+)-Melibiose [[M+Na]],0.06034495226416891,0.010070484614689543
D-(+)-Turanose [[M+Na]],0.05851181731284193,0.007187254817459458
Flavin adenine dinucleotide [[M+H]],-0.009349617980817371,0.017477551891540585
Glucosamine [[M+H]],0.010641972485354211,0.028219503034965024
Glutamic Acid [[M+H]],-0.07211279668135265,0.017848958313906302
Glutathione [[M+H]],-0.03053024008253892,0.014420732780567769
Guanosine-5'-Diphosphate [[M+H]],0.1248051354678553,0.013981473630800677
Histidine [[M+H]],-0.04797098728841261,0.024762902411391594
Imidazoleacetic acid [[M+H]],0.03458631717057524,0.012166023552237547
Isomaltose [[M+Na]],0.05851008665494348,0.00720410467071061
L-Arginine [[M+H]],-0.04439236134263536,0.02554746627751841
L-Citrulline [[M+H]],0.1454715522397833,0.01801910794758962
L-Glutamine [[M+H]],0.0032638643232805547,0.017522323517762894
L-Valine [[M+H]],0.05820284632327542,0.027718273107583874
Linoleic acid [[M+Na]],-0.02154030348036086,0.02423332991776117
Maltose [[M+Na]],0.06034495226416891,0.010070484614689543
N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],0.037347657497298035,0.0188319371628331
N2-Acetyl-L-ornithine [[M+H]],0.00424840207123295,0.01888873733203248
Nicotinamide [[M+H]],0.1411783253795625,0.016949184920564606
O-acetyl-L-serine [[M+H]],-0.07498883349008958,0.02596857050157256
Palatinose [[M+Na]],0.06073515568249189,0.009690325072940728
Pidolic Acid [[M+H]],-0.20512749758246088,0.03000836988028058
Sucrose [[M+Na]],0.06657073138333901,0.009982229334133867
Thymine [[M+H]],0.04662231459469201,0.011016783247893146
Trehalose [[M+Na]],0.06410400931254064,0.009709664387378428
d-Desthiobiotin [[M+H]],0.04570690939494639,0.01669476755392012
gamma-Glutamylcysteine [[M+H]],0.01687707813327805,0.019109640637254694
