Group 1,Group 2,Metabolite,U_stat,raw_p_value,corrected_p_value,Significant
None,PosHigh,L-Citrulline [[M+H]],118.0,0.5758382033218731,0.8842254875653407,False
None,PosHigh,L-Glutamine [[M+H]],115.0,0.6669303755920171,0.8959455380206459,False
None,PosHigh,L-Lysine [[M+H]],108.0,0.897157252691545,0.9494549367746009,False
None,PosHigh,L-Threonine [[M+NH4]],102.0,0.930760037564102,0.954857087210349,False
None,PosHigh,L-Valine [[M+H]],60.5,0.061165845953163794,0.3181020211287674,False
None,PosHigh,Linoleic acid [[M+Na]],93.0,0.6358894346056805,0.8959455380206459,False
None,PosHigh,Maltose [[M+K]],62.0,0.06381676349805519,0.3181020211287674,False
None,PosHigh,Methionine [[M+H]],63.0,0.07751657610602689,0.34370360594743415,False
None,PosHigh,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],139.5,0.1375641247033273,0.46916606740924255,False
None,PosHigh,N-Acetylputrescine [[M+Na]],77.0,0.2388713020942066,0.6305736872720291,False
None,PosHigh,N2-Acetyl-L-ornithine [[M+H]],0.0,7.612829161966117e-06,0.0008509666695833931,True
None,PosHigh,Nicotinamide [[M+H]],94.0,0.6669303755920171,0.8959455380206459,False
None,PosHigh,O-acetyl-L-serine [[M+H]],83.0,0.3596267671768679,0.7362155042590747,False
None,PosHigh,Oleic acid [[M+Na]],95.0,0.6985132346747552,0.8959455380206459,False
None,PosHigh,P-Hydroxybenzoic Acid [[M-H2O+H]],100.0,0.8633228468088495,0.9355070313246396,False
None,PosHigh,Palatinose [[M+K]],62.0,0.06381676349805519,0.3181020211287674,False
None,PosHigh,Phenylethyl alcohol [[M+H]],74.0,0.1966710586910715,0.5740668740171816,False
None,PosHigh,Pidolic Acid [[M+H]],106.0,0.9656724626072558,0.9808083946230435,False
None,PosHigh,Proline [[M+NH4]],113.0,0.7035275326937251,0.8959455380206459,False
None,PosHigh,Sucrose [[M+K]],63.0,0.07040007819926418,0.32710483620625047,False
None,PosHigh,Tetracosanoic acid [[M+Na]],84.5,0.38580250687591366,0.7615546690103422,False
None,PosHigh,Thymine [[M+H]],98.0,0.796016014665275,0.9085813658701146,False
None,PosHigh,Trehalose [[M+K]],62.0,0.06381676349805519,0.3181020211287674,False
None,PosHigh,d-Desthiobiotin [[M+Na]],95.5,0.7134381136090329,0.8959455380206459,False
None,PosHigh,gamma-Glutamylcysteine [[M+H]],126.5,0.35476462436427714,0.7362155042590747,False
PosLow,NegHigh,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],139.0,0.9282436914627462,0.954857087210349,False
PosLow,NegHigh,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],77.0,0.03509317585891149,0.24191891443164515,False
PosLow,NegHigh,2'-Deoxyuridine [[M+Na]],180.0,0.11712567855905873,0.41248608536016335,False
PosLow,NegHigh,5'-Deoxy-5'-Methylthioadenosine [[M+H]],123.0,0.6509839800749552,0.8959455380206459,False
PosLow,NegHigh,ATP [[M+H]],168.0,0.2565051861805062,0.6420293249714368,False
PosLow,NegHigh,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],176.0,0.15477518816098731,0.5039769793402294,False
PosLow,NegHigh,Ademetionine [[M+H]],72.0,0.02217300199481971,0.2087709726514907,False
PosLow,NegHigh,Adenine [[M+H]],173.0,0.18857724803142206,0.5605415446071629,False
PosLow,NegHigh,Adenosine 5'-diphosphate (ADP) [[M+H]],139.0,0.9282436914627462,0.954857087210349,False
PosLow,NegHigh,Adenosine phosphate [[M+H]],69.0,0.01659966655880766,0.19208185589477436,False
PosLow,NegHigh,Adenosine-3'-5'-Diphosphate [[M+H]],144.0,0.7870338486678974,0.9042516559163076,False
PosLow,NegHigh,Aminoadipate [[M+Na]],150.0,0.6267574865832262,0.8959455380206459,False
PosLow,NegHigh,Argininosuccinic acid [[M+H]],88.0,0.08707361285590154,0.34829445142360616,False
PosLow,NegHigh,Biotin [[M+H]],103.0,0.24171455630584604,0.6305736872720291,False
PosLow,NegHigh,Choline [[M+H]],144.0,0.7869643510953329,0.9042516559163076,False
PosLow,NegHigh,Cytidine [[M+H]],77.0,0.035077923286338596,0.24191891443164515,False
PosLow,NegHigh,D-(+)-Melibiose [[M+K]],91.0,0.10044264145136789,0.365656357643182,False
PosLow,NegHigh,D-(+)-Turanose [[M+Na]],117.0,0.5031475267129728,0.8294746749899925,False
PosLow,NegHigh,Deoxyadenosine [[M+H]],149.0,0.6463875647207349,0.8959455380206459,False
PosLow,NegHigh,Flavin adenine dinucleotide [[M+H]],92.0,0.11344317700770035,0.40390757528016386,False
PosLow,NegHigh,Glucosamine [[M+H]],145.0,0.7594628653799336,0.8980509795003594,False
PosLow,NegHigh,Glutamic Acid [[M+H]],87.0,0.07645122676619642,0.34370360594743415,False
PosLow,NegHigh,Glutathione [[M+H]],145.0,0.7594628653799336,0.8980509795003594,False
PosLow,NegHigh,Guanosine-5'-Diphosphate [[M+H]],99.5,0.19339615416144829,0.5696395813482659,False
PosLow,NegHigh,Histidine [[M+H]],102.0,0.22753463256539452,0.6150066970427142,False
PosLow,NegHigh,Imidazoleacetic acid [[M+H]],162.0,0.3575217915596427,0.7362155042590747,False
PosLow,NegHigh,Indole-3-Ethanol [[M+H]],149.0,0.6479491825770713,0.8959455380206459,False
PosLow,NegHigh,Isomaltose [[M+Na]],117.0,0.5031475267129728,0.8294746749899925,False
PosLow,NegHigh,L-Arginine [[M+H]],177.0,0.14459613652443543,0.48590165519311773,False
PosLow,NegHigh,L-Citrulline [[M+H]],48.0,0.00162202401291454,0.04379464834869258,True
PosLow,NegHigh,L-Glutamine [[M+H]],126.0,0.732194270471602,0.8980509795003594,False
PosLow,NegHigh,L-Lysine [[M+H]],139.0,0.9268908870399043,0.954857087210349,False
PosLow,NegHigh,L-Threonine [[M+NH4]],184.0,0.08654577492905123,0.34829445142360616,False
PosLow,NegHigh,L-Valine [[M+H]],147.0,0.7052597160408953,0.8959455380206459,False
PosLow,NegHigh,Linoleic acid [[M+Na]],145.0,0.759072354851417,0.8980509795003594,False
PosLow,NegHigh,Maltose [[M+K]],91.0,0.10044264145136789,0.365656357643182,False
PosLow,NegHigh,Methionine [[M+H]],137.5,0.9712408605683301,0.9833813713254344,False
PosLow,NegHigh,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],81.0,0.04960458550212075,0.30907472505167544,False
PosLow,NegHigh,N-Acetylputrescine [[M+Na]],152.5,0.5547631070892987,0.8641502245044845,False
PosLow,NegHigh,N2-Acetyl-L-ornithine [[M+H]],132.0,0.8996378567586496,0.9494549367746009,False
PosLow,NegHigh,Nicotinamide [[M+H]],127.0,0.7594628653799336,0.8980509795003594,False
PosLow,NegHigh,O-acetyl-L-serine [[M+H]],87.0,0.07850020629663619,0.34370360594743415,False
PosLow,NegHigh,Oleic acid [[M+Na]],160.0,0.3972656001356304,0.7730443198215781,False
PosLow,NegHigh,P-Hydroxybenzoic Acid [[M-H2O+H]],83.0,0.05858321391379498,0.3181020211287674,False
PosLow,NegHigh,Palatinose [[M+K]],91.0,0.10044264145136789,0.365656357643182,False
PosLow,NegHigh,Phenylethyl alcohol [[M+H]],142.0,0.8429507908219149,0.9289661776404776,False
PosLow,NegHigh,Pidolic Acid [[M+H]],164.0,0.32187973137229964,0.7172985091960297,False
PosLow,NegHigh,Proline [[M+NH4]],171.0,0.20757844233562417,0.5919294979268803,False
PosLow,NegHigh,Sucrose [[M+K]],89.0,0.08606303134566208,0.34829445142360616,False
PosLow,NegHigh,Tetracosanoic acid [[M+Na]],134.0,0.9564707445418649,0.9745173623634095,False
PosLow,NegHigh,Thymine [[M+H]],159.5,0.406008940498342,0.7813590553601739,False
PosLow,NegHigh,Trehalose [[M+K]],91.0,0.10044264145136789,0.365656357643182,False
PosLow,NegHigh,d-Desthiobiotin [[M+Na]],167.0,0.2696602129883836,0.6523400149311925,False
PosLow,NegHigh,gamma-Glutamylcysteine [[M+H]],153.0,0.5522703652554297,0.8641502245044845,False
PosLow,PosHigh,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],131.5,0.03381942351899984,0.24191891443164515,False
PosLow,PosHigh,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],44.0,0.03182773719497432,0.23981829886445769,False
PosLow,PosHigh,2'-Deoxyuridine [[M+Na]],145.0,0.005302303513460067,0.08825261994093864,False
PosLow,PosHigh,5'-Deoxy-5'-Methylthioadenosine [[M+H]],95.0,0.7438248332065304,0.8980509795003594,False
PosLow,PosHigh,ATP [[M+H]],125.0,0.07168038077359193,0.32710483620625047,False
PosLow,PosHigh,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],149.0,0.002831560411027183,0.06553039808377195,False
PosLow,PosHigh,Ademetionine [[M+H]],98.5,0.6216317171179134,0.8959455380206459,False
PosLow,PosHigh,Adenine [[M+H]],71.0,0.4155216663675966,0.7813590553601739,False
PosLow,PosHigh,Adenosine 5'-diphosphate (ADP) [[M+H]],131.5,0.03381942351899984,0.24191891443164515,False
PosLow,PosHigh,Adenosine phosphate [[M+H]],42.0,0.024751436094503518,0.21544794495264066,False
PosLow,PosHigh,Adenosine-3'-5'-Diphosphate [[M+H]],125.0,0.07168038077359193,0.32710483620625047,False
PosLow,PosHigh,Aminoadipate [[M+Na]],113.0,0.22666813199974745,0.6150066970427142,False
PosLow,PosHigh,Argininosuccinic acid [[M+H]],56.0,0.12008643980249868,0.4153313362986421,False
PosLow,PosHigh,Biotin [[M+H]],122.0,0.09830977396971241,0.365656357643182,False
PosLow,PosHigh,Choline [[M+H]],71.5,0.42379001306613284,0.7825056177090665,False
PosLow,PosHigh,Cytidine [[M+H]],108.0,0.3344420649087443,0.727243147855256,False
PosLow,PosHigh,D-(+)-Melibiose [[M+K]],34.0,0.00572007721839417,0.08825261994093864,False
PosLow,PosHigh,D-(+)-Turanose [[M+Na]],82.5,0.8048236172985275,0.9085813658701146,False
PosLow,PosHigh,Deoxyadenosine [[M+H]],107.0,0.35504814112739824,0.7362155042590747,False
PosLow,PosHigh,Flavin adenine dinucleotide [[M+H]],63.0,0.2106619943223439,0.5935172709603428,False
PosLow,PosHigh,Glucosamine [[M+H]],97.0,0.6748915230109515,0.8959455380206459,False
PosLow,PosHigh,Glutamic Acid [[M+H]],51.0,0.06220273080797254,0.3181020211287674,False
PosLow,PosHigh,Glutathione [[M+H]],17.0,0.0005034396288265983,0.01812382663775754,True
PosLow,PosHigh,Guanosine-5'-Diphosphate [[M+H]],79.0,0.672239939958375,0.8959455380206459,False
PosLow,PosHigh,Histidine [[M+H]],131.0,0.03597401390063122,0.24282459382926075,False
PosLow,PosHigh,Imidazoleacetic acid [[M+H]],96.0,0.7104641804397652,0.8959455380206459,False
PosLow,PosHigh,Indole-3-Ethanol [[M+H]],66.0,0.28455946108082797,0.677921069045502,False
PosLow,PosHigh,Isomaltose [[M+Na]],82.5,0.8048236172985275,0.9085813658701146,False
PosLow,PosHigh,L-Arginine [[M+H]],0.0,1.5758642029322092e-05,0.0008509666695833931,True
PosLow,PosHigh,L-Citrulline [[M+H]],72.0,0.44434964721022296,0.7998293649784013,False
PosLow,PosHigh,L-Glutamine [[M+H]],82.0,0.7860794998355147,0.9042516559163076,False
PosLow,PosHigh,L-Lysine [[M+H]],115.0,0.17575850478528565,0.5372241089663448,False
PosLow,PosHigh,L-Threonine [[M+NH4]],105.0,0.4130147655632288,0.7813590553601739,False
PosLow,PosHigh,L-Valine [[M+H]],58.0,0.14547055726460623,0.48590165519311773,False
PosLow,PosHigh,Linoleic acid [[M+Na]],77.0,0.6038098478175458,0.8959455380206459,False
PosLow,PosHigh,Maltose [[M+K]],34.0,0.00572007721839417,0.08825261994093864,False
PosLow,PosHigh,Methionine [[M+H]],70.0,0.38782876662563726,0.7615546690103422,False
PosLow,PosHigh,N-(5-Amino-5-Carboxypentyl)Glutamic Acid [[M+H]],117.0,0.15935886478653027,0.5112106157508496,False
PosLow,PosHigh,N-Acetylputrescine [[M+Na]],67.0,0.2949242083175385,0.6856744684270899,False
PosLow,PosHigh,N2-Acetyl-L-ornithine [[M+H]],0.0,1.5758642029322092e-05,0.0008509666695833931,True
PosLow,PosHigh,Nicotinamide [[M+H]],83.0,0.8242681901271184,0.9209065296592633,False
PosLow,PosHigh,O-acetyl-L-serine [[M+H]],43.0,0.025268586136420818,0.21544794495264066,False
PosLow,PosHigh,Oleic acid [[M+Na]],114.0,0.20827149001130973,0.5919294979268803,False
PosLow,PosHigh,P-Hydroxybenzoic Acid [[M-H2O+H]],70.0,0.38782876662563726,0.7615546690103422,False
PosLow,PosHigh,Palatinose [[M+K]],34.0,0.00572007721839417,0.08825261994093864,False
PosLow,PosHigh,Phenylethyl alcohol [[M+H]],64.0,0.24619546416731197,0.6305736872720291,False
PosLow,PosHigh,Pidolic Acid [[M+H]],74.0,0.505298553082802,0.8294746749899925,False
PosLow,PosHigh,Proline [[M+NH4]],88.0,1.0,1.0,False
PosLow,PosHigh,Sucrose [[M+K]],33.0,0.004876766324417458,0.08825261994093864,False
PosLow,PosHigh,Tetracosanoic acid [[M+Na]],69.0,0.34455837864640837,0.7296384612071815,False
PosLow,PosHigh,Thymine [[M+H]],97.0,0.6739519214004296,0.8959455380206459,False
PosLow,PosHigh,Trehalose [[M+K]],34.0,0.00572007721839417,0.08825261994093864,False
PosLow,PosHigh,d-Desthiobiotin [[M+Na]],97.5,0.6552296153172447,0.8959455380206459,False
PosLow,PosHigh,gamma-Glutamylcysteine [[M+H]],107.0,0.3612909419049163,0.7362155042590747,False
NegHigh,PosHigh,2'-Deoxyguanosine-5'-Diphosphate [[M+H]],134.0,0.05988828126705046,0.3181020211287674,False
NegHigh,PosHigh,2'-Deoxyguanosine-5'-Monophosphate [[M+H]],90.0,0.8877742436200267,0.9493031515936918,False
NegHigh,PosHigh,2'-Deoxyuridine [[M+Na]],131.0,0.08177230259359067,0.34829445142360616,False
NegHigh,PosHigh,5'-Deoxy-5'-Methylthioadenosine [[M+H]],116.0,0.2983953705191965,0.6856744684270899,False
NegHigh,PosHigh,ATP [[M+H]],114.0,0.3468034661293393,0.7296384612071815,False
NegHigh,PosHigh,Acetyl coenzyme A (Acetyl-CoA) [[M+H]],144.0,0.018671821319051828,0.19515064862492879,False
NegHigh,PosHigh,Ademetionine [[M+H]],144.0,0.018671821319051828,0.19515064862492879,False
NegHigh,PosHigh,Adenine [[M+H]],41.0,0.014441103772832739,0.1761995974955211,False
