well	0	1200	2400	3600	4800	6000	7200	8400	9600	10800	12000	13200	14400	15600	16800	18000	19200	20400	21600	22800	24000	25200	26400	27600	28800	30000	31200	32400	33600	34800	36000	37200	38400	39600	40800	42000	43200	44400	45600	46800	48000	49200	50400	51600	52800	54000	55200	56400	57600	58800	60000	61200	62400	63600	64800	66000	67200	68400	69600	70800	72000	Summary
A2	0.029750000000000013	0.039720000000000005	0.03652	0.03310000000000002	0.02732000000000001	0.02224000000000001	0.023040000000000005	0.02632000000000001	0.02701999999999999	0.027479999999999977	0.031139999999999973	0.030080000000000023	0.01076000000000002	0.011080000000000007	0.014179999999999998	0.01655999999999999	0.01579999999999998	0.02212	0.01233999999999999	0.00961999999999999	0.01085999999999998	0.020399999999999974	0.022059999999999996	0.01842000000000002	0.015880000000000033	0.015439999999999982	0.023080000000000017	0.023520000000000013	0.020080000000000015	0.015740000000000004	0.011259999999999992	0.010899999999999993	0.012219999999999953	0.005159999999999998	0.012979999999999992	0.015920000000000017	0.015899999999999997	0.00949999999999998	0.013440000000000007	0.015639999999999987	0.012819999999999998	0.008140000000000008	0.00789999999999999	0.009339999999999987	0.010000000000000009	0.01014000000000001	0.008279999999999982	0.007239999999999969	0.009919999999999984	0.008459999999999995	0.007860000000000006	0.007739999999999997	0.008099999999999996	0.006500000000000006	0.0035199999999999954	0.00802	0.011139999999999983	0.01286000000000001	0.002620000000000011	0.005120000000000013	0.010810000000000014	Media control
A4	0.03320999999999999	0.04271999999999998	0.026459999999999984	0.018740000000000007	0.040459999999999996	0.03938	0.03834000000000001	0.040959999999999996	0.03820000000000001	0.04257999999999998	0.04368	0.04225999999999999	0.043119999999999964	0.043680000000000024	0.061960000000000015	0.06844	0.07291999999999998	0.07696	0.09883999999999998	0.10090000000000002	0.11372000000000002	0.12511999999999998	0.13813999999999999	0.15530000000000002	0.18056000000000003	0.19211999999999996	0.21480000000000002	0.23398000000000002	0.26016	0.27212	0.29886	0.32936000000000004	0.3697	0.40458	0.45852000000000004	0.49965999999999994	0.55226	0.60126	0.6614800000000001	0.7249	0.78708	0.8639	0.9198200000000001	0.9997799999999999	1.05156	1.13442	1.19806	1.28546	1.34256	1.41436	1.4962	1.5360200000000002	1.60972	1.63256	1.7213399999999999	1.76794	1.76878	1.8623200000000002	1.9037999999999997	1.9043199999999998	1.9139399999999998	Growth with 20 mM proline supplementation, no lactic acid.
A5	0.03661000000000002	0.03331999999999999	0.029859999999999998	0.02484	0.023560000000000025	0.021180000000000004	0.02114000000000002	0.03076000000000001	0.03140000000000001	0.03237999999999999	0.030179999999999985	0.030659999999999993	0.031519999999999965	0.03208	0.04396000000000003	0.04484000000000002	0.10312000000000002	0.10066000000000003	0.10094000000000003	0.10090000000000002	0.10612000000000002	0.10941999999999999	0.12103999999999998	0.1312	0.13376	0.13961999999999997	0.1593	0.16938000000000003	0.18136000000000002	0.17191999999999996	0.20965999999999999	0.21006	0.23479999999999995	0.26098	0.30752	0.30805999999999994	0.34085999999999994	0.36956	0.40168	0.43210000000000004	0.46547999999999995	0.5141	0.54062	0.60048	0.64716	0.6833199999999999	0.7833600000000001	0.7927599999999999	0.84416	0.9660600000000001	0.964	1.01712	1.07712	1.15706	1.20404	1.26284	1.31908	1.39162	1.458	1.52912	1.54369	Growth with 20 mM alanine supplementation, no lactic acid.
A6	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.01	0.00467999999999999	0.006960000000000022	0.012840000000000018	0.017219999999999985	0.01816000000000001	0.02754000000000001	0.027999999999999997	0.03412000000000001	0.040319999999999995	0.04733999999999999	0.05559999999999998	0.06235999999999997	0.06991999999999998	0.08839999999999998	0.09008000000000005	0.09955999999999998	0.09981999999999996	0.11936	0.12636	0.14409999999999995	0.16798000000000002	0.19462	0.19785999999999998	0.22726	0.25326000000000004	0.27668	0.3005	0.32448	0.35830000000000006	0.38002	0.41808	0.44886	0.47212	0.53956	0.5508599999999999	0.59156	0.66086	0.7055	0.74222	0.78322	0.85226	0.9055399999999999	0.9407399999999999	1.00108	1.07552	1.1336	1.19762	1.21919	Growth with 20 mM proline supplementation and 50 mM (S)-lactic acid.
A8	0.02397000000000002	0.013600000000000001	0.021079999999999988	0.013900000000000023	0.01627999999999999	0.020920000000000022	0.021340000000000026	0.02138000000000001	0.022740000000000038	0.02491999999999997	0.030600000000000016	0.04524	0.06970000000000001	0.07058000000000003	0.06775999999999999	0.06796000000000002	0.0743	0.08826	0.09467999999999999	0.09380000000000002	0.09594000000000003	0.10948	0.11519999999999997	0.12440000000000001	0.1343	0.13839999999999997	0.15328000000000003	0.15338000000000002	0.17289999999999997	0.18075999999999998	0.20536000000000004	0.22586	0.25382000000000005	0.28026	0.32365999999999995	0.33562000000000003	0.37295999999999996	0.39724000000000004	0.45330000000000004	0.49918	0.53444	0.58182	0.62326	0.68544	0.7384	0.79982	0.8935199999999999	0.9195600000000002	0.99258	1.06776	1.12632	1.2009	1.25756	1.31504	1.36788	1.4386400000000001	1.46766	1.5661200000000002	1.60964	1.6292399999999998	1.63781	Baseline growth without any supplementation or treatment.
A9	0.018619999999999984	0.02212	0.03689999999999999	0.036640000000000006	0.03567999999999999	0.05986	0.07244	0.06018000000000001	0.06354000000000001	0.06405999999999998	0.06992000000000001	0.06810000000000002	0.06469999999999998	0.06047999999999998	0.06579999999999997	0.07141999999999998	0.07926000000000002	0.07570000000000005	0.09206	0.09352000000000005	0.09540000000000001	0.09464	0.08884	0.09144000000000002	0.09328000000000003	0.10002	0.12541999999999998	0.12977999999999998	0.13485999999999998	0.13784	0.13785999999999995	0.15224000000000001	0.16604	0.17806	0.19444	0.20058	0.2234	0.24428000000000002	0.26902000000000004	0.2935	0.31798000000000004	0.33684000000000003	0.35532	0.38259999999999994	0.42030000000000006	0.44954000000000005	0.47868	0.51746	0.56518	0.59692	0.64248	0.6952800000000001	0.7475799999999999	0.79612	0.8538000000000001	0.9231800000000001	0.9702	1.02918	1.11648	1.14992	1.17771	Growth with 20 mM alanine supplementation, no lactic acid.
A11	0.015419999999999975	0.025519999999999987	0.040200000000000014	0.03494	0.03717999999999999	0.03755999999999998	0.041340000000000016	0.04597999999999999	0.04314000000000001	0.046959999999999974	0.05112	0.05299999999999999	0.054900000000000004	0.06248000000000001	0.06499999999999997	0.07352	0.07626000000000002	0.07780000000000001	0.08646000000000001	0.08832000000000004	0.09830000000000003	0.09853999999999999	0.10644	0.11564000000000002	0.12528	0.13382000000000002	0.14872000000000002	0.15618	0.17096	0.17123999999999998	0.17386000000000001	0.20214000000000001	0.21944	0.23646	0.24884	0.27288	0.2932	0.30978	0.33541999999999994	0.3625	0.38488	0.40543999999999997	0.42502	0.45370000000000005	0.4775	0.50404	0.51058	0.5611600000000001	0.59368	0.60432	0.65008	0.6792800000000001	0.73258	0.77002	0.8122	0.8507800000000001	0.8999999999999999	0.9464799999999999	0.98418	1.03592	1.05596	Growth with 20 mM alanine supplementation and 50 mM (S)-lactic acid.
A12	0.013029999999999986	0.014280000000000015	0.0174	0.013639999999999985	0.012899999999999995	0.018059999999999993	0.02099999999999999	0.022180000000000005	0.023940000000000017	0.02591999999999997	0.02887999999999999	0.031019999999999992	0.03281999999999999	0.03642000000000001	0.03944	0.044739999999999974	0.04884000000000002	0.04935999999999999	0.05928000000000003	0.06224000000000002	0.06570000000000001	0.06682000000000002	0.07311999999999999	0.08104000000000003	0.0907	0.09638000000000002	0.11508000000000002	0.11781999999999998	0.12468000000000001	0.12633999999999995	0.14584000000000003	0.14964	0.16152	0.17844000000000002	0.21072	0.20934000000000003	0.23485999999999999	0.25248000000000004	0.27434000000000003	0.29668	0.31589999999999996	0.34016	0.36356000000000005	0.39544	0.42854000000000003	0.45681999999999995	0.50946	0.53768	0.5665399999999999	0.6213599999999999	0.64794	0.68984	0.7474000000000001	0.78554	0.8425	0.8857400000000001	0.94636	0.9951400000000001	1.04614	1.10202	1.13584	Growth with 10 mM proline supplementation and 50 mM (S)-lactic acid.
B1	0.025199999999999986	0.014119999999999994	0.01171999999999998	0.0194	0.02011999999999997	0.02173999999999998	0.02343999999999999	0.025120000000000003	0.03632000000000002	0.04147999999999996	0.04293999999999998	0.05498	0.055760000000000004	0.051179999999999976	0.05177999999999999	0.06595999999999999	0.06899999999999998	0.06781999999999999	0.08034	0.08632000000000004	0.10056000000000001	0.1091	0.12625999999999998	0.14152	0.15508000000000002	0.16614	0.19438	0.20772	0.23098000000000002	0.25054	0.27036	0.29969999999999997	0.33022	0.36126	0.38947999999999994	0.42052	0.4569	0.4938	0.54644	0.59534	0.64802	0.70204	0.765	0.82224	0.8759000000000001	0.9574400000000001	1.02548	1.0961400000000001	1.17552	1.25216	1.29696	1.36124	1.4371	1.4681	1.58792	1.61962	1.6343400000000001	1.70866	1.7444199999999999	1.7919200000000002	1.80426	Growth with 20 mM proline supplementation, no lactic acid.
B2	0.002600000000000005	0.01632000000000003	0.01641999999999999	0.019100000000000006	0.022820000000000007	0.020840000000000025	0.025139999999999996	0.028720000000000023	0.031019999999999992	0.03587999999999997	0.038439999999999974	0.039980000000000016	0.04386000000000004	0.04848000000000002	0.05348	0.05926000000000001	0.06499999999999997	0.06711999999999999	0.07724	0.08171999999999999	0.09145999999999999	0.10189999999999996	0.11565999999999999	0.12902	0.14218	0.14833999999999994	0.16768	0.18432	0.20198	0.21893999999999997	0.23705999999999997	0.2581	0.28242	0.30676	0.32948000000000005	0.35282	0.3829	0.4163	0.44604000000000005	0.48073999999999995	0.50932	0.55354	0.5967	0.63944	0.6872	0.74114	0.79298	0.83904	0.9081199999999999	0.9572599999999999	1.03246	1.09014	1.1599000000000002	1.2001	1.29182	1.34552	1.3842400000000001	1.43306	1.4924199999999999	1.5529199999999999	1.56936	Growth with 20 mM proline supplementation and 50 mM (S)-lactic acid.
