well	0	1200	2400	3600	4800	6000	7200	8400	9600	10800	12000	13200	14400	15600	16800	18000	19200	20400	21600	22800	24000	25200	26400	27600	28800	30000	31200	32400	33600	34800	36000	37200	38400	39600	40800	42000	43200	44400	45600	46800	48000	49200	50400	51600	52800	54000	55200	56400	57600	58800	60000	61200	62400	63600	64800	66000	67200	68400	69600	70800	72000	Summary	growth_summary
A11	0.0	0.02296666666666665	0.03316666666666665	0.03460000000000002	0.03743333333333332	0.03893333333333335	0.04713333333333333	0.043166666666666687	0.05093333333333333	0.052299999999999985	0.05263333333333334	0.04830000000000001	0.05983333333333335	0.06749999999999998	0.06219999999999998	0.07219999999999999	0.06893333333333335	0.07836666666666667	0.07466666666666669	0.07319999999999999	0.08256666666666665	0.09173333333333333	0.08793333333333334	0.10683333333333334	0.09523333333333334	0.10953333333333337	0.10323333333333334	0.14176666666666668	0.16036666666666669	0.17323333333333332	0.18230000000000002	0.19976666666666668	0.2091	0.23556666666666667	0.23246666666666668	0.26403333333333334	0.28356666666666663	0.29080000000000006	0.3253333333333333	0.34110000000000007	0.37936666666666663	0.3949999999999999	0.40890000000000004	0.4449000000000001	0.4690333333333333	0.4950333333333333	0.5038666666666667	0.5555333333333333	0.5972	0.5676333333333333	0.6355333333333333	0.6792333333333334	0.7348666666666667	0.7658333333333334	0.8088	0.8505	0.889	0.9345999999999999	0.9815333333333334	1.0153333333333332	1.0706	Growth with 20 mM alanine supplementation and 50 mM (S)-lactic acid.	18.917233333333332
A12	0.011999999999999997	0.002333333333333326	0.004933333333333317	0.011366666666666664	0.002966666666666673	0.013800000000000007	0.01666666666666669	0.017199999999999993	0.016466666666666657	0.01733333333333334	0.0199	0.009700000000000014	0.03036666666666668	0.032266666666666666	0.02679999999999999	0.034433333333333316	0.029700000000000004	0.0426	0.03956666666666664	0.03773333333333337	0.0469	0.05293333333333333	0.044899999999999995	0.07073333333333331	0.06109999999999999	0.07559999999999997	0.07646666666666666	0.10280000000000003	0.11270000000000002	0.11879999999999999	0.14813333333333334	0.1366666666666667	0.14706666666666665	0.17666666666666667	0.18876666666666667	0.1986666666666667	0.2157666666666667	0.22466666666666665	0.25980000000000003	0.27963333333333334	0.30466666666666664	0.32420000000000004	0.3426	0.3744666666666667	0.41346666666666676	0.4478333333333333	0.49893333333333334	0.5247666666666667	0.5463333333333333	0.6004333333333333	0.6305666666666667	0.6802333333333334	0.7423666666666666	0.7761666666666667	0.8351333333333333	0.8825333333333334	0.9394333333333333	0.9860000000000001	1.0412333333333335	1.0752	1.1601	Growth with 10 mM proline supplementation and 50 mM (S)-lactic acid.	17.283566666666665
B1	0.04046666666666665	0.013333333333333336	0.005466666666666675	0.017100000000000004	0.018733333333333324	0.02523333333333333	0.019066666666666676	0.024066666666666653	0.03566666666666668	0.04216666666666666	0.041666666666666685	0.0527	0.06770000000000001	0.05219999999999997	0.049500000000000016	0.07016666666666665	0.06173333333333331	0.07253333333333331	0.07360000000000003	0.08683333333333337	0.10373333333333332	0.1077666666666667	0.1215333333333333	0.1416666666666667	0.1535	0.16940000000000002	0.19473333333333334	0.20806666666666665	0.23353333333333334	0.26639999999999997	0.27286666666666665	0.3069666666666666	0.3408	0.36496666666666666	0.39836666666666665	0.42269999999999996	0.4592333333333334	0.49516666666666664	0.5507	0.5955333333333334	0.6497666666666666	0.7040333333333333	0.7655333333333334	0.8205333333333333	0.8750333333333334	0.9584666666666667	1.0282666666666667	1.1005333333333334	1.1770666666666667	1.2564	1.2984333333333333	1.3649333333333333	1.4414	1.4757	1.5908000000000002	1.6220333333333334	1.6400666666666668	1.7058666666666666	1.7537333333333334	1.7943	1.8199333333333332	Growth with 20 mM proline supplementation, no lactic acid.	33.6204
B2	0.0	0.008500000000000008	0.003700000000000009	0.012399999999999994	0.01896666666666666	0.011733333333333346	0.01743333333333333	0.022300000000000014	0.0252	0.03090000000000001	0.03230000000000002	0.02996666666666667	0.04949999999999999	0.04253333333333334	0.04876666666666668	0.05463333333333334	0.055533333333333296	0.06479999999999997	0.06460000000000002	0.07699999999999999	0.09140000000000001	0.09316666666666665	0.10686666666666664	0.12469999999999998	0.13493333333333332	0.1459333333333333	0.15966666666666668	0.17786666666666667	0.1978	0.22596666666666662	0.2304	0.25783333333333336	0.2841	0.30426666666666663	0.32810000000000006	0.3486666666666667	0.3801000000000001	0.41390000000000005	0.4433	0.4743333333333333	0.5050666666666667	0.5502	0.5923	0.6304666666666666	0.682	0.7349333333333333	0.7856666666666667	0.8365666666666667	0.9025333333333333	0.9496333333333332	1.023	1.0852666666666668	1.1530666666666667	1.1967333333333332	1.2858	1.3388333333333333	1.3808	1.4205666666666668	1.4963666666666666	1.5454333333333332	1.5815666666666668	Growth with 20 mM proline supplementation and 50 mM (S)-lactic acid.	27.270866666666667
B3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017299999999999982	0.00843333333333332	0.011366666666666692	0.015333333333333338	0.014433333333333298	0.02310000000000001	0.018500000000000016	0.03	0.04050000000000001	0.037566666666666665	0.044466666666666654	0.057999999999999996	0.060733333333333334	0.06843333333333332	0.07176666666666667	0.08256666666666668	0.09759999999999999	0.11536666666666667	0.10960000000000003	0.12903333333333333	0.145	0.15636666666666668	0.17240000000000003	0.18316666666666667	0.20560000000000003	0.22440000000000002	0.25	0.26803333333333335	0.29536666666666667	0.3136	0.3527	0.39336666666666664	0.4625	0.5422333333333333	0.6060666666666668	0.7411666666666668	0.8332333333333334	0.9186333333333333	1.0121	1.0767666666666666	1.1611666666666667	1.1897333333333333	1.266	1.3146333333333333	1.3461999999999998	1.3814666666666666	1.4424666666666668	1.4868333333333332	1.5089666666666668	Growth with 50 mM (S)-lactic acid, no proline supplementation.	22.30426666666667
B4	0.005399999999999988	0.00686666666666666	0.0032666666666666677	0.004266666666666669	0.010800000000000004	0.002999999999999975	0.0038000000000000256	0.00736666666666666	0.01003333333333331	0.017266666666666652	0.010899999999999993	0.030233333333333334	0.025533333333333325	0.05206666666666668	0.03163333333333335	0.032933333333333314	0.07656666666666664	0.08253333333333335	0.09416666666666665	0.08796666666666669	0.0703	0.08263333333333336	0.09829999999999997	0.10300000000000001	0.10596666666666668	0.12373333333333333	0.1353333333333333	0.15263333333333332	0.15963333333333332	0.1768	0.18306666666666668	0.19646666666666665	0.21260000000000004	0.22973333333333332	0.25160000000000005	0.27236666666666665	0.2899666666666667	0.3098666666666666	0.34853333333333336	0.3690333333333333	0.4018999999999999	0.4284	0.4744666666666666	0.516	0.5527	0.6053333333333334	0.6462666666666667	0.7071333333333333	0.7419333333333333	0.7859666666666666	0.8441666666666667	0.8958333333333334	0.9557666666666667	1.0192333333333334	1.1061	1.1687	1.2279666666666667	1.2563666666666666	1.3615000000000002	1.4209	1.4669	Growth with 20 mM alanine supplementation, no lactic acid.	23.051699999999997
B5	0.0027333333333333237	0.004366666666666685	0.0	0.0	0.0	0.007333333333333331	0.0056333333333333235	0.0008666666666666822	0.006466666666666676	0.007666666666666627	0.002433333333333343	0.006466666666666676	0.009233333333333316	0.006599999999999995	0.00020000000000000573	0.00793333333333332	0.004133333333333322	0.0069666666666666766	0.002999999999999975	0.007833333333333331	0.0051666666666666805	0.0018666666666666831	0.0	0.0	0.001166666666666677	0.0040999999999999925	0.0	0.0	0.009466666666666679	0.0054333333333333456	0.011600000000000027	0.006933333333333319	0.005600000000000022	0.011000000000000038	0.002133333333333348	0.0	0.005466666666666675	0.009766666666666646	0.0	0.0024000000000000132	0.0	0.008033333333333337	0.0	0.0	0.002233333333333337	0.0	0.0	0.0	0.004833333333333328	0.0	0.0	0.0	0.0	0.002266666666666667	0.0031333333333333213	0.00023333333333336315	0.0	0.002533333333333332	0.0	0.0006666666666666765	0.0028000000000000247	Media control	0.19870000000000015
B6	0.0	0.0	0.00666666666666671	0.0	0.00520000000000001	0.00793333333333332	0.00793333333333332	0.012666666666666687	0.009266666666666673	0.017866666666666642	0.02043333333333333	0.016366666666666668	0.0184333333333333	0.023400000000000004	0.028500000000000025	0.027133333333333343	0.037133333333333324	0.03776666666666667	0.027299999999999963	0.04353333333333334	0.05296666666666666	0.05916666666666667	0.05573333333333333	0.0675	0.07946666666666669	0.07419999999999999	0.07913333333333333	0.0952	0.09986666666666669	0.09163333333333334	0.08729999999999999	0.10623333333333335	0.12460000000000004	0.1445	0.13513333333333336	0.1674333333333333	0.18286666666666668	0.19546666666666665	0.22206666666666666	0.23720000000000002	0.26380000000000003	0.25503333333333333	0.2929333333333333	0.3096333333333333	0.3240333333333333	0.34396666666666664	0.3569333333333333	0.40413333333333323	0.4127333333333333	0.42856666666666665	0.4567333333333333	0.48886666666666667	0.5297	0.5453666666666667	0.5880333333333333	0.6295333333333333	0.6525333333333333	0.6968333333333333	0.7367	0.7749666666666667	0.808	Growth with 20 mM alanine supplementation and 50 mM (S)-lactic acid.	13.004233333333332
B7	0.00180000000000001	0.004300000000000012	0.0023666666666666697	0.022266666666666657	0.016600000000000004	0.0	0.0018333333333333257	0.004299999999999998	0.006366666666666659	0.0	0.0005666666666666598	0.005166666666666653	0.0	0.0	0.0029333333333333156	0.004866666666666686	0.001266666666666666	0.0	0.014300000000000007	0.0	0.0002333333333333354	0.0	0.0179333333333333	0.011766666666666648	0.0	0.0019333333333333425	0.007166666666666682	0.007466666666666677	0.0001666666666666483	0.017100000000000004	0.016966666666666658	0.022199999999999998	0.010966666666666652	0.0018666666666666554	0.019233333333333352	0.02463333333333334	0.01319999999999999	0.012233333333333346	0.014633333333333304	0.0008333333333333248	0.005833333333333357	0.026266666666666633	0.005866666666666687	0.016400000000000026	0.01423333333333332	0.01720000000000002	0.01823333333333335	0.006566666666666665	0.007566666666666666	0.0	0.03663333333333335	0.016533333333333344	0.003799999999999998	0.01679999999999998	0.009033333333333338	0.009200000000000014	0.013766666666666677	0.0	0.021866666666666673	0.0051666666666666805	0.012199999999999989	Media control	0.5526333333333334
B8	0.009533333333333338	0.005166666666666667	0.02749999999999997	0.01683333333333334	0.02886666666666668	0.02943333333333334	0.025933333333333336	0.01959999999999998	0.04579999999999998	0.034900000000000014	0.03143333333333334	0.01830000000000001	0.05933333333333332	0.03956666666666667	0.02483333333333332	0.042300000000000004	0.03296666666666667	0.040166666666666684	0.04713333333333333	0.05366666666666667	0.059533333333333355	0.06519999999999998	0.07146666666666668	0.08573333333333336	0.07966666666666666	0.08309999999999998	0.07626666666666668	0.1142	0.1423	0.14446666666666666	0.15703333333333333	0.17940000000000003	0.1940333333333333	0.24116666666666667	0.23646666666666666	0.2828	0.3113666666666667	0.3369333333333333	0.37663333333333326	0.4076333333333334	0.45156666666666667	0.4809333333333333	0.5127666666666667	0.5666333333333333	0.6111666666666667	0.6561333333333333	0.7217	0.7819333333333334	0.843	0.8740333333333332	0.9414666666666666	1.026	1.1012000000000002	1.1432333333333333	1.2298333333333333	1.2944	1.3263666666666667	1.3609333333333333	1.4264333333333332	1.4841666666666666	1.5319666666666667	Growth with 20 mM proline supplementation, no lactic acid.	24.644533333333325
B9	0.00913333333333334	0.020366666666666658	0.021299999999999986	0.028033333333333355	0.028766666666666663	0.04693333333333333	0.02793333333333331	0.034499999999999975	0.0592	0.060500000000000026	0.055933333333333335	0.05100000000000002	0.07523333333333332	0.07706666666666667	0.06933333333333333	0.0695	0.10316666666666666	0.09216666666666667	0.10103333333333331	0.10456666666666667	0.10063333333333335	0.14009999999999997	0.1411666666666667	0.14673333333333333	0.1468666666666667	0.15000000000000005	0.1547666666666667	0.20160000000000003	0.2421	0.24826666666666666	0.2677333333333334	0.29209999999999997	0.3156333333333333	0.37116666666666664	0.37616666666666665	0.4255	0.4724666666666667	0.5208333333333333	0.5679333333333333	0.6198333333333333	0.6824666666666667	0.7295333333333334	0.7782666666666667	0.8575333333333335	0.9175666666666666	0.9723333333333334	1.0596	1.1379333333333332	1.187	1.2423333333333333	1.3019666666666667	1.3847	1.4873	1.4788333333333332	1.5966333333333333	1.6648	1.6935666666666667	1.7149333333333332	1.8122333333333334	1.8374666666666666	1.8804666666666667	Growth with 10 mM proline supplementation, no lactic acid.	34.45473333333332
B10	0.005066666666666678	0.02456666666666668	0.029066666666666657	0.03470000000000001	0.036033333333333334	0.04143333333333335	0.04743333333333333	0.04826666666666668	0.05593333333333331	0.05550000000000002	0.05503333333333335	0.05100000000000002	0.06513333333333335	0.0716	0.06770000000000001	0.07129999999999997	0.07263333333333336	0.08456666666666665	0.08406666666666668	0.08380000000000001	0.09276666666666666	0.10673333333333332	0.10303333333333331	0.12153333333333333	0.1119333333333333	0.12733333333333335	0.12493333333333334	0.16656666666666667	0.18826666666666667	0.20203333333333331	0.22069999999999998	0.2333666666666667	0.2454	0.2779666666666667	0.28926666666666667	0.3116333333333333	0.34486666666666665	0.3518	0.3926333333333333	0.4232	0.45986666666666665	0.4829	0.5181	0.5595	0.5998333333333333	0.6519333333333334	0.6963666666666666	0.7434333333333334	0.7889999999999999	0.8316333333333334	0.8817333333333334	0.9560333333333334	1.0186666666666666	1.0528333333333333	1.1421999999999999	1.2001	1.264	1.3022	1.3812333333333333	1.4165333333333332	1.4851	Growth with 10 mM proline supplementation and 50 mM (S)-lactic acid.	24.953999999999997
B11	0.00286666666666667	0.0027666666666666673	0.00326666666666664	0.008600000000000024	0.03543333333333332	0.045933333333333354	0.04783333333333334	0.03716666666666668	0.030733333333333335	0.025499999999999995	0.03823333333333334	0.0348	0.04783333333333334	0.06709999999999999	0.03539999999999999	0.04279999999999998	0.049133333333333334	0.06816666666666665	0.0947666666666667	0.03999999999999998	0.05106666666666665	0.06243333333333334	0.057033333333333325	0.08273333333333333	0.07643333333333335	0.08503333333333335	0.07623333333333332	0.12696666666666664	0.1446666666666667	0.16793333333333335	0.1693	0.19796666666666665	0.2146	0.2528666666666667	0.24566666666666667	0.29733333333333334	0.33066666666666666	0.35830000000000006	0.40123333333333333	0.4255000000000001	0.4704666666666667	0.5192	0.5433	0.6077	0.6488333333333334	0.7097333333333333	0.7201666666666666	0.8196333333333333	0.8818999999999999	0.8780333333333334	1.0135333333333334	1.0708333333333333	1.1383666666666665	1.1795333333333333	1.2497	1.3274	1.3686	1.3819	1.4649333333333334	1.4851333333333332	1.5468	Growth with 50 mM (S)-lactic acid, no proline supplementation.	25.608000000000004
B12	0.008899999999999991	0.012233333333333318	0.0232333333333333	0.02266666666666667	0.016666666666666663	0.032	0.0427666666666667	0.031700000000000006	0.033866666666666656	0.05673333333333333	0.043800000000000006	0.034	0.03876666666666667	0.04556666666666667	0.031799999999999995	0.04423333333333332	0.03790000000000002	0.0582	0.032466666666666644	0.041033333333333366	0.06519999999999998	0.07323333333333332	0.0562	0.0857333333333333	0.07929999999999998	0.0986	0.09496666666666667	0.1404	0.1593	0.17530000000000004	0.18863333333333332	0.20286666666666667	0.22516666666666665	0.2589666666666667	0.2650666666666667	0.30346666666666666	0.3293666666666667	0.3476666666666667	0.3984	0.4467333333333333	0.48996666666666666	0.5278	0.5627	0.6216666666666667	0.6847666666666667	0.7430333333333333	0.7779333333333334	0.8666666666666667	0.9421333333333334	0.9643333333333334	1.0933666666666666	1.1590333333333334	1.2370666666666668	1.2844666666666666	1.3764333333333334	1.4436333333333333	1.5165333333333333	1.5406	1.6181333333333334	1.647	1.7101	Baseline growth without any supplementation or treatment.	27.49046666666667
C1	0.0035666666666666763	0.015633333333333332	0.012266666666666676	0.016599999999999976	0.025033333333333352	0.01983333333333334	0.03366666666666665	0.036866666666666686	0.04026666666666667	0.05996666666666667	0.04296666666666665	0.0625	0.08660000000000001	0.09490000000000001	0.07140000000000002	0.09056666666666666	0.08653333333333332	0.10273333333333334	0.10420000000000004	0.12083333333333335	0.14283333333333334	0.1497666666666667	0.16513333333333333	0.1843666666666667	0.1998	0.2231	0.24313333333333334	0.2648666666666667	0.2904333333333333	0.32420000000000004	0.3431666666666666	0.3675666666666666	0.404	0.44086666666666663	0.4883666666666667	0.5154000000000001	0.5654333333333333	0.6177666666666667	0.6686	0.7207333333333332	0.7766666666666666	0.8256333333333333	0.8838333333333335	0.9491333333333334	1.0230333333333332	1.0889666666666666	1.1898666666666666	1.2447333333333332	1.3001666666666667	1.3943999999999999	1.4208333333333334	1.4781333333333333	1.5679	1.6162	1.6879	1.7220333333333333	1.7542666666666666	1.7549666666666668	1.8166333333333333	1.8702999999999999	1.8720333333333334	Growth with 10 mM proline supplementation, no lactic acid.	37.6841
