well	0	1200	2400	3600	4800	6000	7200	8400	9600	10800	12000	13200	14400	15600	16800	18000	19200	20400	21600	22800	24000	25200	26400	27600	28800	30000	31200	32400	33600	34800	36000	37200	38400	39600	40800	42000	43200	44400	45600	46800	48000	49200	50400	51600	52800	54000	55200	56400	57600	58800	60000	61200	62400	63600	64800	66000	67200	68400	69600	70800	72000	Summary
A1	0.005136069801105576	0.0059321062269544825	0.00666072572716246	0.007371336828681823	0.008112252510155432	0.008881762872493579	0.009871668259911755	0.011044254003740149	0.012562566636268232	0.014568397827667463	0.01720835285107294	0.020359796954563185	0.02363185903777215	0.026883545697194325	0.03022697028418468	0.03400805411033002	0.03834571787184624	0.043166751303822304	0.04858739971830268	0.05472076746736903	0.061590444800399775	0.06901914123410312	0.07678830369730005	0.08497125070300751	0.09380887400897427	0.10318592174286419	0.11282731829824838	0.12288879329854044	0.1338946959472985	0.14604073896096634	0.1594305794981155	0.17459500183759838	0.1910005952395235	0.20845519670085355	0.2276624306611794	0.24852003835895062	0.27009583385800623	0.29230156105652216	0.3154436511069441	0.33967615666054773	0.36487106825211796	0.390915311654942	0.41788413033823435	0.44645033955090935	0.47649644323234136	0.5077556424618033	0.5406953863855605	0.5752425580852627	0.6111348347300902	0.6480708634415208	0.6871998868998137	0.7299256386416911	0.7745188151895727	0.8202837251013627	0.8675668501397483	0.9154844407583138	0.9639346488246863	1.012420634145791	1.0609033344056404	1.1093572106826355	1.1577796294949072	Growth with 50 mM (S)-lactic acid, no proline supplementation.
A2	0.02622387613024888	0.025186450953801735	0.024133384569922416	0.023132198729736552	0.02220159896610981	0.021186192278919394	0.020125887498520026	0.019269429734536422	0.018425961183468672	0.017233661113485434	0.015823514570779355	0.014551362146901411	0.013397648293759284	0.012203745262797926	0.010871573065608561	0.009737382947916375	0.0092522042907216	0.00951055723663124	0.010153755378802	0.010727562280798388	0.01102654587031539	0.01122747189230965	0.011676644266286841	0.012399632863597427	0.012797066395393228	0.012463835498890458	0.011709748796027502	0.011022283870425306	0.010421526349238115	0.009789258108453403	0.00895235840852447	0.008094649177127145	0.0075065959112476585	0.0071336879957324744	0.006877996280738415	0.006730688774021576	0.006749544570438557	0.00675641610457947	0.00656965427010034	0.006392049568786907	0.0062977938351971435	0.0062531331857913555	0.006094877162231594	0.005708966528611258	0.0053051835644178195	0.0049728009121605835	0.004569318657132003	0.00398035397399241	0.003350246963145308	0.0030963282326041657	0.003329086326817741	0.003728967545968302	0.004115960412736518	0.004582500684449952	0.005349723012036278	0.006240802408062899	0.006661758802184632	0.006936579573629543	0.0071746160081848295	0.007413024310215116	0.007645666667257414	Media control
A3	0.029001931488162228	0.027617254484656694	0.026107813156716005	0.024564290530003707	0.02309964695512877	0.021745022818631218	0.02019116122884964	0.018851418401342714	0.018949067855181755	0.021299641105970043	0.025573034843902817	0.030672776579883113	0.035887817984106674	0.04122057921997012	0.04686928662388595	0.05255255449050544	0.057802866074490644	0.06269127204973732	0.06812980036779799	0.07481718348102184	0.08284123178584356	0.09202933941609316	0.10232363507889419	0.1135642334885015	0.12567209032758317	0.13860993312923647	0.15282867576614595	0.1685216738410112	0.1855782123071985	0.2043684461903139	0.22581252071597704	0.2500213032296746	0.2769859000884029	0.3063874700388382	0.33778675791158513	0.3713704900839281	0.40784212549083293	0.44741502416790874	0.48987138921534434	0.5359200189608753	0.5854918821072111	0.6377384573341083	0.6934773737141474	0.7521543190570636	0.8120335119708134	0.8728812641797347	0.9353974250297848	0.9987905496975306	1.0620580574037919	1.1250627543890643	1.1881447849229907	1.2510438857384165	1.3126411283159336	1.370807402175376	1.4265549074027801	1.4813073051489711	1.5333064146819526	1.5847551723677684	1.6359921855087978	1.6870622462963438	1.7378656886657742	Growth with 10 mM proline supplementation, no lactic acid.
A4	0.024461087005546375	0.025786056454588153	0.027136917326377987	0.028411044853428633	0.029540416280090496	0.03064739991126536	0.03197571219986155	0.03331057887225687	0.03409800159064141	0.03471419347736228	0.03636207052817015	0.03938422899658013	0.043465452694785904	0.04846972886343628	0.05468006356862408	0.06220745034138595	0.07087554189803821	0.08027555512438084	0.09025916729813291	0.10115094103032943	0.11355587987664895	0.12743643676433086	0.14243802420054383	0.158441443823117	0.1757194676439549	0.1941430030749094	0.21367437473195752	0.23456578119436375	0.25738364559119475	0.2828922291593092	0.3119403867011847	0.34421260262651615	0.37954389784481835	0.4182839662356764	0.4611114821225673	0.5079832119778865	0.5586575880373039	0.613035278002358	0.6705655786953292	0.7307445064512307	0.7934809893983034	0.8587366196854919	0.9259895287000088	0.9946597104967966	1.0639978828537628	1.1334913453244106	1.2029668058067615	1.2720018136597036	1.3399731980702374	1.4058591574554733	1.4696361673718323	1.5308964725442122	1.588771007462102	1.6437884696925622	1.6929846884490152	1.7370827054378646	1.779727391024462	1.8229639842199579	1.8659254974420911	1.9084961937366578	1.9506926436390177	Growth with 20 mM proline supplementation, no lactic acid.
A5	0.038997012371110376	0.03775127912216294	0.03666010439353391	0.03573824705497859	0.034935121585536306	0.03410408606026345	0.034161185509162056	0.03460757324144173	0.0353998640599374	0.03632324445432016	0.03743521198167183	0.038834214646968464	0.04165740935840177	0.048606057994549784	0.05822949012627471	0.0673881745396714	0.0765229496739425	0.08655233589228557	0.09716552869901475	0.1067266367384085	0.11369681988493359	0.11930702789834868	0.12563675974307814	0.1332670317292828	0.1418323309402899	0.1507516956768826	0.1600251346325567	0.16980569640246743	0.18075847676152607	0.1935231806672876	0.20827977727559516	0.22474466672030527	0.24326623994223417	0.2646383259364696	0.28923016445801497	0.31596448444899344	0.3446511726695985	0.37486261001967736	0.40662482833361047	0.44130787891641204	0.47888200018670307	0.5183237747306818	0.5602198933304956	0.6049669268696325	0.651813636824576	0.7004531324903733	0.7514140858488738	0.8037837316249908	0.8570338192948411	0.9112788519205305	0.9671469287206049	1.0247649777587626	1.0838944495671874	1.144233728441937	1.2055939009647563	1.2675618188829614	1.3291357606159755	1.3902211755244973	1.4512965426653932	1.5124918282335387	1.5737411876357033	Growth with 20 mM alanine supplementation, no lactic acid.
A6	0.010196390089622205	0.010130932383051145	0.01004944850854797	0.009947697802713703	0.009821583748626392	0.00967042788620796	0.009144436583787727	0.008404855664645609	0.00758795635851044	0.0069709022271585925	0.006813728661480299	0.0073465102718548204	0.00866791708380797	0.01082499743662739	0.013788419236374118	0.017349497833005822	0.02144774646299356	0.0259791864715274	0.0307566898633468	0.03574092053884609	0.04097535704713873	0.0466598573208685	0.05311630633132192	0.0604243048546333	0.06823263075263876	0.07611235155061034	0.08397655473062882	0.09205840704142501	0.10109495879913773	0.11177995323166968	0.12354989197298932	0.13616076992233184	0.15039434867529766	0.16689248413700902	0.18663447479716957	0.2083021111596012	0.23114259119879255	0.25474235266312817	0.2791034444615365	0.3050740913413745	0.3326128532746001	0.3610293447269322	0.3909078362007807	0.4226188435376731	0.4581484628846086	0.4989540150575419	0.5393757183504094	0.5796226106204213	0.6207345968612339	0.6625371885562844	0.7064381579556177	0.753548648119578	0.8029056293175734	0.8543001455244578	0.9070238764490096	0.9610472203563424	1.0167816230071434	1.0725673058638243	1.1285667316660455	1.1848313921800913	1.2413079344614524	Growth with 20 mM proline supplementation and 50 mM (S)-lactic acid.
A8	0.020182342082236123	0.020710726852699392	0.02124998670018015	0.021829332788890585	0.022435743186148743	0.02303159000644973	0.024135734292733	0.026370711172446732	0.03044665546222234	0.036151979217703696	0.042555359787450384	0.049127850197666384	0.056034939024803804	0.06351462026098782	0.07108198157471675	0.07785409879137604	0.08353153052589013	0.08893026576211902	0.09497815810405348	0.10170246926981505	0.10855811160176079	0.11520778791921728	0.1219046420210413	0.12903573045162034	0.13671279331852432	0.14471962537149569	0.15334462200206128	0.1634462036912987	0.17606714405466595	0.1916607842438809	0.2102264998746279	0.2314403642691345	0.2554538608491417	0.2824885273038823	0.3134159974279693	0.34772011272486425	0.3841679099653525	0.42195548516761705	0.4613018463540521	0.5032078716600658	0.548262216911462	0.5960349840368958	0.6465394039070299	0.6998689828163792	0.7560587921288991	0.8148477442703442	0.8758117014353708	0.9386751301255153	1.0023254628539569	1.0660631286144626	1.129489974323868	1.1924169009994903	1.2542479584556843	1.3146354338804127	1.3726257492683067	1.4272053553529693	1.4797491750448832	1.5325443301974002	1.5852209086311368	1.6376649183329701	1.6898336603174227	Baseline growth without any supplementation or treatment.
A9	0.018700352260284363	0.02594117759706832	0.03314384695711555	0.040288318803626225	0.04729641326348296	0.05410159341547044	0.059926832751698064	0.06520336586747912	0.06945472414772656	0.0717923968231478	0.0725353669699864	0.07313461789029722	0.07426463979592797	0.0756774843566153	0.07759358263639063	0.0802661886464216	0.0836699281229563	0.08729485521180062	0.09027524805255246	0.09218042568555257	0.09304662644192525	0.09345515761600745	0.0946991973422867	0.09721595143820141	0.10083947346568807	0.10531191017313743	0.11077401477233836	0.11763019864384736	0.12566254863086737	0.1342832799206268	0.14308099562358062	0.15227945702524265	0.1629761932948748	0.1758300884505492	0.19090461558375094	0.20792359980744654	0.2264440723187446	0.2462908247727904	0.26750675184606093	0.2900725440906145	0.31392459186914606	0.33884808759855284	0.36485807965462813	0.3925607920272719	0.42247086530533984	0.45450246506771014	0.4889475596489126	0.526243811938728	0.5664477708318832	0.6091731457040023	0.6544464294355188	0.7022445143714223	0.7519700325751538	0.8037119163709551	0.8578056205227635	0.913722135504563	0.9704450772942269	1.0268377755829463	1.0832397532241398	1.1397858669518737	1.196484081730996	Growth with 20 mM alanine supplementation, no lactic acid.
A11	0.022191816648452184	0.02617479253123592	0.03015310118138631	0.03412739289363332	0.03807624936362701	0.04192856854212172	0.04551804674654125	0.048973776260282764	0.0522195626600395	0.055341337999973206	0.05854294170625434	0.06199721196165012	0.06571498950656492	0.06962446736149387	0.07367803259906087	0.07788748498605115	0.08227876220661198	0.08662525884583351	0.09080429263086742	0.09490275969257135	0.09909306336321298	0.10379617557133819	0.10940282761899699	0.11590356950885784	0.1232478239485217	0.13125121276958132	0.14018568900187414	0.15057632196314127	0.16229405904784994	0.17476244269586322	0.18772640010755964	0.2016918671196492	0.21688386166530663	0.23347010124915324	0.25183604045415653	0.27149102108173195	0.29186186866649577	0.31292717638984247	0.3350175800576465	0.358016514572239	0.38144320550827954	0.4052048472198274	0.4293550956962539	0.45422850992033126	0.480041705165426	0.5068191045791695	0.5345223158163713	0.5642833740505129	0.5977295454121373	0.6316432734497694	0.6652877719443253	0.699811101903527	0.734977482645816	0.7724975433620485	0.8130721741722439	0.8543175898195362	0.8957641768945557	0.9372157755431739	0.9787788868687818	1.0204552028016516	1.06219055827958	Growth with 20 mM alanine supplementation and 50 mM (S)-lactic acid.
A12	0.015922237784758243	0.017293108930743737	0.01865706172991937	0.020034522928664873	0.02142945090264342	0.02279842757682101	0.024064667181427454	0.025444515441933244	0.027127636727548202	0.029094045824831154	0.03126825957947464	0.03375856661421198	0.0366575355393557	0.0399113117003106	0.04355913068680971	0.047531589986351645	0.051643716824311965	0.05569483142789915	0.05971427495029657	0.06396957705745783	0.0686052600539716	0.07364962166579042	0.07929863106320993	0.08561890639030184	0.09255976748487935	0.10015754752754913	0.10855610773445257	0.11746569428848565	0.12666615286821448	0.13639150269889186	0.14724722910927832	0.1597367182024483	0.17387069188118998	0.18911293228812684	0.20519710204621666	0.22205708965888765	0.24012752987751732	0.25935516406042114	0.2794419609109569	0.30119648424320383	0.3251333995339479	0.35068953026687905	0.37839984223004786	0.4082006863817805	0.43965177239566466	0.47314780998545747	0.5084317908428877	0.5454301481917342	0.5845483906307072	0.6252550164326206	0.667274732637288	0.710437608238717	0.7550293577928221	0.8012078897768041	0.8486767692532697	0.897686988344203	0.9474522921805706	0.9971987386299557	1.047004958428205	1.0968766792143747	1.146796949205612	Growth with 10 mM proline supplementation and 50 mM (S)-lactic acid.
